time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,35.662,0.713,-623.817,8.192,-149.241,4,7.800,0.076,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1999 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2201 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2017 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2182 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2016 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2019 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2068 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2249 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2093 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2223 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2086 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2112 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2129 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2290 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2160 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2260 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2147 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2188 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2183 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2325 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2218 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2291 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2198 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2249 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2230 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2354 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2267 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2317 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2240 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2261 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2591 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2591 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2509 impulse=0.000;",0.000,0.000,0.000,35.662,0.000,1.000,-39.287,-0.588,-0.041,35.657,0.000,0.005
0.040,35.668,1.427,-623.828,8.191,-148.528,4,8.371,0.047,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2557 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2477 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2478 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2557 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2477 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2477 impulse=0.000;",0.169,0.000,0.000,35.668,0.000,1.000,-38.573,-0.588,-0.070,35.663,0.000,0.008
0.060,35.674,2.140,-623.840,8.189,-147.815,4,8.897,0.023,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2516 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2441 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2441 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2516 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2441 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2443 impulse=0.000;",0.166,0.000,0.000,35.675,0.000,1.000,-37.860,-0.589,-0.088,35.670,0.000,0.010
0.080,35.680,2.853,-623.852,8.187,-147.101,4,9.376,0.004,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2471 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2401 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2401 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2471 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2401 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2401 impulse=0.000;",0.163,0.000,-0.001,35.680,0.000,1.000,-37.147,-0.589,-0.097,35.675,-0.020,0.012
0.100,35.685,3.567,-623.864,8.185,-146.388,4,9.799,0.011,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2425 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2359 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2360 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2424 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2359 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2359 impulse=0.000;",0.160,0.000,0.002,35.686,0.000,1.000,-36.433,-0.589,-0.097,35.681,0.040,0.013
0.120,35.690,4.281,-623.875,8.183,-145.674,4,10.160,0.022,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2377 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2318 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2318 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2377 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2318 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2323 impulse=0.000;",0.157,0.000,-0.002,35.691,0.000,1.000,-35.719,-0.589,-0.090,35.686,-0.052,0.013
0.140,35.695,4.995,-623.887,8.182,-144.961,4,10.455,0.029,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2332 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2279 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2279 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2332 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2279 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2279 impulse=0.000;",0.155,0.000,0.003,35.695,0.000,1.000,-35.005,-0.589,-0.077,35.690,0.069,0.013
0.160,35.699,5.709,-623.899,8.181,-144.247,4,10.686,0.035,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2289 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2242 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2242 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2288 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2242 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2242 impulse=0.000;",0.153,0.000,-0.004,35.699,0.000,1.000,-34.291,-0.589,-0.059,35.694,-0.084,0.013
0.180,35.703,6.423,-623.911,8.180,-143.533,4,10.855,0.038,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2249 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2208 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2208 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2249 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2208 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2213 impulse=0.000;",0.150,0.000,0.004,35.703,0.000,1.000,-33.577,-0.589,-0.038,35.698,0.097,0.013
0.200,35.707,7.137,-623.923,8.180,-142.819,4,10.966,0.039,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2214 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2179 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2179 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2214 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2179 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2179 impulse=0.000;",0.149,0.000,-0.005,35.707,0.000,1.000,-32.863,-0.589,-0.015,35.702,-0.112,0.012
