time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.454,7.402,254.844,47.376,-208.065,4,,573.760,63.081,0.000,-0.004
1.027,15.728,249.233,47.356,-204.110,4,,580.618,56.236,0.000,-0.006
1.429,20.695,243.186,47.210,-199.922,4,,587.965,48.900,0.000,-0.009
1.833,25.146,235.529,46.815,-194.775,4,,597.191,39.699,0.000,-0.012
2.243,29.297,225.850,46.224,-188.602,4,,608.682,28.246,0.000,-0.018
2.663,31.803,214.636,45.531,-182.056,4,,621.679,15.282,0.000,-0.025
3.065,31.898,203.312,44.757,-176.271,4,,634.407,2.582,0.000,-0.027
3.465,23.629,193.384,44.004,-171.936,4,,645.248,2.198,0.156,0.029
3.881,23.009,184.655,43.192,-167.988,4,,654.795,2.428,0.000,0.140
4.284,26.944,176.683,41.997,-162.021,4,,664.195,0.045,0.000,0.139
4.684,30.302,169.989,41.099,-152.765,4,Fern Gully,673.007,2.042,0.000,0.079
5.084,31.852,164.952,40.636,-141.270,4,Fern Gully,680.421,2.442,0.000,0.009
5.511,31.886,160.548,40.136,-128.651,4,Fern Gully,687.206,1.442,0.000,-0.032
5.912,31.938,155.809,39.714,-116.802,4,Fern Gully,693.910,0.291,0.000,-0.036
6.312,31.930,150.104,39.167,-105.424,4,Fern Gully,701.281,0.462,0.000,-0.022
6.712,31.702,143.663,38.493,-94.458,4,Fern Gully,709.305,0.575,0.000,-0.009
7.162,31.892,135.821,37.768,-82.112,4,Fern Gully,719.278,0.345,0.000,-0.001
7.562,31.927,128.899,37.194,-71.429,4,Fern Gully,731.080,0.130,0.000,0.001
7.969,31.658,121.989,36.624,-60.742,4,Fern Gully,740.714,0.009,0.000,0.000
8.369,31.769,115.092,36.078,-50.055,4,Fern Gully,751.110,0.025,0.000,-0.001
8.800,31.871,107.473,35.508,-38.310,4,Fern Gully,763.690,0.011,0.000,-0.002
9.295,31.923,99.078,34.929,-25.541,4,Fern Gully,771.915,0.014,0.000,-0.004
9.785,31.653,90.190,34.385,-12.334,4,Fern Gully,779.612,0.003,0.000,-0.007
10.222,31.939,82.162,33.967,-0.846,4,Fern Gully,787.183,0.051,0.000,-0.007
10.622,31.929,74.687,33.622,9.463,4,Fern Gully,794.379,0.097,0.000,-0.005
11.022,31.901,67.078,33.302,19.675,4,Fern Gully,802.010,0.104,0.000,-0.002
11.422,31.756,59.389,33.001,29.844,4,Fern Gully,810.316,0.080,0.000,0.001
11.824,31.930,51.691,32.717,40.009,4,Fern Gully,1164.919,0.046,0.000,0.003
12.225,31.937,44.032,32.446,50.228,4,Fern Gully,1217.127,0.015,0.000,0.005
12.635,31.936,36.484,32.186,60.530,4,Fern Gully,1225.308,0.010,0.000,0.008
13.036,31.934,29.121,31.934,70.966,4,Fern Gully,1230.316,0.029,0.000,0.013
13.436,31.932,22.053,31.687,81.602,4,Fern Gully,1235.064,0.048,0.000,0.015
13.838,31.931,15.375,31.442,92.486,4,Fern Gully,1239.702,0.168,0.000,0.014
14.238,31.932,9.082,31.198,103.598,4,Fern Gully,1243.951,0.205,0.000,0.014
14.647,31.930,2.884,30.952,115.488,4,Fern Gully,1248.677,0.139,0.000,0.020
15.047,31.924,-2.510,30.740,127.060,4,Fern Gully,1253.346,0.093,0.000,0.030
15.453,31.911,-7.135,30.559,138.957,4,Fern Gully,1258.409,0.114,0.000,0.045
15.948,31.928,-11.193,29.813,154.373,4,Fern Gully,1265.948,0.255,0.000,0.069
16.348,31.893,-12.367,29.267,167.059,4,Fern Gully,1273.531,0.355,0.000,0.080
16.748,31.850,-11.158,29.272,179.729,4,Fern Gully,1282.763,0.791,0.000,0.071
17.162,31.049,-7.519,29.781,192.343,4,Fern Gully,1293.589,1.104,0.000,0.050
17.591,31.781,-2.012,30.557,204.384,4,Fern Gully,1305.306,1.008,0.000,0.031
17.994,30.829,4.296,31.405,215.339,4,Fern Gully,1316.796,0.742,0.751,0.032
18.453,24.991,11.455,32.348,225.768,4,Fern Gully,1328.497,0.155,0.000,0.081
18.863,24.093,18.538,33.145,233.172,4,Fern Gully,1338.399,0.498,0.146,0.123
19.264,27.076,27.115,33.984,238.640,4,Fern Gully,1348.547,0.513,0.000,0.096
19.669,30.096,37.850,34.910,242.516,4,,1359.816,1.986,0.000,-0.061
20.069,31.647,49.575,36.196,246.558,4,,1372.145,13.816,0.000,-0.036
20.469,31.713,60.949,38.031,251.832,4,,1384.844,26.352,0.000,-0.006
20.907,31.671,73.143,40.533,258.097,4,,1398.813,40.055,0.000,0.016
21.348,31.104,85.370,42.990,264.161,0,,1415.672,53.703,0.000,0.028
