time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.516,8.376,594.746,80.805,-107.257,4,,76.691,54.796,0.000,0.046
0.948,14.523,598.381,80.446,-110.862,4,,81.819,50.928,0.000,0.076
1.371,19.594,603.012,79.878,-116.400,4,,89.050,45.408,0.000,0.123
1.775,22.154,607.233,79.065,-123.896,4,,97.643,38.429,0.415,0.160
2.191,17.721,609.206,78.160,-132.005,4,,105.911,30.968,0.650,0.134
2.592,15.450,609.049,77.508,-138.065,4,,111.834,25.151,0.000,0.096
3.004,14.141,607.783,76.831,-144.247,4,,118.038,18.925,0.000,0.061
3.508,16.100,605.572,74.786,-151.434,0,,125.522,11.460,0.000,-0.028
3.991,16.240,603.433,70.552,-158.292,0,,133.708,4.486,0.000,-0.063
4.431,21.288,600.543,65.439,-164.867,4,,142.478,0.539,0.000,-0.018
4.833,19.610,597.350,61.149,-171.314,4,,150.833,1.496,0.000,0.038
5.233,23.966,593.549,57.083,-178.163,4,,159.630,1.393,0.000,0.066
5.721,23.907,587.362,52.155,-186.458,4,,171.003,0.249,0.000,0.058
6.163,23.860,580.221,47.531,-193.422,4,,181.792,0.603,0.000,0.061
6.563,23.923,573.135,43.762,-198.610,4,,191.015,0.395,0.000,0.068
6.963,18.628,566.392,42.478,-202.713,4,,198.489,0.372,0.000,0.091
7.363,21.688,558.960,42.312,-206.355,1,Granite Saddle,206.346,0.674,0.000,0.100
7.773,23.277,550.527,42.734,-209.417,1,Granite Saddle,214.896,1.488,0.000,0.099
8.176,21.840,541.544,42.909,-211.820,2,Granite Saddle,223.877,3.062,0.000,0.080
8.576,19.594,533.329,44.330,-212.409,4,Granite Saddle,231.419,3.766,0.000,0.097
8.980,19.589,525.780,47.133,-211.596,0,Granite Saddle,238.322,3.511,0.000,0.061
9.381,18.356,518.185,48.417,-210.690,0,Granite Saddle,246.287,3.449,0.000,0.022
9.782,17.902,510.668,48.118,-209.816,0,Granite Saddle,257.207,3.578,0.000,-0.029
10.182,17.740,503.237,46.262,-208.968,0,Granite Saddle,265.711,3.805,0.000,-0.080
10.598,14.752,495.636,42.982,-208.037,4,Granite Saddle,273.742,3.989,1.000,-0.115
10.998,17.630,490.090,43.645,-205.189,4,Granite Saddle,278.694,1.947,0.000,-0.121
11.398,21.621,482.821,43.736,-202.067,4,Granite Saddle,285.083,0.211,0.000,-0.099
11.883,26.143,471.052,43.544,-199.731,4,Granite Saddle,296.463,1.347,0.000,-0.039
12.298,29.411,459.922,43.253,-199.025,4,Granite Saddle,307.982,1.196,0.000,-0.004
12.721,32.472,446.894,42.824,-198.644,4,Granite Saddle,322.356,0.535,0.000,0.009
13.621,27.352,420.102,44.054,-197.236,2,Granite Saddle,364.842,0.118,0.000,-0.088
14.022,27.398,409.125,44.959,-196.153,0,Granite Saddle,437.028,0.230,0.000,0.027
14.427,24.848,397.553,44.417,-195.123,0,Granite Saddle,456.088,0.607,0.000,0.185
14.832,20.997,386.682,42.319,-194.229,0,Granite Saddle,467.505,1.041,0.000,0.281
15.264,12.886,375.041,38.538,-193.283,4,Granite Saddle,477.347,1.717,1.000,0.391
15.703,14.837,367.802,39.127,-193.432,4,Granite Saddle,482.679,1.598,0.000,0.228
16.283,20.886,358.014,39.546,-197.151,4,Granite Saddle,499.317,1.779,0.000,0.100
16.798,25.328,346.457,40.022,-198.110,4,Granite Saddle,500.823,2.009,0.000,0.013
17.299,29.209,332.771,40.601,-198.039,4,Granite Saddle,510.826,0.835,0.000,-0.016
17.704,31.973,319.913,41.391,-198.223,4,Granite Saddle,524.031,0.023,0.000,-0.006
18.224,34.739,302.635,43.302,-198.811,4,Granite Saddle,539.558,0.350,0.000,0.023
18.683,36.688,286.299,45.295,-198.696,4,Granite Saddle,553.526,0.056,0.000,0.035
19.083,38.194,271.426,46.719,-197.376,4,Granite Saddle,566.474,0.353,0.000,0.033
19.483,39.734,256.049,47.314,-194.735,4,Granite Saddle,580.401,0.545,0.000,0.023
19.932,41.316,238.661,46.881,-190.542,2,Granite Saddle,596.895,0.507,0.000,0.022
20.412,40.803,219.774,45.844,-184.704,4,Granite Saddle,615.901,0.016,0.000,0.044
20.841,40.766,204.132,44.859,-177.918,4,,632.960,0.663,1.000,-0.034
21.348,31.916,187.873,43.557,-169.940,4,,651.108,14.107,0.000,-0.041
21.824,31.916,173.588,41.735,-164.800,4,,666.358,29.279,0.000,-0.027
22.258,31.925,160.749,40.268,-161.399,4,,679.713,42.505,0.000,-0.015
22.702,31.873,147.093,39.540,-158.464,4,,693.703,56.392,0.000,-0.006
