time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,5.908,591.710,80.904,-108.813,4,,75.522,53.666,0.000,-0.283
0.773,12.081,594.374,80.622,-111.602,4,,79.510,50.522,0.000,-0.058
1.225,17.995,599.681,80.074,-116.152,4,,86.795,45.599,0.000,0.114
1.625,22.308,605.195,79.306,-122.075,4,,95.147,39.937,0.000,0.196
2.128,18.383,609.249,78.211,-131.415,4,,105.322,31.546,0.839,0.170
2.559,15.068,609.451,77.538,-137.825,4,,111.530,25.514,0.000,0.118
2.980,13.958,608.218,76.871,-144.023,4,,117.710,19.301,0.136,0.071
3.406,15.778,606.205,75.307,-150.243,0,,124.150,12.807,0.000,0.025
4.044,15.892,603.314,69.939,-158.964,0,,134.591,3.908,0.000,-0.085
4.604,22.652,598.968,63.389,-167.544,4,,146.158,0.726,0.130,0.011
5.030,22.195,595.298,59.094,-174.755,4,,155.299,1.981,0.000,0.058
5.434,23.874,590.831,54.808,-181.903,4,,164.765,0.635,0.000,0.063
5.855,23.940,584.999,50.579,-188.894,4,,174.711,0.397,0.000,0.059
6.319,23.848,577.533,46.028,-195.554,4,,185.430,0.557,0.000,0.067
6.752,23.180,569.460,42.715,-200.921,4,,195.216,0.337,0.000,0.075
10.368,3.016,554.558,40.117,-214.082,4,Granite Saddle,216.438,6.855,0.000,0.772
10.860,9.733,552.580,39.388,-216.749,4,Granite Saddle,220.105,9.070,0.000,0.579
11.260,9.792,549.044,39.182,-218.427,4,Granite Saddle,224.145,10.192,0.000,0.423
11.785,13.974,543.012,40.107,-217.760,4,Granite Saddle,228.148,9.049,0.000,0.125
12.439,11.339,535.230,43.323,-214.297,4,Granite Saddle,231.462,5.574,0.000,0.020
13.002,12.724,529.276,46.134,-211.286,0,Granite Saddle,234.272,2.902,0.000,-0.036
13.406,12.183,524.549,46.417,-208.926,0,Granite Saddle,237.266,0.975,0.000,-0.079
13.859,13.650,519.575,44.960,-206.546,4,Granite Saddle,240.770,0.834,0.000,-0.125
14.392,19.002,511.148,44.015,-204.640,4,Granite Saddle,250.482,1.614,0.000,-0.041
14.830,23.197,501.759,42.919,-203.727,4,Granite Saddle,263.287,1.164,1.000,0.001
15.573,17.652,489.446,43.655,-202.817,4,Granite Saddle,277.558,0.314,0.000,0.007
16.165,23.733,476.959,43.659,-201.723,4,Granite Saddle,291.100,0.102,0.000,-0.002
16.588,27.457,466.197,43.436,-200.761,4,Granite Saddle,302.129,0.047,0.000,-0.002
17.112,31.478,450.865,42.962,-199.469,4,Granite Saddle,318.274,0.031,0.000,-0.002
17.514,34.152,437.751,42.577,-198.425,4,Granite Saddle,334.413,0.026,0.000,-0.002
19.218,27.652,390.232,44.444,-194.058,0,Granite Saddle,464.422,1.343,0.000,0.014
19.618,27.586,379.248,41.989,-192.979,0,Granite Saddle,474.363,2.088,0.000,0.009
20.020,23.221,368.569,38.828,-192.072,4,Granite Saddle,482.749,2.944,1.000,-0.007
20.435,26.754,358.162,39.587,-193.667,4,Granite Saddle,499.317,1.694,0.000,0.015
20.840,29.730,347.001,39.984,-195.633,4,Granite Saddle,500.823,0.421,0.000,0.022
21.241,32.339,334.668,40.520,-197.260,4,Granite Saddle,509.358,0.218,0.000,0.016
21.761,35.216,317.157,41.626,-198.725,4,Granite Saddle,526.439,0.279,0.000,0.017
22.220,37.205,300.592,43.549,-199.310,4,Granite Saddle,541.066,0.112,0.000,0.029
22.629,38.672,284.760,45.467,-198.821,4,Granite Saddle,554.725,0.193,0.000,0.033
23.050,40.026,268.382,46.925,-196.965,2,Granite Saddle,569.179,0.426,0.000,0.029
23.537,41.683,249.123,47.311,-193.136,2,Granite Saddle,586.908,0.502,0.000,0.017
23.937,42.648,232.749,46.501,-188.880,4,Granite Saddle,602.705,0.410,0.315,0.035
24.349,40.167,216.348,45.658,-183.400,4,Granite Saddle,619.528,0.024,0.000,0.041
24.749,38.708,201.785,44.682,-176.722,4,,635.613,0.792,1.000,-0.045
25.149,32.437,189.499,43.693,-170.604,4,,649.354,12.350,0.126,-0.044
25.605,31.722,175.865,42.072,-165.466,4,,663.966,26.916,0.000,-0.030
26.025,31.764,163.077,40.472,-161.938,4,,677.315,40.129,0.000,-0.016
26.444,31.933,150.675,39.660,-159.187,4,,690.045,52.760,0.000,-0.008
26.848,31.921,137.558,39.441,-156.626,4,,703.422,66.048,0.000,-0.002
