time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.365,5.915,593.892,80.892,-106.461,4,,75.522,55.684,0.000,0.040
0.809,12.663,597.044,80.582,-109.486,4,,79.897,52.376,0.000,0.064
1.216,17.753,601.180,80.125,-114.025,4,,86.048,47.722,0.000,0.103
1.624,22.131,605.690,79.421,-120.648,4,,94.069,41.413,0.000,0.151
2.024,19.831,608.701,78.536,-128.614,4,,102.542,34.113,0.000,0.148
2.425,14.443,609.282,77.789,-135.442,4,,109.265,27.708,0.233,0.115
2.825,15.199,608.463,77.138,-141.466,4,,115.240,21.760,0.358,0.076
3.265,15.623,606.746,76.154,-147.671,0,,121.516,15.368,0.000,0.039
3.725,16.346,604.677,73.291,-154.304,0,,128.813,8.498,0.000,-0.043
4.132,15.951,602.815,68.905,-160.277,1,,136.344,2.684,0.000,-0.072
4.533,21.953,599.729,64.235,-166.484,4,,144.623,0.104,0.000,0.004
4.933,20.813,596.521,60.229,-172.941,4,,152.855,1.715,0.000,0.051
5.473,23.953,590.646,54.554,-182.412,4,,165.336,0.394,0.000,0.062
5.881,23.939,585.000,50.536,-188.996,4,,174.809,0.472,0.000,0.057
6.743,19.926,570.330,42.835,-200.397,4,,194.313,0.343,1.000,0.071
7.293,21.727,560.552,42.424,-205.649,1,Granite Saddle,204.491,0.575,0.000,0.100
7.694,23.265,552.328,42.518,-208.917,3,Granite Saddle,213.128,1.332,0.000,0.106
8.107,22.004,543.336,42.993,-211.355,0,Granite Saddle,222.154,2.667,0.000,0.082
8.509,19.816,534.781,43.758,-212.449,4,Granite Saddle,230.224,3.742,1.000,0.095
8.917,0.779,533.315,45.286,-208.633,4,Granite Saddle,227.925,0.003,0.000,0.011
9.317,6.654,531.739,45.360,-208.665,4,Granite Saddle,229.318,0.117,0.000,0.022
9.725,11.909,527.955,45.642,-208.547,3,Granite Saddle,233.163,0.279,0.000,0.034
10.217,18.116,520.371,45.239,-207.890,4,Granite Saddle,241.529,0.405,0.000,0.023
10.617,22.686,512.269,44.223,-206.822,4,Granite Saddle,250.790,0.392,0.000,0.008
11.017,26.774,502.520,42.967,-205.301,4,Granite Saddle,263.450,0.282,0.000,-0.003
11.418,16.466,494.299,43.194,-203.979,4,Granite Saddle,272.365,0.164,0.000,-0.008
11.820,20.643,486.919,43.750,-202.865,4,Granite Saddle,280.926,0.067,0.000,-0.014
12.220,24.480,477.906,43.686,-201.698,4,Granite Saddle,290.057,0.022,0.000,-0.014
12.730,28.902,464.018,43.378,-200.343,4,Granite Saddle,304.031,0.201,0.000,-0.005
13.135,31.880,451.860,42.995,-199.403,4,Granite Saddle,317.262,0.177,0.000,-0.001
14.435,29.109,412.816,44.616,-196.480,1,Granite Saddle,378.321,0.140,0.000,0.020
14.835,28.641,401.178,44.851,-195.845,0,Granite Saddle,451.431,0.075,0.000,0.033
15.236,28.682,389.677,43.517,-195.194,0,Granite Saddle,464.173,0.186,0.000,0.054
15.681,28.813,377.173,40.267,-194.468,0,Granite Saddle,475.164,0.562,0.000,0.064
16.279,26.771,361.673,39.423,-195.585,4,Granite Saddle,486.075,0.377,0.000,0.035
16.686,29.724,350.389,39.858,-196.627,4,Granite Saddle,500.823,0.807,0.000,0.009
17.106,32.467,337.319,40.407,-197.325,4,Granite Saddle,506.502,0.504,0.000,-0.003
17.507,34.744,323.881,41.056,-198.021,4,Granite Saddle,520.218,0.081,0.000,0.002
17.912,36.723,308.940,42.519,-198.782,4,Granite Saddle,533.942,0.153,0.000,0.020
18.314,38.225,294.046,44.369,-199.050,4,Granite Saddle,546.806,0.112,0.000,0.034
18.719,39.499,278.602,46.110,-198.240,4,Granite Saddle,560.131,0.244,0.000,0.035
19.119,40.773,262.714,47.170,-196.040,4,Granite Saddle,574.285,0.509,0.000,0.028
19.519,42.134,246.481,47.253,-192.542,3,Granite Saddle,589.375,0.538,0.000,0.016
19.919,41.839,230.143,46.368,-188.129,4,Granite Saddle,605.295,0.359,0.000,0.040
20.336,40.077,214.020,45.520,-182.439,4,Granite Saddle,622.038,0.010,0.269,0.040
20.736,37.355,199.578,44.516,-175.552,4,,638.122,1.318,1.000,-0.050
21.136,31.897,187.486,43.521,-169.705,4,,651.553,14.555,0.000,-0.043
21.905,31.726,164.642,40.621,-162.321,4,,675.699,38.528,0.000,-0.018
22.360,31.736,150.400,39.650,-159.132,4,,690.325,53.038,0.000,-0.007
22.779,31.932,137.265,39.443,-156.574,4,,703.719,66.344,0.000,-0.002
