CR-014 ordinary-frame virtual Gamepad; 6000.6.1f1; editor=False; 1920x1080; quality=PC; vSync=0; target=-1; CPU=Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz; GPU=NVIDIA GeForce GTX 1660 Ti; RAM=65341MB; graphics=Direct3D11; shadowDistance=40; fixedDelta=0.01999999
Recorder validity main=True, render=False, physics=True, draws=True, triangles=True. CPU markers include waits; no GPU timing claim. 3s warmup + 21s measured per section; repetitions=2; forestRenderingDisabled=False. Initial pose only is teleported, no manual physics stepping.
run,route,n,median_ms,p95_ms,p99_ms,max_ms,over33ms,main_median_ms,render_median_ms,physics_median_ms,allocated_MB,reserved_MB,peak_mps,min_up,max_path_error_m,distance_m,end_index,physics_p95_ms,last_draws,last_triangles
1,road,5938,3.031,7.282,8.988,14.086,0,3.024,-1.000,0.000,298.2,800.2,18.39,0.880,1.86,423.0,208,0.226,0,401675
1,commercial,5757,3.174,7.615,8.955,13.077,0,3.165,-1.000,0.000,298.4,800.2,18.31,1.000,1.48,423.9,210,0.199,0,641941
1,forest,5865,3.075,7.289,9.025,13.076,0,3.068,-1.000,0.000,298.8,800.2,18.36,0.949,1.87,425.4,212,0.227,0,486237
1,shortcut,5840,3.097,7.354,8.862,13.237,0,3.087,-1.000,0.000,298.8,800.2,14.32,0.999,0.93,129.4,90,0.188,0,1793789
2,road,5954,3.036,7.269,8.815,13.184,0,3.032,-1.000,0.000,298.8,800.2,18.39,0.880,1.83,423.4,208,0.220,0,390515
2,commercial,5852,3.096,7.440,8.888,12.943,0,3.094,-1.000,0.000,298.8,800.2,18.31,1.000,1.48,423.9,210,0.200,0,641941
2,forest,5313,3.417,8.188,9.641,14.130,0,3.397,-1.000,0.000,298.8,800.2,18.37,0.949,1.86,422.3,210,0.216,0,486301
2,shortcut,5508,3.288,7.671,9.536,13.031,0,3.280,-1.000,0.000,298.8,800.2,14.32,0.999,0.95,129.5,90,0.186,0,1738133
