time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.367,145.989,190.000,31.701,-31.701,-0.063,0.000,0.000,0.000,0.000,4,7.803,1.754,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1604845;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.3478748;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1604845;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.3478748;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1755565;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1755566;"
0.040,1063.733,145.989,190.000,31.709,-31.710,-0.013,0.000,0.150,0.000,0.005,4,12.223,1.075,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1111345;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2935921;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2935921;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1111345;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1336071;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1383274;"
0.060,1063.100,145.991,190.000,31.716,-31.717,0.114,0.001,0.145,0.000,-0.015,4,16.071,0.526,1.000,"Ground_Mountain_2_4:(0.053, 0.999, 0.002) separation=0.6389201;Ground_Mountain_2_4:(0.053, 0.999, 0.002) separation=0.6560422;Ground_Mountain_2_4:(0.053, 0.999, 0.002) separation=0.6553723;Ground_Mountain_2_4:(0.053, 0.999, 0.002) separation=0.647303;Ground_Mountain_2_4:(0.053, 0.999, 0.002) separation=0.6443276;Ground_Mountain_2_4:(0.053, 0.999, 0.002) separation=0.6467043;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06461349;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2384733;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0646131;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2384737;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09796536;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09798083;"
0.080,1062.473,146.003,190.000,31.638,-31.633,0.618,-0.009,0.142,0.000,0.027,4,19.420,0.090,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02189685;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1845597;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1845606;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.021896;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02739021;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0274049;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.6209691;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.6097851;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.607327;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.6008701;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.6072755;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.6251593;Ground_Mountain_2_4:(0.103, 0.995, 0.008) separation=0.6561862;Ground_Mountain_2_4:(0.103, 0.995, 0.008) separation=0.6193858;Ground_Mountain_2_4:(0.103, 0.995, 0.008) separation=0.6014307;Ground_Mountain_2_4:(0.103, 0.995, 0.008) separation=0.6196573;Ground_Mountain_2_4:(0.103, 0.995, 0.008) separation=0.6097589;Ground_Mountain_2_4:(0.103, 0.995, 0.008) separation=0.621253;"
0.100,1061.847,146.024,190.000,31.595,-31.582,1.053,0.027,0.181,0.000,-0.073,4,22.317,4.137,0.999,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004367836;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1257994;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004375316;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1257919;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01369506;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01683718;Ground_Mountain_2_4:(0.149, 0.989, -0.005) separation=0.6374406;Ground_Mountain_2_4:(0.149, 0.989, -0.005) separation=0.5402766;Ground_Mountain_2_4:(0.149, 0.989, -0.005) separation=0.6371757;Ground_Mountain_2_4:(0.149, 0.989, -0.005) separation=0.5378798;Ground_Mountain_2_4:(0.149, 0.989, -0.005) separation=0.5448223;Ground_Mountain_2_4:(0.149, 0.989, -0.005) separation=0.545264;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.671226;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.6328636;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.6753312;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.6326966;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.6407322;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.640774;"
0.120,1061.221,146.052,190.001,31.590,-31.568,1.403,0.013,0.202,0.000,0.129,4,26.314,5.962,0.998,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009045228;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07049015;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07053009;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008896952;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01099277;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01103267;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05087942;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05087942;Ground_Mountain_2_4:(0.149, 0.989, 0.004) separation=0.6349151;Ground_Mountain_2_4:(0.149, 0.989, 0.004) separation=0.4927608;Ground_Mountain_2_4:(0.149, 0.989, 0.004) separation=0.6346819;Ground_Mountain_2_4:(0.149, 0.989, 0.004) separation=0.4907976;Ground_Mountain_2_4:(0.149, 0.989, 0.004) separation=0.4948708;Ground_Mountain_2_4:(0.149, 0.989, 0.004) separation=0.5015377;Ground_Mountain_2_4:(0.053, 0.999, 0.000) separation=0.6313974;Ground_Mountain_2_4:(0.053, 0.999, 0.000) separation=0.6316255;Ground_Mountain_2_4:(0.053, 0.999, 0.000) separation=0.6389143;Ground_Mountain_2_4:(0.053, 0.999, 0.000) separation=0.6316197;Ground_Mountain_2_4:(0.053, 0.999, 0.000) separation=0.6389695;Ground_Mountain_2_4:(0.053, 0.999, 0.000) separation=0.639035;"
0.140,1060.594,146.091,190.001,31.551,-31.492,1.984,0.026,0.205,0.000,-0.177,4,29.631,5.286,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001927344;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02648347;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001583733;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02651783;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005154699;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00576368;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05015546;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05015546;Ground_Mountain_2_4:(0.166, 0.986, 0.000) separation=0.6146609;Ground_Mountain_2_4:(0.166, 0.986, 0.000) separation=0.4437519;Ground_Mountain_2_4:(0.166, 0.986, 0.000) separation=0.6145338;Ground_Mountain_2_4:(0.166, 0.986, 0.000) separation=0.4442386;Ground_Mountain_2_4:(0.166, 0.986, 0.000) separation=0.4493426;Ground_Mountain_2_4:(0.166, 0.986, 0.000) separation=0.4496238;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.6061677;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.6125784;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.609759;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.6126237;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.6142203;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.6142993;"
0.160,1059.966,146.140,190.002,31.534,-31.438,2.456,0.036,0.224,0.000,-0.200,4,27.906,2.640,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=4.938722E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005309816;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=4.707929E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005312124;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002078712;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003341138;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.5716217;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3666101;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.5724986;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3695154;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.370391;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.377354;"
0.180,1059.338,146.195,190.002,31.540,-31.421,2.756,0.013,0.233,0.000,0.207,4,24.847,0.790,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001922694;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001054559;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001062344;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001914908;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001097262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001103938;Ground_Mountain_2_4:(0.182, 0.983, 0.003) separation=0.5222583;Ground_Mountain_2_4:(0.182, 0.983, 0.003) separation=0.2918473;Ground_Mountain_2_4:(0.182, 0.983, 0.003) separation=0.5249903;Ground_Mountain_2_4:(0.182, 0.983, 0.003) separation=0.2942765;Ground_Mountain_2_4:(0.182, 0.983, 0.003) separation=0.2919741;Ground_Mountain_2_4:(0.182, 0.983, 0.003) separation=0.2933175;"
0.200,1058.710,146.255,190.002,31.547,-31.405,3.013,-0.027,0.230,0.000,0.212,4,22.625,0.649,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009116266;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003549113;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003576452;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009088926;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003556997;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00359562;Ground_Mountain_2_4:(0.183, 0.983, 0.000) separation=0.4810218;Ground_Mountain_2_4:(0.183, 0.983, 0.000) separation=0.2245958;Ground_Mountain_2_4:(0.183, 0.983, 0.000) separation=0.483146;Ground_Mountain_2_4:(0.183, 0.983, 0.000) separation=0.2241752;Ground_Mountain_2_4:(0.183, 0.983, 0.000) separation=0.2309386;Ground_Mountain_2_4:(0.183, 0.983, 0.000) separation=0.2323198;"
