time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.367,145.989,201.675,31.701,-31.701,-0.063,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.000, 1.000, 0.000) separation=0.1672913;Ground_Mountain_2_4:(0.000, 1.000, 0.000) separation=0.1849752;Ground_Mountain_2_4:(0.000, 1.000, 0.000) separation=0.1971045;Ground_Mountain_2_4:(0.000, 1.000, 0.000) separation=0.1568454;Ground_Mountain_2_4:(0.081, 0.996, -0.042) separation=0.3531401;Ground_Mountain_2_4:(0.081, 0.996, -0.042) separation=0.197651;Ground_Mountain_2_4:(0.081, 0.996, -0.042) separation=0.3799711;Ground_Mountain_2_4:(0.081, 0.996, -0.042) separation=0.1664727;Ground_Mountain_2_4:(0.081, 0.996, -0.042) separation=0.2537644;Ground_Mountain_2_4:(0.081, 0.996, -0.042) separation=0.3425933;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971064;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971065;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09814322;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;"
0.040,1063.736,145.993,201.675,31.695,-31.695,0.223,0.000,0.150,0.000,0.005,4,12.198,0.873,1.000,"Ground_Mountain_2_4:(0.002, 1.000, 0.000) separation=0.1667725;Ground_Mountain_2_4:(0.002, 1.000, 0.000) separation=0.133422;Ground_Mountain_2_4:(0.002, 1.000, 0.000) separation=0.1965865;Ground_Mountain_2_4:(0.002, 1.000, 0.000) separation=0.1047806;Ground_Mountain_2_4:(0.088, 0.995, -0.045) separation=0.1659857;Ground_Mountain_2_4:(0.088, 0.995, -0.045) separation=0.1970971;Ground_Mountain_2_4:(0.088, 0.995, -0.045) separation=0.25192;Ground_Mountain_2_4:(0.088, 0.995, -0.045) separation=0.3233765;Ground_Mountain_2_4:(0.088, 0.995, -0.045) separation=0.2948415;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012938;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.215037;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.215037;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012939;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09765139;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09976998;"
0.060,1063.112,146.008,201.675,31.597,-31.593,0.741,0.014,0.153,0.000,-0.038,4,16.114,2.531,0.999,"Ground_Mountain_2_4:(0.071, 0.997, -0.021) separation=0.2292133;Ground_Mountain_2_4:(0.071, 0.997, -0.021) separation=0.09829694;Ground_Mountain_2_4:(0.071, 0.997, -0.021) separation=0.2577892;Ground_Mountain_2_4:(0.071, 0.997, -0.021) separation=0.07028648;Ground_Mountain_2_4:(0.071, 0.997, -0.021) separation=0.09730023;Ground_Mountain_2_4:(0.071, 0.997, -0.021) separation=0.09790164;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008137941;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1547256;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1548234;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008040128;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03212708;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0338495;"
0.080,1062.487,146.029,201.675,31.572,-31.571,1.062,-0.011,0.202,0.000,0.105,4,20.896,7.093,0.998,"Ground_Mountain_2_4:(0.068, 0.998, -0.018) separation=0.1588542;Ground_Mountain_2_4:(0.068, 0.998, -0.018) separation=0.07386068;Ground_Mountain_2_4:(0.068, 0.998, -0.018) separation=0.1877336;Ground_Mountain_2_4:(0.068, 0.998, -0.018) separation=0.0617862;Ground_Mountain_2_4:(0.068, 0.998, -0.018) separation=0.06277533;Ground_Mountain_2_4:(0.068, 0.998, -0.018) separation=0.07516369;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001922309;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08957104;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08984095;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00165217;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001655161;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002702624;"
0.100,1061.862,146.066,201.675,31.480,-31.431,1.852,0.002,0.214,0.000,-0.169,4,26.483,7.154,0.997,"Ground_Mountain_2_4:(0.074, 0.997, -0.023) separation=0.09831929;Ground_Mountain_2_4:(0.074, 0.997, -0.023) separation=0.07258651;Ground_Mountain_2_4:(0.074, 0.997, -0.023) separation=0.1278121;Ground_Mountain_2_4:(0.074, 0.997, -0.023) separation=0.0602383;Ground_Mountain_2_4:(0.074, 0.997, -0.023) separation=0.0696732;Ground_Mountain_2_4:(0.074, 0.997, -0.023) separation=0.08219007;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004319549;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03261444;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03267197;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003745584;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009458214;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009847105;"
0.120,1061.235,146.113,201.675,31.447,-31.357,2.378,0.012,0.260,0.000,-0.199,4,23.859,3.385,0.997,"Ground_Mountain_2_4:(0.080, 0.997, -0.023) separation=0.06980467;Ground_Mountain_2_4:(0.080, 0.997, -0.023) separation=0.0722847;Ground_Mountain_2_4:(0.080, 0.997, -0.023) separation=0.09938972;Ground_Mountain_2_4:(0.080, 0.997, -0.023) separation=0.05990317;Ground_Mountain_2_4:(0.080, 0.997, -0.023) separation=0.06334242;Ground_Mountain_2_4:(0.080, 0.997, -0.023) separation=0.06350962;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001186728;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006467172;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006493009;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=9.294855E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008329749;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009098053;"
0.140,1060.625,146.222,201.666,31.460,-31.360,2.591,-0.002,0.276,0.000,0.204,4,20.362,0.674,0.989,"Ground_Mountain_2_4:(0.088, 0.996, -0.017) separation=0.06233889;Ground_Mountain_2_4:(0.088, 0.996, -0.017) separation=0.06146581;Ground_Mountain_2_4:(0.088, 0.996, -0.017) separation=0.08325945;Ground_Mountain_2_4:(0.088, 0.996, -0.017) separation=0.05988405;Ground_Mountain_2_4:(0.088, 0.996, -0.017) separation=0.05997211;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.1374816;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.402063E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001330717;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001287133;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001077582;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005609095;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005626975;"
0.160,1060.014,146.331,201.654,31.475,-31.355,2.786,0.028,0.270,0.000,-0.260,4,19.690,2.313,0.971,"Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1334442;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1093404;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.0742975;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1781242;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.09672856;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.09677097;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.1294646;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.1294646;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.1294646;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1183204;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002430312;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07390651;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04953123;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01717371;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01771751;"
0.180,1059.396,146.423,201.645,31.490,-31.361,2.859,0.020,0.262,0.000,-0.261,4,13.733,3.876,0.955,"Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.2251717;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1426176;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1048675;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.2711073;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1154813;Ground_Mountain_2_4:(0.083, 0.997, -0.010) separation=0.1155359;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.09137896;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.09137896;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.09137896;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2113106;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03364258;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1662949;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08282165;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03553814;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03608283;"
0.200,1058.768,146.492,201.643,31.500,-31.379,2.815,0.016,0.255,0.000,-0.240,4,7.817,4.596,0.951,"Ground_Mountain_2_4:(0.086, 0.996, -0.003) separation=0.2977221;Ground_Mountain_2_4:(0.086, 0.996, -0.003) separation=0.1615002;Ground_Mountain_2_4:(0.086, 0.996, -0.003) separation=0.1381475;Ground_Mountain_2_4:(0.086, 0.996, -0.003) separation=0.3272992;Ground_Mountain_2_4:(0.086, 0.996, -0.003) separation=0.1359338;Ground_Mountain_2_4:(0.086, 0.996, -0.003) separation=0.1565968;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.0519782;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.0519782;Ground_Mountain_2_4:(0.074, 0.927, 0.368) separation=-0.0519782;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2674981;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06948394;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2395549;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1016987;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07621342;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07655567;"
