time,racer,x,y,z,speed,grounded,branch,position,earned,rejoinSeconds,road,nextGate,misses,penalty,buzzes
3.600,YOU,322.192,76.427,286.348,17.449,0,none,0.000,0.000,0.000,233.954,2,0,0.000,1
3.740,YOU,322.420,76.072,283.932,17.591,0,none,0.000,0.000,0.000,236.251,2,0,0.000,1
3.881,YOU,-629.121,25.982,62.832,18.000,0,none,0.000,0.000,0.000,238.188,14,0,0.000,1
4.000,YOU,-629.162,25.909,64.989,17.990,0,none,0.000,0.000,0.000,3230.990,14,0,0.000,1
4.140,YOU,-629.209,25.645,67.499,18.076,0,none,0.000,0.000,0.000,3233.500,14,0,0.000,1
4.280,YOU,-629.255,25.190,70.002,18.263,0,none,0.000,0.000,0.000,3236.003,14,0,0.000,1
4.400,YOU,-629.294,24.649,72.142,18.502,0,none,0.000,0.000,0.000,3238.142,15,0,0.000,1
4.540,YOU,-629.339,23.840,74.632,18.867,0,none,0.000,0.000,0.000,3240.630,15,0,0.000,1
4.680,YOU,-629.383,22.842,77.115,19.319,0,none,0.000,0.000,0.000,3243.110,15,0,0.000,1
4.800,YOU,322.608,79.099,281.935,18.116,0,none,0.000,0.000,0.000,239.508,1,0,0.000,1
4.940,YOU,322.378,78.356,284.376,18.456,0,none,0.000,0.000,0.000,236.989,1,0,0.000,1
5.080,YOU,322.149,77.424,286.810,18.887,0,none,0.000,0.000,0.000,234.418,1,0,0.000,1
5.200,YOU,321.952,76.474,288.891,19.323,0,none,0.000,0.000,0.000,232.186,1,0,0.000,1
5.340,YOU,321.724,75.190,291.313,19.903,0,none,0.000,0.000,0.000,229.549,1,0,0.000,1
5.480,YOU,321.496,73.718,293.727,20.554,0,none,0.000,0.000,0.000,226.863,1,0,0.000,1
5.614,YOU,321.242,75.853,296.429,18.000,0,none,0.000,0.000,0.000,224.573,1,0,0.000,1
5.740,YOU,321.472,76.294,293.985,17.700,0,none,0.000,0.000,0.000,226.456,1,0,0.000,1
5.880,YOU,321.702,76.543,291.548,17.504,0,none,0.000,0.000,0.000,228.894,1,0,0.000,1
6.000,YOU,321.898,76.602,289.464,17.422,0,none,0.000,0.000,0.000,230.944,1,0,0.000,1
6.140,YOU,322.127,76.493,287.039,17.427,0,none,0.000,0.000,0.000,233.296,2,0,0.000,1
6.280,YOU,322.355,76.193,284.622,17.539,0,none,0.000,0.000,0.000,235.598,2,0,0.000,1
6.400,YOU,322.550,75.783,282.555,17.719,0,none,0.000,0.000,0.000,237.545,2,0,0.000,1
6.500,YOU,-629.128,25.980,63.192,17.993,0,none,0.000,0.000,0.000,3229.192,14,0,0.000,1
6.640,YOU,-629.175,25.853,65.707,18.004,0,none,0.000,0.000,0.000,3231.708,14,0,0.000,1
6.780,YOU,-629.222,25.535,68.215,18.119,0,none,0.000,0.000,0.000,3234.216,14,0,0.000,1
6.900,YOU,-629.261,25.110,70.359,18.298,0,none,0.000,0.000,0.000,3236.360,14,0,0.000,1
7.040,YOU,-629.307,24.437,72.855,18.597,0,none,0.000,0.000,0.000,3238.854,15,0,0.000,1
7.180,YOU,-629.351,23.575,75.342,18.987,0,none,0.000,0.000,0.000,3241.339,15,0,0.000,1
7.300,YOU,-629.390,22.684,77.469,0.000,0,none,0.000,0.000,0.000,3243.463,15,0,0.000,1
7.440,YOU,322.542,78.906,282.633,18.204,0,none,0.000,0.000,0.000,238.798,1,0,0.000,1
7.580,YOU,322.312,78.109,285.072,18.570,0,none,0.000,0.000,0.000,236.254,1,0,0.000,1
7.700,YOU,322.116,77.275,287.157,18.955,0,none,0.000,0.000,0.000,234.046,1,0,0.000,1
7.840,YOU,321.887,76.126,289.584,19.481,0,none,0.000,0.000,0.000,231.440,1,0,0.000,1
7.980,YOU,321.659,74.788,292.003,20.082,0,none,0.000,0.000,0.000,228.784,1,0,0.000,1
8.100,YOU,321.464,73.492,294.072,20.652,0,none,0.000,0.000,0.000,226.476,1,0,0.000,1
8.240,YOU,321.308,75.998,295.730,17.904,0,none,0.000,0.000,0.000,224.686,1,0,0.000,1
8.380,YOU,321.538,76.385,293.288,17.633,0,none,0.000,0.000,0.000,227.160,1,0,0.000,1
8.500,YOU,321.735,76.562,291.200,17.485,0,none,0.000,0.000,0.000,229.240,1,0,0.000,1
8.640,YOU,321.964,76.591,288.771,17.413,0,none,0.000,0.000,0.000,231.615,1,0,0.000,1
8.760,YOU,322.159,76.462,286.694,17.437,0,none,0.000,0.000,0.000,233.622,2,0,0.000,1
8.900,YOU,322.387,76.134,284.277,17.564,0,none,0.000,0.000,0.000,235.925,2,0,0.000,1
9.040,YOU,322.603,75.926,281.969,0.000,0,none,0.000,0.000,0.000,238.173,2,0,0.000,1
9.160,YOU,-629.155,25.931,64.630,17.987,0,none,0.000,0.000,0.000,3230.630,14,0,0.000,1
9.300,YOU,-629.202,25.695,67.141,18.057,0,none,0.000,0.000,0.000,3233.142,14,0,0.000,1
9.440,YOU,-629.248,25.267,69.645,18.230,0,none,0.000,0.000,0.000,3235.646,14,0,0.000,1
9.560,YOU,-629.287,24.749,71.786,18.457,0,none,0.000,0.000,0.000,3237.786,15,0,0.000,1
9.700,YOU,-629.332,23.968,74.276,18.809,0,none,0.000,0.000,0.000,3240.275,15,0,0.000,1
9.840,YOU,-629.377,22.996,76.760,19.249,0,none,0.000,0.000,0.000,3242.755,15,0,0.000,1
9.960,YOU,322.674,79.276,281.236,18.037,0,none,0.000,0.000,0.000,240.229,1,0,0.000,1
10.100,YOU,322.444,78.588,283.679,18.350,0,none,0.000,0.000,0.000,237.707,1,0,0.000,1
10.240,YOU,322.214,77.709,286.115,18.755,0,none,0.000,0.000,0.000,235.159,1,0,0.000,1
10.360,YOU,322.018,76.806,288.198,19.171,0,none,0.000,0.000,0.000,232.936,1,0,0.000,1
10.500,YOU,321.789,75.576,290.621,19.730,0,none,0.000,0.000,0.000,230.304,1,0,0.000,1
10.640,YOU,321.561,74.157,293.038,20.361,0,none,0.000,0.000,0.000,227.636,1,0,0.000,1
10.760,YOU,321.365,72.972,295.132,0.000,0,none,0.000,0.000,0.000,225.308,1,0,0.000,1
10.900,YOU,321.406,76.188,294.682,17.775,0,none,0.000,0.000,0.000,225.747,1,0,0.000,1
11.040,YOU,321.636,76.491,292.243,17.549,0,none,0.000,0.000,0.000,228.199,1,0,0.000,1
11.160,YOU,321.833,76.598,290.158,17.441,0,none,0.000,0.000,0.000,230.262,1,0,0.000,1
11.300,YOU,322.062,76.544,287.731,17.415,0,none,0.000,0.000,0.000,232.626,2,0,0.000,1
11.440,YOU,322.290,76.298,285.312,17.497,0,none,0.000,0.000,0.000,234.946,2,0,0.000,1
11.560,YOU,322.485,75.935,283.243,17.651,0,none,0.000,0.000,0.000,236.901,2,0,0.000,1
11.700,YOU,-629.135,25.973,63.551,17.988,0,none,0.000,0.000,0.000,3229.552,14,0,0.000,1
11.840,YOU,-629.182,25.819,66.065,18.014,0,none,0.000,0.000,0.000,3232.066,14,0,0.000,1
11.960,YOU,-629.222,25.535,68.215,18.119,0,none,0.000,0.000,0.000,3234.216,14,0,0.000,1
12.100,YOU,-629.268,25.026,70.716,18.335,0,none,0.000,0.000,0.000,3236.717,14,0,0.000,1
12.240,YOU,-629.313,24.326,73.210,18.647,0,none,0.000,0.000,0.000,3239.209,15,0,0.000,1
12.360,YOU,-629.351,23.575,75.342,18.987,0,none,0.000,0.000,0.000,3241.339,15,0,0.000,1
12.500,YOU,-629.396,22.522,77.822,0.000,0,none,0.000,0.000,0.000,3243.816,15,0,0.000,1
12.640,YOU,322.542,78.906,282.633,18.204,0,none,0.000,0.000,0.000,238.798,1,0,0.000,1
12.760,YOU,322.345,78.235,284.724,18.512,0,none,0.000,0.000,0.000,236.622,1,0,0.000,1
12.900,YOU,322.116,77.275,287.157,18.955,0,none,0.000,0.000,0.000,234.046,1,0,0.000,1
13.040,YOU,321.887,76.126,289.584,19.481,0,none,0.000,0.000,0.000,231.440,1,0,0.000,1
13.160,YOU,321.692,74.991,291.658,19.992,0,none,0.000,0.000,0.000,229.167,1,0,0.000,1
13.300,YOU,321.464,73.492,294.072,20.652,0,none,0.000,0.000,0.000,226.476,1,0,0.000,1
