time,racer,x,y,z,speed,grounded,branch,position,earned,rejoinSeconds,road,nextGate,misses,penalty,buzzes
3.480,YOU,404.291,33.462,-177.885,19.313,4,none,0.000,0.000,0.000,738.794,0,0,0.000,0
3.620,YOU,405.061,33.563,-180.536,20.138,4,none,0.000,0.000,0.000,742.405,0,0,0.000,0
3.740,YOU,405.757,33.737,-182.883,20.803,4,none,0.000,0.000,0.000,745.075,0,0,0.000,0
3.880,YOU,406.610,34.024,-185.711,21.520,4,none,0.000,0.000,0.000,748.104,0,0,0.000,0
4.020,YOU,407.483,34.262,-188.652,22.200,2,none,0.000,0.000,0.000,751.621,0,0,0.000,0
4.140,YOU,408.229,34.327,-191.238,22.350,0,none,0.000,0.000,0.000,754.383,0,0,0.000,0
4.280,YOU,409.096,34.225,-194.250,22.326,0,none,0.000,0.000,0.000,757.589,0,0,0.000,0
4.420,YOU,409.958,33.931,-197.252,22.387,0,none,0.000,0.000,0.000,761.178,0,0,0.000,0
4.540,YOU,410.687,33.540,-199.826,22.687,2,none,0.000,0.000,0.000,764.042,0,0,0.000,0
4.680,YOU,411.519,33.209,-202.922,23.360,4,none,0.000,0.000,0.000,767.634,0,0,0.000,0
4.820,YOU,412.380,33.194,-206.130,24.117,4,none,0.000,0.000,0.000,770.845,0,0,0.000,0
4.940,YOU,413.138,33.303,-208.964,24.734,4,none,0.000,0.000,0.000,773.640,0,0,0.000,0
5.080,YOU,414.047,33.408,-212.358,25.395,4,none,0.000,0.000,0.000,777.192,0,0,0.000,0
5.220,YOU,414.978,33.436,-215.843,26.043,4,none,0.000,0.000,0.000,780.574,0,0,0.000,0
5.340,YOU,415.795,33.424,-218.899,26.585,4,none,0.000,0.000,0.000,783.867,0,0,0.000,0
5.480,YOU,416.768,33.406,-222.542,27.198,4,none,0.000,0.000,0.000,787.427,0,0,0.000,0
5.620,YOU,417.763,33.399,-226.267,27.790,4,none,0.000,0.000,0.000,791.343,0,0,0.000,0
5.740,YOU,418.632,33.400,-229.522,28.282,4,none,0.000,0.000,0.000,794.569,0,0,0.000,0
5.880,YOU,419.665,33.403,-233.391,28.838,4,none,0.000,0.000,0.000,798.688,0,0,0.000,0
6.020,YOU,420.718,33.404,-237.333,29.376,4,none,0.000,0.000,0.000,802.948,0,0,0.000,0
6.140,YOU,421.636,33.405,-240.769,29.822,4,none,0.000,0.000,0.000,806.836,0,0,0.000,0
6.280,YOU,459.205,85.726,-23.319,18.340,3,none,0.000,0.000,0.000,603.754,0,0,0.000,0
6.420,YOU,459.106,85.945,-25.905,19.104,4,none,0.000,0.000,0.000,606.126,0,0,0.000,0
6.540,YOU,459.012,86.364,-28.198,19.737,4,none,0.000,0.000,0.000,608.230,0,0,0.000,0
6.680,YOU,458.900,86.877,-30.966,20.372,4,none,0.000,0.000,0.000,610.793,0,0,0.000,0
6.820,YOU,458.793,87.262,-33.846,21.011,4,none,0.000,0.000,0.000,613.151,0,0,0.000,0
6.940,YOU,458.705,87.497,-36.398,21.580,4,none,0.000,0.000,0.000,615.390,0,0,0.000,0
7.080,YOU,458.603,87.724,-39.466,22.235,4,none,0.000,0.000,0.000,618.100,0,0,0.000,0
7.200,YOU,458.515,87.908,-42.169,22.787,4,none,0.000,0.000,0.000,620.415,0,0,0.000,0
7.340,YOU,458.411,88.093,-45.410,23.436,4,none,0.000,0.000,0.000,623.215,0,0,0.000,0
7.480,YOU,458.307,88.223,-48.744,24.086,4,none,0.000,0.000,0.000,625.631,0,0,0.000,0
7.600,YOU,458.218,88.296,-51.675,24.640,4,none,0.000,0.000,0.000,628.067,0,0,0.000,0
7.740,YOU,458.111,88.349,-55.177,25.280,4,none,0.000,0.000,0.000,631.093,0,0,0.000,0
7.880,YOU,458.000,88.392,-58.766,25.905,4,none,0.000,0.000,0.000,633.871,0,0,0.000,0
8.000,YOU,457.903,88.438,-61.910,26.426,4,none,0.000,0.000,0.000,636.519,0,0,0.000,0
8.120,YOU,457.803,88.493,-65.115,26.934,4,none,0.000,0.000,0.000,638.917,0,0,0.000,0
8.240,YOU,457.702,88.548,-68.381,27.430,4,none,0.000,0.000,0.000,641.651,0,0,0.000,0
8.380,YOU,457.581,88.599,-72.266,27.995,4,none,0.000,0.000,0.000,644.662,0,0,0.000,0
8.520,YOU,457.458,88.627,-76.229,28.547,4,none,0.000,0.000,0.000,647.860,0,0,0.000,0
8.640,YOU,457.351,88.631,-79.687,29.011,4,none,0.000,0.000,0.000,650.614,0,0,0.000,0
8.780,YOU,457.225,88.614,-83.791,29.542,4,none,0.000,0.000,0.000,653.820,0,0,0.000,0
8.920,YOU,457.097,88.568,-87.969,30.064,4,none,0.000,0.000,0.000,657.320,0,0,0.000,0
9.040,YOU,456.987,88.501,-91.607,30.505,4,none,0.000,0.000,0.000,660.127,0,0,0.000,0
9.180,YOU,456.857,88.387,-95.918,31.014,4,none,0.000,0.000,0.000,663.558,0,0,0.000,0
9.320,YOU,487.465,86.444,-121.497,18.644,4,none,0.000,0.000,0.000,700.496,0,0,0.000,0
9.420,YOU,489.169,86.440,-120.656,19.263,4,none,0.000,0.000,0.000,700.523,0,0,0.000,0
9.540,YOU,491.288,86.457,-119.610,19.988,4,none,0.000,0.000,0.000,700.554,0,0,0.000,0
9.680,YOU,493.852,86.498,-118.342,20.807,4,none,0.000,0.000,0.000,700.586,0,0,0.000,0
9.820,YOU,496.512,86.616,-117.036,21.575,4,none,0.000,0.000,0.000,700.617,0,0,0.000,0
9.940,YOU,498.872,86.798,-115.888,22.192,4,none,0.000,0.000,0.000,700.644,0,0,0.000,0
10.080,YOU,501.715,86.987,-114.500,22.879,4,none,0.000,0.000,0.000,700.675,0,0,0.000,0
10.220,YOU,504.642,87.014,-113.044,23.598,2,none,0.000,0.000,0.000,700.707,0,0,0.000,0
10.340,YOU,507.211,86.938,-111.750,24.219,4,none,0.000,0.000,0.000,700.734,0,0,0.000,0
10.480,YOU,510.288,86.860,-110.202,24.908,4,none,0.000,0.000,0.000,700.767,0,0,0.000,0
10.620,YOU,513.457,86.823,-108.613,25.581,4,none,0.000,0.000,0.000,700.799,0,0,0.000,0
10.740,YOU,516.242,86.731,-107.207,26.167,2,none,0.000,0.000,0.000,700.827,0,0,0.000,0
10.880,YOU,519.549,86.471,-105.514,26.875,4,none,0.000,0.000,0.000,700.861,0,0,0.000,0
11.020,YOU,522.932,86.246,-103.788,27.518,4,none,0.000,0.000,0.000,700.895,0,0,0.000,0
11.140,YOU,525.912,86.196,-102.288,28.047,4,none,0.000,0.000,0.000,700.923,0,0,0.000,0
11.280,YOU,527.154,86.193,-101.664,0.110,4,none,0.000,0.000,0.000,700.939,0,0,0.000,0
11.420,YOU,527.133,86.192,-101.630,0.252,4,none,0.000,0.000,0.000,700.908,0,0,0.000,0
11.540,YOU,527.116,86.194,-101.594,0.316,4,none,0.000,0.000,0.000,700.864,0,0,0.000,0
11.680,YOU,527.089,86.200,-101.549,0.355,4,none,0.000,0.000,0.000,700.814,0,0,0.000,0
11.820,YOU,527.072,86.210,-101.502,0.359,4,none,0.000,0.000,0.000,700.762,0,0,0.000,0
11.940,YOU,527.060,86.218,-101.464,0.342,4,none,0.000,0.000,0.000,700.721,0,0,0.000,0
12.080,YOU,527.054,86.227,-101.422,0.318,4,none,0.000,0.000,0.000,700.679,0,0,0.000,0
12.220,YOU,527.052,86.234,-101.379,0.313,4,none,0.000,0.000,0.000,700.640,0,0,0.000,0
12.340,YOU,-170.900,31.498,-590.612,18.645,4,none,0.000,0.000,0.000,2172.271,0,0,0.000,0
12.480,YOU,-173.563,31.482,-590.911,19.514,4,none,0.000,0.000,0.000,2174.896,0,0,0.000,0
12.620,YOU,-176.346,31.489,-591.222,20.356,4,none,0.000,0.000,0.000,2177.641,0,0,0.000,0
12.740,YOU,-178.824,31.493,-591.497,21.059,4,none,0.000,0.000,0.000,2180.081,0,0,0.000,0
12.880,YOU,-181.820,31.482,-591.829,21.860,4,none,0.000,0.000,0.000,2183.010,0,0,0.000,0
13.020,YOU,-184.925,31.452,-592.171,22.638,4,none,0.000,0.000,0.000,2186.069,0,0,0.000,0
13.140,YOU,-187.671,31.418,-592.473,23.287,4,none,0.000,0.000,0.000,2188.741,0,0,0.000,0
13.280,YOU,-190.972,31.371,-592.835,24.025,4,none,0.000,0.000,0.000,2191.990,0,0,0.000,0
13.400,YOU,-193.881,31.322,-593.153,24.641,4,none,0.000,0.000,0.000,2194.847,0,0,0.000,0
13.540,YOU,-197.367,31.258,-593.532,25.340,4,none,0.000,0.000,0.000,2198.239,0,0,0.000,0
13.680,YOU,-200.948,31.181,-593.922,26.020,4,none,0.000,0.000,0.000,2201.717,0,0,0.000,0
13.800,YOU,-204.093,31.098,-594.265,26.589,4,none,0.000,0.000,0.000,2204.796,0,0,0.000,0
13.940,YOU,-207.847,30.957,-594.682,27.247,3,none,0.000,0.000,0.000,2208.431,0,0,0.000,0
14.080,YOU,-211.691,30.709,-595.117,27.917,2,none,0.000,0.000,0.000,2212.148,0,0,0.000,0
14.200,YOU,-215.014,30.363,-595.496,27.965,1,none,0.000,0.000,0.000,2215.409,0,0,0.000,0
14.340,YOU,-218.932,29.865,-595.933,28.667,4,none,0.000,0.000,0.000,2219.198,0,0,0.000,0
14.480,YOU,-222.948,29.445,-596.372,29.323,4,none,0.000,0.000,0.000,2223.068,0,0,0.000,0
14.600,YOU,-226.473,29.165,-596.755,29.872,4,none,0.000,0.000,0.000,2226.495,0,0,0.000,0
14.740,YOU,-230.670,28.850,-597.207,30.489,4,none,0.000,0.000,0.000,2230.491,0,0,0.000,0
14.880,YOU,-234.948,28.471,-597.667,31.092,4,none,0.000,0.000,0.000,2234.563,0,0,0.000,0
15.000,YOU,-238.676,28.070,-598.069,31.608,4,none,0.000,0.000,0.000,2238.096,0,0,0.000,0
15.140,YOU,-243.093,27.522,-598.547,32.208,4,none,0.000,0.000,0.000,2242.247,0,0,0.000,0
15.285,YOU,60.791,26.084,-423.018,18.000,4,none,0.000,0.000,0.000,2246.549,0,0,0.000,0
15.400,YOU,59.334,26.029,-424.704,18.795,2,none,0.000,0.000,0.000,1872.773,0,0,0.000,0
15.540,YOU,57.586,25.787,-426.727,19.126,0,none,0.000,0.000,0.000,1875.052,0,0,0.000,0
15.680,YOU,55.797,25.443,-428.797,20.107,4,none,0.000,0.000,0.000,1877.362,0,0,0.000,0
15.800,YOU,54.193,25.197,-430.653,20.903,4,none,0.000,0.000,0.000,1879.409,0,0,0.000,0
15.940,YOU,52.245,25.045,-432.907,21.797,4,none,0.000,0.000,0.000,1881.867,0,0,0.000,0
16.040,YOU,50.803,25.074,-434.574,22.401,4,none,0.000,0.000,0.000,1883.623,0,0,0.000,0
16.180,YOU,48.722,25.274,-436.982,23.178,4,none,0.000,0.000,0.000,1886.121,0,0,0.000,0
16.320,YOU,46.576,25.549,-439.465,23.862,4,none,0.000,0.000,0.000,1888.677,0,0,0.000,0
16.440,YOU,44.690,25.804,-441.647,24.402,4,none,0.000,0.000,0.000,1890.910,0,0,0.000,0
16.580,YOU,42.441,26.141,-444.250,24.990,4,none,0.000,0.000,0.000,1893.573,0,0,0.000,0
16.720,YOU,40.145,26.553,-446.906,25.533,4,none,0.000,0.000,0.000,1896.216,0,0,0.000,0
16.840,YOU,38.145,26.980,-449.220,25.963,4,none,0.000,0.000,0.000,1898.558,0,0,0.000,0
16.980,YOU,35.780,27.568,-451.957,26.424,4,none,0.000,0.000,0.000,1901.345,0,0,0.000,0
17.120,YOU,33.385,28.248,-454.728,26.840,4,none,0.000,0.000,0.000,1904.347,0,0,0.000,0
17.240,YOU,31.312,28.905,-457.126,27.162,4,none,0.000,0.000,0.000,1907.261,0,0,0.000,0
17.380,YOU,28.875,29.756,-459.945,27.500,4,none,0.000,0.000,0.000,1910.862,0,0,0.000,0
17.520,YOU,26.424,30.700,-462.782,27.797,4,none,0.000,0.000,0.000,1914.311,0,0,0.000,0
17.640,YOU,24.297,31.538,-465.242,28.014,2,none,0.000,0.000,0.000,1917.045,0,0,0.000,0
17.780,YOU,21.799,32.375,-468.132,27.637,0,none,0.000,0.000,0.000,1920.330,0,0,0.000,0
17.920,YOU,19.308,33.017,-471.014,27.327,0,none,0.000,0.000,0.000,1923.377,0,0,0.000,0
18.040,YOU,17.179,33.412,-473.478,27.116,0,none,0.000,0.000,0.000,1925.956,0,0,0.000,0
18.180,YOU,14.702,33.692,-476.343,26.934,0,none,0.000,0.000,0.000,1928.950,0,0,0.000,0
18.320,YOU,402.981,33.453,-173.264,18.260,4,none,0.000,0.000,0.000,732.380,0,0,0.000,0
18.440,YOU,403.590,33.442,-175.423,19.023,4,none,0.000,0.000,0.000,735.819,0,0,0.000,0
18.580,YOU,404.337,33.465,-178.046,19.873,4,none,0.000,0.000,0.000,738.937,0,0,0.000,0
18.720,YOU,405.128,33.573,-180.770,20.678,4,none,0.000,0.000,0.000,742.614,0,0,0.000,0
18.840,YOU,405.843,33.758,-183.178,21.326,4,none,0.000,0.000,0.000,745.336,0,0,0.000,0
18.980,YOU,406.717,34.055,-186.075,22.023,4,none,0.000,0.000,0.000,748.424,0,0,0.000,0
19.120,YOU,407.606,34.283,-189.085,22.690,2,none,0.000,0.000,0.000,752.005,0,0,0.000,0
19.240,YOU,408.365,34.335,-191.716,22.725,0,none,0.000,0.000,0.000,754.816,0,0,0.000,0
19.380,YOU,409.247,34.217,-194.777,22.706,0,none,0.000,0.000,0.000,758.432,0,0,0.000,0
19.520,YOU,410.124,33.907,-197.829,22.771,0,none,0.000,0.000,0.000,761.713,0,0,0.000,0
19.640,YOU,410.865,33.510,-200.445,23.054,2,none,0.000,0.000,0.000,764.618,0,0,0.000,0
19.780,YOU,411.714,33.210,-203.584,23.670,4,none,0.000,0.000,0.000,768.238,0,0,0.000,0
19.920,YOU,412.589,33.226,-206.834,24.401,4,none,0.000,0.000,0.000,771.471,0,0,0.000,0
20.020,YOU,413.228,33.316,-209.218,24.902,4,none,0.000,0.000,0.000,773.867,0,0,0.000,0
20.140,YOU,414.010,33.402,-212.141,25.466,4,none,0.000,0.000,0.000,777.005,0,0,0.000,0
20.280,YOU,414.944,33.434,-215.635,26.111,4,none,0.000,0.000,0.000,780.394,0,0,0.000,0
20.420,YOU,415.900,33.422,-219.216,26.739,4,none,0.000,0.000,0.000,784.158,0,0,0.000,0
20.540,YOU,416.737,33.407,-222.352,27.261,4,none,0.000,0.000,0.000,787.260,0,0,0.000,0
20.680,YOU,417.734,33.400,-226.085,27.851,4,none,0.000,0.000,0.000,791.183,0,0,0.000,0
20.820,YOU,418.751,33.400,-229.896,28.422,4,none,0.000,0.000,0.000,795.212,0,0,0.000,0
20.940,YOU,419.639,33.403,-233.224,28.896,4,none,0.000,0.000,0.000,798.540,0,0,0.000,0
21.080,YOU,420.693,33.404,-237.174,29.432,4,none,0.000,0.000,0.000,802.807,0,0,0.000,0
21.180,YOU,421.458,33.405,-240.039,29.803,4,none,0.000,0.000,0.000,806.167,0,0,0.000,0
21.320,YOU,459.219,85.720,-22.959,18.257,3,none,0.000,0.000,0.000,603.397,0,0,0.000,0
21.440,YOU,459.135,85.845,-25.155,18.888,4,none,0.000,0.000,0.000,605.378,0,0,0.000,0
21.580,YOU,459.028,86.287,-27.811,19.638,4,none,0.000,0.000,0.000,607.839,0,0,0.000,0
21.720,YOU,458.916,86.810,-30.564,20.284,4,none,0.000,0.000,0.000,610.389,0,0,0.000,0
21.840,YOU,458.823,87.166,-33.012,20.824,4,none,0.000,0.000,0.000,612.590,0,0,0.000,0
21.980,YOU,458.720,87.462,-35.968,21.485,4,none,0.000,0.000,0.000,615.001,0,0,0.000,0
22.120,YOU,458.618,87.692,-39.022,22.142,4,none,0.000,0.000,0.000,617.663,0,0,0.000,0
22.240,YOU,458.529,87.878,-41.714,22.695,4,none,0.000,0.000,0.000,619.969,0,0,0.000,0
22.380,YOU,458.426,88.070,-44.942,23.343,4,none,0.000,0.000,0.000,622.758,0,0,0.000,0
22.520,YOU,458.322,88.207,-48.262,23.993,4,none,0.000,0.000,0.000,625.433,0,0,0.000,0
22.640,YOU,458.233,88.286,-51.182,24.548,4,none,0.000,0.000,0.000,627.596,0,0,0.000,0
22.780,YOU,458.126,88.343,-54.672,25.189,4,none,0.000,0.000,0.000,630.612,0,0,0.000,0
22.920,YOU,458.016,88.385,-58.248,25.816,4,none,0.000,0.000,0.000,633.383,0,0,0.000,0
23.020,YOU,457.936,88.421,-60.855,26.253,4,none,0.000,0.000,0.000,635.532,0,0,0.000,0
23.140,YOU,457.837,88.474,-64.040,26.766,4,none,0.000,0.000,0.000,638.210,0,0,0.000,0
23.280,YOU,457.719,88.539,-67.832,27.348,4,none,0.000,0.000,0.000,641.145,0,0,0.000,0
23.420,YOU,457.598,88.593,-71.706,27.915,4,none,0.000,0.000,0.000,644.151,0,0,0.000,0
23.540,YOU,457.493,88.621,-75.089,28.391,4,none,0.000,0.000,0.000,646.966,0,0,0.000,0
23.680,YOU,457.369,88.631,-79.107,28.934,4,none,0.000,0.000,0.000,650.092,0,0,0.000,0
23.820,YOU,457.243,88.618,-83.200,29.466,4,none,0.000,0.000,0.000,653.526,0,0,0.000,0
23.940,YOU,457.134,88.584,-86.768,29.915,4,none,0.000,0.000,0.000,656.251,0,0,0.000,0
24.080,YOU,457.005,88.514,-90.997,30.432,4,none,0.000,0.000,0.000,659.587,0,0,0.000,0
24.220,YOU,456.876,88.406,-95.298,30.942,4,none,0.000,0.000,0.000,663.194,0,0,0.000,0
24.340,YOU,486.145,86.454,-122.153,18.130,2,none,0.000,0.000,0.000,700.481,0,0,0.000,0
24.480,YOU,488.481,86.439,-120.995,19.018,4,none,0.000,0.000,0.000,700.512,0,0,0.000,0
24.620,YOU,490.930,86.453,-119.787,19.868,4,none,0.000,0.000,0.000,700.549,0,0,0.000,0
24.740,YOU,493.110,86.483,-118.709,20.577,4,none,0.000,0.000,0.000,700.578,0,0,0.000,0
24.880,YOU,495.742,86.570,-117.412,21.361,4,none,0.000,0.000,0.000,700.609,0,0,0.000,0
25.020,YOU,498.473,86.765,-116.082,22.092,4,none,0.000,0.000,0.000,700.640,0,0,0.000,0
25.140,YOU,500.894,86.946,-114.903,22.683,4,none,0.000,0.000,0.000,700.666,0,0,0.000,0
25.280,YOU,503.798,87.025,-113.467,23.387,2,none,0.000,0.000,0.000,700.698,0,0,0.000,0
25.420,YOU,506.779,86.952,-111.968,24.118,4,none,0.000,0.000,0.000,700.730,0,0,0.000,0
25.540,YOU,509.400,86.877,-110.648,24.714,4,none,0.000,0.000,0.000,700.758,0,0,0.000,0
25.680,YOU,512.542,86.834,-109.072,25.389,4,none,0.000,0.000,0.000,700.790,0,0,0.000,0
25.820,YOU,515.774,86.755,-107.445,26.067,2,none,0.000,0.000,0.000,700.823,0,0,0.000,0
25.940,YOU,518.598,86.555,-106.002,26.675,4,none,0.000,0.000,0.000,700.851,0,0,0.000,0
26.080,YOU,521.955,86.292,-104.284,27.341,4,none,0.000,0.000,0.000,700.885,0,0,0.000,0
26.220,YOU,525.411,86.198,-102.540,27.959,4,none,0.000,0.000,0.000,700.918,0,0,0.000,0
26.340,YOU,527.152,86.192,-101.668,0.067,4,none,0.000,0.000,0.000,700.940,0,0,0.000,0
26.480,YOU,527.145,86.194,-101.641,0.226,4,none,0.000,0.000,0.000,700.918,0,0,0.000,0
26.620,YOU,527.117,86.193,-101.600,0.301,4,none,0.000,0.000,0.000,700.871,0,0,0.000,0
26.740,YOU,527.097,86.197,-101.562,0.346,4,none,0.000,0.000,0.000,700.827,0,0,0.000,0
26.880,YOU,527.078,86.207,-101.515,0.362,4,none,0.000,0.000,0.000,700.776,0,0,0.000,0
27.020,YOU,527.061,86.217,-101.470,0.346,4,none,0.000,0.000,0.000,700.728,0,0,0.000,0
27.120,YOU,527.056,86.223,-101.440,0.324,4,none,0.000,0.000,0.000,700.697,0,0,0.000,0
27.240,YOU,527.053,86.230,-101.404,0.316,4,none,0.000,0.000,0.000,700.662,0,0,0.000,0
27.380,YOU,-170.162,31.505,-590.530,18.390,4,none,0.000,0.000,0.000,2171.557,0,0,0.000,0
27.520,YOU,-172.790,31.484,-590.824,19.269,4,none,0.000,0.000,0.000,2174.148,0,0,0.000,0
27.640,YOU,-175.139,31.485,-591.087,19.998,4,none,0.000,0.000,0.000,2176.441,0,0,0.000,0
27.780,YOU,-177.989,31.493,-591.404,20.827,4,none,0.000,0.000,0.000,2179.251,0,0,0.000,0
27.920,YOU,-180.953,31.487,-591.733,21.633,4,none,0.000,0.000,0.000,2182.173,0,0,0.000,0
28.040,YOU,-183.581,31.466,-592.023,22.307,4,none,0.000,0.000,0.000,2184.734,0,0,0.000,0
28.180,YOU,-186.747,31.430,-592.372,23.073,4,none,0.000,0.000,0.000,2187.852,0,0,0.000,0
28.320,YOU,-190.018,31.385,-592.731,23.816,4,none,0.000,0.000,0.000,2191.043,0,0,0.000,0
28.440,YOU,-192.903,31.339,-593.046,24.437,4,none,0.000,0.000,0.000,2193.876,0,0,0.000,0
28.580,YOU,-196.361,31.277,-593.423,25.142,4,none,0.000,0.000,0.000,2197.240,0,0,0.000,0
28.720,YOU,-199.915,31.205,-593.809,25.827,4,none,0.000,0.000,0.000,2200.731,0,0,0.000,0
28.840,YOU,-203.037,31.128,-594.150,26.401,4,none,0.000,0.000,0.000,2203.749,0,0,0.000,0
28.980,YOU,-206.765,31.005,-594.561,27.059,4,none,0.000,0.000,0.000,2207.403,0,0,0.000,0
29.120,YOU,-210.584,30.795,-594.991,27.723,3,none,0.000,0.000,0.000,2211.098,0,0,0.000,0
29.240,YOU,-213.907,30.493,-595.370,27.944,1,none,0.000,0.000,0.000,2214.305,0,0,0.000,0
29.380,YOU,-217.803,30.005,-595.809,28.473,4,none,0.000,0.000,0.000,2218.131,0,0,0.000,0
29.520,YOU,-221.790,29.553,-596.245,29.137,4,none,0.000,0.000,0.000,2221.979,0,0,0.000,0
29.640,YOU,-225.290,29.253,-596.627,29.691,4,none,0.000,0.000,0.000,2225.325,0,0,0.000,0
29.740,YOU,-228.261,29.034,-596.948,30.139,4,none,0.000,0.000,0.000,2228.190,0,0,0.000,0
29.880,YOU,-232.494,28.699,-597.403,30.748,4,none,0.000,0.000,0.000,2232.216,0,0,0.000,0
30.020,YOU,-236.805,28.280,-597.867,31.350,4,none,0.000,0.000,0.000,2236.321,0,0,0.000,0
30.140,YOU,-240.560,27.844,-598.273,31.866,4,none,0.000,0.000,0.000,2239.884,0,0,0.000,0
30.280,YOU,-245.009,27.266,-598.755,32.463,4,none,0.000,0.000,0.000,2244.096,0,0,0.000,0
30.420,YOU,59.581,26.047,-424.418,18.659,2,none,0.000,0.000,0.000,1872.470,0,0,0.000,0
30.540,YOU,58.085,25.876,-426.150,19.098,0,none,0.000,0.000,0.000,1874.428,0,0,0.000,0
30.680,YOU,56.317,25.539,-428.196,19.834,4,none,0.000,0.000,0.000,1876.716,0,0,0.000,0
30.820,YOU,54.464,25.233,-430.339,20.772,4,none,0.000,0.000,0.000,1879.074,0,0,0.000,0
30.940,YOU,52.809,25.068,-432.253,21.548,4,none,0.000,0.000,0.000,1881.153,0,0,0.000,0
31.080,YOU,50.803,25.074,-434.574,22.401,4,none,0.000,0.000,0.000,1883.623,0,0,0.000,0
31.220,YOU,48.722,25.274,-436.982,23.178,4,none,0.000,0.000,0.000,1886.121,0,0,0.000,0
31.340,YOU,46.887,25.508,-439.106,23.769,4,none,0.000,0.000,0.000,1888.303,0,0,0.000,0
31.480,YOU,44.690,25.804,-441.647,24.402,4,none,0.000,0.000,0.000,1890.910,0,0,0.000,0
31.620,YOU,42.441,26.141,-444.250,24.990,4,none,0.000,0.000,0.000,1893.573,0,0,0.000,0
31.740,YOU,40.476,26.489,-446.524,25.458,4,none,0.000,0.000,0.000,1895.816,0,0,0.000,0
31.880,YOU,38.145,26.980,-449.220,25.963,4,none,0.000,0.000,0.000,1898.558,0,0,0.000,0
32.020,YOU,35.780,27.568,-451.957,26.424,4,none,0.000,0.000,0.000,1901.345,0,0,0.000,0
32.140,YOU,33.729,28.145,-454.330,26.783,4,none,0.000,0.000,0.000,1903.928,0,0,0.000,0
32.280,YOU,31.312,28.905,-457.126,27.162,4,none,0.000,0.000,0.000,1907.261,0,0,0.000,0
32.420,YOU,28.875,29.756,-459.945,27.500,4,none,0.000,0.000,0.000,1910.862,0,0,0.000,0
32.540,YOU,26.775,30.560,-462.376,27.757,4,none,0.000,0.000,0.000,1913.893,0,0,0.000,0
32.680,YOU,24.297,31.538,-465.242,28.014,2,none,0.000,0.000,0.000,1917.045,0,0,0.000,0
32.820,YOU,21.799,32.375,-468.132,27.637,0,none,0.000,0.000,0.000,1920.330,0,0,0.000,0
32.940,YOU,19.664,32.937,-470.603,27.367,0,none,0.000,0.000,0.000,1922.961,0,0,0.000,0
