time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
354.091,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
354.091,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
354.091,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
354.091,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
357.107,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.107,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
357.107,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
357.107,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
357.320,Reference,33.46,3.835,55.505,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.320,EMBER,41.46,3.836,49.712,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.320,GOLD,48.44,3.620,48.151,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.320,BLUE,55.46,3.836,52.427,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.620,Reference,35.40,8.650,18.329,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.620,EMBER,43.39,8.652,17.930,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.620,GOLD,50.27,8.156,48.240,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
357.620,BLUE,57.38,8.655,54.482,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.000,Reference,39.80,14.128,20.904,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.000,EMBER,47.78,14.133,21.041,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.000,GOLD,54.44,13.305,48.348,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.000,BLUE,61.75,14.142,53.108,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.620,Reference,51.12,21.769,25.626,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.620,EMBER,59.01,21.779,50.150,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.620,GOLD,65.11,20.455,48.515,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
358.620,BLUE,72.95,21.809,49.823,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
359.520,Reference,75.09,30.308,31.834,0.833,0.000,0,0.000,0.000,1.000,4,0.000,0
359.520,EMBER,82.66,30.543,47.160,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
359.520,GOLD,87.51,28.606,44.852,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
359.520,BLUE,96.80,30.575,42.609,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
360.680,Reference,113.87,33.652,33.964,0.163,0.000,0,0.000,0.000,1.000,4,0.000,0
360.680,EMBER,121.67,33.046,33.208,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
360.680,GOLD,124.80,31.354,31.544,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
360.680,BLUE,134.48,30.021,30.350,0.173,0.000,0,0.000,0.000,1.000,4,0.000,0
362.800,Reference,181.09,35.279,37.159,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
362.800,EMBER,184.92,34.994,51.505,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
362.800,GOLD,190.94,35.565,49.165,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
362.800,BLUE,202.93,39.151,54.549,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
366.800,Reference,330.08,31.859,32.000,0.074,0.000,0,0.000,0.000,1.000,4,0.000,0
366.800,EMBER,334.76,30.298,30.567,0.145,0.000,0,0.000,0.000,1.000,4,0.000,0
366.800,GOLD,338.11,31.696,32.000,0.161,0.000,0,0.000,0.000,1.000,4,0.000,0
366.800,BLUE,353.50,29.417,28.192,0.000,0.359,0,0.000,0.000,1.000,4,0.000,0
370.800,Reference,412.95,18.078,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
370.800,EMBER,418.38,17.663,32.000,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
370.800,GOLD,415.16,9.166,32.000,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
370.800,BLUE,445.76,22.090,26.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
374.800,Reference,494.69,25.783,44.121,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
374.800,EMBER,500.06,26.781,42.935,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
374.800,GOLD,486.68,24.977,26.000,0.486,0.000,0,0.000,0.000,1.000,0,0.000,0
374.800,BLUE,565.10,31.572,32.000,0.233,0.000,0,0.000,0.000,1.000,4,0.000,0
378.800,Reference,623.93,31.711,32.000,0.156,0.000,1,0.000,0.000,1.000,4,0.000,0
378.800,EMBER,630.38,31.788,32.000,0.109,0.000,1,0.000,0.000,1.000,4,0.000,0
378.800,GOLD,603.82,31.580,32.000,0.229,0.000,0,0.000,0.000,1.000,4,0.000,0
378.800,BLUE,686.98,25.206,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
382.800,Reference,731.34,28.285,30.590,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
382.800,EMBER,738.76,29.682,32.000,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
382.800,GOLD,707.91,22.620,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
382.800,BLUE,810.25,42.606,52.555,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
386.800,Reference,875.51,31.873,32.000,0.070,0.000,1,0.000,0.000,1.000,4,0.000,0
386.800,EMBER,884.54,31.686,32.000,0.171,0.000,1,0.000,0.000,1.000,4,0.000,0
386.800,GOLD,833.44,42.965,47.003,1.000,0.000,1,0.096,0.063,1.000,4,0.000,0
386.800,BLUE,937.35,25.050,26.000,0.463,0.000,0,0.000,0.000,1.000,0,0.000,0
390.800,Reference,986.88,25.490,32.000,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
390.800,EMBER,993.31,26.202,32.000,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
390.800,GOLD,952.51,19.683,32.000,1.000,0.000,1,0.000,0.000,1.000,0,0.000,0
390.800,BLUE,1051.34,25.840,26.000,0.071,0.000,1,0.000,0.000,1.000,4,0.000,0
394.800,Reference,1098.82,24.438,32.000,1.000,0.000,1,0.000,0.000,1.000,0,0.000,0
394.800,EMBER,1104.98,24.622,32.000,1.000,0.000,1,0.000,0.000,1.000,0,0.000,0
394.800,GOLD,1043.82,24.554,0.000,0.000,1.000,1,0.000,0.000,1.000,4,0.000,0
394.800,BLUE,1160.50,35.953,44.035,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
398.800,Reference,1220.11,36.082,36.295,0.000,0.000,1,0.000,0.000,1.000,4,0.000,0
398.800,EMBER,1231.60,37.126,52.080,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
398.800,GOLD,1134.62,28.313,32.000,1.000,0.000,1,0.000,0.000,1.000,4,0.000,0
398.800,BLUE,1298.23,31.699,32.000,0.151,0.000,1,0.000,0.000,1.000,4,0.000,0
402.800,Reference,1345.08,25.562,26.000,0.216,0.000,1,0.000,0.000,1.000,4,0.000,0
402.800,EMBER,1354.71,25.429,26.000,0.281,0.000,1,0.000,0.000,1.000,4,0.000,0
402.800,GOLD,1268.60,31.698,32.000,0.149,0.000,1,0.000,0.000,1.000,4,0.000,0
402.800,BLUE,1408.83,23.315,26.000,1.000,0.000,1,0.000,0.000,1.000,0,0.000,0
406.800,Reference,1443.05,25.012,26.000,0.526,0.000,1,0.000,0.000,1.000,4,0.000,0
406.800,EMBER,1452.47,25.498,26.000,0.256,0.000,1,0.000,0.000,1.000,4,0.000,0
406.800,GOLD,1365.97,18.551,26.000,1.000,0.000,1,0.000,0.000,1.000,0,0.000,0
406.800,BLUE,1512.44,31.715,32.000,0.143,0.000,1,0.000,0.000,1.000,4,0.000,0
