time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,42.596,0.852,-629.712,8.809,14.118,4,7.800,0.080,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1847 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1847 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1754 impulse=0.000;",0.000,0.000,0.000,42.596,0.000,1.000,124.148,0.703,-0.039,-42.590,0.000,0.005
0.040,42.601,1.704,-629.698,8.808,13.266,4,7.891,0.046,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1874 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1874 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;",0.202,0.000,0.000,42.601,0.000,1.000,123.296,0.703,-0.077,-42.595,0.000,0.009
0.060,42.606,2.556,-629.684,8.805,12.414,4,8.004,0.019,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1892 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1892 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1818 impulse=0.000;",0.200,0.000,0.000,42.606,0.000,1.000,122.444,0.703,-0.113,-42.600,0.000,0.012
0.080,42.610,3.408,-629.670,8.803,11.562,4,8.127,0.002,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;",0.197,0.000,0.001,42.610,0.000,1.000,121.592,0.703,-0.147,-42.604,0.028,0.014
0.100,42.614,4.261,-629.656,8.799,10.710,4,8.261,0.019,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1830 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1906 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1830 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1906 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1830 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1853 impulse=0.000;",0.195,0.000,-0.002,42.615,0.000,1.000,120.739,0.703,-0.178,-42.608,-0.044,0.015
0.120,42.619,5.113,-629.642,8.795,9.858,4,8.408,0.031,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1848 impulse=0.000;",0.193,0.000,-0.003,42.619,0.000,1.000,119.887,0.703,-0.206,-42.612,-0.063,0.016
0.140,42.622,5.966,-629.628,8.790,9.005,4,8.564,0.039,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1893 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1893 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1858 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1858 impulse=0.000;",0.191,0.000,0.004,42.623,0.000,1.000,119.034,0.704,-0.231,-42.616,0.079,0.015
0.160,42.626,6.818,-629.614,8.785,8.153,4,8.728,0.045,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1824 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1879 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1824 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1879 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1827 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1827 impulse=0.000;",0.189,0.000,0.004,42.627,0.000,1.000,118.182,0.705,-0.252,-42.620,0.097,0.016
0.180,42.630,7.671,-629.600,8.780,7.300,4,8.897,0.048,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1812 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1861 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1812 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1861 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1840 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1840 impulse=0.000;",0.187,0.000,-0.005,42.630,0.000,1.000,117.329,0.704,-0.271,-42.624,-0.115,0.014
0.200,42.633,8.524,-629.586,8.774,6.448,4,9.068,0.049,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1797 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1839 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1797 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1839 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1805 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1805 impulse=0.000;",0.185,0.000,-0.006,42.634,0.000,1.000,116.476,0.703,-0.286,-42.627,-0.130,0.017
0.220,42.637,9.377,-629.572,8.768,5.595,4,9.237,0.049,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1778 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1814 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1778 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1814 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1778 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1783 impulse=0.000;",0.183,0.000,0.007,42.637,0.000,1.000,115.623,0.705,-0.297,-42.630,0.147,0.012
0.240,42.640,10.229,-629.558,8.762,4.742,4,9.400,0.047,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1757 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1788 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1757 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1788 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1767 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1767 impulse=0.000;",0.182,0.000,0.007,42.640,0.000,1.000,114.771,0.706,-0.305,-42.633,0.159,0.016
0.260,42.643,11.082,-629.544,8.756,3.889,4,9.556,0.045,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1734 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1760 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1734 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1760 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1734 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1741 impulse=0.000;",0.180,0.000,-0.008,42.643,0.000,1.000,113.918,0.705,-0.310,-42.636,-0.172,0.010
0.280,42.646,11.935,-629.530,8.750,3.037,4,9.702,0.042,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1710 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1731 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1710 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1731 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1719 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1719 impulse=0.000;",0.178,0.000,-0.008,42.646,0.000,1.000,113.065,0.704,-0.312,-42.639,-0.183,0.016
