time,station,travel,lateral,x,y,z,speed,up,water
481.18,12.30,-1.87,2.95,480.12,87.60,-32.50,11.26,0.991,0.000
481.20,12.49,-1.68,3.03,480.33,87.60,-32.59,11.33,0.991,0.000
481.22,12.68,-1.49,3.11,480.55,87.59,-32.68,11.40,0.991,0.000
481.24,12.87,-1.31,3.19,480.76,87.58,-32.77,11.47,0.990,0.000
481.26,13.05,-1.12,3.28,480.98,87.57,-32.85,11.54,0.990,0.000
481.28,13.24,-0.93,3.38,481.20,87.55,-32.93,11.60,0.990,0.000
481.30,13.43,-0.75,3.47,481.43,87.54,-33.02,11.65,0.989,0.000
481.32,13.61,-0.56,3.57,481.65,87.51,-33.10,11.70,0.988,0.000
481.34,13.80,-0.38,3.67,481.87,87.49,-33.18,11.71,0.987,0.000
481.36,13.98,-0.19,3.77,482.10,87.46,-33.26,11.72,0.986,0.000
481.38,14.17,-0.01,3.87,482.32,87.43,-33.34,11.72,0.985,0.000
481.40,14.35,0.18,3.97,482.54,87.39,-33.42,11.72,0.983,0.000
481.42,14.54,0.36,4.07,482.76,87.35,-33.51,11.72,0.982,0.000
481.44,14.72,0.55,4.17,482.99,87.30,-33.59,11.72,0.981,0.000
481.46,14.91,0.73,4.28,483.21,87.26,-33.67,11.72,0.979,0.000
481.48,15.09,0.92,4.38,483.43,87.20,-33.75,11.72,0.977,0.000
481.50,15.28,1.11,4.49,483.65,87.15,-33.83,11.71,0.976,0.000
481.52,15.49,1.31,4.60,483.87,87.09,-33.91,11.70,0.974,0.000
481.54,15.67,1.50,4.70,484.09,87.02,-34.00,11.69,0.973,0.000
481.56,15.86,1.68,4.81,484.31,86.95,-34.08,11.68,0.971,0.000
481.58,781.05,1.68,4.92,484.53,86.88,-34.16,11.67,0.970,0.000
481.60,780.86,1.50,5.03,484.75,86.81,-34.24,11.65,0.968,0.000
481.62,780.67,1.31,5.14,484.97,86.73,-34.32,11.63,0.967,0.000
481.64,780.49,1.13,5.25,485.19,86.64,-34.41,11.61,0.965,0.000
481.66,780.30,0.94,5.37,485.41,86.56,-34.49,11.59,0.964,0.000
481.68,780.12,0.75,5.48,485.63,86.46,-34.57,11.56,0.962,0.000
481.70,779.93,0.57,5.60,485.85,86.37,-34.65,11.53,0.962,0.000
481.72,779.75,0.39,5.69,486.03,86.31,-34.74,10.80,0.977,0.000
481.74,779.58,0.22,5.79,486.22,86.25,-34.84,10.65,0.987,0.000
481.76,779.37,0.01,5.87,486.39,86.18,-34.93,10.34,0.995,0.000
481.78,779.20,-0.17,5.96,486.57,86.11,-35.02,10.09,0.998,0.000
481.80,779.02,-0.34,6.04,486.74,86.03,-35.12,10.05,0.995,0.000
481.82,778.83,-0.53,6.12,486.91,85.96,-35.23,10.01,0.987,0.000
481.84,778.64,-0.72,6.18,487.08,85.88,-35.35,10.03,0.976,0.000
481.86,778.45,-0.92,6.24,487.24,85.82,-35.48,10.07,0.962,0.000
481.88,778.24,-1.12,6.28,487.38,85.78,-35.63,10.13,0.939,0.000
481.90,778.03,-1.33,6.31,487.52,85.75,-35.79,10.31,0.921,0.000
481.92,777.82,-1.54,6.34,487.65,85.76,-35.96,10.23,0.928,0.000
481.94,777.61,-1.75,6.35,487.77,85.78,-36.13,10.37,0.927,0.000
481.96,777.40,-1.97,6.36,487.89,85.79,-36.31,10.51,0.927,0.000
481.98,19.96,-1.97,6.35,487.99,85.81,-36.50,10.64,0.926,0.000
482.00,20.18,-1.75,6.34,488.09,85.83,-36.70,10.75,0.925,0.000
482.02,20.40,-1.53,6.32,488.19,85.85,-36.90,10.86,0.924,0.000
482.04,20.62,-1.31,6.29,488.28,85.86,-37.10,10.96,0.923,0.000
482.06,20.84,-1.09,6.25,488.36,85.88,-37.31,11.04,0.921,0.000
482.08,21.06,-0.86,6.21,488.44,85.89,-37.52,11.13,0.920,0.000
482.10,21.28,-0.64,6.16,488.52,85.90,-37.74,11.20,0.919,0.000
482.12,21.51,-0.42,6.11,488.58,85.90,-37.96,11.28,0.918,0.000
482.14,21.73,-0.20,6.04,488.65,85.90,-38.18,11.35,0.917,0.000
482.16,21.95,0.02,5.98,488.71,85.90,-38.40,11.42,0.916,0.000
482.18,22.23,0.30,5.90,488.76,85.89,-38.63,11.49,0.916,0.000
482.20,22.44,0.52,5.82,488.81,85.87,-38.86,11.55,0.917,0.000
482.22,22.66,0.73,5.74,488.86,85.85,-39.08,11.61,0.917,0.000
482.24,22.88,0.95,5.65,488.90,85.83,-39.31,11.68,0.918,0.000
482.26,23.09,1.17,5.55,488.94,85.81,-39.54,11.73,0.919,0.000
482.28,23.31,1.38,5.46,488.97,85.78,-39.77,11.79,0.920,0.000
482.30,23.52,1.59,5.35,489.00,85.75,-40.01,11.84,0.922,0.000
482.32,23.73,1.80,5.25,489.03,85.71,-40.24,11.89,0.925,0.000
482.34,23.94,2.01,5.14,489.06,85.68,-40.47,11.93,0.928,0.000
482.36,24.15,2.22,5.04,489.08,85.64,-40.70,11.85,0.933,0.000
482.38,24.36,2.43,4.93,489.10,85.61,-40.93,11.87,0.939,0.000
482.40,24.62,2.69,4.82,489.13,85.57,-41.16,11.90,0.944,0.000
482.42,24.82,2.90,4.70,489.14,85.54,-41.39,11.83,0.950,0.000
482.44,25.03,3.10,4.59,489.16,85.50,-41.63,11.87,0.956,0.000
482.46,25.23,3.31,4.47,489.18,85.47,-41.86,11.90,0.961,0.000
482.48,25.44,3.51,4.35,489.20,85.43,-42.09,11.83,0.966,0.000
482.50,25.64,3.71,4.24,489.21,85.40,-42.32,11.86,0.971,0.000
482.52,25.84,3.92,4.12,489.23,85.37,-42.55,11.90,0.976,0.000
482.54,26.05,4.12,4.00,489.24,85.34,-42.79,11.92,0.980,0.000
482.56,26.25,4.32,3.88,489.25,85.32,-43.02,11.83,0.983,0.000
482.58,26.45,4.53,3.77,489.27,85.29,-43.25,11.86,0.986,0.000
482.60,26.66,4.73,3.65,489.28,85.27,-43.49,11.88,0.989,0.000
482.62,26.91,4.98,3.53,489.30,85.25,-43.72,11.90,0.991,0.000
482.64,27.11,5.19,3.42,489.32,85.24,-43.96,11.81,0.993,0.000
482.66,27.32,5.39,3.30,489.34,85.22,-44.19,11.83,0.995,0.000
482.68,27.52,5.60,3.19,489.36,85.21,-44.43,11.85,0.996,0.000
482.70,27.73,5.80,3.07,489.38,85.21,-44.66,11.87,0.997,0.000
482.72,27.94,6.01,2.96,489.40,85.20,-44.90,11.88,0.998,0.000
482.74,28.15,6.22,2.86,489.43,85.20,-45.13,11.89,0.999,0.000
482.76,28.36,6.43,2.75,489.45,85.20,-45.37,11.90,0.999,0.000
482.78,28.57,6.65,2.65,489.49,85.20,-45.60,11.90,0.999,0.000
482.80,28.78,6.86,2.55,489.52,85.20,-45.84,11.80,0.999,0.000
482.82,29.00,7.07,2.45,489.55,85.20,-46.07,11.81,0.999,0.000
482.84,29.25,7.32,2.35,489.59,85.21,-46.31,11.83,0.999,0.000
482.86,29.46,7.54,2.26,489.63,85.21,-46.54,11.84,0.999,0.000
482.88,29.68,7.75,2.17,489.68,85.21,-46.77,11.84,0.999,0.000
482.90,29.90,7.97,2.08,489.72,85.22,-47.01,11.85,0.999,0.000
482.92,30.11,8.19,1.99,489.77,85.22,-47.24,11.86,0.999,0.000
482.94,30.33,8.41,1.91,489.82,85.22,-47.47,11.86,0.999,0.000
482.96,30.56,8.63,1.83,489.88,85.22,-47.70,11.87,0.999,0.000
482.98,30.78,8.85,1.75,489.94,85.22,-47.93,11.87,0.999,0.000
483.00,31.00,9.08,1.68,490.00,85.22,-48.16,11.88,0.999,0.000
483.02,31.23,9.30,1.61,490.06,85.22,-48.39,11.88,0.999,0.000
483.04,31.45,9.53,1.54,490.13,85.21,-48.62,11.89,0.999,0.000
483.06,31.70,9.78,1.48,490.20,85.21,-48.85,11.89,0.999,0.000
483.08,31.93,10.00,1.41,490.28,85.20,-49.08,11.89,0.999,0.000
483.10,32.16,10.23,1.35,490.35,85.20,-49.30,11.89,0.999,0.000
483.12,32.39,10.46,1.29,490.43,85.19,-49.53,11.90,0.999,0.000
483.14,32.62,10.69,1.24,490.51,85.18,-49.75,11.90,0.999,0.000
483.16,32.85,10.92,1.19,490.60,85.18,-49.97,11.80,0.999,0.000
483.18,33.08,11.15,1.14,490.69,85.17,-50.19,11.81,0.999,0.000
483.20,33.31,11.38,1.09,490.78,85.16,-50.41,11.82,0.999,0.000
483.22,33.54,11.61,1.05,490.87,85.15,-50.63,11.84,0.999,0.000
483.24,33.78,11.86,1.01,490.97,85.14,-50.85,11.85,0.999,0.000
483.26,34.02,12.09,0.97,491.07,85.13,-51.06,11.86,0.999,0.000
483.28,34.25,12.32,0.94,491.17,85.12,-51.28,11.87,0.999,0.000
483.30,34.48,12.56,0.91,491.27,85.11,-51.49,11.88,0.999,0.000
483.32,34.72,12.79,0.88,491.38,85.10,-51.70,11.89,0.999,0.000
483.34,34.95,13.03,0.85,491.49,85.08,-51.91,11.89,0.999,0.000
483.36,35.19,13.26,0.82,491.60,85.07,-52.12,11.90,0.999,0.000
483.38,35.42,13.50,0.80,491.72,85.06,-52.33,11.80,0.999,0.000
483.40,35.66,13.73,0.78,491.83,85.05,-52.54,11.82,0.999,0.000
483.42,35.89,13.97,0.76,491.95,85.04,-52.74,11.84,0.999,0.000
483.44,36.14,14.21,0.75,492.07,85.03,-52.95,11.85,0.999,0.000
483.46,36.37,14.45,0.73,492.20,85.02,-53.15,11.86,0.999,0.000
483.48,36.61,14.68,0.72,492.32,85.01,-53.35,11.88,0.999,0.000
483.50,36.85,14.92,0.71,492.45,84.99,-53.55,11.89,0.999,0.000
483.52,37.08,15.16,0.70,492.58,84.98,-53.75,11.90,0.999,0.000
483.54,37.32,15.39,0.69,492.71,84.97,-53.95,11.91,0.999,0.000
483.56,37.56,15.63,0.68,492.85,84.96,-54.14,11.81,0.999,0.000
483.58,37.79,15.87,0.68,492.98,84.95,-54.34,11.83,0.999,0.000
483.60,38.03,16.10,0.67,493.12,84.94,-54.53,11.85,0.999,0.000
483.62,38.27,16.34,0.67,493.26,84.93,-54.73,11.86,0.999,0.000
483.64,38.51,16.58,0.66,493.40,84.92,-54.92,11.88,0.999,0.000
483.66,758.35,16.58,0.66,493.54,84.91,-55.11,11.89,0.999,0.000
483.68,758.11,16.34,0.66,493.69,84.90,-55.30,11.90,0.999,0.000
483.70,757.87,16.10,0.66,493.83,84.89,-55.48,11.91,0.999,0.000
483.72,757.63,15.87,0.66,493.98,84.88,-55.67,11.81,0.999,0.000
483.74,757.40,15.63,0.66,494.13,84.87,-55.85,11.82,0.999,0.000
483.76,757.16,15.39,0.66,494.28,84.86,-56.04,11.83,0.999,0.000
483.78,756.92,15.16,0.66,494.43,84.85,-56.22,11.83,0.999,0.000
483.80,756.68,14.92,0.66,494.59,84.84,-56.39,11.83,0.999,0.000
483.82,756.45,14.68,0.66,494.75,84.83,-56.57,11.83,0.999,0.000
483.84,756.21,14.44,0.66,494.91,84.81,-56.74,11.82,0.999,0.000
483.86,755.97,14.20,0.66,495.08,84.80,-56.91,11.81,0.999,0.000
483.88,41.36,14.20,0.66,495.25,84.79,-57.08,11.80,0.999,0.000
483.90,41.60,14.44,0.66,495.42,84.78,-57.24,11.78,0.999,0.000
483.92,41.83,14.68,0.67,495.60,84.77,-57.40,11.77,0.999,0.000
483.94,42.07,14.91,0.67,495.78,84.76,-57.56,11.75,0.999,0.000
483.96,42.31,15.15,0.68,495.96,84.74,-57.71,11.75,0.999,0.000
483.98,42.55,15.39,0.69,496.15,84.73,-57.85,11.74,0.999,0.000
484.00,42.78,15.62,0.70,496.34,84.72,-57.99,11.75,0.999,0.000
484.02,43.01,15.86,0.72,496.54,84.71,-58.13,11.76,0.999,0.000
484.04,43.25,16.09,0.74,496.73,84.70,-58.26,11.78,0.999,0.000
484.06,43.48,16.32,0.76,496.93,84.68,-58.39,11.80,0.999,0.000
484.08,43.71,16.56,0.79,497.13,84.67,-58.51,11.83,0.999,0.000
484.10,43.94,16.79,0.82,497.34,84.66,-58.64,11.86,0.999,0.000
484.12,752.90,16.79,0.85,497.54,84.64,-58.76,11.88,0.999,0.000
484.14,752.66,16.55,0.89,497.75,84.63,-58.87,11.90,0.999,0.000
484.16,752.43,16.32,0.92,497.96,84.62,-58.99,11.82,0.999,0.000
484.18,752.20,16.09,0.96,498.16,84.60,-59.11,11.84,0.998,0.000
484.20,751.97,15.86,1.00,498.37,84.59,-59.22,11.87,0.998,0.000
484.22,751.74,15.63,1.04,498.58,84.58,-59.34,11.89,0.998,0.000
484.24,751.51,15.40,1.08,498.78,84.56,-59.46,11.90,0.998,0.000
484.26,751.28,15.17,1.12,498.99,84.55,-59.57,11.81,0.998,0.000
484.28,46.08,15.17,1.17,499.19,84.53,-59.69,11.84,0.998,0.000
484.30,46.31,15.40,1.20,499.40,84.52,-59.80,11.86,0.998,0.000
484.32,46.54,15.63,1.24,499.61,84.50,-59.92,11.87,0.998,0.000
484.34,46.78,15.87,1.29,499.82,84.49,-60.03,11.89,0.998,0.000
484.36,47.01,16.10,1.33,500.03,84.47,-60.14,11.90,0.998,0.000
484.38,47.24,16.33,1.37,500.24,84.45,-60.25,11.91,0.998,0.000
484.40,47.48,16.56,1.42,500.45,84.44,-60.36,11.82,0.998,0.000
484.42,47.71,16.79,1.47,500.67,84.42,-60.46,11.84,0.998,0.000
484.44,47.94,17.02,1.52,500.88,84.40,-60.57,11.87,0.998,0.000
484.46,48.22,17.31,1.57,501.09,84.39,-60.67,11.89,0.998,0.000
484.48,48.45,17.54,1.62,501.31,84.37,-60.77,11.91,0.998,0.000
484.50,48.68,17.77,1.66,501.52,84.35,-60.87,11.83,0.998,0.000
484.52,48.92,18.00,1.71,501.74,84.33,-60.97,11.85,0.997,0.000
484.54,49.15,18.24,1.76,501.95,84.32,-61.07,11.87,0.997,0.000
484.56,49.38,18.47,1.80,502.17,84.30,-61.17,11.89,0.997,0.000
484.58,49.62,18.70,1.85,502.38,84.28,-61.28,11.90,0.997,0.000
484.60,49.92,19.00,1.89,502.59,84.26,-61.39,11.91,0.997,0.000
484.62,50.15,19.24,1.92,502.80,84.24,-61.49,11.81,0.997,0.000
484.64,50.39,19.47,1.95,503.01,84.22,-61.60,11.82,0.997,0.000
484.66,50.62,19.71,1.97,503.22,84.20,-61.72,11.84,0.997,0.000
484.68,50.86,19.95,2.00,503.43,84.18,-61.84,11.85,0.997,0.000
484.70,51.10,20.18,2.02,503.63,84.16,-61.96,11.86,0.997,0.000
484.72,51.33,20.42,2.03,503.84,84.14,-62.08,11.88,0.997,0.000
484.74,51.57,20.66,2.04,504.04,84.11,-62.21,11.89,0.997,0.000
484.76,51.88,20.97,2.05,504.24,84.09,-62.34,11.90,0.997,0.000
484.78,52.12,21.21,2.04,504.43,84.07,-62.47,11.91,0.996,0.000
484.80,52.36,21.45,2.04,504.63,84.05,-62.60,11.82,0.996,0.000
484.82,52.60,21.68,2.03,504.82,84.03,-62.74,11.84,0.996,0.000
484.84,52.84,21.92,2.02,505.01,84.00,-62.88,11.87,0.996,0.000
484.86,53.07,22.16,2.00,505.21,83.98,-63.02,11.89,0.996,0.000
484.88,53.31,22.40,1.99,505.39,83.96,-63.16,11.91,0.996,0.000
484.90,53.61,22.70,1.96,505.58,83.94,-63.31,11.82,0.996,0.000
484.92,53.85,22.94,1.94,505.77,83.91,-63.45,11.85,0.996,0.000
484.94,54.08,23.17,1.91,505.95,83.89,-63.60,11.88,0.996,0.000
484.96,54.32,23.41,1.88,506.14,83.87,-63.75,11.91,0.996,0.000
484.98,54.55,23.64,1.84,506.32,83.85,-63.90,11.82,0.996,0.000
485.00,54.79,23.88,1.81,506.50,83.82,-64.05,11.86,0.996,0.000
485.02,55.02,24.11,1.78,506.68,83.80,-64.20,11.88,0.996,0.000
485.04,55.31,24.40,1.74,506.87,83.78,-64.35,11.91,0.996,0.000
485.06,55.54,24.63,1.70,507.05,83.76,-64.51,11.83,0.996,0.000
485.08,55.78,24.86,1.66,507.23,83.73,-64.66,11.86,0.996,0.000
485.10,56.01,25.10,1.62,507.41,83.71,-64.81,11.89,0.996,0.000
485.12,56.25,25.33,1.58,507.59,83.69,-64.96,11.91,0.995,0.000
485.14,56.48,25.57,1.54,507.77,83.67,-65.11,11.83,0.995,0.000
485.16,56.71,25.80,1.50,507.95,83.64,-65.26,11.86,0.995,0.000
485.18,56.98,26.07,1.46,508.13,83.62,-65.42,11.89,0.995,0.000
485.20,57.22,26.30,1.41,508.32,83.60,-65.57,11.91,0.995,0.000
485.22,57.45,26.54,1.37,508.50,83.57,-65.72,11.83,0.995,0.000
485.24,57.68,26.77,1.33,508.69,83.55,-65.86,11.86,0.995,0.000
485.26,57.91,27.00,1.29,508.87,83.52,-66.01,11.89,0.995,0.000
485.28,58.15,27.24,1.25,509.06,83.50,-66.16,11.91,0.994,0.000
485.30,58.38,27.47,1.21,509.24,83.47,-66.30,11.83,0.994,0.000
485.32,58.64,27.73,1.18,509.43,83.45,-66.45,11.86,0.994,0.000
485.34,58.87,27.96,1.14,509.62,83.42,-66.59,11.89,0.994,0.000
485.36,59.11,28.19,1.10,509.81,83.40,-66.74,11.91,0.994,0.000
485.38,59.34,28.43,1.06,509.99,83.37,-66.88,11.83,0.994,0.000
485.40,59.57,28.66,1.03,510.19,83.35,-67.02,11.86,0.994,0.000
485.42,59.81,28.89,1.00,510.38,83.32,-67.15,11.89,0.994,0.000
485.44,60.04,29.13,0.97,510.57,83.30,-67.29,11.91,0.994,0.000
485.46,60.28,29.36,0.94,510.76,83.28,-67.43,11.83,0.994,0.000
485.48,60.52,29.61,0.91,510.96,83.25,-67.56,11.86,0.994,0.000
485.50,60.76,29.84,0.89,511.15,83.23,-67.69,11.89,0.995,0.000
485.52,60.99,30.08,0.86,511.35,83.21,-67.82,11.91,0.995,0.000
485.54,61.23,30.31,0.84,511.54,83.18,-67.95,11.82,0.995,0.000
485.56,61.46,30.55,0.82,511.74,83.16,-68.08,11.85,0.995,0.000
485.58,61.69,30.78,0.81,511.94,83.14,-68.21,11.88,0.995,0.000
485.60,61.93,31.02,0.79,512.14,83.12,-68.33,11.90,0.995,0.000
485.62,62.17,31.26,0.78,512.34,83.10,-68.45,11.82,0.995,0.000
485.64,62.41,31.49,0.77,512.54,83.08,-68.58,11.85,0.995,0.000
485.66,62.64,31.73,0.76,512.75,83.06,-68.70,11.88,0.995,0.000
485.68,62.88,31.97,0.75,512.95,83.04,-68.82,11.90,0.995,0.000
485.70,63.12,32.20,0.74,513.16,83.02,-68.94,11.92,0.995,0.000
485.72,63.35,32.44,0.74,513.36,83.00,-69.06,11.83,0.995,0.000
485.74,63.59,32.68,0.73,513.57,82.98,-69.17,11.86,0.995,0.000
485.76,63.83,32.92,0.73,513.78,82.96,-69.29,11.89,0.994,0.000
485.78,64.07,33.16,0.72,513.99,82.94,-69.40,11.91,0.994,0.000
485.80,64.31,33.39,0.72,514.20,82.92,-69.51,11.83,0.994,0.000
485.82,64.54,33.63,0.72,514.40,82.90,-69.62,11.86,0.994,0.000
485.84,64.78,33.87,0.71,514.61,82.88,-69.73,11.89,0.994,0.000
485.86,65.02,34.11,0.71,514.82,82.86,-69.84,11.92,0.994,0.000
485.88,65.25,34.34,0.71,515.03,82.84,-69.95,11.83,0.994,0.000
485.90,65.49,34.58,0.71,515.24,82.82,-70.06,11.86,0.994,0.000
485.92,65.73,34.81,0.71,515.45,82.80,-70.17,11.89,0.994,0.000
485.94,65.97,35.06,0.70,515.67,82.78,-70.27,11.92,0.994,0.000
485.96,66.20,35.29,0.70,515.88,82.76,-70.37,11.83,0.994,0.000
485.98,66.44,35.53,0.70,516.09,82.74,-70.48,11.86,0.994,0.000
486.00,66.68,35.76,0.70,516.30,82.72,-70.58,11.89,0.994,0.000
486.02,66.92,36.00,0.70,516.52,82.69,-70.68,11.91,0.994,0.000
486.04,67.15,36.24,0.70,516.73,82.67,-70.79,11.83,0.994,0.000
486.06,67.39,36.48,0.70,516.94,82.65,-70.89,11.86,0.994,0.000
486.08,67.63,36.71,0.70,517.16,82.63,-70.99,11.89,0.994,0.000
486.10,67.87,36.96,0.70,517.37,82.61,-71.09,11.91,0.994,0.000
486.12,68.11,37.19,0.70,517.59,82.59,-71.19,11.83,0.994,0.000
486.14,68.34,37.43,0.69,517.80,82.57,-71.29,11.86,0.994,0.000
486.16,68.58,37.67,0.69,518.02,82.55,-71.39,11.89,0.994,0.000
486.18,68.82,37.91,0.69,518.23,82.53,-71.49,11.91,0.994,0.000
486.20,69.06,38.14,0.69,518.45,82.51,-71.58,11.83,0.994,0.000
486.22,69.29,38.38,0.69,518.66,82.49,-71.68,11.86,0.994,0.000
486.24,69.53,38.62,0.69,518.88,82.47,-71.78,11.89,0.994,0.000
486.26,69.77,38.86,0.69,519.09,82.45,-71.88,11.91,0.994,0.000
486.28,70.01,39.10,0.69,519.31,82.43,-71.97,11.83,0.994,0.000
486.30,70.25,39.33,0.69,519.52,82.41,-72.07,11.86,0.994,0.000
486.32,70.48,39.57,0.68,519.74,82.39,-72.17,11.89,0.995,0.000
486.34,70.72,39.81,0.68,519.95,82.37,-72.26,11.91,0.995,0.000
486.36,70.96,40.04,0.68,520.17,82.35,-72.36,11.83,0.995,0.000
486.38,71.19,40.28,0.68,520.38,82.33,-72.46,11.86,0.995,0.000
486.40,71.43,40.52,0.68,520.60,82.31,-72.55,11.88,0.995,0.000
486.42,71.67,40.76,0.68,520.82,82.29,-72.65,11.91,0.995,0.000
486.44,71.90,40.99,0.67,521.03,82.27,-72.74,11.82,0.996,0.000
486.46,72.15,41.23,0.67,521.25,82.25,-72.84,11.85,0.996,0.000
486.48,72.38,41.47,0.67,521.46,82.24,-72.94,11.88,0.996,0.000
486.50,72.62,41.71,0.67,521.68,82.22,-73.04,11.90,0.996,0.000
486.52,72.86,41.95,0.67,521.90,82.20,-73.13,11.82,0.996,0.000
486.54,73.10,42.18,0.67,522.11,82.18,-73.23,11.85,0.996,0.000
486.56,73.33,42.42,0.67,522.33,82.16,-73.33,11.87,0.996,0.000
486.58,73.57,42.66,0.67,522.54,82.15,-73.42,11.90,0.996,0.000
486.60,73.81,42.90,0.67,522.76,82.13,-73.52,11.92,0.996,0.000
486.62,74.05,43.13,0.67,522.98,82.11,-73.62,11.83,0.996,0.000
486.64,74.29,43.37,0.67,523.19,82.10,-73.72,11.86,0.996,0.000
486.66,74.53,43.61,0.66,523.41,82.08,-73.82,11.89,0.996,0.000
486.68,74.76,43.85,0.66,523.62,82.06,-73.91,11.91,0.996,0.000
486.70,75.00,44.09,0.66,523.84,82.05,-74.01,11.82,0.997,0.000
486.72,75.23,44.32,0.66,524.05,82.03,-74.11,11.85,0.997,0.000
486.74,75.47,44.56,0.66,524.26,82.01,-74.21,11.88,0.997,0.000
486.76,75.71,44.80,0.66,524.48,82.00,-74.31,11.90,0.997,0.000
486.78,75.94,45.03,0.66,524.69,81.98,-74.41,11.81,0.997,0.000
