time,station,travel,lateral,x,y,z,speed,up,water
243.18,1073.19,32.69,0.80,692.46,79.28,-58.37,11.75,1.000,0.000
243.20,1072.86,33.03,0.77,692.61,79.28,-58.18,11.75,1.000,0.000
243.22,1072.63,33.26,0.74,692.76,79.28,-58.00,11.75,1.000,0.000
243.24,1072.40,33.49,0.72,692.92,79.28,-57.82,11.76,1.000,0.000
243.26,1072.17,33.72,0.70,693.08,79.27,-57.65,11.77,1.000,0.000
243.28,1071.93,33.95,0.68,693.24,79.27,-57.47,11.77,1.000,0.000
243.30,1071.70,34.18,0.67,693.41,79.27,-57.30,11.78,1.000,0.000
243.32,1071.47,34.42,0.66,693.57,79.27,-57.14,11.79,1.000,0.000
243.34,1071.23,34.65,0.65,693.74,79.27,-56.97,11.79,1.000,0.000
243.36,1071.00,34.89,0.65,693.92,79.27,-56.81,11.80,1.000,0.000
243.38,1070.98,34.90,0.64,693.91,79.26,-56.77,0.94,1.000,0.000
243.40,1070.97,34.91,0.63,693.89,79.25,-56.74,0.41,1.000,0.000
243.42,1070.97,34.92,0.63,693.88,79.25,-56.71,0.22,1.000,0.000
243.44,1070.96,34.92,0.62,693.87,79.24,-56.69,0.16,1.000,0.000
243.46,1070.96,34.92,0.62,693.86,79.24,-56.67,0.13,1.000,0.000
243.48,1070.96,34.93,0.62,693.85,79.24,-56.66,0.10,1.000,0.000
243.50,1070.96,34.93,0.63,693.85,79.24,-56.65,0.09,1.000,0.000
243.52,1070.95,34.93,0.63,693.84,79.24,-56.63,0.07,1.000,0.000
243.54,1070.95,34.93,0.63,693.84,79.24,-56.62,0.06,1.000,0.000
243.56,1070.95,34.94,0.63,693.83,79.24,-56.61,0.06,1.000,0.000
243.58,1070.95,34.94,0.64,693.83,79.24,-56.61,0.05,1.000,0.000
243.60,1070.94,34.94,0.64,693.83,79.25,-56.60,0.04,1.000,0.000
243.62,1070.94,34.94,0.64,693.82,79.25,-56.59,0.04,1.000,0.000
243.64,1070.94,34.94,0.65,693.82,79.25,-56.59,0.03,1.000,0.000
243.66,1070.94,34.94,0.65,693.82,79.25,-56.58,0.02,1.000,0.000
243.68,1070.94,34.95,0.65,693.82,79.25,-56.58,0.02,1.000,0.000
243.70,1070.94,34.95,0.65,693.81,79.25,-56.57,0.03,1.000,0.000
243.72,1070.94,34.95,0.65,693.81,79.25,-56.57,0.03,1.000,0.000
243.74,1070.94,34.95,0.65,693.81,79.25,-56.57,0.03,1.000,0.000
243.76,1070.94,34.95,0.66,693.81,79.25,-56.56,0.03,1.000,0.000
243.78,1070.93,34.95,0.66,693.81,79.25,-56.56,0.03,1.000,0.000
243.80,1070.93,34.95,0.66,693.81,79.25,-56.55,0.03,1.000,0.000
243.82,1070.93,34.95,0.66,693.81,79.25,-56.55,0.02,1.000,0.000
243.84,1070.93,34.95,0.66,693.80,79.25,-56.55,0.02,1.000,0.000
243.86,1070.93,34.95,0.66,693.80,79.25,-56.55,0.02,1.000,0.000
243.88,1070.93,34.95,0.66,693.80,79.25,-56.54,0.02,1.000,0.000
243.90,1070.93,34.96,0.66,693.80,79.25,-56.54,0.02,1.000,0.000
243.92,1070.93,34.96,0.66,693.80,79.25,-56.54,0.02,1.000,0.000
243.94,1070.93,34.96,0.66,693.80,79.25,-56.53,0.02,1.000,0.000
243.96,1070.93,34.96,0.67,693.80,79.25,-56.53,0.02,1.000,0.000
243.98,1070.93,34.96,0.67,693.80,79.25,-56.53,0.02,1.000,0.000
244.00,1070.93,34.96,0.67,693.79,79.25,-56.52,0.02,1.000,0.000
244.02,1070.92,34.96,0.67,693.79,79.25,-56.52,0.02,1.000,0.000
244.04,1070.92,34.96,0.67,693.79,79.25,-56.52,0.02,1.000,0.000
244.06,1070.92,34.96,0.67,693.79,79.25,-56.52,0.02,1.000,0.000
244.08,1070.92,34.96,0.67,693.79,79.25,-56.51,0.02,1.000,0.000
244.10,1070.92,34.96,0.67,693.79,79.25,-56.51,0.02,1.000,0.000
244.12,1070.92,34.96,0.67,693.79,79.25,-56.51,0.02,1.000,0.000
244.14,1070.92,34.96,0.67,693.79,79.25,-56.51,0.02,1.000,0.000
244.16,1070.92,34.97,0.67,693.79,79.25,-56.50,0.02,1.000,0.000
244.18,1070.92,34.97,0.68,693.79,79.25,-56.50,0.02,1.000,0.000
244.20,1070.92,34.97,0.68,693.78,79.25,-56.50,0.02,1.000,0.000
244.22,1070.92,34.97,0.68,693.78,79.25,-56.49,0.02,1.000,0.000
244.24,1070.92,34.97,0.68,693.78,79.25,-56.49,0.02,1.000,0.000
244.26,1070.92,34.97,0.68,693.78,79.25,-56.49,0.02,1.000,0.000
244.28,1070.91,34.97,0.68,693.78,79.25,-56.49,0.02,1.000,0.000
244.30,1070.91,34.97,0.68,693.78,79.25,-56.48,0.02,1.000,0.000
244.32,1070.91,34.97,0.68,693.78,79.25,-56.48,0.02,1.000,0.000
244.34,1070.91,34.97,0.68,693.78,79.25,-56.48,0.02,1.000,0.000
244.36,1070.91,34.97,0.69,693.78,79.25,-56.47,0.02,1.000,0.000
244.38,1070.91,34.97,0.69,693.77,79.25,-56.47,0.02,1.000,0.000
244.40,1070.91,34.98,0.69,693.77,79.25,-56.47,0.02,1.000,0.000
244.42,1070.91,34.98,0.69,693.77,79.25,-56.47,0.02,1.000,0.000
244.44,1070.91,34.98,0.69,693.77,79.25,-56.46,0.02,1.000,0.000
244.46,1070.91,34.98,0.69,693.77,79.25,-56.46,0.02,1.000,0.000
244.48,1070.91,34.98,0.69,693.77,79.25,-56.46,0.02,1.000,0.000
244.50,1070.91,34.98,0.69,693.77,79.25,-56.46,0.02,1.000,0.000
244.52,1070.90,34.98,0.69,693.77,79.25,-56.45,0.02,1.000,0.000
244.54,1070.90,34.98,0.70,693.77,79.25,-56.45,0.02,1.000,0.000
244.56,1070.90,34.98,0.70,693.77,79.25,-56.45,0.02,1.000,0.000
244.58,1070.90,34.98,0.70,693.77,79.25,-56.44,0.02,1.000,0.000
244.60,1070.90,34.98,0.70,693.76,79.25,-56.44,0.02,1.000,0.000
244.62,1070.90,34.98,0.70,693.76,79.25,-56.44,0.02,1.000,0.000
244.64,1070.90,34.99,0.70,693.76,79.25,-56.44,0.02,1.000,0.000
244.66,1070.90,34.99,0.70,693.76,79.25,-56.43,0.02,1.000,0.000
244.68,1070.90,34.99,0.70,693.76,79.25,-56.43,0.02,1.000,0.000
244.70,1070.90,34.99,0.71,693.76,79.25,-56.43,0.02,1.000,0.000
244.72,1070.90,34.99,0.71,693.76,79.25,-56.42,0.02,1.000,0.000
244.74,1070.89,34.99,0.71,693.76,79.25,-56.42,0.02,1.000,0.000
244.76,1070.89,34.99,0.71,693.76,79.25,-56.42,0.02,1.000,0.000
244.78,1070.89,34.99,0.71,693.76,79.25,-56.42,0.02,1.000,0.000
244.80,1070.89,34.99,0.71,693.75,79.25,-56.41,0.02,1.000,0.000
244.82,1070.89,34.99,0.71,693.75,79.25,-56.41,0.02,1.000,0.000
244.84,1070.89,34.99,0.71,693.75,79.25,-56.41,0.02,1.000,0.000
244.86,1070.89,35.00,0.72,693.75,79.25,-56.40,0.02,1.000,0.000
244.88,1070.89,35.00,0.72,693.75,79.25,-56.40,0.02,1.000,0.000
244.90,1070.89,35.00,0.72,693.75,79.25,-56.40,0.02,1.000,0.000
244.92,1070.89,35.00,0.72,693.75,79.25,-56.40,0.02,1.000,0.000
244.94,1070.89,35.00,0.72,693.75,79.25,-56.39,0.02,1.000,0.000
244.96,1070.88,35.00,0.72,693.75,79.25,-56.39,0.02,1.000,0.000
244.98,1070.88,35.00,0.72,693.75,79.25,-56.39,0.02,1.000,0.000
245.00,1070.88,35.00,0.73,693.75,79.25,-56.39,0.02,1.000,0.000
245.02,1070.88,35.00,0.73,693.75,79.25,-56.38,0.02,1.000,0.000
245.04,1070.88,35.00,0.73,693.74,79.25,-56.38,0.02,1.000,0.000
245.06,1070.88,35.01,0.73,693.74,79.25,-56.38,0.02,1.000,0.000
245.08,1070.88,35.01,0.73,693.74,79.25,-56.37,0.02,1.000,0.000
245.10,1070.88,35.01,0.73,693.74,79.25,-56.37,0.02,1.000,0.000
245.12,1070.88,35.01,0.73,693.74,79.25,-56.37,0.02,1.000,0.000
245.14,1070.88,35.01,0.74,693.74,79.25,-56.37,0.02,1.000,0.000
245.16,1070.87,35.01,0.74,693.74,79.25,-56.36,0.02,1.000,0.000
245.18,1070.87,35.01,0.74,693.74,79.25,-56.36,0.02,1.000,0.000
245.20,1070.87,35.01,0.74,693.74,79.25,-56.36,0.02,1.000,0.000
245.22,1070.87,35.01,0.74,693.74,79.25,-56.35,0.02,1.000,0.000
245.24,1070.87,35.01,0.74,693.74,79.25,-56.35,0.02,1.000,0.000
245.26,1070.87,35.02,0.74,693.74,79.25,-56.35,0.02,1.000,0.000
245.28,1070.87,35.02,0.75,693.73,79.25,-56.35,0.02,1.000,0.000
245.30,1070.87,35.02,0.75,693.73,79.25,-56.34,0.02,1.000,0.000
245.32,1070.87,35.02,0.75,693.73,79.25,-56.34,0.02,1.000,0.000
245.34,1070.87,35.02,0.75,693.73,79.25,-56.34,0.02,1.000,0.000
245.36,1070.86,35.02,0.75,693.73,79.25,-56.33,0.02,1.000,0.000
245.38,1070.86,35.02,0.75,693.73,79.25,-56.33,0.02,1.000,0.000
245.40,1070.86,35.02,0.75,693.73,79.25,-56.33,0.02,1.000,0.000
245.42,1070.86,35.02,0.76,693.73,79.25,-56.33,0.02,1.000,0.000
245.44,1070.86,35.03,0.76,693.73,79.25,-56.32,0.02,1.000,0.000
245.46,1070.86,35.03,0.76,693.73,79.25,-56.32,0.02,1.000,0.000
245.48,1070.86,35.03,0.76,693.73,79.25,-56.32,0.02,1.000,0.000
245.50,1070.86,35.03,0.76,693.73,79.25,-56.31,0.02,1.000,0.000
245.52,1070.86,35.03,0.76,693.73,79.25,-56.31,0.02,1.000,0.000
245.54,1070.85,35.03,0.77,693.72,79.25,-56.31,0.02,1.000,0.000
245.56,1070.85,35.03,0.77,693.72,79.25,-56.31,0.02,1.000,0.000
245.58,1070.85,35.03,0.77,693.72,79.25,-56.30,0.02,1.000,0.000
245.60,1070.85,35.03,0.77,693.72,79.25,-56.30,0.02,1.000,0.000
245.62,1070.85,35.03,0.77,693.72,79.25,-56.30,0.02,1.000,0.000
245.64,1070.85,35.04,0.77,693.72,79.25,-56.29,0.02,1.000,0.000
245.66,1070.85,35.04,0.77,693.72,79.25,-56.29,0.02,1.000,0.000
245.68,1070.85,35.04,0.78,693.72,79.25,-56.29,0.02,1.000,0.000
245.70,1070.85,35.04,0.78,693.72,79.25,-56.29,0.02,1.000,0.000
245.72,1070.84,35.04,0.78,693.72,79.25,-56.28,0.02,1.000,0.000
245.74,1070.84,35.04,0.78,693.72,79.25,-56.28,0.02,1.000,0.000
245.76,1070.84,35.04,0.78,693.72,79.25,-56.28,0.02,1.000,0.000
245.78,1070.84,35.04,0.78,693.72,79.25,-56.27,0.02,1.000,0.000
245.80,1070.84,35.04,0.79,693.72,79.25,-56.27,0.02,1.000,0.000
245.82,1070.84,35.05,0.79,693.71,79.25,-56.27,0.02,1.000,0.000
245.84,1070.84,35.05,0.79,693.71,79.25,-56.27,0.02,1.000,0.000
245.86,1070.84,35.05,0.79,693.71,79.25,-56.26,0.02,1.000,0.000
245.88,1070.84,35.05,0.79,693.71,79.25,-56.26,0.02,1.000,0.000
245.90,1070.83,35.05,0.79,693.71,79.25,-56.26,0.02,1.000,0.000
245.92,1070.83,35.05,0.80,693.71,79.25,-56.25,0.02,1.000,0.000
245.94,1070.83,35.05,0.80,693.71,79.25,-56.25,0.02,1.000,0.000
245.96,1070.83,35.05,0.80,693.71,79.25,-56.25,0.02,1.000,0.000
245.98,1070.83,35.06,0.80,693.71,79.25,-56.25,0.02,1.000,0.000
246.00,1070.83,35.06,0.80,693.71,79.25,-56.24,0.02,1.000,0.000
246.02,1070.83,35.06,0.80,693.71,79.25,-56.24,0.02,1.000,0.000
246.04,1070.83,35.06,0.81,693.71,79.25,-56.24,0.02,1.000,0.000
246.06,1070.82,35.06,0.81,693.71,79.25,-56.23,0.02,1.000,0.000
246.08,1070.82,35.06,0.81,693.71,79.25,-56.23,0.02,1.000,0.000
246.10,1070.82,35.06,0.81,693.71,79.25,-56.23,0.02,1.000,0.000
246.12,1070.82,35.06,0.81,693.71,79.25,-56.23,0.02,1.000,0.000
246.14,1070.82,35.07,0.81,693.70,79.25,-56.22,0.02,1.000,0.000
246.16,1070.82,35.07,0.82,693.70,79.25,-56.22,0.02,1.000,0.000
246.18,1070.82,35.07,0.82,693.70,79.25,-56.22,0.02,1.000,0.000
246.20,1070.82,35.07,0.82,693.70,79.25,-56.21,0.02,1.000,0.000
246.22,1070.81,35.07,0.82,693.70,79.25,-56.21,0.02,1.000,0.000
246.24,1070.81,35.07,0.82,693.70,79.25,-56.21,0.02,1.000,0.000
246.26,1070.81,35.07,0.82,693.70,79.25,-56.21,0.02,1.000,0.000
246.28,1070.81,35.07,0.83,693.70,79.25,-56.20,0.02,1.000,0.000
246.30,1070.81,35.07,0.83,693.70,79.25,-56.20,0.02,1.000,0.000
246.32,1070.81,35.08,0.83,693.70,79.25,-56.20,0.02,1.000,0.000
246.34,1070.81,35.08,0.83,693.70,79.25,-56.19,0.02,1.000,0.000
246.36,1070.81,35.08,0.83,693.70,79.25,-56.19,0.02,1.000,0.000
246.38,1070.80,35.08,0.83,693.70,79.25,-56.19,0.02,1.000,0.000
246.40,1070.80,35.08,0.84,693.70,79.25,-56.19,0.02,1.000,0.000
246.42,1070.80,35.08,0.84,693.70,79.25,-56.18,0.02,1.000,0.000
246.44,1070.80,35.08,0.84,693.70,79.25,-56.18,0.02,1.000,0.000
246.46,1070.80,35.09,0.84,693.70,79.25,-56.18,0.02,1.000,0.000
246.48,1070.80,35.09,0.84,693.69,79.25,-56.17,0.02,1.000,0.000
246.50,1070.80,35.09,0.85,693.69,79.25,-56.17,0.02,1.000,0.000
246.52,1070.80,35.09,0.85,693.69,79.25,-56.17,0.02,1.000,0.000
246.54,1070.79,35.09,0.85,693.69,79.25,-56.17,0.02,1.000,0.000
246.56,1070.79,35.09,0.85,693.69,79.25,-56.16,0.02,1.000,0.000
246.58,1070.79,35.09,0.85,693.69,79.25,-56.16,0.02,1.000,0.000
246.60,1070.79,35.09,0.85,693.69,79.25,-56.16,0.02,1.000,0.000
246.62,1070.79,35.10,0.86,693.69,79.25,-56.15,0.02,1.000,0.000
246.64,1070.79,35.10,0.86,693.69,79.25,-56.15,0.02,1.000,0.000
