time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
3.499,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.499,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.499,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.499,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
3.860,Reference,7.32,4.794,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
3.860,EMBER,15.39,4.376,19.399,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
3.860,GOLD,22.70,6.038,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
3.860,BLUE,29.66,5.692,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
5.340,Reference,24.91,18.029,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
5.340,EMBER,32.05,16.959,31.115,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
5.340,GOLD,45.16,22.771,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
5.340,BLUE,50.59,21.137,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
9.340,Reference,132.73,31.218,32.000,0.626,0.000,0,0.000,0.000,1.000,4,0.000,0
9.340,EMBER,136.66,31.223,32.000,0.623,0.000,0,0.000,0.000,1.000,4,0.000,0
9.340,GOLD,166.44,31.535,32.000,0.372,0.000,0,0.000,0.000,1.000,4,0.000,0
9.340,BLUE,168.42,31.459,32.000,0.433,0.000,0,0.000,0.000,1.000,4,0.000,0
13.340,Reference,257.84,31.272,32.000,0.583,0.000,0,0.000,0.000,1.000,4,0.000,0
13.340,EMBER,261.57,31.300,32.000,0.561,0.000,0,0.000,0.000,1.000,4,0.000,0
13.340,GOLD,293.00,31.638,32.000,0.291,0.000,0,0.000,0.000,1.000,4,0.000,0
13.340,BLUE,294.05,31.586,32.000,0.334,0.000,0,0.000,0.000,1.000,4,0.000,0
17.340,Reference,381.86,27.107,30.681,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
17.340,EMBER,380.68,27.657,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
17.340,GOLD,421.85,33.832,44.434,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
17.340,BLUE,402.51,27.494,32.610,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
21.340,Reference,503.83,29.744,29.258,0.000,0.145,0,0.000,0.000,1.000,2,0.000,0
21.340,EMBER,496.36,30.249,30.534,0.221,0.000,0,0.000,0.000,1.000,4,0.000,0
