time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.000,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.000,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.000,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.000,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.240,YOU reference pilot,original,0,0,3.166,32.000,1.000,0.000,4,0,0,322.093,9.836,543.701,2.293
3.240,EMBER,tourer,0,0,2.876,32.000,1.000,0.000,4,0,0,318.013,11.342,535.562,2.290
3.240,GOLD,moto,0,0,3.965,32.000,1.000,0.000,4,0,0,322.369,12.555,528.515,2.256
3.240,BLUE,atv,0,0,3.759,32.000,1.000,0.000,4,0,0,317.784,13.929,521.781,2.251
3.500,YOU reference pilot,original,0,0,6.122,22.193,1.000,0.000,4,0,0,322.202,10.071,542.492,2.316
3.500,EMBER,tourer,0,0,5.609,20.072,1.000,0.000,4,0,0,318.025,11.565,534.454,2.289
3.500,GOLD,moto,0,0,7.718,32.000,1.000,0.000,4,0,0,322.343,12.857,526.993,2.263
3.500,BLUE,atv,0,0,7.248,32.000,1.000,0.000,4,0,0,317.748,14.236,520.354,2.241
3.740,YOU reference pilot,original,0,0,8.627,23.800,1.000,0.000,4,0,0,322.343,10.401,540.730,2.360
3.740,EMBER,tourer,0,0,7.948,21.725,1.000,0.000,4,0,0,318.053,11.890,532.833,2.264
3.740,GOLD,moto,0,0,10.877,32.000,1.000,0.000,4,0,0,322.299,13.321,524.774,2.280
3.740,BLUE,atv,0,0,10.172,32.000,1.000,0.000,4,0,0,317.717,14.688,518.278,2.206
4.020,YOU reference pilot,original,0,0,11.312,25.988,1.000,0.000,4,0,0,322.514,10.911,537.958,2.428
4.020,EMBER,tourer,0,0,10.483,23.966,1.000,0.000,4,0,0,318.108,12.392,530.273,2.186
4.020,GOLD,moto,0,0,14.272,32.000,1.000,0.000,4,0,0,322.213,14.024,521.283,2.299
4.020,BLUE,atv,0,0,13.311,32.000,1.000,0.000,4,0,0,317.692,15.366,515.023,2.114
4.280,YOU reference pilot,original,0,0,13.596,28.227,1.000,0.000,4,0,0,322.640,11.511,534.752,2.506
4.280,EMBER,tourer,0,0,12.661,26.179,1.000,0.000,4,0,0,318.168,12.982,527.298,2.076
4.280,GOLD,moto,0,0,17.161,32.000,1.000,0.000,4,0,0,322.095,14.854,517.250,2.319
4.280,BLUE,atv,0,1,15.977,32.000,1.000,0.000,4,0,0,317.672,16.166,511.269,1.998
4.540,YOU reference pilot,original,0,0,15.690,30.546,1.000,0.000,4,0,0,322.709,12.232,530.990,2.585
4.540,EMBER,tourer,0,0,14.679,28.416,1.000,0.000,4,0,0,318.212,13.689,523.792,1.946
4.540,GOLD,moto,0,0,19.811,32.000,1.000,0.000,4,0,0,321.943,15.857,512.521,2.339
4.540,BLUE,atv,0,1,18.417,32.000,1.000,0.000,4,0,0,317.638,17.127,506.874,1.880
4.780,YOU reference pilot,original,0,0,17.468,32.000,1.000,0.000,4,0,0,322.710,13.002,527.067,2.654
4.780,EMBER,tourer,0,0,16.409,30.450,1.000,0.000,4,0,0,318.216,14.442,520.119,1.830
4.780,GOLD,moto,0,1,22.061,32.000,1.000,0.000,4,0,0,321.782,16.931,507.590,2.353
4.780,BLUE,atv,0,1,20.485,32.000,1.000,0.000,4,0,0,317.585,18.150,502.296,1.788
5.040,YOU reference pilot,original,0,0,19.238,32.000,1.000,0.000,4,0,0,322.644,13.945,522.370,2.716
5.040,EMBER,tourer,0,0,18.148,32.000,1.000,0.000,4,0,0,318.163,15.366,515.704,1.732
5.040,GOLD,moto,0,1,24.300,32.000,1.000,0.000,4,0,0,321.601,18.253,501.687,2.363
5.040,BLUE,atv,0,1,22.538,32.000,1.000,0.000,4,0,0,317.505,19.408,496.823,1.723
5.280,YOU reference pilot,original,0,0,20.737,32.000,1.000,0.000,4,0,0,322.530,14.916,517.658,2.761
5.280,EMBER,tourer,0,1,19.635,32.000,1.000,0.000,4,0,0,318.057,16.318,511.256,1.678
5.280,GOLD,moto,0,1,26.195,32.000,1.000,0.000,4,0,0,321.450,19.626,495.766,2.362
5.280,BLUE,atv,0,1,24.274,32.000,1.000,0.000,4,0,0,317.425,20.702,491.338,1.700
5.540,YOU reference pilot,original,0,0,22.224,32.000,1.000,0.000,4,0,0,322.366,16.078,512.181,2.795
5.540,EMBER,tourer,0,1,21.126,32.000,1.000,0.000,4,0,0,317.891,17.456,506.067,1.662
5.540,GOLD,moto,0,1,28.075,32.000,1.000,0.000,4,0,0,321.324,21.276,488.887,2.347
5.540,BLUE,atv,0,1,25.992,32.000,1.000,0.000,4,0,0,317.344,22.253,484.972,1.726
5.780,YOU reference pilot,original,0,1,23.480,32.000,1.000,0.000,4,0,0,322.194,17.252,506.814,2.814
5.780,EMBER,tourer,0,1,22.398,32.000,1.000,0.000,4,0,0,317.710,18.607,500.963,1.681
5.780,GOLD,moto,0,1,29.662,32.000,1.000,0.000,4,0,0,321.246,22.951,482.147,2.296
5.780,BLUE,atv,0,1,27.439,32.000,1.000,0.000,4,0,0,317.282,23.822,478.740,1.772
6.040,YOU reference pilot,original,0,1,24.721,32.000,1.000,0.000,4,0,0,322.009,18.634,500.692,2.821
6.040,EMBER,tourer,0,1,23.669,32.000,1.000,0.000,4,0,0,317.515,19.962,495.119,1.728
6.040,GOLD,moto,0,1,31.135,32.000,0.749,0.000,4,0,0,321.188,24.926,474.468,2.263
6.040,BLUE,atv,0,1,28.863,32.000,1.000,0.000,4,0,0,317.226,25.682,471.646,1.796
6.280,YOU reference pilot,original,0,1,25.764,32.000,1.000,0.000,4,0,0,321.860,20.015,494.784,2.817
6.280,EMBER,tourer,0,1,24.748,32.000,1.000,0.000,4,0,0,317.363,21.312,489.460,1.785
6.280,GOLD,moto,0,1,31.488,32.000,0.418,0.000,4,0,0,321.139,26.861,467.192,2.259
6.280,BLUE,atv,0,1,30.060,32.000,1.000,0.000,4,0,0,317.180,27.523,464.806,1.798
6.540,YOU reference pilot,original,0,1,26.791,32.000,1.000,0.000,4,0,0,321.740,21.620,488.135,2.793
6.540,EMBER,tourer,0,1,25.821,32.000,1.000,0.000,4,0,0,317.244,22.886,483.068,1.866
6.540,GOLD,moto,0,1,31.537,32.000,0.371,0.000,4,0,0,321.083,29.014,459.286,2.265
6.540,BLUE,atv,0,1,31.123,32.000,0.740,0.000,4,0,0,317.131,29.623,457.111,1.789
6.780,YOU reference pilot,original,0,1,27.649,32.000,1.000,0.000,4,0,0,321.668,23.205,481.789,2.743
6.780,EMBER,tourer,0,1,26.728,32.000,1.000,0.000,4,0,0,317.177,24.447,476.951,1.913
6.780,GOLD,moto,0,1,31.539,32.000,0.369,0.000,4,0,0,321.027,31.024,451.989,2.271
6.780,BLUE,atv,0,1,31.391,32.000,0.495,0.000,4,0,0,317.084,31.621,449.870,1.778
7.040,YOU reference pilot,original,0,1,28.491,32.000,1.000,0.000,4,0,0,321.615,25.027,474.714,2.714
7.040,EMBER,tourer,0,1,27.625,32.000,1.000,0.000,4,0,0,317.140,26.256,470.112,1.917
7.040,GOLD,moto,0,1,31.535,32.000,0.372,0.000,4,0,0,320.967,33.219,444.090,2.276
7.040,BLUE,atv,0,1,31.444,32.000,0.446,0.000,4,0,0,317.031,33.811,441.999,1.769
7.300,YOU reference pilot,original,0,1,29.249,32.000,1.000,0.000,4,0,0,321.569,26.956,467.453,2.712
7.300,EMBER,tourer,0,1,28.444,32.000,1.000,0.000,4,0,0,317.120,28.156,463.067,1.891
7.300,GOLD,moto,0,1,31.532,32.000,0.374,0.000,4,0,0,320.910,35.425,436.194,2.278
7.300,BLUE,atv,0,1,31.452,32.000,0.439,0.000,4,0,0,316.981,36.012,434.124,1.765
7.540,YOU reference pilot,original,0,1,29.881,32.000,1.000,0.000,4,0,0,321.523,28.815,460.600,2.718
7.540,EMBER,tourer,0,1,29.138,32.000,1.000,0.000,4,0,0,317.104,29.979,456.395,1.857
7.540,GOLD,moto,0,1,31.530,32.000,0.376,0.000,4,0,0,320.866,37.467,428.908,2.279
7.540,BLUE,atv,0,1,31.452,32.000,0.439,0.000,4,0,0,316.940,38.048,426.856,1.765
7.800,YOU reference pilot,original,0,1,30.504,32.000,1.000,0.000,4,0,0,321.466,30.896,453.024,2.725
7.800,EMBER,tourer,0,1,29.832,32.000,1.000,0.000,4,0,0,317.078,32.022,448.998,1.825
7.800,GOLD,moto,0,1,31.529,32.000,0.376,0.000,4,0,0,320.830,39.679,421.015,2.279
7.800,BLUE,atv,0,1,31.451,32.000,0.439,0.000,4,0,0,316.907,40.252,418.981,1.769
8.040,YOU reference pilot,original,0,1,30.970,32.000,0.844,0.000,4,0,0,321.411,32.869,445.907,2.729
8.040,EMBER,tourer,0,1,30.424,32.000,1.000,0.000,4,0,0,317.044,33.961,442.026,1.806
8.040,GOLD,moto,0,1,31.529,32.000,0.377,0.000,4,0,0,320.814,41.718,413.727,2.277
8.040,BLUE,atv,0,1,31.452,32.000,0.439,0.000,4,0,0,316.893,42.281,411.711,1.774
8.300,YOU reference pilot,original,0,1,31.151,32.000,0.685,0.000,4,0,0,321.353,35.041,438.123,2.731
8.300,EMBER,tourer,0,1,30.966,32.000,0.850,0.000,4,0,0,316.998,36.112,434.330,1.798
8.300,GOLD,moto,0,1,31.530,32.000,0.376,0.000,4,0,0,320.817,43.918,405.830,2.275
8.300,BLUE,atv,0,1,31.453,32.000,0.438,0.000,4,0,0,316.902,44.469,403.831,1.780
8.540,YOU reference pilot,original,0,1,31.200,32.000,0.641,0.000,4,0,0,321.306,37.059,430.917,2.731
8.540,EMBER,tourer,0,1,31.154,32.000,0.684,0.000,4,0,0,316.955,38.123,427.146,1.801
8.540,GOLD,moto,0,1,31.532,32.000,0.375,0.000,4,0,0,320.846,45.937,398.536,2.271
8.540,BLUE,atv,0,1,31.455,32.000,0.436,0.000,4,0,0,316.937,46.474,396.553,1.785
8.800,YOU reference pilot,original,0,1,31.216,32.000,0.627,0.000,4,0,0,321.265,39.249,423.103,2.729
8.800,EMBER,tourer,0,1,31.216,32.000,0.629,0.000,4,0,0,316.915,40.308,419.335,1.811
8.800,GOLD,moto,0,1,31.534,32.000,0.373,0.000,4,0,0,320.909,48.104,390.629,2.267
8.800,BLUE,atv,0,1,31.459,32.000,0.433,0.000,4,0,0,317.011,48.626,388.662,1.791
9.040,YOU reference pilot,original,0,1,31.221,32.000,0.623,0.000,4,0,0,321.242,41.269,415.888,2.726
