seconds,x,y,z,speed,station,lateral,up,wheels
7.059998,985.0188,164.664,119.5422,6.930099,442.0806,0,0.9999914,4
7.079998,985.122,164.6628,119.451,6.879169,442.2193,0,0.9999896,4
7.099998,985.2254,164.6617,119.3595,6.900456,442.357,0,0.9999875,4
7.119998,985.329,164.6604,119.2676,6.917735,442.4951,0,0.9999854,4
7.139997,985.4319,164.6591,119.1764,6.869537,442.6336,0,0.9999831,4
7.159997,985.535,164.6577,119.0847,6.892924,442.7711,0,0.9999806,4
7.179997,985.6384,164.6563,118.9927,6.911891,442.9091,0,0.9999781,4
7.199997,985.7418,164.6548,118.9005,6.927293,443.0474,0,0.9999754,4
7.219997,985.8445,164.6533,118.8088,6.877501,443.186,0,0.9999728,4
7.239997,985.9475,164.6518,118.7168,6.899685,443.3237,0,0.9999697,4
7.259997,986.0507,164.6501,118.6246,6.917666,443.4618,0,0.9999664,4
7.279997,986.1533,164.6485,118.533,6.869994,443.6003,0,0.9999629,4
7.299997,986.2563,164.6467,118.4411,6.893711,443.7378,0,0.9999591,4
7.319997,986.3597,164.6449,118.3492,6.912797,443.8758,0,0.9999552,4
7.339997,986.4636,164.6431,118.2573,6.928071,444.011,0,0.9999512,4
7.359997,986.567,164.6411,118.1665,6.877872,444.1497,0,0.999947,4
7.379997,986.6711,164.6391,118.0757,6.899354,444.2874,0,0.9999427,4
7.399997,986.7761,164.6371,117.9853,6.916288,444.4255,0,0.9999382,4
7.419997,986.8817,164.635,117.8954,6.929392,444.564,0,0.9999337,4
7.439997,986.9872,164.6329,117.8069,6.876887,444.7027,0,0.9999291,4
7.459997,987.094,164.6307,117.7191,6.89587,444.8403,0,0.9999243,4
7.479997,987.2018,164.6284,117.6322,6.910026,444.9784,0,0.9999192,4
7.499997,987.3109,164.6261,117.5464,6.920043,445.1166,0,0.9999137,4
7.519997,987.4203,164.6238,117.4627,6.864207,445.2551,0,0.999908,4
7.539997,987.5313,164.6214,117.3805,6.879463,445.3923,0,0.9999021,4
7.559998,987.6439,164.6189,117.3,6.889774,445.5298,0,0.999896,4
7.579998,987.7581,164.6164,117.2216,6.896165,445.6673,0,0.9998899,4
7.599998,987.8741,164.6138,117.1454,6.89952,445.8046,0,0.9998836,4
7.619998,987.9919,164.6112,117.0717,6.900593,445.9378,0,0.9998772,4
7.639997,988.1114,164.6085,117.0008,6.900013,446.0739,0,0.9998707,4
7.659997,988.2327,164.6058,116.9329,6.89828,446.2097,0,0.9998642,4
7.679997,988.3557,164.603,116.8681,6.895793,446.3449,0,0.9998577,4
7.699997,988.4805,164.6003,116.8066,6.892864,446.4792,0,0.9998512,4
7.719997,988.5908,164.6319,116.7529,6.868661,446.6126,0,0.9985303,4
7.739997,988.7189,164.6297,116.6979,6.856412,446.7292,0,0.9986139,4
7.759997,988.8486,164.6278,116.6467,6.846881,446.8606,0,0.9987527,4
7.779997,988.9799,164.6262,116.5993,6.839637,446.9906,0,0.9989188,4
7.799997,989.1127,164.6247,116.5559,6.83432,447.1191,0,0.99909,4
7.819997,989.2466,164.6231,116.5166,6.830624,447.246,0,0.9992499,4
7.839997,989.3817,164.6214,116.4814,6.828287,447.371,0,0.9993883,4
7.859997,989.5178,164.6193,116.4504,6.827079,447.494,0,0.9994997,4
7.879997,989.6548,164.6168,116.4236,6.826789,447.615,0,0.9995828,4
7.899997,989.7924,164.614,116.4012,6.827227,448.3419,0,0.9996387,4
7.919997,989.9306,164.6107,116.383,6.828221,448.4777,0,0.9996704,4
7.939997,990.0692,164.607,116.3691,6.829619,448.6143,0,0.9996819,4
7.959997,990.2081,164.6028,116.3596,6.831287,448.7517,0,0.9996774,4
7.979997,990.3472,164.5983,116.3545,6.833108,448.8897,0,0.9996611,4
7.999997,990.4863,164.5935,116.3537,6.834983,449.5383,0,0.9996369,4
8.019998,990.6252,164.5883,116.3573,6.836833,449.6201,0,0.999608,4
8.039997,990.7639,164.583,116.3652,6.838597,449.7055,0,0.9995771,4
8.059998,990.9022,164.5775,116.3775,6.840229,449.7942,0,0.9995463,4
8.079997,991.04,164.5719,116.3941,6.841699,449.8861,0,0.9995171,4
8.099998,991.1772,164.5664,116.415,6.842987,449.9813,0,0.9994903,4
8.119997,991.3136,164.5609,116.4402,6.844084,450.0795,0,0.9994667,4
8.139997,991.4491,164.5556,116.4697,6.844985,450.1807,0,0.9994466,4
8.159997,991.5836,164.5504,116.5034,6.845696,450.2848,0,0.9994302,4
8.179997,991.7169,164.5455,116.5413,6.846224,450.3917,0,0.9994175,4
8.199997,991.8489,164.5408,116.5833,6.846581,450.5012,0,0.9994079,4
8.219997,991.9796,164.5365,116.6295,6.846781,450.6133,0,0.9994012,4
8.239997,992.1088,164.5325,116.6797,6.846833,450.7279,0,0.9993972,4
8.259997,992.2362,164.5289,116.7339,6.846753,450.8448,0,0.9993956,4
8.279997,992.3619,164.5256,116.7921,6.846554,450.9639,0,0.9993957,4
8.299997,992.4857,164.5227,116.8542,6.846247,451.0851,0,0.9993975,4
8.319997,992.6074,164.5201,116.9202,6.845844,451.2083,0,0.9994004,4
8.339997,992.727,164.5179,116.9899,6.845356,451.3409,0,0.9994045,4
8.359997,992.8444,164.5161,117.0633,6.844792,451.468,0,0.9994094,4
8.379997,992.9594,164.5145,117.1403,6.844163,451.5969,0,0.999415,4
8.399997,993.0718,164.5133,117.2209,6.843477,451.7271,0,0.9994211,4
8.419997,993.1817,164.5124,117.305,6.842987,451.8587,0,0.9994276,4
8.439997,993.2889,164.5118,117.3924,6.843102,451.9915,0,0.9994342,4
8.459997,993.3932,164.5114,117.4832,6.844109,452.1254,0,0.9994409,4
8.479997,993.4948,164.5112,117.5771,6.846171,452.2602,0,0.9994476,4
8.499997,993.5934,164.5113,117.674,6.849343,452.3958,0,0.9994543,4
8.519997,993.6892,164.5115,117.7739,6.853589,452.5321,0,0.9994608,4
8.539997,993.782,164.5119,117.8764,6.858803,452.6689,0,0.999467,4
8.559997,993.8721,164.5125,117.9815,6.864837,452.8062,0,0.999473,4
8.579997,993.9593,164.5132,118.0889,6.871515,452.9438,0,0.9994788,4
8.599997,994.0438,164.514,118.1986,6.878656,453.0816,0,0.9994843,4
8.619997,994.1257,164.515,118.3103,6.886078,453.2195,0,0.9994895,4
8.639997,994.2053,164.514,118.4242,6.893737,453.364,0,0.9995046,2
8.659997,994.2826,164.5112,118.5403,6.902009,453.5026,0,0.9995227,2
8.679996,994.3578,164.5066,118.6583,6.911062,453.6416,0,0.9995324,2
8.699997,994.4311,164.5002,118.778,6.920933,453.781,0,0.999519,2
8.719996,994.5018,164.4921,118.8982,6.869363,453.9208,0,0.9994668,2
8.739997,994.5709,164.4823,119.02,6.892638,454.0595,0,0.99936,2
8.759997,994.6385,164.4709,119.1432,6.914141,454.1987,0,0.999183,2
8.779997,994.7047,164.4579,119.2676,6.934175,454.3382,0,0.9989214,2
8.799997,994.769,164.4434,119.392,6.890893,454.478,0,0.9985619,2
8.819997,994.8322,164.4275,119.5176,6.920549,454.6167,0,0.9980924,2
8.839997,994.894,164.4102,119.643,6.885209,454.7559,0,0.9975019,2
8.859997,994.9551,164.3917,119.7695,6.920758,454.8941,0,0.9967806,2
8.879997,995.0161,164.3693,119.8959,6.937485,455.0329,0,0.9959695,0
8.899997,995.077,164.3429,120.0222,6.957255,455.1718,0,0.9950756,0
8.919997,995.1378,164.3126,120.1484,6.979973,455.3141,0,0.9941065,0
8.939997,995.1985,164.2783,120.2744,7.005542,455.4533,0,0.9930692,0
8.959997,995.2593,164.2401,120.4004,7.03386,455.5927,0,0.9919711,0
8.979997,995.3199,164.198,120.5263,7.064826,455.7323,0,0.9908192,0
8.999997,995.3805,164.152,120.652,7.098334,455.8721,0,0.9896205,0
9.019997,995.441,164.1021,120.7777,7.134275,456.0121,0,0.988382,0
9.039997,995.4991,164.0518,120.9021,7.103507,456.1522,0,0.9877428,2
9.059997,995.5552,164.0015,121.0254,7.068611,456.2899,0,0.9877154,2
9.079997,995.6096,163.9513,121.1474,7.02881,456.4255,0,0.9882638,2
9.099997,995.6632,163.9045,121.2692,6.987744,456.5591,0,0.9889536,4
9.119997,995.7164,163.8615,121.3909,6.94817,456.6918,0,0.98972,4
9.139997,995.7693,163.8227,121.5126,6.915697,456.8238,0,0.9905137,4
9.159997,995.8228,163.7882,121.6354,6.950647,456.9553,0,0.9912963,4
9.179996,995.8765,163.7582,121.7582,6.916716,457.0878,0,0.9920422,4
9.199997,995.9297,163.7337,121.8806,6.875173,457.22,0,0.9930164,4
9.219996,995.9837,163.7134,122.0041,6.913246,457.3523,0,0.9939021,4
9.239997,996.0389,163.6969,122.1285,6.946951,457.4845,0,0.9946287,4
9.259996,996.0946,163.6838,122.2526,6.911211,457.6178,0,0.995221,4
9.279997,996.1516,163.6737,122.3775,6.94412,457.7509,0,0.9957006,4
9.299996,996.209,163.6664,122.5017,6.907523,457.885,0,0.9960868,4
9.319997,996.2677,163.6613,122.6265,6.939692,458.0189,0,0.9963954,4
9.339996,996.327,163.6581,122.7506,6.902501,458.1537,0,0.9966398,4
9.359997,996.3875,163.6562,122.8751,6.934216,458.2882,0,0.9968309,4
9.379996,996.4485,163.6554,122.9987,6.896821,458.4236,0,0.9969783,4
9.399997,996.5108,163.6552,123.1225,6.928461,458.5585,0,0.9970893,4
9.419996,996.5735,163.6554,123.2454,6.891245,458.6944,0,0.9971707,4
9.439997,996.6375,163.6555,123.3685,6.923153,458.8297,0,0.997228,4
9.459996,996.7019,163.6553,123.4905,6.886397,458.9659,0,0.9972659,4
9.479997,996.7675,163.6547,123.6127,6.918797,459.1017,0,0.9972883,4
9.499996,996.8336,163.6534,123.7338,6.882636,459.2382,0,0.9972984,4
9.519997,996.9008,163.6513,123.855,6.91561,459.3745,0,0.9972988,4
9.539996,996.969,163.6482,123.9762,6.942249,459.5114,0,0.9972914,4
9.559997,997.0376,163.6443,124.0962,6.901373,459.6489,0,0.9972784,4
9.579997,997.1072,163.6393,124.2162,6.930867,459.7858,0,0.9972609,4
9.599997,997.1772,163.6335,124.3351,6.892447,459.9234,0,0.9972405,4
9.619997,997.2482,163.6266,124.454,6.923865,460.0604,0,0.9972183,4
9.639997,997.3195,163.6189,124.5718,6.887078,460.1981,0,0.9971952,4
9.659997,997.3917,163.6103,124.6897,6.91977,460.3351,0,0.9971722,4
9.679996,997.4643,163.601,124.8065,6.884048,460.4729,0,0.9971497,4
9.699997,997.5378,163.5909,124.9234,6.91756,460.6101,0,0.9971283,4
9.719996,997.6116,163.5803,125.0393,6.882509,460.748,0,0.997108,4
9.739997,997.6862,163.5692,125.1553,6.916533,460.8853,0,0.9970892,4
9.759996,997.7618,163.5576,125.2713,6.944112,461.0232,0,0.9970717,4
9.779997,997.8375,163.5457,125.3863,6.904012,461.1618,0,0.9970558,4
9.799996,997.914,163.5335,125.5015,6.93417,461.2997,0,0.9970413,4
9.819997,997.9907,163.5212,125.6156,6.896227,461.4381,0,0.9970284,4
9.839996,998.0681,163.5087,125.7299,6.928027,461.5759,0,0.9970171,4
9.859997,998.1456,163.4962,125.8432,6.891453,461.7143,0,0.9970073,4
9.879996,998.224,163.4836,125.9568,6.924292,461.852,0,0.996999,4
9.899997,998.3024,163.4712,126.0695,6.888577,461.9904,0,0.9969919,4
9.919996,998.3816,163.4588,126.1824,6.922067,462.128,0,0.996986,4
9.939997,998.4608,163.4465,126.2945,6.886889,462.2664,0,0.996981,4
9.959996,998.5407,163.4344,126.4069,6.920783,462.4041,0,0.996977,4
9.979997,998.6206,163.4224,126.5185,6.885934,462.5424,0,0.9969736,4
9.999996,998.7013,163.4105,126.6303,6.920076,462.6801,0,0.996971,4
10.02,998.7819,163.3988,126.7414,6.885427,462.8185,0,0.9969689,4
10.04,998.8632,163.3873,126.8528,6.919719,462.9562,0,0.9969673,4
10.06,998.9445,163.3759,126.9635,6.885187,463.0946,0,0.9969661,4
10.08,999.0263,163.3646,127.0745,6.919565,463.2323,0,0.9969654,4
10.1,999.1081,163.3536,127.1848,6.885099,463.3706,0,0.9969649,4
10.12,999.1905,163.3425,127.2954,6.919526,463.5084,0,0.9969647,4
10.14,999.2727,163.3317,127.4053,6.885096,463.6468,0,0.9969647,4
10.16,999.3556,163.3209,127.5157,6.919546,463.7845,0,0.9969649,4
10.18,999.4382,163.3102,127.6253,6.885132,463.9229,0,0.9969651,4
10.2,999.5215,163.2995,127.7354,6.919593,464.0606,0,0.9969655,4
10.22,999.6045,163.289,127.8447,6.885185,464.199,0,0.9969658,4
10.24,999.6881,163.2784,127.9545,6.919649,464.3367,0,0.9969662,4
10.26,999.7714,163.2679,128.0637,6.885241,464.4751,0,0.9969665,4
10.28,999.8553,163.2574,128.1732,6.919704,464.6128,0,0.9969668,4
10.3,999.9388,163.247,128.2822,6.885294,464.7512,0,0.996967,4
10.32,1000.023,163.2365,128.3916,6.919755,464.8889,0,0.9969673,4
10.34,1000.107,163.226,128.5004,6.885342,465.0273,0,0.9969676,4
10.36,1000.191,163.2155,128.6096,6.919798,465.165,0,0.9969679,4
10.38,1000.275,163.205,128.7182,6.88538,465.3034,0,0.9969683,4
10.4,1000.359,163.1944,128.8273,6.919832,465.4411,0,0.9969688,4
10.42,1000.444,163.1839,128.9358,6.885409,465.5795,0,0.9969692,4
10.44,1000.528,163.1733,129.0448,6.919856,465.7172,0,0.9969695,4
10.46,1000.612,163.1627,129.1532,6.885429,465.8556,0,0.9969696,4
10.48,1000.697,163.1521,129.2621,6.919874,465.9933,0,0.9969696,4
10.5,1000.782,163.1415,129.3705,6.885445,466.1317,0,0.9969696,4
10.52,1000.866,163.1308,129.4793,6.919888,466.2693,0,0.9969696,4
10.54,1000.951,163.1201,129.5876,6.885457,466.4077,0,0.9969696,4
10.56,1001.036,163.1094,129.6964,6.919899,466.5454,0,0.9969698,4
10.58,1001.12,163.0987,129.8047,6.885466,466.6838,0,0.9969701,4
10.6,1001.205,163.0879,129.9134,6.919905,466.8215,0,0.9969704,4
10.62,1001.289,163.0772,130.0217,6.885468,466.9599,0,0.9969709,4
10.64,1001.374,163.0665,130.1304,6.919905,467.0976,0,0.9969712,4
10.66,1001.459,163.0557,130.2386,6.885467,467.236,0,0.9969714,4
10.68,1001.544,163.045,130.3474,6.919901,467.3737,0,0.9969714,4
10.7,1001.628,163.0342,130.4556,6.885463,467.5121,0,0.9969713,4
10.72,1001.713,163.0234,130.5644,6.919899,467.6498,0,0.996971,4
10.74,1001.798,163.0127,130.6727,6.885461,467.7882,0,0.9969708,4
10.76,1001.882,163.0019,130.7815,6.919898,467.926,0,0.9969708,4
10.78,1001.967,162.9911,130.8897,6.885461,468.0644,0,0.996971,4
10.8,1002.052,162.9803,130.9986,6.919898,468.2021,0,0.9969713,4
10.82,1002.136,162.9696,131.1069,6.885459,468.3405,0,0.9969718,4
10.84,1002.221,162.9588,131.2157,6.919893,468.4781,0,0.9969723,4
10.86,1002.305,162.9481,131.3241,6.885453,468.6165,0,0.9969726,4
10.88,1002.39,162.9373,131.433,6.919886,468.7542,0,0.9969727,4
10.9,1002.474,162.9266,131.5414,6.885445,468.8926,0,0.9969726,4
10.92,1002.559,162.9158,131.6503,6.919879,469.0303,0,0.9969723,4
10.94,1002.643,162.9051,131.7587,6.885442,469.1687,0,0.9969718,4
10.96,1002.728,162.8943,131.8678,6.919878,469.3065,0,0.9969715,4
10.98,1002.812,162.8836,131.9762,6.885442,469.4449,0,0.9969714,4
11,1002.896,162.8728,132.0853,6.919879,469.5826,0,0.9969716,4
11.02,1002.98,162.8621,132.1938,6.885443,469.721,0,0.9969719,4
11.04,1003.065,162.8513,132.3029,6.919879,469.8587,0,0.9969724,4
11.06,1003.149,162.8406,132.4115,6.88544,469.9971,0,0.9969729,4
11.08,1003.233,162.8299,132.5207,6.919874,470.1348,0,0.9969732,4
11.1,1003.317,162.8192,132.6293,6.885434,470.2732,0,0.9969732,4
11.12,1003.401,162.8084,132.7386,6.919869,470.4109,0,0.9969729,4
11.14,1003.485,162.7977,132.8473,6.885431,470.5492,0,0.9969725,4
11.16,1003.569,162.787,132.9566,6.919868,470.687,0,0.996972,4
11.18,1003.653,162.7762,133.0653,6.885432,470.8253,0,0.9969717,4
11.2,1003.737,162.7655,133.1747,6.919871,470.9631,0,0.9969716,4
11.22,1003.821,162.7548,133.2835,6.885437,471.1014,0,0.9969718,4
11.24,1003.905,162.744,133.3929,6.919874,471.2392,0,0.9969723,4
11.26,1003.989,162.7333,133.5017,6.885437,471.3776,0,0.9969729,4
11.28,1004.073,162.7226,133.6112,6.919872,471.5153,0,0.9969736,4
11.3,1004.156,162.7119,133.7201,6.885432,471.6537,0,0.9969739,4
11.32,1004.24,162.7011,133.8296,6.919866,471.7914,0,0.996974,4
11.34,1004.324,162.6904,133.9386,6.885427,471.9298,0,0.9969738,4
11.36,1004.408,162.6797,134.0481,6.919862,472.0675,0,0.9969735,4
11.38,1004.491,162.669,134.1571,6.885425,472.2059,0,0.996973,4
11.4,1004.575,162.6582,134.2667,6.919862,472.3436,0,0.9969727,4
11.42,1004.659,162.6475,134.3758,6.885428,472.482,0,0.9969727,4
11.44,1004.742,162.6367,134.4854,6.919866,472.6197,0,0.996973,4
11.46,1004.826,162.626,134.5945,6.885429,472.7581,0,0.9969735,4
11.48,1004.909,162.6153,134.7042,6.919865,472.8958,0,0.9969741,4
11.5,1004.992,162.6046,134.8134,6.885426,473.0341,0,0.9969749,4
11.52,1005.076,162.5938,134.9231,6.919859,473.1718,0,0.9969755,4
11.54,1005.159,162.5831,135.0323,6.885419,473.3102,0,0.9969757,4
11.56,1005.243,162.5724,135.1421,6.919852,473.448,0,0.9969755,4
11.58,1005.326,162.5617,135.2513,6.885412,473.5864,0,0.9969752,4
11.6,1005.41,162.5509,135.3612,6.919847,473.7241,0,0.9969747,4
11.62,1005.493,162.5402,135.4705,6.885411,473.8625,0,0.9969741,4
11.64,1005.576,162.5295,135.5803,6.91985,474.0002,0,0.9969739,4
11.66,1005.659,162.5188,135.6896,6.885415,474.1386,0,0.9969741,4
11.68,1005.743,162.508,135.7995,6.919853,474.2763,0,0.9969745,4
11.7,1005.826,162.4973,135.9089,6.885417,474.4147,0,0.9969751,4
11.72,1005.909,162.4865,136.0188,6.919851,474.5524,0,0.9969759,4
11.74,1005.992,162.4758,136.1282,6.885412,474.6908,0,0.9969769,4
11.76,1006.075,162.4651,136.2382,6.919844,474.8285,0,0.9969773,4
11.78,1006.158,162.4544,136.3476,6.885402,474.9669,0,0.9969773,4
11.8,1006.242,162.4436,136.4576,6.919834,475.1046,0,0.9969771,4
11.82,1006.324,162.433,136.5671,6.885396,475.243,0,0.9969766,4
11.84,1006.408,162.4222,136.6771,6.919831,475.3807,0,0.996976,4
11.86,1006.491,162.4115,136.7866,6.885395,475.5191,0,0.9969756,4
11.88,1006.574,162.4007,136.8967,6.919833,475.6568,0,0.9969755,4
11.9,1006.656,162.39,137.0062,6.885398,475.7952,0,0.9969758,4
11.92,1006.74,162.3793,137.1163,6.919835,475.9329,0,0.9969763,4
11.94,1006.822,162.3686,137.2258,6.885397,476.0713,0,0.996977,4
11.96,1006.906,162.3578,137.3359,6.919832,476.209,0,0.9969779,4
11.98,1006.988,162.3471,137.4455,6.885391,476.3474,0,0.9969785,4
12,1007.071,162.3364,137.5556,6.919823,476.4851,0,0.9969786,4
12.02,1007.154,162.3257,137.6653,6.885383,476.6235,0,0.9969785,4
12.04,1007.237,162.3149,137.7754,6.919816,476.7612,0,0.9969781,4
12.06,1007.32,162.3042,137.8851,6.885378,476.8996,0,0.9969774,4
12.08,1007.403,162.2935,137.9952,6.919815,477.0373,0,0.9969767,4
12.1,1007.486,162.2828,138.1049,6.885381,477.1757,0,0.9969765,4
12.12,1007.569,162.272,138.2151,6.91982,477.3134,0,0.9969766,4
12.14,1007.651,162.2613,138.3248,6.885386,477.4518,0,0.996977,4
12.16,1007.734,162.2506,138.435,6.919822,477.5896,0,0.9969777,4
12.18,1007.817,162.2399,138.5447,6.885384,477.7279,0,0.9969785,4
12.2,1007.9,162.2291,138.655,6.919817,477.8656,0,0.9969795,4
12.22,1007.982,162.2184,138.7647,6.885375,478.004,0,0.9969799,4
12.24,1008.065,162.2077,138.875,6.919806,478.1418,0,0.99698,4
12.26,1008.147,162.197,138.9848,6.885366,478.2801,0,0.9969797,4
12.28,1008.23,162.1863,139.0951,6.9198,478.4178,0,0.9969792,4
12.3,1008.313,162.1756,139.2049,6.885362,478.5562,0,0.9969785,4
12.32,1008.396,162.1648,139.3152,6.9198,478.6939,0,0.9969777,4
12.34,1008.478,162.1541,139.425,6.885366,478.8323,0,0.9969774,4
12.36,1008.561,162.1434,139.5353,6.919806,478.97,0,0.9969776,4
12.38,1008.643,162.1327,139.6452,6.885371,479.1084,0,0.996978,4
12.4,1008.726,162.1219,139.7555,6.919809,479.2461,0,0.9969788,4
12.42,1008.808,162.1112,139.8654,6.885371,479.3845,0,0.9969797,4
12.44,1008.891,162.1005,139.9758,6.919804,479.5222,0,0.9969807,4
12.46,1008.973,162.0898,140.0856,6.885362,479.6606,0,0.9969811,4
12.48,1009.056,162.079,140.1961,6.919793,479.7983,0,0.9969812,4
12.5,1009.139,162.0684,140.3059,6.885352,479.9368,0,0.9969809,4
12.52,1009.221,162.0576,140.4164,6.919785,480.0745,0,0.9969804,4
12.54,1009.304,162.0469,140.5263,6.885348,480.2129,0,0.9969797,4
12.56,1009.386,162.0362,140.6368,6.919785,480.3506,0,0.9969789,4
12.58,1009.469,162.0255,140.7467,6.885352,480.489,0,0.9969786,4
12.6,1009.551,162.0147,140.8572,6.919791,480.6267,0,0.9969788,4
12.62,1009.633,162.004,140.9671,6.885356,480.7651,0,0.9969794,4
12.64,1009.716,161.9933,141.0776,6.919793,480.9028,0,0.9969802,4
12.66,1009.798,161.9826,141.1876,6.885355,481.0412,0,0.9969813,4
12.68,1009.881,161.9718,141.2981,6.919786,481.179,0,0.9969824,4
12.7,1009.963,161.9612,141.4081,6.885343,481.3174,0,0.996983,4
12.72,1010.046,161.9504,141.5187,6.919773,481.455,0,0.9969832,4
12.74,1010.128,161.9398,141.6287,6.885332,481.5934,0,0.9969829,4
12.76,1010.21,161.929,141.7393,6.919764,481.7312,0,0.9969825,4
12.78,1010.292,161.9183,141.8493,6.885325,481.8696,0,0.9969819,4
12.8,1010.375,161.9076,141.9599,6.919761,482.0073,0,0.9969811,4
12.82,1010.457,161.8969,142.07,6.885327,482.1457,0,0.9969809,4
12.84,1010.539,161.8861,142.1806,6.919765,482.2834,0,0.9969811,4
12.86,1010.621,161.8754,142.2907,6.88533,482.4218,0,0.9969818,4
12.88,1010.704,161.8647,142.4013,6.919765,482.5595,0,0.9969827,4
12.9,1010.786,161.854,142.5114,6.885326,482.6978,0,0.9969837,4
12.92,1010.868,161.8433,142.6221,6.919757,482.8356,0,0.9969849,4
12.94,1010.95,161.8326,142.7322,6.885314,482.974,0,0.9969855,4
12.96,1011.033,161.8219,142.8429,6.919743,483.1117,0,0.9969856,4
12.98,1011.115,161.8112,142.953,6.885301,483.2501,0,0.9969853,4
13,1011.197,161.8005,143.0638,6.919733,483.3878,0,0.9969848,4
13.02,1011.279,161.7898,143.174,6.885294,483.5262,0,0.9969841,4
13.04,1011.361,161.779,143.2847,6.91973,483.6639,0,0.9969832,4
13.06,1011.443,161.7683,143.3949,6.885297,483.8023,0,0.9969829,4
13.08,1011.525,161.7576,143.5056,6.919735,483.94,0,0.9969832,4
13.1,1011.607,161.7469,143.6159,6.885301,484.0784,0,0.9969838,4
13.12,1011.689,161.7362,143.7267,6.919737,484.2162,0,0.9969847,4
13.14,1011.771,161.7255,143.8369,6.885298,484.3545,0,0.9969857,4
13.16,1011.853,161.7148,143.9477,6.91973,484.4922,0,0.996987,4
13.18,1011.935,161.7041,144.058,6.885286,484.6306,0,0.9969876,4
13.2,1012.017,161.6934,144.1688,6.919716,484.7683,0,0.9969877,4
13.22,1012.099,161.6827,144.2791,6.885273,484.9067,0,0.9969875,4
13.24,1012.181,161.672,144.39,6.919705,485.0444,0,0.9969869,4
13.26,1012.263,161.6613,144.5004,6.885268,485.1828,0,0.9969862,4
13.27999,1012.345,161.6506,144.6113,6.919704,485.3206,0,0.9969853,4
13.3,1012.427,161.6399,144.7216,6.88527,485.4589,0,0.9969848,4
13.31999,1012.509,161.6292,144.8326,6.919709,485.5966,0,0.9969849,4
13.34,1012.59,161.6185,144.9429,6.885275,485.735,0,0.9969854,4
13.35999,1012.672,161.6077,145.0539,6.919711,485.8727,0,0.9969863,4
13.38,1012.754,161.597,145.1643,6.885273,486.0111,0,0.9969873,4
13.39999,1012.836,161.5863,145.2753,6.919705,486.1488,0,0.9969886,4
13.42,1012.917,161.5756,145.3857,6.885262,486.2872,0,0.9969895,4
13.43999,1012.999,161.5649,145.4967,6.919692,486.4249,0,0.9969899,4
13.46,1013.081,161.5542,145.6072,6.885249,486.5633,0,0.9969898,4
13.47999,1013.163,161.5435,145.7182,6.919679,486.701,0,0.9969894,4
13.5,1013.244,161.5329,145.8287,6.88524,486.8394,0,0.9969887,4
13.51999,1013.326,161.5221,145.9398,6.919675,486.9771,0,0.9969878,4
13.54,1013.408,161.5115,146.0503,6.885241,487.1155,0,0.996987,4
13.56,1013.489,161.5007,146.1614,6.919679,487.2532,0,0.9969869,4
13.58,1013.571,161.49,146.272,6.885246,487.3916,0,0.9969873,4
13.6,1013.653,161.4793,146.3831,6.919683,487.5294,0,0.9969881,4
13.62,1013.734,161.4686,146.4937,6.885247,487.6678,0,0.9969891,4
13.64,1013.816,161.4579,146.6048,6.919679,487.8055,0,0.9969904,4
13.66,1013.897,161.4472,146.7155,6.885238,487.9438,0,0.9969918,4
13.68,1013.979,161.4365,146.8266,6.919665,488.0815,0,0.9969925,4
13.7,1014.06,161.4258,146.9373,6.885221,488.2199,0,0.9969926,4
13.72,1014.142,161.4151,147.0485,6.91965,488.3576,0,0.9969924,4
13.74,1014.223,161.4044,147.1592,6.885208,488.496,0,0.9969919,4
13.76,1014.305,161.3937,147.2704,6.919642,488.6337,0,0.996991,4
13.77999,1014.386,161.383,147.3811,6.885206,488.7721,0,0.9969901,4
13.8,1014.467,161.3723,147.4924,6.919643,488.9098,0,0.9969896,4
13.81999,1014.548,161.3616,147.6031,6.885211,489.0482,0,0.9969897,4
13.84,1014.63,161.3509,147.7144,6.919649,489.1859,0,0.9969904,4
13.85999,1014.711,161.3402,147.8252,6.885213,489.3243,0,0.9969913,4
13.88,1014.793,161.3295,147.9365,6.919646,489.462,0,0.9969925,4
13.89999,1014.874,161.3188,148.0473,6.885206,489.6004,0,0.996994,4
13.92,1014.955,161.3081,148.1587,6.919634,489.7381,0,0.996995,4
13.93999,1015.036,161.2975,148.2695,6.885189,489.8765,0,0.9969955,4
13.96,1015.118,161.2868,148.3809,6.919617,490.0142,0,0.9969955,4
13.97999,1015.199,161.2761,148.4918,6.885175,490.1526,0,0.9969951,4
14,1015.28,161.2654,148.6032,6.919606,490.2903,0,0.9969944,4
14.01999,1015.361,161.2547,148.7141,6.885169,490.4287,0,0.9969935,4
14.04,1015.442,161.244,148.8256,6.919605,490.5664,0,0.9969926,4
14.05999,1015.523,161.2333,148.9365,6.885173,490.7047,0,0.9969925,4
14.08,1015.604,161.2226,149.048,6.919611,490.8424,0,0.9969929,4
14.09999,1015.685,161.2119,149.159,6.885176,490.9809,0,0.9969937,4
14.12,1015.766,161.2012,149.2705,6.919611,491.1186,0,0.9969949,4
14.13999,1015.847,161.1905,149.3815,6.885171,491.257,0,0.9969963,4
14.16,1015.928,161.1798,149.493,6.9196,491.3947,0,0.9969978,4
14.17999,1016.009,161.1692,149.604,6.885157,491.5331,0,0.9969986,4
14.2,1016.09,161.1585,149.7156,6.919582,491.6707,0,0.9969988,4
