time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,27.737,0.555,-627.014,8.342,-149.453,4,7.800,0.042,""
0.040,27.742,1.109,-627.023,8.341,-148.898,4,8.344,0.006,""
0.060,27.747,1.664,-627.032,8.339,-148.343,4,8.854,0.017,""
0.080,27.752,2.219,-627.041,8.337,-147.789,4,9.318,0.032,""
0.100,27.756,2.774,-627.050,8.335,-147.234,4,9.725,0.039,""
0.120,27.760,3.329,-627.059,8.333,-146.679,4,10.068,0.042,""
0.140,27.764,3.884,-627.068,8.331,-146.123,4,10.345,0.042,""
0.160,27.767,4.440,-627.078,8.330,-145.568,4,10.557,0.040,""
0.180,27.770,4.995,-627.087,8.329,-145.013,4,10.709,0.037,""
0.200,27.773,5.550,-627.096,8.328,-144.458,4,10.806,0.033,""
0.220,27.775,6.106,-627.105,8.328,-143.902,4,10.855,0.029,""
0.240,27.778,6.661,-627.114,8.328,-143.347,4,10.862,0.025,""
0.260,27.780,7.217,-627.123,8.329,-142.791,4,10.834,0.021,""
0.280,27.782,7.773,-627.133,8.330,-142.236,4,10.779,0.017,""
0.300,27.784,8.328,-627.142,8.331,-141.680,4,10.703,0.014,""
0.320,27.786,8.884,-627.151,8.333,-141.125,4,10.612,0.012,""
0.340,27.788,9.440,-627.160,8.335,-140.569,4,10.512,0.009,""
0.360,27.789,9.995,-627.169,8.337,-140.013,4,10.406,0.007,""
0.380,27.791,10.551,-627.178,8.340,-139.458,4,10.300,0.006,""
0.400,27.792,11.107,-627.187,8.342,-138.902,4,10.197,0.004,""
0.420,27.793,11.663,-627.197,8.345,-138.346,4,10.098,0.003,""
0.440,27.794,12.219,-627.206,8.348,-137.790,4,10.007,0.003,""
0.460,27.795,12.775,-627.215,8.350,-137.234,4,9.924,0.002,""
0.480,27.797,13.331,-627.224,8.353,-136.679,4,9.851,0.001,""
0.500,27.797,13.887,-627.233,8.356,-136.123,4,9.788,0.001,""
0.520,27.798,14.442,-627.242,8.359,-135.567,4,9.736,0.001,""
0.540,27.799,14.998,-627.252,8.362,-135.011,4,9.693,0.000,""
0.560,27.800,15.554,-627.261,8.364,-134.455,4,9.661,0.000,""
0.580,27.801,16.110,-627.270,8.367,-133.899,4,9.637,0.000,""
0.600,27.801,16.667,-627.279,8.369,-133.343,4,9.621,0.000,""
0.620,27.802,17.223,-627.288,8.372,-132.787,4,9.613,0.000,""
0.640,27.803,17.779,-627.298,8.374,-132.231,4,9.612,0.000,""
0.660,27.803,18.335,-627.307,8.376,-131.675,4,9.615,0.000,""
0.680,27.804,18.891,-627.316,8.379,-131.119,4,9.624,0.000,""
0.700,27.804,19.447,-627.325,8.381,-130.563,4,9.635,0.000,""
0.720,27.805,20.003,-627.334,8.383,-130.007,4,9.650,0.000,""
0.740,27.805,20.559,-627.343,8.385,-129.451,4,9.666,0.000,""
0.760,27.806,21.115,-627.353,8.387,-128.895,4,9.684,0.000,""
0.780,27.806,21.671,-627.362,8.389,-128.339,4,9.702,0.000,""
0.800,27.806,22.227,-627.371,8.391,-127.783,4,9.720,0.000,""
0.820,27.807,22.783,-627.380,8.392,-127.227,4,9.737,0.000,""
0.840,27.807,23.340,-627.389,8.394,-126.671,4,9.754,0.000,""
0.860,27.807,23.896,-627.398,8.396,-126.115,4,9.769,0.000,""
0.880,27.808,24.452,-627.408,8.398,-125.559,4,9.783,0.000,""
0.900,27.808,25.008,-627.417,8.400,-125.003,4,9.796,0.000,""
0.920,27.808,25.564,-627.426,8.402,-124.447,4,9.807,0.000,""
0.940,27.808,26.120,-627.435,8.403,-123.891,4,9.816,0.000,""
0.960,27.809,26.677,-627.445,8.405,-123.334,4,9.824,0.000,""
0.980,27.809,27.233,-627.454,8.407,-122.778,4,9.830,0.000,""
1.000,27.809,27.789,-627.463,8.409,-122.222,4,9.835,0.000,""
1.020,27.809,28.345,-627.472,8.411,-121.666,4,9.838,0.000,""
1.040,27.809,28.901,-627.481,8.413,-121.110,4,9.840,0.000,""
1.060,27.809,29.457,-627.491,8.415,-120.554,4,10.426,0.000,""
1.080,27.809,30.013,-627.500,8.417,-119.998,4,10.385,0.064,""
1.100,27.809,30.569,-627.509,8.420,-119.442,4,10.376,0.106,""
1.120,27.809,31.125,-627.518,8.422,-118.886,4,10.374,0.132,""
1.140,27.809,31.681,-627.527,8.425,-118.330,4,10.366,0.146,""
1.160,27.809,32.237,-627.537,8.429,-117.774,4,10.927,0.151,""
1.180,27.808,32.793,-627.546,8.433,-117.218,4,10.710,0.087,""
1.200,27.808,33.350,-627.555,8.437,-116.662,4,10.452,0.041,""
1.220,27.808,33.906,-627.564,8.441,-116.106,4,10.186,0.010,""
1.240,27.807,34.462,-627.573,8.445,-115.550,4,9.932,0.011,""
1.260,27.807,35.018,-627.583,8.449,-114.994,4,9.705,0.024,""
1.280,27.807,35.575,-627.592,8.453,-114.438,4,9.512,0.032,""
1.300,27.807,36.131,-627.601,8.457,-113.882,4,9.359,0.035,""
1.320,27.807,36.687,-627.610,8.461,-113.325,4,9.245,0.035,""
1.340,27.807,37.243,-627.619,8.464,-112.769,4,9.168,0.034,""
1.360,27.807,37.799,-627.628,8.468,-112.213,4,9.127,0.031,""
1.380,27.807,38.356,-627.638,8.471,-111.657,4,9.116,0.028,""
1.400,27.807,38.912,-627.647,8.473,-111.101,4,9.131,0.024,""
1.420,27.808,39.468,-627.656,8.475,-110.545,4,9.180,0.033,""
1.440,27.808,40.024,-627.665,8.478,-109.989,4,9.301,0.050,""
1.460,27.808,40.580,-627.674,8.480,-109.433,4,9.509,0.059,""
1.480,27.808,41.136,-627.684,8.482,-108.877,4,9.798,0.055,""
1.500,27.808,41.692,-627.693,8.484,-108.321,4,10.163,0.033,""
1.520,27.808,42.248,-627.702,8.486,-107.765,4,10.626,0.004,""
1.540,27.808,42.804,-627.711,8.489,-107.210,4,11.222,0.008,""
1.560,27.807,43.359,-627.720,8.493,-106.654,4,11.931,0.034,""
1.580,27.806,43.915,-627.729,8.498,-106.099,4,12.722,0.091,""
1.600,27.805,44.470,-627.739,8.505,-105.544,4,13.551,0.148,""
1.620,27.804,45.025,-627.748,8.513,-104.989,4,14.383,0.203,""
1.640,27.802,45.580,-627.757,8.524,-104.434,4,15.186,0.253,""
1.660,27.799,46.134,-627.766,8.537,-103.879,4,15.935,0.298,""
1.680,27.797,46.689,-627.775,8.553,-103.325,4,16.610,0.338,""
1.700,27.794,47.243,-627.784,8.571,-102.771,4,17.197,0.350,""
1.720,27.791,47.797,-627.794,8.593,-102.217,4,17.696,0.382,""
1.740,27.787,48.351,-627.803,8.618,-101.663,4,18.096,0.386,""
1.760,27.783,48.904,-627.812,8.647,-101.110,4,18.401,0.412,""
1.780,27.779,49.458,-627.821,8.679,-100.556,4,18.607,0.433,""
1.800,27.775,50.011,-627.830,8.715,-100.004,4,18.719,0.450,""
1.820,27.770,50.563,-627.839,8.754,-99.451,4,18.744,0.463,""
1.840,27.765,51.116,-627.849,8.797,-98.899,4,18.692,0.475,""
1.860,27.760,51.667,-627.858,8.843,-98.347,4,18.574,0.484,""
1.880,27.754,52.219,-627.867,8.893,-97.796,4,18.401,0.491,""
1.900,27.749,52.770,-627.875,8.946,-97.244,4,18.190,0.475,""
1.920,27.743,53.321,-627.884,9.002,-96.694,4,17.951,0.460,""
1.940,27.736,53.871,-627.892,9.061,-96.144,4,17.697,0.469,""
1.960,27.729,54.421,-627.902,9.124,-95.594,4,17.430,0.476,""
1.980,27.722,54.970,-627.911,9.189,-95.045,4,17.157,0.481,""
2.000,27.715,55.519,-627.922,9.257,-94.496,4,16.884,0.486,""
2.020,27.708,56.067,-627.934,9.328,-93.948,4,16.616,0.489,""
2.040,27.700,56.615,-627.945,9.402,-93.400,4,16.360,0.492,""
2.060,27.690,57.163,-627.957,9.478,-92.853,4,16.119,0.495,""
2.080,27.681,57.710,-627.967,9.556,-92.306,4,15.897,0.486,""
2.100,27.672,58.256,-627.975,9.637,-91.759,4,15.701,0.478,""
2.120,27.664,58.802,-627.983,9.720,-91.214,4,15.532,0.460,""
2.140,27.656,59.347,-627.990,9.805,-90.668,4,15.390,0.466,""
2.160,27.645,59.892,-627.997,9.892,-90.124,4,15.270,0.470,""
2.180,27.632,60.436,-628.005,9.982,-89.579,4,15.170,0.474,""
2.200,27.618,60.980,-628.015,10.073,-89.036,4,15.088,0.477,""
2.220,27.606,61.523,-628.027,10.167,-88.493,4,15.022,0.480,""
2.240,27.597,62.065,-628.041,10.263,-87.951,4,14.969,0.482,""
2.260,27.589,62.607,-628.057,10.360,-87.409,4,14.929,0.484,""
2.280,27.580,63.148,-628.073,10.460,-86.868,4,14.901,0.486,""
2.300,27.567,63.689,-628.090,10.562,-86.327,4,14.883,0.476,""
2.320,27.547,64.229,-628.106,10.665,-85.788,4,14.879,0.467,""
2.340,27.523,64.769,-628.118,10.771,-85.248,4,14.886,0.449,""
2.360,27.498,65.307,-628.127,10.879,-84.710,4,14.901,0.456,""
2.380,27.476,65.845,-628.132,10.988,-84.172,4,14.916,0.461,""
2.400,27.461,66.382,-628.132,11.100,-83.635,4,14.930,0.465,""
2.420,27.454,66.918,-628.127,11.214,-83.098,4,14.942,0.468,""
2.440,27.451,67.454,-628.119,11.330,-82.563,4,14.951,0.469,""
2.460,27.447,67.988,-628.108,11.447,-82.028,4,14.958,0.468,""
2.480,27.439,68.522,-628.096,11.567,-81.494,4,14.962,0.467,""
2.500,27.423,69.056,-628.085,11.689,-80.960,4,14.962,0.467,""
2.520,27.398,69.588,-628.075,11.813,-80.427,4,14.957,0.467,""
2.540,27.365,70.120,-628.070,11.939,-79.895,4,14.948,0.468,""
2.560,27.329,70.652,-628.069,12.067,-79.364,4,14.933,0.459,""
2.580,27.297,71.182,-628.074,12.197,-78.833,4,14.917,0.454,""
2.600,27.274,71.711,-628.085,12.329,-78.304,4,14.897,0.459,""
2.620,27.262,72.240,-628.103,12.462,-77.776,4,14.874,0.453,""
2.640,27.261,72.767,-628.127,12.598,-77.249,4,14.850,0.445,""
2.660,27.264,73.293,-628.155,12.736,-76.723,4,14.827,0.446,""
2.680,27.267,73.819,-628.186,12.876,-76.198,4,14.804,0.445,""
2.700,27.264,74.344,-628.219,13.017,-75.674,4,14.778,0.442,""
2.720,27.253,74.868,-628.252,13.161,-75.150,4,14.751,0.440,""
2.740,27.232,75.391,-628.283,13.307,-74.627,4,14.720,0.439,""
2.760,27.201,75.914,-628.311,13.454,-74.105,4,14.686,0.439,""
2.780,27.162,76.436,-628.335,13.604,-73.583,4,14.648,0.440,""
2.800,27.122,76.957,-628.351,13.755,-73.062,4,14.606,0.443,""
2.820,27.088,77.477,-628.361,13.909,-72.542,4,14.560,0.446,""
2.840,27.064,77.997,-628.364,14.064,-72.023,4,14.513,0.450,""
2.860,27.055,78.515,-628.359,14.221,-71.504,4,14.465,0.452,""
2.880,27.058,79.031,-628.347,14.380,-70.987,4,14.418,0.452,""
2.900,27.065,79.549,-628.330,14.538,-70.470,4,9.933,2.424,""
2.920,27.069,80.067,-628.309,14.696,-69.951,3,6.144,1.202,""
2.940,27.068,80.587,-628.285,14.852,-69.431,2,4.982,0.982,""
2.960,27.059,81.107,-628.261,15.007,-68.910,2,4.080,1.518,""
2.980,27.041,81.629,-628.238,15.158,-68.388,2,3.199,0.255,""
3.000,27.016,82.152,-628.218,15.306,-67.864,2,0.000,2.024,""
3.020,26.915,82.675,-628.197,15.450,-67.340,0,0.000,0.223,""
3.040,26.803,83.198,-628.177,15.590,-66.817,0,0.000,0.203,""
