time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.01,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.01,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.01,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.50,Traffic 1,2.661,True,0,538.82,50.91,-195.73
4.50,Traffic 2,2.732,True,0,-1.14,33.19,-483.62
4.50,Traffic 3,3.069,True,0,-624.37,8.74,-33.26
4.50,Traffic 4,2.141,True,0,-34.30,8.53,530.90
6.00,Traffic 1,2.628,True,0,545.91,40.76,-215.49
6.00,Traffic 2,2.679,True,0,-1.16,31.62,-459.82
6.00,Traffic 3,3.339,True,0,-624.52,8.83,-8.75
6.00,Traffic 4,2.146,True,0,-68.99,8.59,531.10
8.50,Traffic 1,2.623,True,0,555.65,30.86,-251.48
8.50,Traffic 2,2.670,True,0,1.43,34.38,-423.42
8.50,Traffic 3,3.259,True,0,-625.35,9.00,32.04
8.50,Traffic 4,2.147,True,0,-140.26,8.95,531.14
10.50,Traffic 1,2.480,True,0,558.69,28.02,-281.81
10.50,Traffic 2,2.652,True,0,4.76,39.13,-392.56
10.50,Traffic 3,3.266,True,0,-625.95,9.14,64.72
10.50,Traffic 4,2.145,True,0,-197.54,9.36,531.31
12.50,Traffic 1,2.419,True,0,554.66,25.82,-312.36
12.50,Traffic 2,2.585,True,0,10.96,40.46,-361.52
12.50,Traffic 3,2.719,True,0,-627.11,9.27,97.38
12.50,Traffic 4,2.140,True,0,-254.83,9.63,531.89
14.50,Traffic 1,2.659,True,0,546.89,25.23,-342.32
14.50,Traffic 2,2.619,True,0,19.90,37.34,-331.12
14.50,Traffic 3,2.664,True,0,-627.73,9.40,130.05
14.50,Traffic 4,2.130,True,0,-312.14,9.57,533.18
16.50,Traffic 1,2.825,True,0,541.76,26.22,-372.84
16.50,Traffic 2,2.368,True,0,34.31,36.12,-303.09
16.50,Traffic 3,2.681,True,0,-628.23,9.52,162.73
16.50,Traffic 4,2.144,True,0,-369.47,9.27,535.15
18.50,Traffic 1,2.734,True,0,540.22,29.57,-403.36
18.50,Traffic 2,2.084,True,0,59.05,43.96,-287.14
18.50,Traffic 3,2.677,True,0,-628.66,9.62,195.40
18.50,Traffic 4,2.151,True,0,-426.80,8.89,537.31
20.50,Traffic 1,2.663,True,0,538.65,32.95,-433.84
