time,speed,travel,x,y,z,grounded,lift,torque,contact
0.013,11.887,0.238,-626.523,8.809,14.785,4,7.800,0.092,""
0.033,11.898,0.476,-626.519,8.808,14.547,4,8.094,0.057,"Ground_80_320:(0.00, 1.00, 0.00)"
0.053,11.907,0.714,-626.515,8.806,14.309,4,8.382,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.073,11.807,0.950,-626.511,8.803,14.073,4,8.656,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.093,11.829,1.187,-626.507,8.800,13.836,4,8.908,0.013,"Ground_80_320:(0.00, 1.00, 0.00)"
0.113,11.847,1.424,-626.503,8.797,13.599,4,9.146,0.026,"Ground_80_320:(0.00, 1.00, 0.00)"
0.133,11.863,1.661,-626.500,8.794,13.362,4,9.361,0.036,"Ground_80_320:(0.00, 1.00, 0.00)"
0.153,11.877,1.899,-626.496,8.790,13.124,4,9.554,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.173,11.889,2.137,-626.492,8.787,12.887,4,9.723,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.193,11.900,2.375,-626.488,8.784,12.649,4,9.869,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.213,11.909,2.613,-626.484,8.780,12.410,4,9.991,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.233,11.810,2.849,-626.480,8.777,12.174,4,10.092,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.253,11.831,3.086,-626.476,8.774,11.937,4,10.170,0.044,"Ground_80_320:(0.00, 1.00, 0.00)"
0.273,11.850,3.323,-626.472,8.771,11.700,4,10.230,0.041,"Ground_80_320:(0.00, 1.00, 0.00)"
0.293,11.866,3.560,-626.468,8.768,11.463,4,10.271,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.313,11.880,3.798,-626.464,8.766,11.226,4,10.296,0.034,"Ground_80_320:(0.00, 1.00, 0.00)"
0.333,11.892,4.036,-626.460,8.763,10.988,4,10.307,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.353,11.902,4.274,-626.457,8.761,10.750,4,10.304,0.027,"Ground_80_320:(0.00, 1.00, 0.00)"
0.373,11.804,4.510,-626.453,8.759,10.514,4,10.291,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
0.393,11.827,4.747,-626.449,8.757,10.277,4,10.269,0.021,"Ground_80_320:(0.00, 1.00, 0.00)"
0.413,11.846,4.983,-626.445,8.756,10.040,4,10.240,0.017,"Ground_80_320:(0.00, 1.00, 0.00)"
0.433,11.863,5.221,-626.441,8.754,9.803,4,10.206,0.015,"Ground_80_320:(0.00, 1.00, 0.00)"
0.453,11.877,5.458,-626.437,8.753,9.565,4,10.168,0.012,"Ground_80_320:(0.00, 1.00, 0.00)"
0.473,11.890,5.696,-626.433,8.752,9.328,4,10.128,0.010,"Ground_80_320:(0.00, 1.00, 0.00)"
0.493,11.901,5.934,-626.429,8.751,9.090,4,10.087,0.008,"Ground_80_320:(0.00, 1.00, 0.00)"
