time,x,y,z,vx,vy,vz,speed,wheels,up,s,clearance,throttle,brake,steer
0.01999999,990,152.5692,279.9928,0,-0.04018235,-0.3598559,0.3598559,4,1,5.007202,0.1791992,1,0,0
0.03999998,990,152.5677,279.9785,0,-0.07287112,-0.7174449,0.7174449,4,1,5.021545,0.1777344,1,0,0
0.05999998,990,152.5658,279.957,0,-0.09841515,-1.072781,1.072781,4,1,5.042999,0.175766,1,0,0
0.07999997,990,152.5634,279.9285,0,-0.1173057,-1.42588,1.42588,4,1,5.071503,0.1734161,1,0,0
0.09999996,990,152.5608,279.893,0,-0.1301138,-1.776753,1.776753,4,1,5.107025,0.1707916,1,0,0
0.12,990,152.558,279.8505,0,-0.1374777,-2.125417,2.125417,4,1,5.149536,0.1680603,1,0,0
0.14,990,152.5552,279.801,0,-0.1400917,-2.471884,2.471884,4,1,5.198975,0.1652374,1,0,0
0.1599999,990,152.5525,279.7447,0,-0.1386382,-2.816169,2.816169,4,1,5.25531,0.1624756,1,0,0
0.1799999,990,152.5498,279.6815,0,-0.1338089,-3.158285,3.158285,4,1,5.318481,0.1598053,1,0,0
0.1999999,990,152.5473,279.6115,0,-0.126284,-3.498246,3.498246,4,1,5.388458,0.1572723,1,0,0
0.2199999,990,152.5449,279.5348,0,-0.1166741,-3.836065,3.836065,4,1,5.465179,0.1549377,1,0,0
0.2399999,990,152.5428,279.4514,0,-0.1055712,-4.171756,4.171756,4,1,5.548615,0.152832,1,0,0
0.2599999,990,152.5409,279.3613,0,-0.09351214,-4.505333,4.505333,4,1,5.638733,0.1509552,1,0,0
0.2799999,990,152.5393,279.2645,0,-0.0809477,-4.836809,4.836809,4,1,5.735474,0.1493225,1,0,0
0.2999999,990,152.5379,279.1612,0,-0.06829602,-5.166196,5.166196,4,1,5.838806,0.1479492,1,0,0
0.3199999,990,152.5368,279.0513,0,-0.05588828,-5.493508,5.493508,4,1,5.948669,0.1468506,1,0,0
0.3399999,990,152.5359,278.935,0,-0.04402248,-5.818759,5.818759,4,1,6.065033,0.1459656,1,0,0
0.3599999,990,152.5353,278.8121,0,-0.03290913,-6.141961,6.141961,4,1,6.187866,0.1452942,1,0,0
0.3799999,990,152.5348,278.6829,0,-0.02272503,-6.463127,6.463127,4,1,6.317139,0.1448517,1,0,0
0.3999999,990,152.5346,278.5472,0,-0.01357896,-6.78227,6.78227,4,1,6.452789,0.144577,1,0,0
0.4199998,990,152.5345,278.4052,0,-0.0055424,-7.099402,7.099402,4,1,6.594788,0.1444702,1,0,0
0.4399998,990,152.5345,278.2569,0,0.001344396,-7.414537,7.414537,4,1,6.743073,0.1445007,1,0,0
0.4599998,990,152.5346,278.1024,0,0.007087345,-7.727687,7.727687,4,1,6.897614,0.1446381,1,0,0
0.4799998,990,152.5349,277.9416,0,0.01173103,-8.038864,8.038864,4,1,7.05838,0.1448669,1,0,0
0.4999998,990,152.5352,277.7747,0,0.01533273,-8.348081,8.348081,4,1,7.225342,0.1451721,1,0,0
0.5199998,990,152.5355,277.6016,0,0.01796038,-8.65535,8.65535,4,1,7.398438,0.1455383,1,0,0
0.5399998,990,152.5359,277.4224,0,0.01969085,-8.960683,8.960683,4,1,7.577637,0.1459351,1,0,0
0.5599998,990,152.5363,277.2371,0,0.02062832,-9.264093,9.264093,4,1,7.762909,0.146347,1,0,0
0.5799998,990,152.5367,277.0458,0,0.02088009,-9.565592,9.565592,4,1,7.954224,0.146759,1,0,0
0.5999998,990,152.5372,276.8485,0,0.02055612,-9.865191,9.865191,4,1,8.15152,0.147171,1,0,0
0.6199998,990,152.5376,276.6452,0,0.01974874,-10.1629,10.1629,4,1,8.354767,0.1475677,1,0,0
0.6399997,990,152.5379,276.4361,0,0.01855528,-10.45874,10.45874,4,1,8.563934,0.147934,1,0,0
0.6599998,990,152.5383,276.221,0,0.01707729,-10.75271,10.75271,4,1,8.778992,0.1482697,1,0,0
0.6799998,990,152.5386,276.0001,0,0.01540004,-11.04484,11.04484,4,1,8.999878,0.1485748,1,0,0
0.6999997,990,152.5388,275.7734,0,0.01359513,-11.33512,11.33512,4,1,9.226593,0.1488342,1,0,0
0.7199997,990,152.5391,275.5409,0,0.01172272,-11.62357,11.62357,4,1,9.459076,0.1490784,1,0,0
0.7399997,990,152.5393,275.3027,0,0.009853086,-11.9102,11.9102,4,1,9.697266,0.1492767,1,0,0
0.7599998,990,152.5394,275.0588,0,0.00802546,-12.19503,12.19503,4,1,9.941162,0.1494446,1,0,0
0.7799997,990,152.5396,274.8093,0,0.006272756,-12.47807,12.47807,4,1,10.19073,0.1495514,1,0,0
0.7999997,990,152.5396,274.5541,0,0.004642461,-12.75932,12.75932,4,1,10.44592,0.1496582,1,0,0
0.8199997,990,152.5397,274.2933,0,0.00315458,-13.0388,13.0388,4,1,10.7067,0.1497192,1,0,0
0.8399997,990,152.5397,274.027,0,0.001825943,-13.31652,13.31652,4,1,10.97302,0.1497498,1,0,0
0.8599997,990,152.5397,273.7551,0,0.0006706713,-13.5925,13.5925,4,1,11.24487,0.1497498,1,0,0
0.8799997,990,152.5397,273.4778,0,-0.0003192041,-13.86673,13.86673,4,1,11.52222,0.149765,1,0,0
0.8999997,990,152.5397,273.195,0,-0.001150356,-14.13923,14.13923,4,1,11.80499,0.1497345,1,0,0
0.9199997,990,152.5397,272.9068,0,-0.00180859,-14.41002,14.41002,4,1,12.0932,0.1496887,1,0,0
0.9399996,990,152.5396,272.6132,0,-0.002321626,-14.67911,14.67911,4,1,12.38678,0.1496429,1,0,0
0.9599997,990,152.5396,272.3143,0,-0.002692918,-14.94649,14.94649,4,1,12.6857,0.1495972,1,0,0
0.9799997,990,152.5395,272.0101,0,-0.002925373,-15.2122,15.2122,4,1,12.98993,0.1495361,1,0,0
0.9999996,990,152.5395,271.7006,0,-0.003041228,-15.47623,15.47623,4,1,13.29944,0.1494751,1,0,0
1.02,990,152.5394,271.3858,0,-0.003059191,-15.73859,15.73859,4,1,13.6142,0.1493988,1,0,0
1.04,990,152.5393,271.0658,0,-0.002994963,-15.99931,15.99931,4,1,13.93417,0.149353,1,0,0
1.06,990,152.5393,270.7407,0,-0.002861741,-16.25838,16.25838,4,1,14.25934,0.149292,1,0,0
1.08,990,152.5392,270.4103,0,-0.00267056,-16.51582,16.51582,4,1,14.58966,0.149231,1,0,0
1.1,990,152.5392,270.0749,0,-0.002430703,-16.77164,16.77164,4,1,14.92508,0.1491852,1,0,0
1.12,990,152.5391,269.7344,0,-0.002169829,-17.02584,17.02584,4,1,15.26559,0.1491241,1,0,0
1.14,990,152.5391,269.3888,0,-0.001891303,-17.27845,17.27845,4,1,15.61118,0.1491089,1,0,0
1.16,990,152.5391,269.0382,0,-0.001617768,-17.52946,17.52946,4,1,15.96176,0.1490784,1,0,0
1.18,990,152.539,268.6826,0,-0.001348448,-17.7789,17.7789,4,1,16.31735,0.1490479,1,0,0
1.2,990,152.539,268.3221,0,-0.001082643,-18.02676,18.02676,4,1,16.67789,0.1490326,1,0,0
1.22,990,152.539,267.9567,0,-0.0008396276,-18.27306,18.27306,4,1,17.04333,0.1490173,1,0,0
