time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
1.500,42.146,63.505,-631.933,9.837,-48.580,4,15.656,0.807,"Reverse supported roadworks transition:(-0.027, 0.996, 0.090) separation=0.0096 impulse=0.000;Reverse supported roadworks transition:(-0.027, 0.996, 0.090) separation=0.0085 impulse=0.000;Reverse supported roadworks transition:(-0.027, 0.996, 0.090) separation=0.0096 impulse=0.000;Reverse supported roadworks transition:(-0.254, 0.967, -0.008) separation=0.0095 impulse=0.000;Reverse supported roadworks transition:(-0.255, 0.962, 0.094) separation=0.0095 impulse=0.000;",0.421,0.000,-0.178,42.157,0.000,0.994,61.495,0.560,3.851,-41.977,-3.840,0.386
1.520,42.136,64.343,-631.926,9.916,-49.418,4,15.408,0.833,"Reverse supported roadworks transition:(-0.085, 0.994, 0.068) separation=0.0175 impulse=0.000;Reverse supported roadworks transition:(-0.085, 0.994, 0.068) separation=0.0043 impulse=0.000;Reverse supported roadworks transition:(-0.262, 0.965, -0.008) separation=0.0172 impulse=0.000;Reverse supported roadworks transition:(-0.263, 0.960, 0.096) separation=0.0172 impulse=0.000;Reverse supported roadworks transition:(-0.002, 0.995, 0.104) separation=0.0174 impulse=0.000;",0.427,0.000,-0.185,42.146,0.000,0.993,60.657,0.497,3.957,-41.957,-3.993,0.362
1.540,42.127,65.165,-631.932,10.016,-50.240,4,15.255,1.011,"Reverse supported roadworks transition:(-0.287, 0.953, 0.100) separation=-0.0850 impulse=36.028;Reverse supported roadworks transition:(-0.287, 0.953, 0.100) separation=-0.0850 impulse=36.028;Reverse supported roadworks transition:(-0.279, 0.960, -0.008) separation=0.0077 impulse=36.028;Reverse supported roadworks transition:(-0.279, 0.955, 0.098) separation=0.0077 impulse=36.028;Reverse supported roadworks transition:(-0.002, 0.994, 0.107) separation=0.0078 impulse=36.028;",0.432,0.000,-0.193,42.128,0.000,0.989,59.835,0.423,4.085,-41.928,-4.159,0.414
1.560,42.109,66.002,-631.928,10.102,-51.077,4,22.674,1.510,"",0.436,0.000,-0.271,42.109,0.000,0.988,58.998,0.326,4.331,-41.884,-5.837,0.453
1.580,42.089,66.838,-631.925,10.193,-51.914,4,20.831,1.181,"",0.446,0.000,-0.277,42.090,0.000,0.987,58.162,0.277,4.546,-41.843,-5.950,0.537
1.600,42.065,67.674,-631.921,10.287,-52.750,4,18.792,1.129,"",0.456,0.000,-0.282,42.072,0.000,0.986,57.326,0.288,4.730,-41.805,-6.045,0.629
1.620,42.038,68.510,-631.917,10.385,-53.585,4,17.040,1.163,"",0.468,0.000,0.267,42.054,0.000,0.985,56.490,0.366,4.889,-41.767,6.177,0.622
1.640,42.011,69.344,-631.909,10.485,-54.420,4,15.203,1.208,"",0.481,0.000,0.273,42.033,0.000,0.984,55.656,0.498,5.021,-41.729,6.335,0.540
1.660,41.990,70.178,-631.899,10.587,-55.254,4,13.526,1.232,"",0.494,0.000,0.279,42.012,0.000,0.983,54.822,0.660,5.126,-41.693,6.493,0.435
1.680,41.973,71.012,-631.885,10.691,-56.087,4,12.375,1.276,"",0.505,0.000,0.283,41.991,0.000,0.981,53.988,0.817,5.207,-41.659,6.588,0.405
1.700,41.960,71.844,-631.869,10.795,-56.919,4,11.428,1.310,"",0.513,0.000,0.283,41.971,0.000,0.980,53.156,0.940,5.265,-41.629,6.580,0.473
1.720,41.947,72.677,-631.852,10.901,-57.751,4,10.712,1.321,"",0.520,0.000,0.280,41.954,0.000,0.978,52.323,1.007,5.300,-41.605,6.510,0.569
1.740,41.931,73.508,-631.835,11.007,-58.583,4,10.600,1.461,"",0.527,0.000,0.276,41.938,0.000,0.977,51.492,1.008,5.320,-41.587,6.411,0.655
1.760,41.912,74.339,-631.819,11.112,-59.414,4,10.630,1.385,"",0.534,0.000,0.272,41.922,0.000,0.975,50.661,0.937,5.325,-41.572,6.308,0.733
1.780,41.891,75.170,-631.807,11.218,-60.245,4,10.798,1.391,"",0.544,0.000,-0.293,41.905,0.000,0.973,49.830,0.793,5.318,-41.559,-6.254,0.714
1.800,41.867,76.000,-631.798,11.324,-61.075,4,11.501,1.605,"Reverse supported roadworks transition:(-0.470, 0.883, -0.018) separation=0.0149 impulse=26.277;Reverse supported roadworks transition:(-0.469, 0.875, 0.122) separation=0.0150 impulse=26.277;Reverse supported roadworks transition:(0.000, 1.000, -0.012) separation=0.0151 impulse=26.277;Reverse supported roadworks transition:(-0.002, 0.989, 0.146) separation=0.0153 impulse=26.277;",0.555,0.000,-0.295,41.884,0.000,0.971,49.000,0.593,5.331,-41.540,-6.288,0.630
1.820,41.850,76.830,-631.794,11.429,-61.905,4,10.470,2.030,"",0.567,0.000,-0.301,41.865,0.000,0.969,48.170,0.368,5.295,-41.528,-6.414,0.516
1.840,41.836,77.661,-631.794,11.532,-62.736,4,6.885,2.059,"",0.575,0.000,-0.306,41.847,0.000,0.967,47.339,0.168,5.190,-41.523,-6.495,0.483
1.860,41.823,78.493,-631.796,11.633,-63.568,3,5.333,2.807,"",0.582,0.000,-0.303,41.830,0.000,0.965,46.507,0.021,5.076,-41.521,-6.404,0.546
1.880,41.809,79.326,-631.800,11.731,-64.401,2,2.918,1.652,"",0.588,0.000,-0.293,41.816,0.000,0.964,45.674,-0.059,4.918,-41.526,-6.139,0.658
1.900,41.792,80.159,-631.804,11.825,-65.234,2,0.000,1.623,"",0.595,0.000,-0.280,41.803,0.000,0.962,44.841,-0.053,4.720,-41.536,-5.811,0.723
1.920,41.744,80.991,-631.808,11.915,-66.066,0,0.000,0.811,"",0.604,0.000,-0.270,41.765,0.000,0.961,44.009,-0.053,4.522,-41.519,-5.547,0.712
1.940,41.692,81.824,-631.811,12.001,-66.899,0,0.000,0.813,"",0.628,0.000,0.219,41.728,0.000,0.959,43.176,-0.053,4.324,-41.503,5.361,0.702
1.960,41.635,82.656,-631.815,12.083,-67.731,0,0.000,0.815,"",0.654,0.000,0.213,41.691,0.000,0.958,42.344,-0.053,4.126,-41.486,5.261,0.692
1.980,41.574,83.487,-631.818,12.161,-68.563,0,0.000,0.817,"",0.683,0.000,0.211,41.655,0.000,0.957,41.513,-0.053,3.928,-41.470,5.253,0.683
2.000,41.508,84.319,-631.821,12.235,-69.395,0,0.000,0.817,"",0.713,0.000,0.213,41.621,0.000,0.955,40.681,-0.053,3.731,-41.453,5.336,0.674
2.020,41.438,85.150,-631.824,12.305,-70.226,0,0.000,0.818,"",0.746,0.000,0.219,41.587,0.000,0.954,39.850,-0.053,3.533,-41.437,5.505,0.665
2.040,41.364,85.981,-631.826,12.372,-71.057,0,0.000,0.817,"",0.781,0.000,0.229,41.554,0.000,0.953,39.020,-0.053,3.335,-41.420,5.752,0.656
2.060,41.285,86.811,-631.829,12.434,-71.887,0,0.000,0.816,"",0.818,0.000,0.241,41.522,0.000,0.952,38.189,-0.053,3.138,-41.403,6.067,0.647
2.080,41.202,87.641,-631.831,12.492,-72.717,0,0.000,0.814,"",0.857,0.000,0.256,41.491,0.000,0.951,37.359,-0.053,2.941,-41.387,6.440,0.639
2.100,41.115,88.471,-631.834,12.547,-73.547,0,0.000,0.812,"",0.899,0.000,0.274,41.461,0.000,0.950,36.529,-0.053,2.743,-41.370,6.860,0.632
2.120,41.023,89.300,-631.836,12.598,-74.377,0,0.000,0.809,"",0.943,0.000,0.293,41.432,0.000,0.949,35.700,-0.053,2.546,-41.354,7.320,0.624
2.140,40.928,90.129,-631.838,12.644,-75.206,0,0.000,0.806,"",0.988,0.000,0.313,41.404,0.000,0.948,34.871,-0.053,2.349,-41.337,7.811,0.617
2.160,40.828,90.958,-631.840,12.687,-76.035,0,0.000,0.802,"",1.000,0.000,0.335,41.377,0.000,0.947,34.042,-0.053,2.152,-41.321,8.327,0.610
2.180,40.724,91.786,-631.842,12.726,-76.863,0,0.000,0.798,"",1.000,0.000,0.357,41.350,0.000,0.946,33.214,-0.053,1.955,-41.304,8.863,0.604
2.200,40.616,92.614,-631.843,12.761,-77.692,0,0.000,0.793,"",1.000,0.000,0.381,41.325,0.000,0.946,32.386,-0.053,1.758,-41.288,9.417,0.598
2.220,40.504,93.442,-631.845,12.792,-78.519,0,0.000,0.787,"",1.000,0.000,0.405,41.301,0.000,0.945,31.558,-0.053,1.561,-41.271,9.983,0.593
2.240,40.387,94.269,-631.846,12.819,-79.347,0,0.000,0.781,"",1.000,0.000,0.429,41.277,0.000,0.944,30.731,-0.053,1.364,-41.255,10.560,0.587
2.260,40.267,95.096,-631.847,12.842,-80.174,0,0.000,0.775,"",1.000,0.000,0.454,41.255,0.000,0.944,29.904,-0.053,1.168,-41.238,11.145,0.583
2.280,40.144,95.923,-631.849,12.861,-81.001,0,0.000,0.768,"",1.000,0.000,0.479,41.233,0.000,0.944,29.077,-0.053,0.971,-41.222,11.737,0.578
2.300,40.016,96.749,-631.850,12.877,-81.827,0,0.000,0.761,"",1.000,0.000,0.500,41.212,0.000,0.943,28.251,-0.053,0.775,-41.205,12.335,0.574
2.320,39.885,97.575,-631.850,12.888,-82.653,0,0.000,0.753,"",1.000,0.000,0.500,41.193,0.000,0.943,27.425,-0.052,0.578,-41.189,12.936,0.570
2.340,39.750,98.400,-631.851,12.896,-83.479,0,0.000,0.745,"",1.000,0.000,0.500,41.174,0.000,0.943,26.600,-0.052,0.382,-41.172,13.541,0.567
2.360,39.611,99.225,-631.852,12.900,-84.304,0,0.000,0.737,"",1.000,0.000,0.500,41.156,0.000,0.943,25.775,-0.052,0.186,-41.156,14.148,0.564
2.380,39.469,100.050,-631.852,12.899,-85.129,0,0.000,0.728,"",1.000,0.000,0.500,41.139,0.000,0.943,24.950,-0.052,-0.011,-41.139,14.757,0.561
2.400,39.323,100.875,-631.853,12.895,-85.953,0,0.000,0.719,"",1.000,0.000,0.500,41.123,0.000,0.943,24.125,-0.052,-0.207,-41.123,15.367,0.559
2.420,39.175,101.699,-631.853,12.887,-86.777,0,0.000,0.710,"",1.000,0.000,0.500,41.108,0.000,0.943,23.301,-0.052,-0.403,-41.106,15.977,0.557
2.440,39.022,102.522,-631.853,12.875,-87.601,0,0.000,0.700,"",1.000,0.000,0.500,41.094,0.000,0.944,22.478,-0.052,-0.599,-41.090,16.588,0.555
2.460,38.867,103.345,-631.853,12.860,-88.424,0,0.000,0.690,"",1.000,0.000,0.500,41.081,0.000,0.944,21.655,-0.052,-0.795,-41.073,17.198,0.554
2.480,38.709,104.168,-631.853,12.840,-89.247,0,0.000,0.680,"",1.000,0.000,0.500,41.069,0.000,0.945,20.832,-0.052,-0.990,-41.057,17.808,0.553
2.500,38.548,104.991,-631.853,12.816,-90.070,0,0.000,0.669,"",1.000,0.000,0.500,41.058,0.000,0.945,20.009,-0.052,-1.186,-41.041,18.417,0.552
2.520,38.383,105.813,-631.853,12.789,-90.892,0,0.000,0.658,"",1.000,0.000,0.500,41.047,0.000,0.946,19.187,-0.052,-1.382,-41.024,19.024,0.551
2.540,38.216,106.635,-631.853,12.758,-91.714,0,0.000,0.647,"",1.000,0.000,0.500,41.038,0.000,0.946,18.366,-0.052,-1.577,-41.008,19.631,0.551
2.560,38.046,107.456,-631.853,12.722,-92.535,0,0.000,0.636,"",1.000,0.000,0.500,41.030,0.000,0.947,17.544,-0.052,-1.773,-40.991,20.235,0.550
2.580,37.874,108.277,-631.852,12.683,-93.356,0,0.000,0.624,"",1.000,0.000,0.500,41.022,0.000,0.948,16.723,-0.052,-1.968,-40.975,20.839,0.550
2.600,37.699,109.097,-631.852,12.640,-94.177,0,0.000,0.613,"",1.000,0.000,0.500,41.016,0.000,0.948,15.903,-0.052,-2.164,-40.959,21.440,0.550
2.620,37.521,109.917,-631.851,12.593,-94.997,0,0.000,0.601,"",1.000,0.000,0.500,41.010,0.000,0.949,15.083,-0.052,-2.359,-40.942,22.039,0.551
2.640,37.342,110.737,-631.850,12.543,-95.817,0,0.000,0.589,"",1.000,0.000,0.500,41.005,0.000,0.950,14.263,-0.052,-2.554,-40.926,22.636,0.551
2.660,37.159,111.557,-631.850,12.488,-96.636,0,0.000,0.577,"",1.000,0.000,0.500,41.002,0.000,0.951,13.444,-0.052,-2.749,-40.909,23.231,0.551
2.680,36.975,112.375,-631.849,12.430,-97.456,0,0.000,0.564,"",1.000,0.000,0.500,40.999,0.000,0.952,12.625,-0.052,-2.944,-40.893,23.823,0.552
2.700,36.788,113.194,-631.848,12.367,-98.274,0,0.000,0.552,"",1.000,0.000,0.500,40.997,0.000,0.953,11.806,-0.052,-3.139,-40.877,24.413,0.553
2.720,36.600,114.012,-631.847,12.301,-99.092,0,0.000,0.539,"",1.000,0.000,0.500,40.996,0.000,0.954,10.988,-0.052,-3.334,-40.860,25.000,0.553
2.740,36.409,114.830,-631.846,12.231,-99.910,0,0.000,0.527,"",1.000,0.000,0.500,40.996,0.000,0.955,10.170,-0.052,-3.529,-40.844,25.585,0.554
2.760,36.217,115.647,-631.845,12.157,-100.728,0,0.000,0.514,"",1.000,0.000,0.500,40.997,0.000,0.956,9.353,-0.052,-3.724,-40.828,26.167,0.555
2.780,36.023,116.464,-631.844,12.079,-101.545,0,0.000,0.502,"",1.000,0.000,0.500,40.999,0.000,0.958,8.536,-0.052,-3.918,-40.811,26.746,0.556
2.800,35.827,117.281,-631.843,11.997,-102.362,0,0.000,0.489,"",1.000,0.000,0.500,41.002,0.000,0.959,7.719,-0.052,-4.113,-40.795,27.323,0.557
2.820,35.629,118.097,-631.842,11.911,-103.178,0,0.000,0.476,"",1.000,0.000,0.500,41.006,0.000,0.960,6.903,-0.052,-4.307,-40.779,27.896,0.557
