time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.000,moto,0,0,0.00,0,0,564.07,82.55,-6.94
3.000,moto,0,0,0.00,0,0,568.74,82.57,0.91
3.000,moto,0,0,0.00,0,0,564.53,82.57,8.03
3.000,atv,0,0,0.00,0,0,569.05,82.57,14.95
4.080,moto,0,0,16.50,0,0,564.36,82.57,2.64
4.080,moto,0,0,16.51,0,0,568.98,82.57,10.49
4.080,moto,0,0,16.51,0,0,564.68,82.57,17.61
4.080,atv,0,0,15.54,0,0,568.47,82.55,23.96
5.100,moto,0,1,27.69,0,0,564.52,82.56,25.59
5.100,moto,0,1,27.70,0,0,568.75,82.54,33.45
5.100,moto,0,1,27.72,0,0,563.95,82.50,40.57
5.100,atv,0,1,25.99,0,0,566.22,82.45,45.42
6.200,moto,0,1,36.37,0,0,562.87,82.38,61.14
6.200,moto,0,1,36.38,0,0,567.19,82.34,69.02
6.200,moto,0,1,36.39,0,0,562.05,82.29,76.14
6.200,atv,0,1,33.99,0,0,564.64,82.26,78.71
8.200,moto,0,1,40.70,0,0,538.13,80.97,131.70
8.200,moto,0,1,40.94,0,0,537.87,80.89,136.87
8.200,moto,0,1,42.59,0,0,526.41,80.56,142.27
8.200,atv,0,1,40.57,0,0,530.21,80.65,141.65
10.200,moto,0,2,48.68,0,0,463.25,77.84,181.44
10.200,moto,0,2,46.01,0,0,462.54,77.75,183.99
10.200,moto,0,2,42.03,0,0,448.11,76.87,190.44
10.200,atv,0,2,43.79,0,0,455.86,77.32,188.01
12.020,moto,0,2,7.95,0,0,417.00,75.09,207.41
12.020,moto,0,2,7.94,0,0,417.21,75.08,208.06
12.020,moto,0,2,31.65,0,0,395.54,74.22,219.20
12.020,atv,0,2,31.83,0,0,401.94,74.47,215.64
13.840,moto,0,2,0.05,0,0,415.74,75.04,208.06
13.840,moto,0,2,0.04,0,0,415.97,75.03,208.73
13.840,moto,0,2,27.34,0,0,347.83,85.42,243.42
13.840,atv,0,2,21.58,0,0,362.90,81.90,236.28
15.840,moto,0,2,0.05,0,0,415.65,75.03,208.08
15.840,moto,0,2,0.04,0,0,415.91,75.03,208.80
15.840,moto,0,2,28.20,0,0,296.63,76.66,266.73
15.840,atv,0,2,11.64,0,0,332.50,83.16,252.42
17.840,moto,0,2,16.07,0,0,407.89,74.72,212.36
17.840,moto,0,2,-1.27,0,0,416.16,75.04,208.71
17.840,moto,0,2,30.03,0,0,247.48,56.40,293.02
17.840,atv,0,2,21.06,0,0,310.55,77.79,266.27
