time,x,y,z,speed,wheels,up
8.559998,736.6149,41.9289,521.327,11.84125,4,0.998475
8.579996,736.852,41.93947,521.3354,11.84208,4,0.9984846
8.599997,737.0891,41.94989,521.3469,11.84293,4,0.9984944
8.619997,737.326,41.96016,521.3613,11.84378,4,0.9985044
8.639997,737.5627,41.97028,521.3789,11.84465,4,0.9985148
8.659998,737.7993,41.98024,521.3996,11.84552,4,0.9985253
8.679996,738.0355,41.99003,521.4233,11.84641,4,0.9985358
8.699997,738.2714,41.99965,521.45,11.84731,4,0.998546
8.719997,738.507,42.00911,521.4798,11.84821,4,0.9985558
8.739998,738.7423,42.01841,521.5126,11.84912,4,0.9985654
8.759996,738.9771,42.02755,521.5486,11.85004,4,0.9985748
8.779997,739.2114,42.03652,521.5875,11.85096,4,0.9985844
8.799997,739.4453,42.04533,521.6295,11.85189,4,0.9985942
8.819998,739.6786,42.05397,521.6744,11.85283,4,0.9986044
8.839996,739.9114,42.06244,521.7224,11.85377,4,0.9986146
8.859997,740.1435,42.07073,521.7735,11.85472,4,0.9986246
8.879997,740.3749,42.07885,521.8275,11.85568,4,0.9986343
8.899998,740.6057,42.08679,521.8845,11.85664,4,0.9986437
8.919996,740.8357,42.09457,521.9445,11.85761,4,0.9986529
8.939997,741.0649,42.10217,522.0074,11.85858,4,0.9986619
8.959997,741.2935,42.10961,522.0734,11.85954,4,0.9986712
8.979998,741.5211,42.11686,522.1422,11.86052,4,0.9986806
8.999996,741.7477,42.12395,522.2141,11.8615,4,0.9986902
9.019997,741.9736,42.13086,522.2889,11.86248,4,0.9986997
9.039997,742.1984,42.1376,522.3665,11.86346,4,0.998709
9.059998,742.4222,42.14415,522.4471,11.86445,4,0.998718
9.079996,742.645,42.15054,522.5305,11.86543,4,0.9987266
9.099997,742.8667,42.15674,522.6168,11.86642,4,0.998735
9.119997,743.0873,42.16278,522.706,11.8674,4,0.9987433
9.139997,743.3067,42.16865,522.798,11.86839,4,0.9987516
9.159996,743.525,42.17434,522.8929,11.86937,4,0.9987599
9.179996,743.7421,42.17986,522.9907,11.87035,4,0.9987684
9.199997,743.9578,42.18521,523.0912,11.87133,4,0.9987769
9.219997,744.1723,42.19039,523.1945,11.87231,4,0.9987851
9.239996,744.3854,42.19539,523.3005,11.87329,4,0.9987931
9.259996,744.5972,42.20022,523.4094,11.87427,4,0.9988006
9.279997,744.8076,42.20488,523.5209,11.87524,4,0.9988078
9.299997,745.0165,42.20937,523.6352,11.87621,4,0.9988151
9.319996,745.224,42.2137,523.7521,11.87718,4,0.9988222
9.339996,745.43,42.21785,523.8718,11.87814,4,0.9988294
9.359997,745.6344,42.22184,523.9941,11.8791,4,0.9988365
9.379997,745.8372,42.22567,524.119,11.88005,4,0.9988438
9.399996,746.0385,42.22932,524.2466,11.88101,4,0.9988509
9.419996,746.238,42.23281,524.3768,11.88195,4,0.9988578
9.439997,746.4359,42.23614,524.5095,11.8829,4,0.9988644
9.459997,746.6321,42.2393,524.6448,11.88384,4,0.9988706
9.479998,746.8265,42.2423,524.7827,11.88477,4,0.9988766
9.499996,747.0191,42.24513,524.923,11.88571,4,0.9988826
9.519997,747.21,42.2478,525.0658,11.88663,4,0.9988884
9.539997,747.399,42.25031,525.2111,11.88756,4,0.9988942
9.559998,747.5861,42.25265,525.3588,11.88847,4,0.9988999
9.579996,747.7714,42.25483,525.5089,11.88939,4,0.9989056
9.599997,747.9547,42.25686,525.6614,11.8903,4,0.9989112
9.619997,748.136,42.25873,525.8163,11.8912,4,0.9989166
9.639997,748.3152,42.26043,525.9736,11.8921,4,0.9989218
9.659996,748.4926,42.26199,526.1331,11.893,4,0.9989266
9.679996,748.6678,42.26338,526.295,11.89389,4,0.9989312
9.699997,748.8409,42.26461,526.4591,11.89477,4,0.9989356
9.719997,749.0118,42.26569,526.6254,11.89565,4,0.9989401
9.739996,749.1807,42.26661,526.7939,11.89652,4,0.9989443
9.759996,749.3474,42.26737,526.9647,11.89739,4,0.9989485
9.779997,749.5118,42.26797,527.1375,11.89826,4,0.9989524
9.799997,749.6741,42.26842,527.3125,11.89912,4,0.9989563
9.819996,749.834,42.26871,527.4896,11.89998,4,0.99896
9.839996,749.9917,42.26886,527.6687,11.90083,4,0.9989635
9.859997,750.1471,42.26885,527.8499,11.90168,4,0.9989667
9.879997,750.3,42.26868,528.033,11.90252,4,0.9989697
9.899996,750.4507,42.26836,528.2182,11.90336,4,0.9989725
9.919996,750.599,42.26789,528.4053,11.90419,4,0.9989752
9.939997,750.7448,42.26727,528.5943,11.90502,4,0.9989777
9.959997,750.8882,42.26649,528.7852,11.90585,4,0.9989801
9.979996,751.0291,42.26556,528.978,11.90666,4,0.9989824
9.999996,751.1675,42.26448,529.1726,11.90748,4,0.9989844
10.02,751.3034,42.26324,529.369,11.90829,4,0.9989862
10.04,751.4368,42.26186,529.5671,11.9091,4,0.9989877
10.06,751.5676,42.26031,529.7669,11.91008,4,0.9989891
10.08,751.6959,42.25863,529.9684,11.91154,4,0.9989902
10.1,751.8215,42.25678,530.1716,11.91372,4,0.9989911
10.12,751.9446,42.2548,530.3763,11.91672,4,0.9989919
10.14,752.0652,42.25266,530.5825,11.92058,4,0.9989926
10.16,752.1835,42.2504,530.7901,11.92521,4,0.9989932
10.18,752.2996,42.248,530.999,11.93046,4,0.9989937
10.2,752.4125,42.24551,531.2072,11.82879,4,0.9989941
10.22,752.5238,42.2429,531.4167,11.85124,4,0.9989942
10.24,752.6335,42.24019,531.6276,11.87108,4,0.9989939
10.26,752.7419,42.23738,531.8394,11.88848,4,0.9989934
10.28,752.8491,42.23449,532.052,11.9036,4,0.9989926
10.3,752.9553,42.23153,532.2654,11.91658,4,0.9989917
10.32,753.061,42.22851,532.4792,11.92755,4,0.9989908
10.34,753.1661,42.22544,532.6936,11.93665,4,0.9989899
10.36,753.2701,42.22237,532.9063,11.83663,4,0.9989889
10.38,753.3743,42.21927,533.1194,11.85903,4,0.9989877
10.4,753.4789,42.21615,533.3327,11.87744,4,0.9989864
10.42,753.584,42.21302,533.5462,11.89244,4,0.9989846
10.44,753.6898,42.2099,533.7596,11.90454,4,0.9989827
10.46,753.7964,42.20678,533.9728,11.91419,4,0.9989806
10.48,753.9041,42.20369,534.1857,11.92178,4,0.9989783
10.5,754.0129,42.20061,534.3983,11.92766,4,0.9989761
10.52,754.123,42.19757,534.6102,11.93214,4,0.998974
10.54,754.2334,42.19459,534.8197,11.82814,4,0.9989719
10.56,754.3455,42.19165,535.0287,11.84718,4,0.9989697
10.58,754.4592,42.18875,535.2374,11.86295,4,0.9989674
10.6,754.5747,42.1859,535.4453,11.87599,4,0.9989648
10.62,754.6919,42.18311,535.6525,11.88679,4,0.998962
10.64,754.8109,42.18037,535.8589,11.89574,4,0.9989589
10.66,754.9317,42.17768,536.0645,11.90316,4,0.9989556
10.68,755.0543,42.17506,536.2691,11.90933,4,0.9989524
10.7,755.1788,42.1725,536.4728,11.91447,4,0.9989493
10.72,755.3051,42.17,536.6755,11.91877,4,0.9989464
10.74,755.4332,42.16757,536.877,11.92238,4,0.9989434
10.76,755.5631,42.1652,537.0776,11.92542,4,0.9989404
10.78,755.6948,42.1629,537.277,11.92801,4,0.9989372
10.8,755.8282,42.16067,537.4752,11.93021,4,0.998934
10.82,755.9621,42.15852,537.6707,11.82478,4,0.9989305
10.84,756.098,42.15644,537.8652,11.84303,4,0.9989266
10.86,756.2357,42.15442,538.0587,11.8585,4,0.9989227
10.88,756.3752,42.15245,538.2513,11.87162,4,0.9989188
10.9,756.5165,42.15055,538.4428,11.88275,4,0.9989149
10.92,756.6596,42.14872,538.6333,11.89221,4,0.9989113
10.94,756.8044,42.14695,538.8226,11.90025,4,0.9989077
10.96,756.9509,42.14525,539.0109,11.90708,4,0.998904
10.98,757.0989,42.1436,539.1981,11.91289,4,0.9989002
11,757.2485,42.14201,539.3842,11.91783,4,0.9988962
11.02,757.3996,42.14049,539.569,11.92204,4,0.9988922
11.04,757.5522,42.13903,539.7527,11.92562,4,0.9988878
11.06,757.7064,42.13763,539.9352,11.92867,4,0.9988834
11.08,757.8605,42.13631,540.1151,11.82396,4,0.9988789
11.1,758.0162,42.13504,540.2939,11.84277,4,0.9988746
11.12,758.1736,42.13383,540.4717,11.8587,4,0.9988705
11.14,758.3325,42.13269,540.6486,11.87216,4,0.9988665
11.16,758.4929,42.1316,540.8245,11.88356,4,0.9988623
11.18,758.6548,42.13057,540.9992,11.8932,4,0.9988577
11.2,758.8181,42.12958,541.1729,11.90136,4,0.9988527
11.22,758.9827,42.12864,541.3454,11.90827,4,0.9988473
11.24,759.1487,42.12774,541.5168,11.91411,4,0.9988415
11.26,759.316,42.1269,541.6871,11.91905,4,0.9988353
11.28,759.4846,42.1261,541.8562,11.92324,4,0.9988286
11.3,759.6544,42.12535,542.0242,11.92678,4,0.9988215
11.32,759.8254,42.12466,542.191,11.92978,4,0.9988143
11.34,759.996,42.124,542.3552,11.825,4,0.9988072
11.36,760.1681,42.12337,542.5184,11.84376,4,0.9988
11.38,760.3416,42.12279,542.6807,11.85963,4,0.9987928
11.4,760.5164,42.12222,542.8419,11.87305,4,0.9987835
11.42,760.6924,42.12164,543.0021,11.88442,4,0.9987715
11.44,760.8697,42.12103,543.1611,11.89405,4,0.9987566
11.46,761.0482,42.12038,543.3192,11.90224,4,0.9987386
11.48,761.2278,42.11967,543.4761,11.90921,4,0.9987173
11.5,761.4086,42.1189,543.632,11.91516,4,0.9986928
11.52,761.5906,42.11807,543.7867,11.92027,4,0.9986648
11.54,761.7736,42.11716,543.9403,11.92465,4,0.9986338
11.56,761.9576,42.11618,544.0928,11.92845,4,0.9985988
11.58,762.1427,42.1151,544.2441,11.93174,4,0.9985613
11.6,762.3271,42.11393,544.393,11.82729,4,0.9985202
11.62,762.5128,42.11259,544.541,11.84644,4,0.9984758
11.64,762.6996,42.11108,544.6879,11.86275,4,0.9984285
11.66,762.8877,42.10938,544.8339,11.87665,4,0.9983788
11.68,763.0768,42.1075,544.9787,11.88851,4,0.9983271
11.7,763.267,42.10543,545.1226,11.89865,4,0.998274
11.72,763.4581,42.10321,545.2653,11.90733,4,0.9982197
11.74,763.6503,42.10083,545.4069,11.91477,4,0.9981647
11.76,763.8434,42.09834,545.5474,11.92115,4,0.998109
11.77999,764.0375,42.09574,545.6868,11.92664,4,0.998052
11.8,764.2324,42.09304,545.8251,11.93137,4,0.9979953
11.82,764.4265,42.09027,545.9612,11.82809,4,0.9979399
11.84,764.6216,42.08744,546.0962,11.8482,4,0.9978873
11.86,764.8178,42.08456,546.2302,11.86523,4,0.9978381
11.88,765.015,42.08167,546.3633,11.87967,4,0.9977934
11.9,765.2132,42.07877,546.4953,11.89189,4,0.9977535
11.92,765.4122,42.0759,546.6262,11.90224,4,0.9977188
11.94,765.6122,42.07309,546.7562,11.91098,4,0.9976895
11.96,765.8131,42.07036,546.885,11.91838,4,0.9976679
11.98,766.0148,42.06776,547.0127,11.9246,4,0.9976543
12,766.2172,42.06532,547.1393,11.92984,4,0.9976485
12.02,766.4185,42.06305,547.2638,11.8269,4,0.99765
12.04,766.6208,42.061,547.3873,11.84715,4,0.9976584
12.06,766.8242,42.05917,547.5099,11.8642,4,0.9976733
12.07999,767.0284,42.05759,547.6316,11.87855,4,0.9976941
12.09999,767.2335,42.05624,547.7522,11.8906,4,0.9977205
12.12,767.4393,42.05515,547.8718,11.9007,4,0.9977517
12.14,767.6459,42.05431,547.9905,11.90917,4,0.9977868
12.16,767.8533,42.05372,548.108,11.91623,4,0.9978274
12.18,768.0613,42.05338,548.2246,11.92212,4,0.9978734
12.2,768.2701,42.0533,548.3401,11.92701,4,0.9979253
12.22,768.4796,42.05349,548.4546,11.93107,4,0.9979816
12.23999,768.6877,42.05394,548.567,11.82708,4,0.9980407
12.25999,768.8967,42.05465,548.6786,11.84643,4,0.9981014
12.27999,769.1066,42.05562,548.7892,11.86271,4,0.9981627
12.3,769.3173,42.05684,548.899,11.87639,4,0.9982263
12.32,769.5287,42.05832,549.0078,11.88788,4,0.9982916
12.34,769.7408,42.06004,549.1155,11.8975,4,0.9983579
12.36,769.9536,42.062,549.2223,11.90554,4,0.9984244
12.38,770.167,42.06418,549.3282,11.91224,4,0.9984904
12.39999,770.381,42.06659,549.433,11.91779,4,0.9985554
12.41999,770.5955,42.06921,549.5369,11.92236,4,0.9986194
12.43999,770.8106,42.07204,549.6398,11.92611,4,0.9986819
12.46,771.0198,42.06253,549.6688,10.48917,4,0.9998244
12.48,771.2294,42.05625,549.7144,10.61786,4,0.9999917
12.5,771.44,42.05101,549.7617,10.70912,4,0.999985
12.52,771.652,42.04683,549.8077,10.7944,4,0.999946
12.54,771.8653,42.04409,549.8513,10.86934,4,0.9999192
12.55999,772.0803,42.04283,549.8922,10.9442,4,0.9999149
12.57999,772.297,42.04303,549.9302,11.01893,4,0.9999292
12.59999,772.5164,42.04499,549.9696,11.17034,4,0.999952
12.62,772.738,42.04858,550.0094,11.2953,4,0.9999737
12.64,772.9618,42.05363,550.0491,11.39997,4,0.9999869
12.66,773.1874,42.06,550.0884,11.48823,4,0.9999872
12.68,773.4146,42.06749,550.1272,11.56273,4,0.999973
12.7,773.6431,42.07594,550.1656,11.62544,4,0.9999453
12.72,773.8728,42.08516,550.2038,11.67796,4,0.9999062
12.73999,774.1035,42.09498,550.2419,11.72163,4,0.9998588
12.75999,774.3348,42.10522,550.2801,11.75767,4,0.9998064
12.77999,774.5669,42.11574,550.3187,11.78715,4,0.9997521
12.8,774.7994,42.12637,550.3578,11.81104,4,0.9996988
12.82,775.0322,42.13697,550.3979,11.83021,4,0.999649
12.84,775.2652,42.14742,550.439,11.84544,4,0.9996049
12.86,775.4984,42.15759,550.4815,11.8574,4,0.9995676
12.88,775.7315,42.16739,550.5254,11.86668,4,0.999538
12.89999,775.9646,42.17672,550.571,11.87381,4,0.9995161
12.91999,776.1974,42.18555,550.6183,11.87933,4,0.999502
12.93999,776.4302,42.19384,550.6677,11.88377,4,0.9994947
12.96,776.6625,42.20156,550.7191,11.88756,4,0.9994934
12.98,776.8945,42.20871,550.7726,11.89104,4,0.9994969
13,777.126,42.21529,550.8284,11.89445,4,0.9995045
13.02,777.3571,42.22132,550.8862,11.89795,4,0.9995154
13.04,777.5877,42.22683,550.9463,11.90161,4,0.9995291
13.05999,777.8179,42.23185,551.0084,11.90545,4,0.9995449
13.07999,778.0475,42.23642,551.0724,11.90942,4,0.9995618
13.09999,778.2767,42.24058,551.1382,11.91346,4,0.9995793
13.12,778.5054,42.24437,551.2058,11.91748,4,0.9995965
13.14,778.7336,42.24786,551.275,11.9214,4,0.9996134
13.16,778.9615,42.25109,551.3455,11.92511,4,0.9996303
13.18,779.1891,42.25414,551.4173,11.92857,4,0.9996469
13.2,779.4163,42.25705,551.4902,11.93171,4,0.9996631
13.21999,779.6412,42.25982,551.5633,11.82716,4,0.9996785
13.23999,779.8663,42.26254,551.6373,11.84619,4,0.999693
13.25999,780.0914,42.26525,551.712,11.86227,4,0.9997069
13.27999,780.3167,42.26797,551.7873,11.87584,4,0.9997201
13.3,780.542,42.27074,551.8629,11.88724,4,0.9997327
13.32,780.7675,42.27357,551.9388,11.89679,4,0.9997448
13.34,780.9931,42.27649,552.0148,11.90477,4,0.9997565
13.36,750.6356,42.26577,552.0148,0.01027398,4,0.9999515
13.37999,750.4327,42.25224,552.0148,0.02176033,0,0.9997932
13.39999,750.2299,42.23557,552.015,0.03930809,0,0.9995019
13.41999,750.028,42.21697,552.0146,0.05200765,0,0.9990722
13.43999,749.9867,42.20359,552.0144,0.06605079,0,0.9987277
13.46,749.9781,42.18572,552.0143,0.07874373,0,0.998574
13.48,749.9765,42.16277,552.0142,0.08976292,0,0.9985462
13.5,749.9757,42.13578,552.0141,0.1008787,0,0.9985368
13.52,749.9751,42.10485,552.014,0.1127506,0,0.9985325
13.54,749.9745,42.07001,552.0139,0.1238129,0,0.9985315
13.55999,749.9739,42.03125,552.0138,0.1342865,0,0.998533
13.57999,749.9733,41.98859,552.0137,0.1448873,0,0.9985365
13.59999,749.9727,41.94203,552.0135,0.1551019,0,0.9985426
13.62,749.9722,41.89156,552.0134,0.1651486,0,0.998551
13.64,749.9716,41.8372,552.0134,0.1750044,0,0.9985615
13.66,749.9711,41.77893,552.0132,0.1850667,0,0.9985741
13.68,749.9706,41.71677,552.0132,0.1944855,0,0.9985886
13.7,749.9702,41.65071,552.0131,0.2036502,0,0.9986052
13.71999,749.9697,41.58075,552.013,0.212541,0,0.9986237
13.73999,749.9692,41.5069,552.0129,0.2216357,0,0.9986438
13.75999,749.9654,41.43523,552.0128,0.4904736,2,0.9990442
13.77999,749.9545,41.37274,552.0128,0.7678013,4,0.9992815
13.8,749.9366,41.31956,552.0127,1.050027,4,0.9994218
13.82,749.9121,41.27554,552.0128,1.334594,4,0.9995033
13.84,749.8812,41.24033,552.0129,1.619756,4,0.9995478
13.86,749.8441,41.21338,552.0131,1.904385,4,0.9995684
13.87999,749.801,41.19401,552.0135,2.187802,4,0.9995731
13.89999,749.7518,41.18145,552.014,2.469636,4,0.9995672
13.91999,749.6968,41.17485,552.0146,2.74972,4,0.9995543
13.93999,749.6361,41.17336,552.0155,3.028003,4,0.999537
13.96,749.5696,41.17611,552.0166,3.304498,4,0.9995173
13.98,749.4976,41.18225,552.0179,3.579245,4,0.9994968
14,749.42,41.19098,552.0195,3.85229,4,0.9994765
14.02,749.337,41.20155,552.0214,4.123671,4,0.9994572
14.03999,749.2486,41.21328,552.0236,4.393415,4,0.9994394
14.05999,749.1547,41.22557,552.0262,4.661534,4,0.9994233
14.07999,749.0556,41.23789,552.0292,4.928035,4,0.9994091
14.09999,748.9512,41.24979,552.0327,5.19291,4,0.9993969
14.12,748.8416,41.26089,552.0368,5.456149,4,0.9993865
14.14,748.7269,41.2709,552.0415,5.717741,4,0.9993778
14.16,748.6069,41.27961,552.0468,5.977669,4,0.9993706
14.18,748.4819,41.28683,552.0529,6.235918,4,0.9993648
14.2,748.3519,41.29249,552.0598,6.492474,4,0.9993601
14.21999,748.2169,41.29652,552.0677,6.747323,4,0.9993565
14.23999,748.0769,41.29894,552.0765,7.000454,4,0.9993538
14.25999,747.9319,41.29978,552.0864,7.251856,4,0.9993517
14.27999,747.7822,41.2991,552.0975,7.501517,4,0.9993502
14.3,747.6276,41.29699,552.1099,7.749433,4,0.9993492
14.32,747.4682,41.29356,552.1236,7.995593,4,0.9993485
14.34,747.3041,41.28894,552.1388,8.239991,4,0.999348
14.36,747.1352,41.28326,552.1556,8.482624,4,0.9993477
14.37999,746.9617,41.27663,552.1741,8.723483,4,0.9993475
14.39999,746.7838,41.2696,552.1943,8.96255,4,0.9993656
14.41999,746.6014,41.26223,552.2162,9.199718,4,0.9993936
14.43999,746.4145,41.25457,552.2402,9.434923,4,0.9994252
14.46,746.2232,41.2467,552.2662,9.668136,4,0.999456
14.48,746.0275,41.23869,552.2944,9.899343,4,0.9994833
14.5,745.8275,41.23057,552.325,10.12856,4,0.9995056
14.52,745.6232,41.22239,552.3581,10.35578,4,0.9995223
14.53999,745.4147,41.21419,552.3939,10.58104,4,0.9995334
14.55999,745.2022,41.20597,552.4323,10.80282,4,0.9995391
14.57999,744.9863,41.19779,552.4735,10.9876,4,0.99954
14.59999,744.7678,41.18967,552.5174,11.14181,4,0.9995368
14.62,744.5471,41.18161,552.564,11.27065,4,0.9995302
14.64,744.3248,41.17364,552.6132,11.37838,4,0.999521
14.66,744.1011,41.16574,552.6652,11.46851,4,0.9995098
14.68,743.8765,41.15792,552.7197,11.54394,4,0.9994974
14.69999,743.6512,41.15016,552.7771,11.60708,4,0.9994841
14.71999,743.4253,41.14282,552.8371,11.65995,4,0.9994509
14.73999,743.199,41.13581,552.8997,11.70429,4,0.9994034
14.75999,742.9727,41.12902,552.9651,11.74151,4,0.9993455
14.77999,742.7464,41.12234,553.0331,11.77279,4,0.9992808
14.8,742.5203,41.11568,553.1039,11.7991,4,0.9992116
14.82,742.2947,41.10897,553.1775,11.82123,4,0.9991404
14.84,742.0696,41.10214,553.2538,11.83986,4,0.9990689
14.85999,741.8452,41.09514,553.3328,11.85553,4,0.9989985
14.87999,741.6215,41.08796,553.4147,11.86868,4,0.9989302
14.89999,741.3988,41.08099,553.4993,11.87973,4,0.9988918
14.91999,741.1772,41.07417,553.5868,11.88888,4,0.9988762
14.93999,740.9565,41.06746,553.6771,11.89637,4,0.9988768
14.96,740.737,41.06084,553.7701,11.90241,4,0.9988887
14.98,740.5186,41.0543,553.8661,11.90722,4,0.9989079
15,740.3013,41.04782,553.9648,11.91099,4,0.9989314
15.02,740.0851,41.0414,554.0662,11.91389,4,0.9989571
15.03999,739.8703,41.03502,554.1704,11.91609,4,0.9989833
15.05999,739.6567,41.02867,554.2774,11.91772,4,0.999009
15.07999,739.4445,41.02234,554.3871,11.91889,4,0.9990333
15.09999,739.2335,41.01601,554.4996,11.9197,4,0.9990557
15.12,739.024,41.00968,554.6147,11.92023,4,0.9990757
15.14,738.8159,41.00372,554.7327,11.92055,4,0.9990953
15.16,738.6093,40.99802,554.8535,11.9208,4,0.999115
15.18,738.4041,40.99248,554.977,11.92105,4,0.999135
15.19999,738.2006,40.987,555.1031,11.92136,4,0.9991545
15.21999,737.9987,40.98151,555.232,11.92173,4,0.9991733
15.23999,737.7985,40.97591,555.3635,11.92217,4,0.9991912
15.25999,737.6001,40.97018,555.4974,11.92268,4,0.999208
15.27999,737.4034,40.96426,555.6339,11.92323,4,0.9992237
15.3,737.2085,40.95813,555.7729,11.92381,4,0.9992382
15.32,737.0154,40.95179,555.9145,11.92439,4,0.9992514
15.34,736.8243,40.94523,556.0585,11.92495,4,0.9992633
15.35999,736.6349,40.93847,556.2049,11.92548,4,0.999274
15.37999,736.4476,40.93153,556.3538,11.92597,4,0.9992832
15.39999,736.2621,40.92442,556.5049,11.92641,4,0.9992912
15.41999,736.0786,40.9172,556.6585,11.9268,4,0.9992979
15.43999,735.8972,40.90987,556.8145,11.92712,4,0.9993033
15.46,735.7177,40.90249,556.9727,11.92738,4,0.9993075
15.48,735.5403,40.89507,557.1332,11.92758,4,0.9993104
15.5,735.365,40.88765,557.296,11.92772,4,0.9993123
15.51999,735.1918,40.88026,557.4611,11.9278,4,0.9993131
15.53999,735.0208,40.87292,557.6284,11.92782,4,0.9993129
15.55999,734.852,40.86565,557.7979,11.9278,4,0.999312
15.57999,734.6854,40.85847,557.9695,11.92772,4,0.9993103
15.59999,734.5209,40.85139,558.1432,11.92761,4,0.9993079
15.62,734.3588,40.84444,558.319,11.92745,4,0.999305
15.64,734.1989,40.83763,558.4969,11.92725,4,0.9993017
15.66,734.0413,40.83096,558.6769,11.92701,4,0.999298
15.67999,733.8861,40.82443,558.8589,11.92674,4,0.999294
15.69999,733.7332,40.81805,559.0429,11.92644,4,0.99929
15.71999,733.5827,40.81183,559.2289,11.92611,4,0.999286
15.73999,733.4347,40.80576,559.4167,11.92575,4,0.9992821
15.75999,733.2891,40.79984,559.6064,11.92537,4,0.9992782
15.77999,733.1459,40.79408,559.7981,11.92496,4,0.9992747
15.8,733.0052,40.78846,559.9916,11.92453,4,0.9992714
15.82,732.8671,40.78298,560.1868,11.92408,4,0.9992683
15.84,732.7315,40.77765,560.3838,11.92361,4,0.9992655
15.85999,732.5985,40.77245,560.5825,11.92313,4,0.999263
15.87999,732.4681,40.76738,560.783,11.92263,4,0.9992608
15.89999,732.3402,40.76244,560.985,11.92212,4,0.9992588
15.91999,732.215,40.75763,561.1887,11.9216,4,0.9992571
15.93999,732.0925,40.75294,561.394,11.92106,4,0.9992557
15.96,731.9726,40.74837,561.601,11.92052,4,0.9992543
15.98,731.8553,40.74392,561.8094,11.91996,4,0.999253
16,731.7408,40.73957,562.0193,11.91941,4,0.9992518
16.01999,731.6291,40.73532,562.2307,11.91884,4,0.9992505
16.03999,731.5201,40.73119,562.4434,11.91827,4,0.9992491
16.05999,731.4138,40.72714,562.6576,11.9177,4,0.9992477
16.07999,731.3103,40.7232,562.8731,11.91713,4,0.9992463
16.09999,731.2097,40.71936,563.09,11.91655,4,0.9992447
16.12,731.1118,40.71561,563.308,11.91597,4,0.9992432
16.14,731.0168,40.71196,563.5274,11.9154,4,0.9992415
16.16,730.9246,40.7084,563.7479,11.91482,4,0.9992397
16.17999,730.8353,40.70493,563.9696,11.91424,4,0.9992377
16.19999,730.7488,40.70156,564.1924,11.91365,4,0.9992356
16.21999,730.6653,40.69829,564.4164,11.91307,4,0.9992333
16.23999,730.5847,40.69511,564.6414,11.91248,4,0.9992309
16.25999,730.507,40.69204,564.8674,11.91188,4,0.9992284
16.27999,730.4321,40.68906,565.0944,11.91129,4,0.9992258
16.3,730.3603,40.68618,565.3223,11.91068,4,0.9992231
16.32,730.2914,40.68342,565.5511,11.91008,4,0.9992203
16.33999,730.2255,40.68076,565.7808,11.90947,4,0.9992174
16.35999,730.1625,40.67821,566.0112,11.90885,4,0.9992144
16.37999,730.1025,40.67577,566.2425,11.90823,4,0.9992113
16.39999,730.0456,40.67346,566.4745,11.9076,4,0.9992081
16.41999,729.9916,40.67125,566.7072,11.90697,4,0.9992049
16.43999,729.9407,40.66917,566.9406,11.90634,4,0.9992018
16.46,729.8928,40.66721,567.1746,11.9057,4,0.9991988
16.48,729.8478,40.66537,567.4092,11.90507,4,0.9991959
16.49999,729.806,40.66365,567.6444,11.90443,4,0.9991931
16.51999,729.7672,40.66206,567.8801,11.90379,4,0.9991903
16.53999,729.7315,40.66059,568.1162,11.90314,4,0.9991876
16.55999,729.6989,40.65924,568.3528,11.9025,4,0.9991851
16.57999,729.6692,40.6572,568.5901,11.90189,4,0.9991803
16.59999,729.6426,40.65456,568.828,11.90154,4,0.9991727
16.62,729.6193,40.65128,569.0665,11.90154,4,0.9991589
16.64,729.5989,40.64718,569.3054,11.902,4,0.9991346
16.66,729.5818,40.64212,569.5449,11.903,4,0.9990948
16.67999,729.5677,40.636,569.7847,11.90456,4,0.9990344
16.69999,729.5569,40.62872,570.0249,11.90671,4,0.9989485
16.71999,729.5492,40.62023,570.2654,11.90944,4,0.9988323
16.73999,729.5447,40.6105,570.5061,11.91271,4,0.9986821
16.75999,729.5433,40.59952,570.7469,11.91648,4,0.9984945
16.77999,729.5452,40.58725,570.988,11.92074,4,0.9982557
16.8,729.55,40.57233,571.229,11.92583,3,0.9979663
16.82,729.5583,40.55454,571.47,11.93181,2,0.9976254
16.83999,729.5696,40.53407,571.7089,11.8314,2,0.9971942
16.85999,729.5841,40.51062,571.9481,11.85585,2,0.9966728
16.87999,729.6019,40.48415,572.1875,11.87862,2,0.9960604
16.89999,729.623,40.45467,572.4268,11.89999,2,0.9953548
16.91999,729.6475,40.42223,572.6658,11.92021,2,0.9945515
16.93999,729.6752,40.38686,572.9047,11.93946,2,0.9936428
16.96,729.7057,40.34883,573.1412,11.85073,2,0.992618
16.98,729.7396,40.30804,573.3777,11.88517,2,0.9914623
16.99999,729.7768,40.26448,573.614,11.91659,2,0.9901391
17.01999,729.8172,40.21807,573.85,11.94553,2,0.9886229
17.03999,729.8602,40.16903,574.0834,11.86477,2,0.9869524
17.05999,729.9065,40.11684,574.3163,11.90623,2,0.9851596
17.07999,729.9561,40.06151,574.5486,11.94345,2,0.983265
17.09999,730.0082,40.00347,574.7782,11.86954,2,0.9812769
17.12,730.0637,39.94237,575.0071,11.91661,2,0.9791946
17.14,730.1224,39.87834,575.2354,11.95845,2,0.9770074
17.15999,730.1833,39.81313,575.4608,11.88661,3,0.9748934
17.17999,730.2469,39.7464,575.6854,11.93395,3,0.9728383
17.19999,730.3128,39.68016,575.9072,11.86561,4,0.9712443
17.21999,730.3818,39.61397,576.1284,11.91459,4,0.97004
