time,x,y,z,speed,wheels,up
8.659997,307.7713,14.59758,518.4689,11.87665,4,0.9770492
8.679996,307.5462,14.59915,518.3912,11.88155,4,0.9769541
8.699997,307.3201,14.60012,518.3163,11.88629,4,0.9768696
8.719996,307.0931,14.60056,518.2443,11.89085,4,0.9768006
8.739997,306.8651,14.60058,518.1752,11.89522,4,0.9767546
8.759997,306.6364,14.60029,518.1089,11.89937,4,0.9767323
8.779997,306.4068,14.59979,518.0457,11.9033,4,0.976732
8.799997,306.1765,14.59921,517.9855,11.907,4,0.976751
8.819997,305.9454,14.59861,517.9283,11.91044,4,0.9767858
8.839997,305.7135,14.59808,517.8741,11.91363,4,0.976833
8.859997,305.481,14.59766,517.8231,11.91659,4,0.9768896
8.879997,305.2478,14.59736,517.7751,11.9193,4,0.976953
8.899997,305.014,14.59722,517.7303,11.9218,4,0.9770253
8.919997,304.7797,14.59729,517.6886,11.92408,4,0.9771068
8.939997,304.5449,14.59761,517.65,11.92615,4,0.9771942
8.959997,304.3096,14.59826,517.6146,11.92798,4,0.9772895
8.979997,304.0739,14.59932,517.5824,11.92957,4,0.9773874
8.999997,303.8398,14.60082,517.5536,11.82366,4,0.9774836
9.019997,303.6051,14.60281,517.528,11.84144,4,0.9775759
9.039997,303.3697,14.60526,517.5055,11.85648,4,0.977663
9.059997,303.1337,14.60811,517.4863,11.86921,4,0.9777441
9.079997,302.8972,14.61129,517.4703,11.87998,4,0.9778189
9.099997,302.6604,14.6147,517.4574,11.88908,4,0.977888
9.119997,302.4232,14.61825,517.4477,11.89681,4,0.9779494
9.139997,302.1857,14.6219,517.4412,11.90335,4,0.9780017
9.159997,301.948,14.6256,517.4378,11.90889,4,0.9780447
9.179996,301.71,14.62928,517.4376,11.91362,4,0.978079
9.199997,301.4719,14.63284,517.4404,11.91772,4,0.978105
9.219996,301.2336,14.6362,517.4465,11.92132,4,0.9781235
9.239997,300.9953,14.63924,517.4556,11.92456,4,0.9781357
9.259996,300.757,14.64185,517.4677,11.92754,4,0.9781423
9.279997,300.5187,14.64393,517.4829,11.93034,4,0.9781436
9.299996,300.2826,14.64541,517.5009,11.82573,4,0.9781402
9.319997,300.0463,14.64614,517.522,11.84505,4,0.9781322
9.339996,299.81,14.64603,517.546,11.8618,4,0.9781201
9.359997,299.5736,14.64501,517.573,11.87644,4,0.9781044
9.379996,299.3373,14.64304,517.603,11.8893,4,0.9780854
9.399997,299.1012,14.64007,517.6359,11.90068,4,0.978064
9.419996,298.8653,14.63606,517.6718,11.91082,4,0.9780413
9.439997,298.6296,14.63099,517.7106,11.91992,4,0.9780183
9.459996,298.3944,14.62485,517.7523,11.92816,4,0.9779969
9.479997,298.1595,14.61764,517.7969,11.93568,4,0.9779775
9.499996,297.9272,14.60947,517.8439,11.83522,4,0.9779601
9.519997,297.695,14.60023,517.8939,11.85824,4,0.9779442
9.539996,297.4632,14.58996,517.9467,11.87827,4,0.9779295
9.559997,297.2317,14.57867,518.0025,11.89575,4,0.9779157
9.579997,297.0007,14.56642,518.0613,11.91109,4,0.9779025
9.599997,296.7702,14.55323,518.1229,11.9246,4,0.9778903
9.619997,296.5403,14.53915,518.1874,11.93657,4,0.9778792
9.639997,296.3131,14.52434,518.2543,11.83985,4,0.9778693
9.659997,296.0863,14.50868,518.324,11.86602,4,0.9778603
9.679996,295.86,14.4922,518.3967,11.88868,4,0.9778517
9.699997,295.6343,14.47493,518.4724,11.90837,4,0.9778437
9.719996,295.4093,14.45692,518.5511,11.92554,4,0.9778357
9.739997,295.1852,14.43819,518.6326,11.94057,4,0.9778278
9.759996,294.9638,14.41895,518.7161,11.84639,4,0.9778193
9.779997,294.743,14.399,518.8027,11.87471,4,0.97781
9.799996,294.5229,14.37837,518.8922,11.89917,4,0.9778008
9.819997,294.3037,14.35707,518.9846,11.92037,4,0.9777907
9.839996,294.0853,14.33512,519.08,11.9388,4,0.9777788
9.859997,293.8698,14.31274,519.1772,11.84749,4,0.9777645
9.879996,293.6551,14.28968,519.2775,11.87823,4,0.9777472
9.899997,293.4412,14.26595,519.3806,11.90472,4,0.9777266
9.919996,293.2283,14.24158,519.4867,11.92762,4,0.9777027
9.939997,293.0165,14.21656,519.5956,11.94748,4,0.9776763
9.959996,292.8076,14.19115,519.7061,11.85729,4,0.9776493
9.979997,292.5998,14.16505,519.8197,11.88903,4,0.9776219
9.999996,292.3929,14.13828,519.9362,11.91635,4,0.9775952
10.02,292.1872,14.11085,520.0554,11.93994,4,0.9775693
10.04,291.9845,14.08303,520.1762,11.85296,4,0.977544
10.06,291.7828,14.05451,520.2999,11.88732,4,0.9775189
10.08,291.5824,14.02531,520.4265,11.91685,4,0.9774934
10.1,291.3831,13.99543,520.5558,11.94228,4,0.9774673
10.12,291.187,13.96519,520.6865,11.85681,4,0.9774411
10.14,290.992,13.93424,520.8202,11.89245,4,0.9774162
10.16,290.7983,13.90261,520.9566,11.92303,4,0.977393
10.18,290.606,13.87032,521.0957,11.94954,4,0.9773719
10.2,290.4168,13.83769,521.2361,11.86536,4,0.9773532
10.22,290.2289,13.80439,521.3793,11.90279,4,0.9773366
10.24,290.0424,13.77046,521.5251,11.93567,4,0.9773214
10.26,289.8588,13.73624,521.6719,11.8574,4,0.977307
10.28,289.6764,13.70141,521.8214,11.89992,4,0.9772927
10.3,289.4951,13.66601,521.9732,11.93711,4,0.977278
10.32,289.3166,13.63042,522.1257,11.86231,4,0.9772634
10.34,289.1388,13.59431,522.2804,11.90742,4,0.9772496
10.36,288.9618,13.55773,522.437,11.94634,4,0.9772372
10.38,288.7871,13.52108,522.5937,11.87237,4,0.9772264
10.4,288.6128,13.48403,522.7521,11.91769,4,0.9772175
10.42,288.4387,13.44663,522.9119,11.9562,4,0.9772105
10.44,288.2664,13.40929,523.0714,11.88125,4,0.9772052
10.46,288.094,13.37166,523.2319,11.92529,4,0.9772016
10.48,287.9214,13.33382,523.3934,11.96228,4,0.9771991
10.5,287.7502,13.29614,523.554,11.88561,4,0.9771971
10.52,287.5783,13.25829,523.7152,11.92795,4,0.9771953
10.54,287.4059,13.22032,523.8768,11.96327,4,0.9771931
10.56,287.2343,13.18261,524.0372,11.88501,4,0.977191
10.58,287.0613,13.14387,524.1976,11.92602,3,0.9771201
10.6,286.8869,13.10414,524.3579,11.96053,3,0.977017
10.62,286.7128,13.06381,524.5163,11.88215,3,0.9769057
10.64,286.5372,13.02254,524.6743,11.92363,3,0.9768007
10.66,286.3601,12.98037,524.8317,11.95897,3,0.97671
10.68,286.1831,12.93634,524.9874,11.88214,2,0.9762234
10.7,286.0045,12.89001,525.1426,11.92597,2,0.975382
10.72,285.8242,12.84132,525.2972,11.96454,2,0.9742196
10.74,285.6442,12.79057,525.4496,11.89146,2,0.9727626
10.76,285.4625,12.73737,525.6011,11.93893,2,0.9710301
10.78,285.28,12.68197,525.7507,11.8869,2,0.968844
10.8,285.0975,12.62298,525.9002,11.922,1,0.9665605
10.82,284.9148,12.56041,526.0496,11.95892,1,0.9641716
10.84,284.7321,12.49431,526.1989,11.99766,1,0.9616647
10.86,284.5492,12.42473,526.348,12.0382,1,0.9590214
10.88,284.3665,12.35125,526.497,12.08064,0,0.9563462
10.9,284.184,12.27387,526.6458,12.12493,0,0.9536541
10.92,284.0016,12.1926,526.7944,12.17099,0,0.9509594
10.94,283.8195,12.10743,526.9427,12.21876,0,0.9482761
10.96,283.6375,12.01839,527.0909,12.26815,0,0.9456172
10.98,283.4557,11.92548,527.239,12.31908,0,0.9429951
11,283.2741,11.82869,527.3867,12.37146,0,0.9404216
11.02,283.0927,11.72805,527.5344,12.4252,0,0.9379076
11.04,282.9114,11.62354,527.6818,12.4802,0,0.9354635
11.06,282.7304,11.51519,527.8291,12.53636,0,0.9330989
11.08,282.5495,11.40298,527.9762,12.59357,0,0.9308226
11.1,282.3689,11.28693,528.1232,12.65172,0,0.9286426
11.12,282.1884,11.16704,528.27,12.71069,0,0.9265666
11.14,282.0081,11.04331,528.4166,12.77037,0,0.9246011
11.16,281.828,10.91575,528.563,12.83063,0,0.9227522
11.18,281.6481,10.78436,528.7093,12.89134,0,0.9210252
11.2,281.4684,10.64915,528.8554,12.95238,0,0.9194248
11.22,281.2889,10.51011,529.0014,13.01361,0,0.9179549
11.24,281.1096,10.36725,529.1472,13.07489,0,0.9166191
11.26,280.9305,10.22058,529.2929,13.13608,0,0.9154198
11.28,280.7516,10.07009,529.4384,13.19704,0,0.9143595
11.3,280.5728,9.915787,529.5839,13.25762,0,0.9134394
11.32,280.3943,9.757672,529.7291,13.31768,0,0.9126607
11.34,280.2159,9.595748,529.8742,13.37705,0,0.9120237
11.36,280.0378,9.430016,530.0192,13.4356,0,0.9115283
11.38,279.8597,9.260476,530.1641,13.49317,0,0.9111741
11.4,279.682,9.087132,530.3088,13.5496,0,0.9109598
11.42,279.5044,8.909982,530.4534,13.60473,0,0.910884
11.44,279.327,8.729028,530.598,13.65841,0,0.9109447
11.46,279.1494,8.552773,530.7324,13.54701,2,0.9155971
11.48,278.9856,8.429093,530.8307,12.38363,2,0.9436315
11.5,278.8343,8.313423,530.9363,11.72939,2,0.9680949
11.52,278.676,8.190077,531.035,11.50603,2,0.9845181
11.54,278.5136,8.064936,531.1293,11.23687,2,0.9949235
11.56,278.343,7.948953,531.2222,11.02581,4,0.9991159
11.58,278.1653,7.844473,531.3137,10.86674,4,0.9989915
11.6,277.979,7.852394,531.4185,10.3049,4,0.9999496
11.62,277.7868,7.853448,531.5098,10.5251,4,0.9998863
11.64,277.5906,7.863609,531.6016,10.74724,4,0.9998074
11.66,277.3908,7.880974,531.6937,10.94073,4,0.9997348
11.68,277.188,7.903809,531.7861,11.10375,4,0.9996765
11.7,276.9824,7.930555,531.8787,11.24149,4,0.9996341
11.72,276.7745,7.959831,531.9715,11.35793,4,0.999606
11.74,276.5646,7.990433,532.0641,11.45629,4,0.9995898
11.76,276.3529,8.021331,532.1567,11.53923,4,0.9995831
11.78,276.1397,8.051658,532.249,11.609,4,0.9995838
11.8,275.925,8.080709,532.3409,11.66756,4,0.99959
11.82,275.7092,8.107927,532.4324,11.71661,4,0.9996006
11.84,275.4922,8.132898,532.5232,11.7576,4,0.9996142
11.86,275.2743,8.15533,532.6134,11.79181,4,0.9996299
11.88,275.0554,8.175042,532.7029,11.82032,4,0.9996468
11.9,274.8357,8.191954,532.7916,11.84408,4,0.9996642
11.92,274.6153,8.206071,532.8795,11.86386,4,0.9996818
11.94,274.3942,8.217468,532.9665,11.88034,4,0.9996992
11.96,274.1724,8.226282,533.0526,11.89408,4,0.9997161
11.98,273.9501,8.232692,533.1378,11.90553,4,0.9997323
12,273.7272,8.236908,533.2221,11.91508,4,0.9997476
12.02,273.5038,8.239164,533.3054,11.92306,4,0.9997621
12.04,273.2799,8.239711,533.3878,11.92973,4,0.9997756
12.06,273.0576,8.238808,533.4686,11.82798,4,0.999788
12.08,272.8344,8.236701,533.5486,11.84924,4,0.9997995
12.1,272.6107,8.233633,533.6276,11.86718,4,0.9998097
12.12,272.3863,8.229833,533.7059,11.88232,4,0.999819
12.14,272.1613,8.225513,533.7833,11.8951,4,0.9998274
12.16,271.9359,8.22087,533.8599,11.9059,4,0.9998348
12.18,271.7099,8.216074,533.9356,11.91503,4,0.9998415
12.2,271.4835,8.211271,534.0105,11.92275,4,0.9998474
12.22,271.2567,8.206587,534.0846,11.92929,4,0.9998527
12.24,271.0315,8.202122,534.1572,11.8275,4,0.9998573
12.26,270.8057,8.197954,534.2291,11.84878,4,0.9998615
12.28,270.5793,8.194143,534.3003,11.86677,4,0.9998652
12.3,270.3523,8.190728,534.3708,11.88199,4,0.9998686
12.32,270.1248,8.187735,534.4406,11.89486,4,0.9998716
12.34,269.8969,8.18517,534.5096,11.90574,4,0.9998744
12.36,269.6686,8.183033,534.578,11.91495,4,0.9998769
12.38,269.4399,8.181313,534.6457,11.92274,4,0.9998794
12.4,269.2109,8.179988,534.7126,11.92933,4,0.9998816
12.42,268.9837,8.179033,534.7784,11.82757,4,0.9998837
12.44,268.7558,8.178421,534.8435,11.84888,4,0.9998856
12.46,268.5274,8.178118,534.908,11.86687,4,0.9998873
12.48,268.2985,8.178089,534.972,11.88207,4,0.999889
12.5,268.0692,8.178302,535.0353,11.89491,4,0.9998905
12.52,267.8395,8.17872,535.098,11.90575,4,0.999892
12.54,267.6094,8.179314,535.1601,11.9149,4,0.9998934
12.56,267.3791,8.180047,535.2216,11.92262,4,0.9998949
12.58,267.1484,8.180894,535.2824,11.92912,4,0.9998963
12.6,266.9195,8.181824,535.3422,11.82729,4,0.9998978
12.62,266.6901,8.18282,535.4014,11.8485,4,0.9998992
12.64,266.4601,8.183861,535.4602,11.8664,4,0.9999005
12.66,266.2298,8.18493,535.5184,11.8815,4,0.9999016
12.68,265.999,8.186014,535.576,11.89425,4,0.9999027
12.7,265.7679,8.187101,535.6331,11.905,4,0.9999038
12.72,265.5364,8.188184,535.6896,11.91407,4,0.9999049
12.74,265.3047,8.189254,535.7456,11.92172,4,0.9999059
12.76,265.0726,8.190306,535.8011,11.92817,4,0.999907
12.78,264.8403,8.191334,535.856,11.93361,4,0.9999079
12.8,264.61,8.192332,535.9099,11.83083,4,0.9999089
12.82,264.379,8.193305,535.9633,11.85129,4,0.9999099
12.84,264.1476,8.194253,536.0162,11.86856,4,0.9999108
12.86,263.9158,8.195178,536.0687,11.88314,4,0.9999117
12.88,263.6837,8.196081,536.1207,11.89546,4,0.9999126
12.9,263.4512,8.196964,536.1722,11.90586,4,0.9999134
12.92,263.2184,8.197832,536.2231,11.91465,4,0.9999142
12.94,262.9854,8.198685,536.2736,11.92206,4,0.9999151
12.96,262.7521,8.199528,536.3235,11.92832,4,0.9999159
12.98,262.5186,8.200361,536.373,11.93361,4,0.9999167
13,262.287,8.201181,536.4215,11.83071,4,0.9999176
13.02,262.0549,8.202002,536.4697,11.85107,4,0.9999184
13.04,261.8223,8.202822,536.5173,11.86827,4,0.9999192
13.06,261.5894,8.203646,536.5646,11.8828,4,0.9999201
13.08,261.3561,8.204474,536.6113,11.89508,4,0.999921
13.1,261.1226,8.205309,536.6577,11.90546,4,0.9999219
13.12,260.8887,8.206156,536.7035,11.91422,4,0.9999228
13.14,260.6546,8.207019,536.7489,11.92164,4,0.9999236
13.16,260.4203,8.207903,536.7938,11.9279,4,0.9999244
13.18,260.1859,8.208812,536.8384,11.93318,4,0.9999251
13.2,259.9533,8.209738,536.882,11.83029,4,0.9999258
13.22,259.7203,8.210695,536.9254,11.85065,4,0.9999263
13.24,259.4869,8.211685,536.9682,11.86784,4,0.9999269
13.26,259.2531,8.212711,537.0106,11.88235,4,0.9999292
13.27999,259.019,8.213817,537.0526,11.89459,4,0.9999329
13.3,258.7847,8.215045,537.094,11.9049,4,0.9999376
13.31999,258.5501,8.216434,537.1349,11.91355,4,0.9999427
13.34,258.3154,8.218017,537.1754,11.92077,4,0.9999475
13.35999,258.0804,8.219823,537.2154,11.92677,4,0.9999514
13.38,257.8454,8.221875,537.2549,11.93171,4,0.9999536
13.39999,257.6123,8.22416,537.2937,11.8284,4,0.9999535
13.42,257.3788,8.226721,537.332,11.84824,4,0.9999506
13.43999,257.1449,8.229559,537.37,11.86484,4,0.9999445
13.46,256.9107,8.232677,537.4074,11.87867,4,0.9999345
13.47999,256.6762,8.236124,537.4445,11.89017,4,0.9999198
13.5,256.4414,8.239939,537.481,11.89969,4,0.9998994
13.51999,256.2064,8.244136,537.5169,11.90755,4,0.999873
13.54,255.9711,8.248712,537.5524,11.914,4,0.9998395
13.56,255.7356,8.253649,537.5875,11.91929,4,0.9997984
13.58,255.5,8.258917,537.622,11.92361,4,0.9997488
13.6,255.2642,8.264478,537.6561,11.92714,4,0.9996902
13.62,255.0283,8.270292,537.6898,11.93,4,0.9996222
13.64,254.7943,8.276278,537.7227,11.825,4,0.9995437
13.66,254.5599,8.28246,537.7552,11.84347,4,0.9994544
13.68,254.3252,8.288812,537.7874,11.859,4,0.9993537
13.7,254.0901,8.295312,537.819,11.87204,4,0.9992418
13.72,253.8547,8.301929,537.8503,11.88299,4,0.9991188
13.74,253.6191,8.308612,537.8812,11.89217,4,0.9989849
13.76,253.3833,8.315317,537.9117,11.89989,4,0.9988404
13.77999,253.1472,8.322001,537.9418,11.90637,4,0.9986856
13.8,252.911,8.328638,537.9716,11.91183,4,0.9985208
13.81999,252.6746,8.33521,538.0009,11.91642,4,0.9983459
13.84,252.4382,8.341709,538.0298,11.92028,4,0.9981613
13.85999,252.2016,8.348143,538.0584,11.92352,4,0.9979671
13.88,251.9649,8.354519,538.0866,11.92623,4,0.9977637
13.89999,251.7281,8.360841,538.1144,11.92848,4,0.9975512
13.92,251.4913,8.367098,538.1419,11.93036,4,0.9973297
13.93999,251.2564,8.373226,538.1687,11.8246,4,0.9970995
13.96,251.0212,8.379265,538.1953,11.8425,4,0.9968613
13.97999,250.7856,8.385213,538.2216,11.85763,4,0.9966153
14,250.5498,8.391078,538.2474,11.8704,4,0.9963616
14.01999,250.3137,8.396877,538.2731,11.88118,4,0.996101
14.04,250.0774,8.402634,538.2983,11.89027,4,0.9958338
14.05999,249.8409,8.40837,538.3233,11.89792,4,0.9955604
14.08,249.6043,8.414105,538.348,11.90436,4,0.9952805
14.09999,249.3675,8.419842,538.3723,11.90977,4,0.9949945
14.12,249.1305,8.425573,538.3963,11.91432,4,0.9947026
14.13999,248.8935,8.431293,538.42,11.91815,4,0.9944046
14.16,248.6563,8.437001,538.4434,11.92138,4,0.9941007
14.17999,248.4191,8.442699,538.4665,11.9241,4,0.9937914
14.2,248.1818,8.448408,538.4893,11.92637,4,0.9934773
14.21999,247.9445,8.454141,538.5117,11.92826,4,0.9931587
14.24,247.7071,8.459908,538.5339,11.92983,4,0.9928361
14.25999,247.4718,8.465662,538.5555,11.82381,4,0.9925096
14.27999,247.2361,8.471466,538.577,11.84148,4,0.9921795
14.29999,247,8.477311,538.598,11.8564,4,0.9918455
14.31999,246.7637,8.483188,538.6189,11.86898,4,0.9915073
14.34,246.5271,8.489083,538.6395,11.87961,4,0.9911652
14.35999,246.2903,8.495019,538.6597,11.88859,4,0.9907933
14.38,246.0534,8.501019,538.6796,11.89615,4,0.9903989
14.39999,245.8164,8.507108,538.6993,11.90251,4,0.9899886
14.42,245.5792,8.513301,538.7186,11.90784,4,0.9895679
14.43999,245.342,8.519611,538.7376,11.91229,4,0.9891424
14.46,245.1047,8.526046,538.7564,11.91598,4,0.9887162
14.47999,244.8673,8.53261,538.7749,11.91903,4,0.9882932
14.5,244.6298,8.5393,538.7932,11.92153,4,0.9878757
14.51999,244.3924,8.546108,538.8112,11.92355,4,0.9874665
14.54,244.1548,8.553038,538.829,11.92516,4,0.9870684
14.55999,243.9173,8.560085,538.8466,11.92642,4,0.986683
14.58,243.6797,8.56726,538.8638,11.92737,4,0.9862788
14.59999,243.4421,8.574576,538.8807,11.92806,4,0.9858664
14.62,243.2044,8.582042,538.8975,11.92852,4,0.9854551
14.63999,242.9667,8.589659,538.9139,11.92882,4,0.985052
14.66,242.7311,8.597348,538.93,11.82166,4,0.9846631
14.67999,242.4951,8.605181,538.9459,11.8383,4,0.9842927
14.7,242.2589,8.613138,538.9615,11.85229,4,0.9839445
14.71999,242.0224,8.621209,538.9771,11.86405,4,0.9836012
14.74,241.7856,8.629378,538.9923,11.87394,4,0.9832665
14.75999,241.5487,8.637629,539.0074,11.88225,4,0.9829435
14.77999,241.3116,8.645939,539.0223,11.88923,4,0.9826342
14.79999,241.0744,8.654294,539.0371,11.89509,4,0.9823402
14.81999,240.837,8.662674,539.0517,11.90001,4,0.9820652
14.83999,240.5996,8.671064,539.0662,11.90413,4,0.9818091
14.85999,240.3621,8.679448,539.0804,11.90758,4,0.9815719
14.87999,240.1245,8.687818,539.0945,11.91046,4,0.9813526
14.89999,239.8869,8.696157,539.1086,11.91286,4,0.9811508
14.91999,239.6492,8.704458,539.1225,11.91486,4,0.9809654
14.93999,239.4115,8.71271,539.1362,11.91652,4,0.9807951
14.95999,239.1737,8.720908,539.1499,11.9179,4,0.9806386
14.97999,238.9359,8.729056,539.1633,11.91904,4,0.9804747
14.99999,238.698,8.737151,539.1766,11.91997,4,0.9803087
15.01999,238.4601,8.745195,539.1898,11.92074,4,0.9801416
15.03999,238.2222,8.753191,539.2028,11.92138,4,0.9799771
15.05999,237.9843,8.761138,539.2158,11.92191,4,0.9798155
15.07999,237.7463,8.769035,539.2285,11.92236,4,0.979657
15.09999,237.5083,8.776881,539.2411,11.92273,4,0.9795018
15.12,237.2703,8.784674,539.2537,11.92306,4,0.9793501
15.13999,237.0322,8.792414,539.266,11.92334,4,0.9792017
15.16,236.7942,8.800087,539.2783,11.92359,4,0.9790596
15.17999,236.5561,8.807692,539.2905,11.92382,4,0.9789262
15.2,236.318,8.815223,539.3025,11.92404,4,0.9788014
15.21999,236.0798,8.822681,539.3145,11.92425,4,0.9786866
15.24,235.8417,8.83007,539.3263,11.92446,4,0.9785804
15.25999,235.6036,8.837392,539.338,11.92466,4,0.9784814
15.27999,235.3654,8.844651,539.3497,11.92486,4,0.9783885
15.29999,235.1273,8.851851,539.3611,11.92505,4,0.9783006
15.31999,234.8891,8.85899,539.3726,11.92524,4,0.9782184
15.33999,234.6509,8.866057,539.3839,11.92544,4,0.9781436
15.35999,234.4127,8.873057,539.395,11.92564,4,0.9780774
15.37999,234.1744,8.879982,539.4061,11.92584,4,0.9780196
15.39999,233.9362,8.886838,539.4171,11.92606,4,0.9779708
15.41999,233.698,8.893634,539.428,11.92628,4,0.9779291
15.43999,233.4597,8.900376,539.4388,11.92649,4,0.9778926
15.45999,233.2215,8.907076,539.4495,11.9267,4,0.97786
15.47999,232.9832,8.913737,539.46,11.92691,4,0.9778305
15.49999,232.7449,8.920353,539.4705,11.92712,4,0.9778057
15.51999,232.5066,8.926915,539.4808,11.92733,4,0.9777867
15.53999,232.2683,8.933422,539.4911,11.92755,4,0.9777747
15.55999,232.03,8.939867,539.5013,11.92778,4,0.9777712
15.57999,231.7916,8.94626,539.5114,11.92801,4,0.9777741
15.59999,231.5533,8.952613,539.5214,11.92824,4,0.9777815
15.61999,231.315,8.958936,539.5313,11.92846,4,0.9777917
15.63999,231.0766,8.965236,539.541,11.92867,4,0.9778033
15.65999,230.8404,8.971447,539.5505,11.82157,4,0.9778172
15.67999,230.6038,8.977632,539.5601,11.83838,4,0.9778348
15.69999,230.367,8.98378,539.5694,11.85261,4,0.9778584
15.71999,230.1298,8.989881,539.5787,11.86469,4,0.9778875
15.73999,229.8925,8.995933,539.588,11.87494,4,0.9779229
15.75999,229.655,9.001945,539.5971,11.88364,4,0.9779627
15.77999,229.4174,9.007929,539.6062,11.89103,4,0.978005
15.79999,229.1797,9.013894,539.6152,11.8973,4,0.9780486
15.81999,228.9418,9.019843,539.6241,11.90263,4,0.9780929
15.83999,228.7038,9.025767,539.6329,11.90716,4,0.9781392
15.85999,228.4657,9.031658,539.6417,11.91103,4,0.9781882
15.87999,228.2276,9.037498,539.6503,11.91434,4,0.9782423
15.89999,227.9894,9.043283,539.6589,11.91718,4,0.9783009
15.91999,227.7511,9.049012,539.6674,11.91963,4,0.9783643
15.93999,227.5129,9.054701,539.6758,11.92174,4,0.9784309
15.95999,227.2746,9.060361,539.6841,11.92354,4,0.9784991
15.97999,227.0362,9.066005,539.6924,11.9251,4,0.9785674
15.99999,226.7978,9.071625,539.7006,11.92644,4,0.978637
16.01999,226.5594,9.077217,539.7087,11.9276,4,0.9787087
16.04,226.3209,9.082763,539.7167,11.92862,4,0.9787835
16.05999,226.0846,9.088197,539.7245,11.82221,4,0.9788623
16.07999,225.8479,9.093575,539.7323,11.83962,4,0.9789448
16.09999,225.6109,9.098909,539.7401,11.85437,4,0.9790308
16.12,225.3737,9.104212,539.7478,11.86687,4,0.9791189
16.13999,225.1363,9.109499,539.7554,11.87746,4,0.9792077
16.15999,224.8987,9.114771,539.7629,11.88643,4,0.9792972
16.17999,224.6609,9.120021,539.7704,11.89404,4,0.9793882
16.2,224.423,9.125241,539.7778,11.90051,4,0.9794809
16.21999,224.185,9.13041,539.7852,11.90602,4,0.979578
16.23999,223.9468,9.135518,539.7925,11.91073,4,0.9796784
16.25999,223.7086,9.140566,539.7997,11.91475,4,0.9797828
16.27999,223.4703,9.145569,539.8069,11.91819,4,0.9798892
16.29999,223.232,9.150546,539.8141,11.92112,4,0.9799962
16.31999,222.9937,9.15551,539.8212,11.92363,4,0.9801028
16.33999,222.7552,9.160458,539.8282,11.92577,4,0.9802099
16.35999,222.5168,9.165382,539.8351,11.9276,4,0.9803181
16.37999,222.2782,9.170266,539.842,11.9292,4,0.9804278
16.39999,222.0418,9.175043,539.8488,11.82327,4,0.9805405
16.41999,221.805,9.179765,539.8555,11.84109,4,0.9806554
16.43999,221.568,9.184439,539.8622,11.85619,4,0.9807728
16.45999,221.3307,9.189082,539.8688,11.86898,4,0.9808912
16.47999,221.0932,9.193713,539.8754,11.87982,4,0.9810095
16.49999,220.8555,9.198333,539.8819,11.88899,4,0.9811279
16.51999,220.6176,9.202938,539.8884,11.89678,4,0.9812469
16.53999,220.3796,9.207516,539.8948,11.90339,4,0.9813669
16.55999,220.1414,9.212043,539.9012,11.90903,4,0.9814885
16.57999,219.9032,9.216509,539.9075,11.91385,4,0.9816119
16.59999,219.6649,9.220914,539.9139,11.91796,4,0.9817371
16.61999,219.4265,9.225273,539.9202,11.92148,4,0.9818635
16.63999,219.1881,9.229607,539.9264,11.92449,4,0.9819905
16.65999,218.9496,9.233928,539.9325,11.92705,4,0.9821176
16.67999,218.7111,9.238235,539.9386,11.92924,4,0.9822454
16.69999,218.4746,9.242481,539.9446,11.8238,4,0.9823741
16.71999,218.2378,9.246693,539.9505,11.84202,4,0.9825042
16.73999,218.0007,9.250849,539.9564,11.85747,4,0.9826372
16.75999,217.7633,9.254948,539.9623,11.87056,4,0.9827719
16.77999,217.5257,9.258994,539.9681,11.88168,4,0.9829088
16.79999,217.2879,9.26301,539.9739,11.8911,4,0.9830462
16.81999,217.05,9.267016,539.9797,11.89909,4,0.9831827
16.83999,216.8119,9.271014,539.9855,11.90586,4,0.9833193
16.85999,216.5737,9.275004,539.9911,11.91161,4,0.9834564
16.87999,216.3354,9.278973,539.9968,11.91649,4,0.9835943
16.89999,216.097,9.282894,540.0024,11.92067,4,0.9837336
16.91999,215.8585,9.286759,540.008,11.92424,4,0.9838747
16.93999,215.62,9.290568,540.0135,11.92731,4,0.9840171
16.95999,215.3815,9.294335,540.0191,11.92994,4,0.9841603
16.97999,215.145,9.298038,540.0245,11.82487,4,0.9843032
16.99999,214.9082,9.301742,540.0298,11.84338,4,0.9844458
17.01999,214.671,9.305448,540.0352,11.85904,4,0.9845886
17.03999,214.4336,9.309149,540.0405,11.8723,4,0.9847317
17.05999,214.1959,9.312822,540.0458,11.88354,4,0.984876
17.07999,213.9581,9.316446,540.051,11.89309,4,0.9850236
17.09999,213.72,9.320019,540.0563,11.9012,4,0.9851729
17.11999,213.4819,9.323545,540.0615,11.90809,4,0.9853225
17.13999,213.2437,9.327049,540.0667,11.91395,4,0.9854715
17.15999,213.0054,9.330551,540.0718,11.91892,4,0.9856197
17.17999,212.7669,9.334054,540.0769,11.92314,4,0.9857675
17.19999,212.5284,9.337559,540.082,11.92672,4,0.9859154
17.21999,212.2898,9.341045,540.087,11.92978,4,0.986064
17.23999,212.0533,9.344462,540.092,11.82508,4,0.9862137
17.25999,211.8164,9.347831,540.0969,11.84393,4,0.9863657
17.27999,211.5792,9.351152,540.1019,11.8599,4,0.9865187
17.29999,211.3418,9.35444,540.1068,11.87343,4,0.9866726
17.31999,211.1041,9.35772,540.1116,11.88489,4,0.9868256
17.33999,210.8663,9.361,540.1165,11.89458,4,0.9869776
