time,x,y,z,vx,vy,vz,speed,wheels,up,s,clearance,throttle,brake,steer
0.01999999,1186.383,152.6792,208.8665,-0.2788655,-0.04015462,-0.07916248,0.2898839,4,1,5.005786,0.4041901,1,0,1.430511E-06
0.03999998,1186.372,152.6777,208.8633,-0.5559697,-0.0728201,-0.157825,0.5779369,4,1,5.017335,0.4027405,1,0,7.629395E-07
0.05999998,1186.355,152.6758,208.8586,-0.8313236,-0.09836443,-0.2359906,0.8641705,4,1,5.034593,0.4007721,1,0,1.239777E-06
0.07999997,1186.333,152.6734,208.8523,-1.104939,-0.1172552,-0.3136626,1.148596,4,1,5.05756,0.3984222,1,0,1.430511E-06
0.09999996,1186.306,152.6708,208.8445,-1.376825,-0.1300635,-0.390844,1.431226,4,1,5.086233,0.3958282,1,0,1.382828E-06
0.12,1186.273,152.6681,208.8351,-1.646995,-0.1374474,-0.4675379,1.71207,4,1,5.120493,0.3930817,1,0,-4.529953E-07
0.14,1186.234,152.6653,208.8243,-1.915458,-0.1400782,-0.5437474,1.99114,4,1,5.160338,0.390274,1,0,-6.67572E-07
0.1599999,1186.191,152.6625,208.8119,-2.182225,-0.1386387,-0.6194755,2.268448,4,1,5.205761,0.3874969,1,0,-8.34465E-07
0.1799999,1186.142,152.6598,208.798,-2.447307,-0.1338212,-0.6947255,2.544004,4,1,5.256647,0.3848267,1,0,-2.288818E-06
0.1999999,1186.088,152.6573,208.7826,-2.710716,-0.1263061,-0.7695,2.81782,4,1,5.312991,0.3822937,1,0,-1.811981E-06
0.2199999,1186.028,152.655,208.7657,-2.97246,-0.1167045,-0.8438023,3.089906,4,1,5.374788,0.3799591,1,0,-8.106232E-07
0.2399999,1185.964,152.6528,208.7473,-3.232551,-0.1056086,-0.9176353,3.360274,4,1,5.442039,0.3778534,1,0,-7.867813E-07
0.2599999,1185.894,152.651,208.7275,-3.491,-0.09355537,-0.991002,3.628935,4,1,5.514622,0.3759766,1,0,-1.716614E-06
0.2799999,1185.819,152.6494,208.7063,-3.747817,-0.08099585,-1.063905,3.895899,4,1,5.592533,0.3743591,1,0,-1.716614E-06
0.2999999,1185.739,152.648,208.6835,-4.003011,-0.06834827,-1.136348,4.161176,4,1,5.675772,0.3729858,1,0,-2.241135E-06
0.3199999,1185.654,152.6469,208.6594,-4.256594,-0.05594396,-1.208333,4.424778,4,1,5.764221,0.3718719,1,0,-3.409386E-06
0.3399999,1185.563,152.646,208.6338,-4.508574,-0.04408104,-1.279864,4.686715,4,1,5.857995,0.3709869,1,0,-1.716614E-06
0.3599999,1185.468,152.6453,208.6067,-4.758964,-0.03297012,-1.350943,4.946998,4,1,5.95697,0.3703308,1,0,-2.145767E-06
0.3799999,1185.368,152.6449,208.5783,-5.007771,-0.02278805,-1.421573,5.205636,4,1,6.061026,0.369873,1,0,-2.622604E-06
0.3999999,1185.263,152.6446,208.5485,-5.255007,-0.01364368,-1.491757,5.462641,4,1,6.17028,0.3695984,1,0,-1.478195E-06
0.4199998,1185.153,152.6445,208.5172,-5.500682,-0.005608579,-1.561497,5.718023,4,1,6.284615,0.3694916,1,0,-1.955032E-06
0.4399998,1185.038,152.6445,208.4846,-5.744805,0.001277025,-1.630797,5.971791,4,1,6.404025,0.3695221,1,0,-7.152557E-07
0.4599998,1184.918,152.6447,208.4506,-5.987386,0.007018946,-1.69966,6.223957,4,1,6.528509,0.3696594,1,0,7.152557E-07
0.4799998,1184.794,152.6449,208.4153,-6.228436,0.01166178,-1.768087,6.474531,4,1,6.657942,0.3698883,1,0,1.001358E-06
0.4999998,1184.664,152.6452,208.3785,-6.467962,0.01526278,-1.836082,6.723521,4,1,6.792448,0.3701935,1,0,1.859665E-06
0.5199998,1184.53,152.6455,208.3405,-6.705976,0.01788984,-1.903648,6.97094,4,1,6.931901,0.3705444,1,0,1.478195E-06
0.5399998,1184.391,152.6459,208.3011,-6.942487,0.01963964,-1.970787,7.216795,4,1,7.076182,0.3709412,1,0,3.099442E-07
0.5599998,1184.248,152.6463,208.2603,-7.177504,0.02059335,-2.037502,7.461098,4,1,7.22541,0.3713531,1,0,1.549721E-06
0.5799998,1184.1,152.6468,208.2182,-7.411036,0.02085875,-2.103796,7.703857,4,1,7.379459,0.3717651,1,0,2.098084E-06
0.5999998,1183.947,152.6472,208.1748,-7.643094,0.02054623,-2.169671,7.945084,4,1,7.538333,0.3721771,1,0,2.121925E-06
0.6199998,1183.789,152.6476,208.1301,-7.873685,0.01974846,-2.23513,8.184786,4,1,7.702028,0.3725739,1,0,3.123283E-06
0.6399997,1183.627,152.6479,208.0841,-8.10282,0.01856307,-2.300175,8.422976,4,1,7.870539,0.3729401,1,0,3.790856E-06
0.6599998,1183.461,152.6483,208.0368,-8.330508,0.01709186,-2.36481,8.659659,4,1,8.043749,0.3732758,1,0,2.503395E-06
0.6799998,1183.29,152.6486,207.9882,-8.556759,0.01542029,-2.429036,8.89485,4,1,8.221654,0.3735809,1,0,2.670288E-06
0.6999997,1183.114,152.6488,207.9384,-8.78158,0.01362016,-2.492857,9.128553,4,1,8.404249,0.3738556,1,0,2.717972E-06
0.7199997,1182.934,152.6491,207.8873,-9.00498,0.01175175,-2.556274,9.360781,4,1,8.591422,0.3740845,1,0,1.40667E-06
0.7399997,1182.749,152.6493,207.8349,-9.22697,0.009885482,-2.619291,9.591541,4,1,8.783282,0.3742828,1,0,3.218651E-06
0.7599998,1182.56,152.6494,207.7812,-9.447557,0.008060657,-2.68191,9.820847,4,1,8.979712,0.3744507,1,0,2.193451E-06
0.7799997,1182.367,152.6496,207.7263,-9.666753,0.006310322,-2.744134,10.0487,4,1,9.18071,0.3745728,1,0,1.478195E-06
0.7999997,1182.169,152.6497,207.6702,-9.884562,0.004682009,-2.805964,10.27512,4,1,9.386156,0.3746643,1,0,1.120567E-06
0.8199997,1181.967,152.6497,207.6129,-10.101,0.00319578,-2.867404,10.5001,4,1,9.596163,0.3747253,1,0,2.956391E-06
0.8399997,1181.761,152.6497,207.5543,-10.31606,0.001868558,-2.928456,10.72367,4,1,9.810613,0.3747559,1,0,2.241135E-06
0.8599997,1181.55,152.6498,207.4945,-10.52977,0.0007144632,-2.989122,10.94582,4,1,10.02951,0.3747711,1,0,2.336502E-06
0.8799997,1181.336,152.6498,207.4335,-10.74214,-0.0002744143,-3.049404,11.16657,4,1,10.25284,0.3747711,1,0,3.123283E-06
0.8999997,1181.116,152.6497,207.3714,-10.95315,-0.001104732,-3.109306,11.38593,4,1,10.48061,0.3747559,1,0,3.242493E-06
0.9199997,1180.893,152.6497,207.308,-11.16284,-0.001782092,-3.16883,11.6039,4,1,10.71269,0.3747253,1,0,1.120567E-06
0.9399996,1180.666,152.6497,207.2434,-11.3712,-0.002311184,-3.227977,11.82049,4,1,10.9491,0.3746796,1,0,1.907349E-07
0.9599997,1180.434,152.6496,207.1777,-11.57825,-0.002695972,-3.28675,12.03572,4,1,11.18981,0.3746185,1,0,3.814697E-07
0.9799997,1180.198,152.6496,207.1108,-11.78398,-0.002939761,-3.345153,12.24958,4,1,11.43484,0.3745575,1,0,2.861023E-07
0.9999996,1179.959,152.6495,207.0427,-11.98842,-0.003065134,-3.403187,12.4621,4,1,11.68406,0.3744965,1,0,-7.152558E-08
1.02,1179.715,152.6494,206.9735,-12.19157,-0.003091097,-3.460854,12.67327,4,1,11.93747,0.3744354,1,0,1.072884E-06
1.04,1179.467,152.6494,206.9032,-12.39343,-0.003033571,-3.518157,12.88311,4,1,12.19519,0.3743744,1,0,2.264977E-06
1.06,1179.215,152.6493,206.8316,-12.59402,-0.002905964,-3.575098,13.09163,4,1,12.45697,0.3743134,1,0,3.33786E-07
1.08,1178.959,152.6492,206.759,-12.79334,-0.002719491,-3.63168,13.29882,4,1,12.72294,0.3742523,1,0,1.788139E-06
1.1,1178.699,152.6492,206.6853,-12.9914,-0.002483626,-3.687905,13.50471,4,1,12.9931,0.3742065,1,0,1.716614E-06
1.12,1178.436,152.6492,206.6104,-13.18822,-0.002226073,-3.743774,13.7093,4,1,13.26731,0.3741608,1,0,3.814697E-07
1.14,1178.168,152.6491,206.5344,-13.38379,-0.001950333,-3.79929,13.9126,4,1,13.54559,0.374115,1,0,-5.722046E-07
1.16,1177.896,152.6491,206.4573,-13.57812,-0.001659325,-3.854456,14.11461,4,1,13.82792,0.3740845,1,0,-1.0252E-06
1.18,1177.621,152.649,206.3791,-13.77123,-0.001375304,-3.909274,14.31534,4,1,14.11419,0.374054,1,0,-2.384186E-06
1.2,1177.342,152.649,206.2999,-13.96311,-0.001097166,-3.963745,14.51481,4,1,14.40452,0.3740387,1,0,-1.454353E-06
1.22,1177.059,152.649,206.2195,-14.15379,-0.0008438131,-4.017872,14.71302,4,1,14.69879,0.3740234,1,0,-2.908707E-06
1.24,1176.772,152.649,206.1381,-14.34326,-0.0006112395,-4.071657,14.90998,4,1,14.99699,0.3740082,1,0,-3.528595E-06
1.26,1176.481,152.649,206.0556,-14.53153,-0.0003961379,-4.125103,15.10569,4,1,15.29912,0.3739929,1,0,-3.147125E-06
1.279999,1176.187,152.649,205.972,-14.71861,-0.0001956783,-4.178212,15.30017,4,1,15.60506,0.3739929,1,0,-3.528595E-06
1.3,1175.889,152.649,205.8874,-14.90452,-2.737738E-05,-4.230986,15.49342,4,1,15.91494,0.3739929,1,0,-2.622604E-06
1.32,1175.587,152.649,205.8017,-15.08924,0.0001139483,-4.283426,15.68544,4,1,16.22862,0.3739929,1,0,-2.31266E-06
1.34,1175.281,152.649,205.715,-15.27281,0.0002326183,-4.335535,15.87625,4,1,16.54611,0.3739929,1,0,-1.955032E-06
1.36,1174.972,152.649,205.6272,-15.45521,0.0003322524,-4.387316,16.06587,4,1,16.86741,0.3739929,1,0,-6.198883E-07
1.38,1174.66,152.649,205.5385,-15.63646,0.0004159187,-4.43877,16.25428,4,1,17.19251,0.3740082,1,0,7.629395E-07
1.399999,1174.343,152.649,205.4487,-15.81656,0.0004663389,-4.489899,16.4415,4,1,17.52129,0.3740234,1,0,3.576279E-07
1.419999,1174.023,152.649,205.3578,-15.99553,0.0004888456,-4.540704,16.62754,4,1,17.85388,0.3740387,1,0,1.597405E-06
1.439999,1173.7,152.649,205.266,-16.17337,0.0004879221,-4.591188,16.8124,4,1,18.19015,0.374054,1,0,1.239777E-06
1.459999,1173.373,152.6491,205.1732,-16.35008,0.000467322,-4.641354,16.9961,4,1,18.5301,0.3740692,1,0,1.072884E-06
1.479999,1173.042,152.6491,205.0794,-16.52568,0.0004301734,-4.691203,17.17864,4,1,18.87372,0.3740845,1,0,1.072884E-06
1.5,1172.708,152.6491,204.9845,-16.70017,0.0003791573,-4.740736,17.36002,4,1,19.2209,0.3740845,1,0,-2.145767E-07
1.52,1172.371,152.6491,204.8887,-16.87355,0.0003363336,-4.789957,17.54026,4,1,19.57176,0.3740845,1,0,6.198883E-07
1.539999,1172.03,152.6491,204.792,-17.04585,0.0003003617,-4.838866,17.71936,4,1,19.92617,0.3740845,1,0,-1.28746E-06
1.559999,1171.686,152.6491,204.6942,-17.21705,0.0002701691,-4.887466,17.89733,4,1,20.28413,0.3740845,1,0,-2.503395E-06
1.579999,1171.338,152.6491,204.5955,-17.38717,0.0002448026,-4.93576,18.07417,4,1,20.64565,0.3740845,1,0,-3.0756E-06
1.599999,1170.987,152.6491,204.4958,-17.55622,0.0002235025,-4.983748,18.2499,4,1,21.0106,0.3740845,1,0,-4.601479E-06
1.619999,1170.632,152.6491,204.3952,-17.7242,0.0002056282,-5.031434,18.42451,4,1,21.3791,0.3740845,1,0,-3.695488E-06
1.639999,1170.274,152.6491,204.2936,-17.89112,0.0001906139,-5.078819,18.59803,4,1,21.75102,0.3740845,1,0,-3.576279E-06
1.659999,1169.913,152.6491,204.1911,-18.05698,0.0001780274,-5.125905,18.77044,4,1,22.12638,0.3740845,1,0,-2.479553E-06
1.679999,1169.549,152.6491,204.0877,-18.2218,0.0001674518,-5.172693,18.94177,4,1,22.50516,0.3740845,1,0,-4.053116E-07
1.699999,1169.181,152.6491,203.9833,-18.38558,0.0001585743,-5.219186,19.11202,4,1,22.88737,0.3740845,1,0,1.192093E-06
1.719999,1168.81,152.6491,203.878,-18.54832,0.0001511267,-5.265387,19.2812,4,1,23.27299,0.3740845,1,0,2.31266E-06
1.739999,1168.436,152.6491,203.7717,-18.71004,0.0001448558,-5.311295,19.4493,4,1,23.66193,0.3740845,1,0,1.454353E-06
1.759999,1168.059,152.6491,203.6646,-18.87073,0.0001395978,-5.356913,19.61634,4,1,24.05428,0.3740845,1,0,3.552437E-06
1.779999,1167.678,152.6491,203.5566,-19.03041,0.0001351739,-5.402243,19.78233,4,1,24.44993,0.3740845,1,0,2.241135E-06
1.799999,1167.294,152.6491,203.4476,-19.18907,0.000131465,-5.447286,19.94727,4,1,24.84889,0.3740845,1,0,2.408028E-06
1.819999,1166.907,152.6491,203.3378,-19.34674,0.0001283371,-5.492045,20.11117,4,1,25.25114,0.3740845,1,0,2.384186E-06
1.839999,1166.517,152.6491,203.227,-19.50341,0.0001257304,-5.53652,20.27402,4,1,25.65657,0.3740845,1,0,2.360344E-06
1.859999,1166.124,152.6491,203.1154,-19.65909,0.0001235408,-5.580713,20.43586,4,1,26.06529,0.3740845,1,0,4.148483E-06
1.879999,1165.728,152.6491,203.0029,-19.81379,0.0001216938,-5.624627,20.59667,4,1,26.47719,0.3740845,1,0,4.48227E-06
1.899999,1165.329,152.6491,202.8896,-19.96752,0.0001201447,-5.668263,20.75646,4,1,26.89227,0.3740845,1,0,4.911423E-06
1.919999,1164.926,152.6491,202.7753,-20.12027,0.0001188488,-5.711623,20.91525,4,1,27.31063,0.3740845,1,0,7.343293E-06
1.939999,1164.521,152.6491,202.6602,-20.27205,0.0001177615,-5.754709,21.07304,4,1,27.73205,0.3740845,1,0,5.00679E-06
1.959999,1164.112,152.6491,202.5443,-20.42288,0.0001168528,-5.797523,21.22982,4,1,28.15663,0.3740845,1,0,6.580353E-06
1.979999,1163.701,152.6491,202.4275,-20.57276,0.0001160932,-5.840065,21.38562,4,1,28.58439,0.3740845,1,0,7.200241E-06
1.999999,1163.286,152.6491,202.3098,-20.72169,0.0001154527,-5.882338,21.54043,4,1,29.01519,0.3740845,1,0,6.532669E-06
2.019999,1162.869,152.6491,202.1913,-20.86967,0.0001149016,-5.924342,21.69426,4,1,29.44904,0.3740845,1,0,6.437302E-06
2.039999,1162.449,152.6491,202.072,-21.01673,0.0001144398,-5.966081,21.84713,4,1,29.88594,0.3740845,1,0,6.961823E-06
2.059999,1162.026,152.6491,201.9519,-21.16286,0.0001140525,-6.007557,21.99903,4,1,30.32589,0.3740845,1,0,8.535385E-06
2.079999,1161.599,152.6491,201.8309,-21.30806,0.0001137249,-6.048769,22.14996,4,1,30.76887,0.3740845,1,0,9.202958E-06
2.099999,1161.17,152.6491,201.7091,-21.45234,0.0001134567,-6.089721,22.29995,4,1,31.2149,0.3740845,1,0,9.10759E-06
2.119999,1160.738,152.6491,201.5865,-21.59572,0.0001132333,-6.130413,22.44898,4,1,31.66385,0.3740845,1,0,8.487702E-06
2.139999,1160.304,152.6491,201.4631,-21.73819,0.0001130397,-6.170847,22.59708,4,1,32.11584,0.3740845,1,0,9.012222E-06
2.159999,1159.866,152.6491,201.3389,-21.87976,0.0001128907,-6.211025,22.74425,4,1,32.57075,0.3740845,1,0,6.818771E-06
2.179999,1159.426,152.6491,201.2139,-22.02043,0.0001127567,-6.25095,22.89048,4,1,33.02858,0.3740845,1,0,6.198883E-06
2.199999,1158.982,152.6491,201.088,-22.16022,0.0001126375,-6.290623,23.03579,4,1,33.48933,0.3740845,1,0,5.149841E-06
2.219999,1158.536,152.6491,200.9614,-22.29912,0.0001125481,-6.330045,23.18018,4,1,33.95287,0.3740845,1,0,3.814697E-06
2.239999,1158.088,152.6491,200.8341,-22.43715,0.0001124737,-6.369217,23.32365,4,1,34.41933,0.3740845,1,0,5.531311E-06
2.259999,1157.636,152.6491,200.7059,-22.57431,0.0001123992,-6.408141,23.46622,4,1,34.8887,0.3740845,1,0,5.054474E-06
2.279999,1157.182,152.6491,200.577,-22.7106,0.0001123396,-6.446819,23.60789,4,1,35.36087,0.3740845,1,0,3.194809E-06
2.299999,1156.725,152.6491,200.4473,-22.84603,0.00011228,-6.485253,23.74867,4,1,35.83583,0.3740845,1,0,2.527237E-06
2.319999,1156.265,152.6491,200.3168,-22.9806,0.0001122353,-6.523443,23.88856,4,1,36.31359,0.3740845,1,0,2.384186E-06
2.339999,1155.803,152.6491,200.1856,-23.11432,0.0001121907,-6.561394,24.02757,4,1,36.79413,0.3740845,1,0,2.0504E-06
2.359999,1155.338,152.6491,200.0536,-23.2472,0.0001121758,-6.599104,24.16569,4,1,37.27747,0.3740845,1,0,1.478195E-06
2.379999,1154.871,152.6491,199.9209,-23.37924,0.0001121609,-6.636577,24.30295,4,1,37.76347,0.3740845,1,0,1.430511E-06
2.399999,1154.4,152.6491,199.7874,-23.51044,0.000112146,-6.673814,24.43933,4,1,38.25227,0.3740845,1,0,2.717972E-06
2.419999,1153.928,152.6491,199.6532,-23.64082,0.0001121311,-6.710816,24.57486,4,1,38.74373,0.3740845,1,0,1.621246E-06
2.439999,1153.452,152.6491,199.5182,-23.77037,0.0001121162,-6.747585,24.70953,4,1,39.23797,0.3740845,1,0,2.241135E-06
2.459999,1152.974,152.6491,199.3825,-23.89911,0.0001121013,-6.784122,24.84335,4,1,39.73488,0.3740845,1,0,9.536743E-08
2.479999,1152.494,152.6491,199.2461,-24.02703,0.0001120864,-6.820429,24.97632,4,1,40.23446,0.3740845,1,0,-1.382828E-06
2.499999,1152.01,152.6491,199.109,-24.15414,0.0001120864,-6.856506,25.10845,4,1,40.73658,0.3740845,1,0,-3.004074E-06
2.519999,1151.525,152.6491,198.9711,-24.28045,0.0001120864,-6.892357,25.23975,4,1,41.24136,0.3740845,1,0,-2.002716E-06
2.539999,1151.037,152.6491,198.8326,-24.40596,0.0001120864,-6.927981,25.37022,4,1,41.7488,0.3740845,1,0,-1.811981E-06
2.559999,1150.546,152.6491,198.6933,-24.53068,0.0001120864,-6.963381,25.49986,4,1,42.25879,0.3740845,1,0,-2.861023E-06
2.579999,1150.053,152.6491,198.5533,-24.65461,0.0001120864,-6.998559,25.62869,4,1,42.77131,0.3740845,1,0,-3.051758E-06
2.599999,1149.557,152.6491,198.4127,-24.77776,0.0001120864,-7.033514,25.7567,4,1,43.2865,0.3740845,1,0,-2.193451E-06
2.619999,1149.059,152.6491,198.2713,-24.90013,0.0001120864,-7.068248,25.88391,4,1,43.80421,0.3740845,1,0,-3.910065E-06
2.639999,1148.559,152.6491,198.1293,-25.02172,0.0001120864,-7.102765,26.0103,4,1,44.32447,0.3740845,1,0,-6.389618E-06
2.659999,1148.056,152.6491,197.9865,-25.14255,0.0001120864,-7.137064,26.1359,4,1,44.84715,0.3740845,1,0,-7.724762E-06
2.679999,1147.551,152.6491,197.8431,-25.26262,0.0001120864,-7.171147,26.26072,4,1,45.37236,0.3740845,1,0,-6.771088E-06
2.699999,1147.043,152.6491,197.699,-25.38193,0.0001120864,-7.205018,26.38474,4,1,45.9001,0.3740845,1,0,-7.534027E-06
2.719999,1146.533,152.6491,197.5542,-25.50048,0.0001120864,-7.238675,26.50798,4,1,46.43027,0.3740845,1,0,-9.346008E-06
2.739999,1146.021,152.6491,197.4088,-25.61828,0.0001120864,-7.27212,26.63044,4,1,46.96284,0.3740845,1,0,-9.536743E-06
2.759999,1145.506,152.6491,197.2627,-25.73534,0.0001120864,-7.305357,26.75213,4,1,47.49783,0.3740845,1,0,-8.487702E-06
2.779999,1144.989,152.6491,197.1159,-25.85166,0.0001120864,-7.338384,26.87304,4,1,48.03534,0.3740845,1,0,-7.629395E-06
2.799999,1144.47,152.6491,196.9685,-25.96725,0.0001120864,-7.371202,26.9932,4,1,48.57516,0.3740845,1,0,-8.964539E-06
2.819999,1143.948,152.6491,196.8204,-26.0821,0.0001120864,-7.403816,27.11259,4,1,49.11737,0.3740845,1,0,-7.05719E-06
2.839999,1143.424,152.6491,196.6717,-26.19623,0.0001120864,-7.436223,27.23123,4,1,49.66199,0.3740845,1,0,-7.152557E-06
2.859999,1142.898,152.6491,196.5223,-26.30964,0.0001120864,-7.468426,27.34912,4,1,50.20903,0.3740845,1,0,-7.152557E-06
2.879999,1142.37,152.6491,196.3723,-26.42233,0.0001120864,-7.500427,27.46627,4,1,50.75835,0.3740845,1,0,-9.155274E-06
2.899999,1141.839,152.6491,196.2216,-26.53431,0.0001120864,-7.532227,27.58268,4,1,51.30996,0.3740845,1,0,-9.059906E-06
2.919999,1141.306,152.6491,196.0704,-26.64558,0.0001120864,-7.563827,27.69835,4,1,51.86397,0.3740845,1,0,-7.534027E-06
2.939999,1140.771,152.6491,195.9185,-26.75615,0.0001120864,-7.595227,27.81329,4,1,52.42027,0.3740845,1,0,-9.632111E-06
2.959999,1140.234,152.6491,195.7659,-26.86602,0.0001120864,-7.626431,27.9275,4,1,52.97885,0.3740845,1,0,-1.096725E-05
2.979999,1139.694,152.6491,195.6128,-26.97519,0.0001120864,-7.657437,28.04099,4,1,53.53972,0.3740845,1,0,-1.239777E-05
2.999999,1139.152,152.6491,195.459,-27.08368,0.0001120864,-7.688249,28.15377,4,1,54.10275,0.3740845,1,0,-1.316071E-05
3.019999,1138.609,152.6491,195.3046,-27.19148,0.0001120864,-7.718867,28.26584,4,1,54.66805,0.3740845,1,0,-1.239777E-05
