vehicle,line,startX,startY,startZ,runup,launchX,launchY,launchZ,speed,landingX,landingY,landingZ,minClearance,air,headingDot,minUp
original,3,1186.389,152.68,208.868,215,978.2074,179.6197,149.7641,36.46632,852.7811,174.9569,114.2189,0.248703,4.939996,0.9999846,0.6113281
