course,vehicle,speed,line,seconds,travel,air,minUp,recovered,outcome,scoredDistance,scoredAirtime,awards
Street Loop Reverse,original,28,-1.5,3.840,89.533,0.360,0.991,True,midair reset excluded,0.000,0.000,0
Street Loop Reverse,tourer,28,-1.5,3.840,89.543,0.360,0.992,True,midair reset excluded,0.000,0.000,0
Street Loop Reverse,moto,28,-1.5,4.420,88.309,0.360,0.990,True,midair reset excluded,0.000,0.000,0
Street Loop Reverse,atv,28,-1.5,3.820,89.172,0.360,0.992,True,midair reset excluded,0.000,0.000,0
