time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,37.643,0.753,-629.714,8.809,14.217,4,7.800,0.080,""
0.040,37.653,1.506,-629.702,8.808,13.464,4,7.924,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.060,37.661,2.259,-629.689,8.806,12.711,4,8.065,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.080,37.670,3.013,-629.677,8.803,11.958,4,8.212,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.100,37.678,3.766,-629.664,8.799,11.204,4,8.367,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.120,37.685,4.520,-629.652,8.795,10.451,4,8.527,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.140,37.692,5.274,-629.639,8.791,9.697,4,8.693,0.039,"Ground_80_320:(0.00, 1.00, 0.00)"
0.160,37.698,6.028,-629.627,8.786,8.943,4,8.862,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.180,37.705,6.782,-629.614,8.781,8.189,4,9.031,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.200,37.710,7.537,-629.602,8.776,7.435,4,9.197,0.049,"Ground_80_320:(0.00, 1.00, 0.00)"
0.220,37.716,8.291,-629.590,8.770,6.680,4,9.358,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.240,37.721,9.045,-629.577,8.764,5.926,4,9.511,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.260,37.725,9.800,-629.565,8.759,5.172,4,9.655,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.280,37.730,10.555,-629.552,8.753,4.417,4,9.786,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.300,37.734,11.309,-629.540,8.747,3.662,4,9.904,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.320,37.738,12.064,-629.527,8.742,2.908,4,10.007,0.035,"Ground_80_320:(0.00, 1.00, 0.00)"
0.340,37.741,12.819,-629.515,8.736,2.153,4,10.094,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.360,37.745,13.574,-629.502,8.731,1.398,4,10.167,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.380,37.748,14.329,-629.490,8.726,0.643,4,10.223,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
0.400,37.751,15.084,-629.477,8.721,-0.112,4,10.265,0.021,"Ground_80_320:(0.00, 1.00, 0.00)"
0.420,37.754,15.839,-629.465,8.716,-0.866,4,10.294,0.018,"Ground_80_320:(0.00, 1.00, 0.00)"
0.440,37.756,16.594,-629.453,8.711,-1.622,4,10.308,0.015,"Ground_80_320:(0.00, 1.00, 0.00)"
0.460,37.759,17.349,-629.440,8.707,-2.377,4,10.312,0.013,"Ground_80_320:(0.00, 1.00, 0.00)"
0.480,37.761,18.104,-629.428,8.703,-3.132,4,10.305,0.010,"Ground_80_320:(0.00, 1.00, 0.00)"
0.500,37.763,18.860,-629.415,8.699,-3.887,4,10.288,0.008,"Ground_80_320:(0.00, 1.00, 0.00)"
0.520,37.765,19.615,-629.403,8.695,-4.642,4,10.265,0.007,"Ground_80_320:(0.00, 1.00, 0.00)"
0.540,37.767,20.370,-629.390,8.691,-5.397,4,10.235,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.560,37.769,21.126,-629.378,8.688,-6.153,4,10.201,0.004,"Ground_80_320:(0.00, 1.00, 0.00)"
0.580,37.770,21.881,-629.365,8.684,-6.908,4,10.163,0.003,"Ground_80_320:(0.00, 1.00, 0.00)"
0.600,37.772,22.636,-629.353,8.681,-7.663,4,10.124,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.620,37.773,23.392,-629.340,8.678,-8.419,4,10.083,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.640,37.774,24.147,-629.328,8.675,-9.174,4,10.043,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
