time,station,travel,lateral,x,y,z,speed,up,water
97.70,1058.98,46.73,0.66,704.06,79.20,-50.72,11.86,1.000,0.000
97.72,1058.74,46.97,0.66,704.27,79.20,-50.61,11.88,1.000,0.000
97.74,1058.50,47.21,0.66,704.48,79.20,-50.50,11.89,1.000,0.000
97.76,1058.26,47.44,0.66,704.69,79.20,-50.40,11.89,1.000,0.000
97.78,1058.02,47.68,0.66,704.90,79.20,-50.29,11.90,1.000,0.000
97.80,1057.79,47.92,0.66,705.11,79.20,-50.18,11.80,1.000,0.000
97.82,1057.55,48.15,0.66,705.32,79.20,-50.07,11.82,1.000,0.000
97.84,1057.32,48.39,0.66,705.53,79.19,-49.96,11.84,1.000,0.000
97.86,1057.08,48.63,0.66,705.74,79.19,-49.86,11.85,1.000,0.000
97.88,1056.84,48.86,0.66,705.96,79.19,-49.75,11.86,1.000,0.000
97.90,1056.60,49.10,0.66,706.17,79.19,-49.64,11.87,1.000,0.000
97.92,1056.37,49.34,0.66,706.38,79.19,-49.53,11.88,1.000,0.000
97.94,1056.13,49.58,0.66,706.59,79.19,-49.42,11.89,1.000,0.000
97.96,1055.89,49.82,0.66,706.80,79.19,-49.31,11.90,1.000,0.000
97.98,1055.65,50.05,0.66,707.01,79.19,-49.20,11.91,1.000,0.000
98.00,1055.42,50.29,0.66,707.22,79.18,-49.08,11.81,1.000,0.000
98.02,1055.18,50.53,0.66,707.43,79.18,-48.97,11.82,1.000,0.000
98.04,1054.94,50.76,0.66,707.64,79.18,-48.86,11.84,1.000,0.000
98.06,1054.70,51.00,0.66,707.84,79.18,-48.75,11.85,1.000,0.000
98.08,1054.46,51.24,0.66,708.05,79.18,-48.63,11.86,1.000,0.000
98.10,1054.23,51.48,0.66,708.26,79.18,-48.52,11.87,1.000,0.000
98.12,1053.99,51.72,0.66,708.47,79.18,-48.41,11.88,1.000,0.000
98.14,1053.75,51.95,0.66,708.68,79.18,-48.29,11.89,1.000,0.000
98.16,1053.51,52.19,0.66,708.88,79.17,-48.17,11.90,1.000,0.000
98.18,1053.28,52.43,0.66,709.09,79.17,-48.06,11.91,1.000,0.000
98.20,1053.04,52.67,0.66,709.30,79.17,-47.94,11.80,1.000,0.000
98.22,1052.80,52.90,0.66,709.50,79.17,-47.82,11.82,1.000,0.000
98.24,1052.57,53.14,0.66,709.71,79.17,-47.70,11.83,1.000,0.000
98.26,1052.33,53.38,0.66,709.91,79.17,-47.58,11.85,1.000,0.000
98.28,1052.09,53.61,0.66,710.12,79.17,-47.46,11.86,1.000,0.000
98.30,1051.85,53.85,0.66,710.32,79.17,-47.34,11.87,1.000,0.000
98.32,1051.62,54.09,0.66,710.52,79.16,-47.22,11.88,1.000,0.000
98.34,1051.38,54.33,0.66,710.73,79.16,-47.09,11.88,1.000,0.000
98.36,1051.14,54.56,0.66,710.93,79.16,-46.97,11.89,1.000,0.000
98.38,1050.90,54.80,0.67,711.13,79.16,-46.84,11.90,1.000,0.000
98.40,1050.67,55.04,0.67,711.33,79.16,-46.71,11.90,1.000,0.000
98.42,1050.43,55.28,0.67,711.53,79.16,-46.59,11.80,1.000,0.000
98.44,1050.19,55.51,0.68,711.73,79.16,-46.46,11.81,1.000,0.000
98.46,1049.94,55.76,0.67,711.92,79.15,-46.33,11.82,1.000,0.000
98.48,1049.70,56.00,0.67,712.12,79.15,-46.19,11.83,1.000,0.000
98.50,1049.47,56.24,0.67,712.31,79.15,-46.06,11.84,1.000,0.000
98.52,1049.23,56.48,0.67,712.51,79.15,-45.92,11.85,1.000,0.000
98.54,1048.99,56.71,0.68,712.70,79.15,-45.78,11.85,1.000,0.000
98.56,1048.75,56.95,0.68,712.89,79.15,-45.64,11.85,1.000,0.000
98.58,1048.52,57.19,0.68,713.08,79.15,-45.50,11.85,1.000,0.000
98.60,1048.28,57.43,0.68,713.27,79.15,-45.35,11.85,1.000,0.000
98.62,1048.04,57.66,0.69,713.46,79.14,-45.20,11.85,1.000,0.000
98.64,1047.80,57.90,0.69,713.64,79.14,-45.05,11.85,1.000,0.000
98.66,1047.57,58.14,0.70,713.82,79.14,-44.90,11.84,1.000,0.000
98.68,1047.33,58.37,0.71,714.00,79.14,-44.74,11.84,1.000,0.000
98.70,1047.10,58.61,0.72,714.18,79.14,-44.59,11.83,1.000,0.000
98.72,1046.86,58.85,0.74,714.35,79.14,-44.42,11.82,1.000,0.000
98.74,1046.63,59.08,0.76,714.53,79.13,-44.26,11.82,1.000,0.000
98.76,1046.39,59.31,0.78,714.69,79.13,-44.09,11.81,1.000,0.000
98.78,1046.16,59.55,0.81,714.86,79.13,-43.92,11.80,1.000,0.000
98.80,1045.82,59.89,0.81,715.02,79.13,-43.75,11.79,1.000,0.000
98.82,1045.58,60.12,0.81,715.18,79.13,-43.57,11.78,1.000,0.000
98.84,1045.34,60.36,0.82,715.33,79.13,-43.39,11.77,1.000,0.000
98.86,1045.11,60.60,0.83,715.49,79.13,-43.21,11.77,1.000,0.000
98.88,1044.87,60.83,0.84,715.63,79.12,-43.02,11.76,1.000,0.000
98.90,1044.64,61.07,0.85,715.78,79.12,-42.84,11.75,1.000,0.000
98.92,1044.40,61.31,0.87,715.92,79.12,-42.64,11.74,1.000,0.000
98.94,1044.17,61.54,0.89,716.05,79.12,-42.45,11.74,1.000,0.000
98.96,1043.93,61.77,0.92,716.18,79.12,-42.25,11.73,1.000,0.000
98.98,1043.70,62.01,0.95,716.31,79.11,-42.05,11.73,1.000,0.000
99.00,1043.47,62.24,0.99,716.43,79.11,-41.85,11.73,1.000,0.000
99.02,1043.24,62.47,1.03,716.55,79.11,-41.64,11.72,1.000,0.000
99.04,1042.58,63.13,1.06,716.66,79.11,-41.44,11.72,1.000,0.000
99.06,1042.35,63.36,1.01,716.77,79.11,-41.23,11.72,1.000,0.000
99.08,1042.12,63.59,0.98,716.87,79.10,-41.01,11.72,1.000,0.000
99.10,1041.89,63.82,0.95,716.97,79.10,-40.80,11.73,1.000,0.000
99.12,1041.65,64.05,0.92,717.07,79.10,-40.58,11.73,1.000,0.000
99.14,1041.42,64.29,0.89,717.16,79.10,-40.36,11.73,1.000,0.000
99.16,1041.18,64.52,0.87,717.24,79.09,-40.14,11.74,1.000,0.000
99.18,1040.95,64.76,0.86,717.32,79.09,-39.92,11.74,1.000,0.000
99.20,1040.71,64.99,0.85,717.40,79.09,-39.70,11.75,1.000,0.000
99.22,1040.48,65.23,0.84,717.47,79.09,-39.47,11.75,1.000,0.000
99.24,1040.12,65.59,0.80,717.54,79.08,-39.25,11.76,1.000,0.000
99.26,1039.89,65.81,0.76,717.61,79.08,-39.02,11.77,1.000,0.000
99.28,1039.66,66.04,0.73,717.67,79.08,-38.79,11.77,1.000,0.000
99.30,1039.43,66.27,0.71,717.73,79.07,-38.56,11.78,1.000,0.000
99.32,1039.20,66.50,0.69,717.78,79.07,-38.33,11.79,1.000,0.000
99.34,1038.97,66.73,0.67,717.83,79.07,-38.10,11.80,1.000,0.000
99.36,1038.74,66.97,0.66,717.88,79.07,-37.87,11.81,1.000,0.000
99.38,1038.51,67.20,0.65,717.92,79.06,-37.63,11.82,1.000,0.000
99.40,1038.27,67.43,0.65,717.96,79.06,-37.40,11.82,1.000,0.000
99.42,1038.04,67.67,0.65,717.99,79.06,-37.17,11.83,1.000,0.000
99.44,1037.80,67.90,0.65,718.03,79.06,-36.93,11.84,1.000,0.000
99.46,1037.57,68.14,0.65,718.06,79.05,-36.70,11.85,1.000,0.000
99.48,1037.33,68.37,0.65,718.09,79.05,-36.46,11.86,1.000,0.000
99.50,1037.09,68.61,0.66,718.11,79.05,-36.22,11.86,1.000,0.000
99.52,1036.86,68.85,0.66,718.14,79.05,-35.99,11.87,1.000,0.000
99.54,1036.62,69.08,0.67,718.16,79.04,-35.75,11.88,1.000,0.000
99.56,1036.38,69.32,0.67,718.18,79.04,-35.51,11.89,1.000,0.000
99.58,1036.15,69.56,0.68,718.19,79.04,-35.27,11.89,1.000,0.000
99.60,1035.91,69.80,0.68,718.21,79.04,-35.04,11.90,1.000,0.000
99.62,1035.67,70.03,0.68,718.22,79.03,-34.80,11.90,1.000,0.000
99.64,1035.43,70.27,0.69,718.23,79.03,-34.56,11.80,1.000,0.000
99.66,1035.20,70.51,0.69,718.24,79.03,-34.33,11.82,1.000,0.000
99.68,1034.96,70.74,0.69,718.25,79.03,-34.09,11.84,1.000,0.000
99.70,1034.72,70.98,0.70,718.25,79.03,-33.85,11.85,1.000,0.000
99.72,1034.49,71.22,0.70,718.26,79.02,-33.62,11.86,1.000,0.000
99.74,1034.25,71.46,0.70,718.26,79.02,-33.38,11.87,1.000,0.000
99.76,1034.01,71.69,0.70,718.26,79.02,-33.14,11.88,1.000,0.000
99.78,1033.77,71.93,0.70,718.27,79.02,-32.90,11.89,1.000,0.000
99.80,1033.54,72.17,0.70,718.27,79.02,-32.66,11.90,1.000,0.000
99.82,1033.30,72.41,0.70,718.27,79.01,-32.43,11.80,1.000,0.000
99.84,1033.06,72.64,0.70,718.26,79.01,-32.19,11.82,1.000,0.000
99.86,1032.83,72.88,0.70,718.26,79.01,-31.96,11.84,1.000,0.000
99.88,1032.59,73.12,0.70,718.26,79.01,-31.72,11.85,1.000,0.000
99.90,1032.35,73.35,0.70,718.26,79.01,-31.48,11.86,1.000,0.000
99.92,1032.11,73.59,0.70,718.25,79.00,-31.24,11.88,1.000,0.000
99.94,1031.88,73.83,0.69,718.25,79.00,-31.01,11.89,1.000,0.000
99.96,1031.64,74.07,0.69,718.24,79.00,-30.77,11.90,1.000,0.000
99.98,1031.40,74.30,0.69,718.24,79.00,-30.53,11.90,1.000,0.000
