time,station,travel,lateral,x,y,z,speed,up,water
254.90,786.38,7.36,0.67,478.73,87.72,-33.11,11.37,0.992,0.000
254.92,786.15,7.58,0.67,478.85,87.74,-33.31,11.41,0.992,0.000
254.94,785.92,7.81,0.67,478.96,87.77,-33.50,11.45,0.992,0.000
254.96,785.69,8.04,0.67,479.08,87.79,-33.70,11.48,0.992,0.000
254.98,785.46,8.27,0.67,479.20,87.82,-33.89,11.52,0.992,0.000
255.00,785.24,8.50,0.67,479.32,87.84,-34.09,11.54,0.993,0.000
255.02,785.01,8.73,0.67,479.44,87.86,-34.29,11.57,0.993,0.000
255.04,784.78,8.96,0.67,479.55,87.89,-34.49,11.59,0.993,0.000
255.06,784.54,9.20,0.67,479.67,87.91,-34.69,11.61,0.993,0.000
255.08,784.31,9.43,0.67,479.79,87.93,-34.88,11.63,0.993,0.000
255.10,784.08,9.66,0.67,479.91,87.95,-35.08,11.64,0.993,0.000
255.12,783.84,9.90,0.67,480.03,87.98,-35.28,11.66,0.993,0.000
255.14,783.61,10.13,0.67,480.15,88.00,-35.48,11.67,0.993,0.000
255.16,783.37,10.36,0.67,480.27,88.02,-35.68,11.69,0.994,0.000
255.18,783.15,10.58,0.67,480.40,88.04,-35.88,11.70,0.994,0.000
255.20,782.92,10.82,0.67,480.52,88.06,-36.08,11.71,0.994,0.000
255.22,782.68,11.05,0.67,480.64,88.08,-36.28,11.72,0.994,0.000
255.24,782.45,11.29,0.68,480.76,88.10,-36.48,11.73,0.994,0.000
255.26,782.21,11.52,0.68,480.88,88.12,-36.68,11.73,0.994,0.000
255.28,781.98,11.76,0.68,481.00,88.13,-36.88,11.74,0.994,0.000
255.30,781.74,12.00,0.68,481.12,88.15,-37.09,11.75,0.994,0.000
255.32,781.51,12.23,0.68,481.25,88.17,-37.29,11.75,0.995,0.000
255.34,781.27,12.47,0.68,481.37,88.19,-37.49,11.76,0.995,0.000
255.36,781.03,12.70,0.68,481.49,88.20,-37.69,11.77,0.995,0.000
255.38,780.81,12.93,0.68,481.61,88.22,-37.89,11.77,0.995,0.000
255.40,780.57,13.17,0.68,481.74,88.23,-38.09,11.78,0.995,0.000
255.42,780.34,13.40,0.68,481.86,88.25,-38.29,11.78,0.995,0.000
255.44,780.10,13.64,0.68,481.98,88.26,-38.49,11.79,0.995,0.000
255.46,779.86,13.88,0.68,482.11,88.28,-38.69,11.79,0.995,0.000
255.48,779.63,14.11,0.68,482.23,88.29,-38.89,11.80,0.995,0.000
255.50,779.39,14.35,0.68,482.36,88.30,-39.09,11.80,0.995,0.000
255.52,779.15,14.58,0.68,482.48,88.32,-39.30,11.81,0.995,0.000
255.54,778.92,14.82,0.68,482.60,88.33,-39.50,11.81,0.995,0.000
255.56,778.69,15.05,0.68,482.73,88.34,-39.70,11.81,0.996,0.000
255.58,778.45,15.28,0.68,482.85,88.35,-39.90,11.82,0.996,0.000
255.60,778.22,15.52,0.68,482.98,88.36,-40.10,11.82,0.996,0.000
255.62,777.98,15.76,0.68,483.10,88.37,-40.30,11.82,0.996,0.000
255.64,777.74,16.00,0.68,483.23,88.38,-40.50,11.83,0.996,0.000
255.66,777.50,16.23,0.68,483.36,88.39,-40.70,11.83,0.996,0.000
255.68,777.27,16.47,0.68,483.48,88.40,-40.90,11.84,0.996,0.000
255.70,777.03,16.71,0.68,483.61,88.41,-41.10,11.84,0.996,0.000
255.72,776.79,16.95,0.68,483.74,88.42,-41.30,11.84,0.996,0.000
255.74,776.55,17.18,0.68,483.86,88.43,-41.51,11.85,0.996,0.000
255.76,776.33,17.41,0.68,483.99,88.44,-41.71,11.85,0.996,0.000
255.78,776.09,17.65,0.68,484.12,88.44,-41.91,11.85,0.996,0.000
255.80,775.85,17.89,0.68,484.24,88.45,-42.11,11.86,0.996,0.000
255.82,775.61,18.12,0.68,484.37,88.46,-42.31,11.86,0.996,0.000
255.84,775.38,18.36,0.68,484.50,88.46,-42.51,11.86,0.997,0.000
255.86,775.14,18.60,0.68,484.63,88.47,-42.71,11.87,0.997,0.000
255.88,774.90,18.84,0.68,484.76,88.47,-42.91,11.87,0.997,0.000
255.90,774.66,19.08,0.68,484.89,88.48,-43.11,11.87,0.997,0.000
255.92,774.42,19.31,0.68,485.02,88.48,-43.31,11.88,0.997,0.000
255.94,774.19,19.55,0.68,485.15,88.49,-43.51,11.88,0.997,0.000
255.96,773.95,19.78,0.68,485.28,88.49,-43.71,11.88,0.997,0.000
255.98,773.72,20.02,0.68,485.41,88.50,-43.91,11.89,0.997,0.000
256.00,773.48,20.26,0.68,485.54,88.50,-44.11,11.89,0.997,0.000
256.02,773.24,20.50,0.68,485.67,88.50,-44.31,11.89,0.997,0.000
256.04,773.00,20.74,0.68,485.80,88.50,-44.50,11.89,0.997,0.000
256.06,772.76,20.98,0.68,485.93,88.51,-44.70,11.90,0.997,0.000
256.08,772.52,21.21,0.68,486.06,88.51,-44.90,11.90,0.997,0.000
256.10,772.29,21.45,0.68,486.19,88.51,-45.10,11.80,0.997,0.000
256.12,772.05,21.69,0.68,486.32,88.51,-45.30,11.81,0.997,0.000
256.14,771.81,21.92,0.68,486.45,88.51,-45.49,11.82,0.997,0.000
256.16,771.57,22.16,0.67,486.59,88.51,-45.69,11.84,0.997,0.000
256.18,771.34,22.40,0.67,486.72,88.51,-45.89,11.85,0.997,0.000
256.20,771.10,22.64,0.67,486.85,88.52,-46.08,11.86,0.997,0.000
256.22,770.86,22.87,0.67,486.98,88.52,-46.28,11.86,0.997,0.000
256.24,770.63,23.11,0.67,487.12,88.52,-46.48,11.87,0.997,0.000
256.26,770.39,23.35,0.66,487.25,88.52,-46.67,11.88,0.997,0.000
256.28,770.15,23.59,0.66,487.38,88.52,-46.87,11.89,0.997,0.000
256.30,769.91,23.83,0.66,487.52,88.52,-47.07,11.89,0.997,0.000
256.32,769.67,24.06,0.66,487.65,88.52,-47.26,11.90,0.997,0.000
256.34,769.44,24.30,0.66,487.79,88.52,-47.46,11.90,0.997,0.000
256.36,769.20,24.54,0.66,487.92,88.52,-47.65,11.80,0.997,0.000
256.38,768.96,24.78,0.66,488.06,88.53,-47.85,11.81,0.997,0.000
256.40,768.73,25.01,0.65,488.19,88.53,-48.04,11.83,0.997,0.000
256.42,768.49,25.25,0.65,488.33,88.53,-48.23,11.84,0.997,0.000
256.44,768.25,25.49,0.65,488.47,88.53,-48.43,11.85,0.997,0.000
256.46,768.01,25.72,0.65,488.60,88.54,-48.62,11.86,0.997,0.000
256.48,767.78,25.96,0.65,488.74,88.54,-48.81,11.87,0.997,0.000
256.50,767.54,26.20,0.65,488.88,88.54,-49.01,11.87,0.997,0.000
256.52,767.30,26.44,0.65,489.02,88.54,-49.20,11.88,0.997,0.000
256.54,767.06,26.68,0.65,489.16,88.55,-49.39,11.89,0.997,0.000
256.56,766.82,26.91,0.65,489.29,88.55,-49.59,11.89,0.997,0.000
256.58,766.59,27.15,0.65,489.43,88.55,-49.78,11.90,0.997,0.000
256.60,766.35,27.39,0.65,489.57,88.55,-49.97,11.90,0.997,0.000
256.62,766.11,27.63,0.65,489.71,88.56,-50.16,11.80,0.997,0.000
256.64,765.88,27.86,0.65,489.85,88.56,-50.35,11.81,0.997,0.000
256.66,765.64,28.10,0.65,490.00,88.56,-50.54,11.83,0.997,0.000
256.68,765.40,28.34,0.65,490.14,88.57,-50.73,11.84,0.997,0.000
256.70,765.17,28.57,0.66,490.28,88.57,-50.92,11.85,0.997,0.000
256.72,764.93,28.81,0.66,490.42,88.57,-51.11,11.86,0.997,0.000
256.74,764.69,29.05,0.66,490.56,88.57,-51.30,11.87,0.997,0.000
256.76,764.45,29.29,0.66,490.71,88.58,-51.49,11.88,0.997,0.000
256.78,764.21,29.53,0.65,490.85,88.58,-51.68,11.88,0.997,0.000
256.80,763.97,29.76,0.65,491.00,88.58,-51.87,11.89,0.997,0.000
256.82,763.74,30.00,0.65,491.14,88.58,-52.06,11.90,0.997,0.000
256.84,763.50,30.24,0.65,491.29,88.58,-52.24,11.90,0.997,0.000
256.86,763.26,30.48,0.65,491.43,88.59,-52.43,11.80,0.997,0.000
256.88,763.03,30.71,0.65,491.58,88.59,-52.62,11.81,0.997,0.000
256.90,762.79,30.95,0.65,491.73,88.59,-52.80,11.83,0.997,0.000
256.92,762.56,31.18,0.65,491.88,88.59,-52.99,11.84,0.997,0.000
256.94,762.32,31.41,0.65,492.02,88.59,-53.17,11.85,0.997,0.000
256.96,762.09,31.65,0.65,492.17,88.59,-53.36,11.86,0.996,0.000
256.98,761.85,31.89,0.66,492.33,88.59,-53.54,11.87,0.996,0.000
257.00,761.61,32.13,0.66,492.48,88.58,-53.72,11.88,0.996,0.000
257.02,761.37,32.37,0.66,492.63,88.58,-53.91,11.89,0.996,0.000
257.04,761.13,32.60,0.66,492.78,88.58,-54.09,11.90,0.995,0.000
257.06,760.89,32.84,0.66,492.94,88.58,-54.27,11.91,0.995,0.000
257.08,760.66,33.08,0.66,493.09,88.57,-54.45,11.81,0.995,0.000
257.10,760.42,33.32,0.66,493.24,88.57,-54.63,11.83,0.994,0.000
257.12,760.18,33.55,0.66,493.40,88.56,-54.81,11.84,0.994,0.000
257.14,759.94,33.79,0.66,493.56,88.55,-54.99,11.86,0.993,0.000
257.16,759.71,34.03,0.66,493.72,88.54,-55.17,11.88,0.992,0.000
257.18,759.47,34.27,0.66,493.87,88.53,-55.35,11.89,0.992,0.000
257.20,759.23,34.51,0.65,494.03,88.52,-55.53,11.90,0.991,0.000
257.22,758.99,34.75,0.65,494.19,88.51,-55.70,11.81,0.990,0.000
257.24,758.75,34.98,0.65,494.35,88.49,-55.88,11.83,0.988,0.000
257.26,758.52,35.22,0.64,494.52,88.48,-56.05,11.86,0.987,0.000
257.28,758.30,35.44,0.64,494.68,88.46,-56.23,11.88,0.986,0.000
257.30,758.06,35.68,0.64,494.84,88.44,-56.40,11.90,0.984,0.000
257.32,757.82,35.92,0.65,495.01,88.42,-56.57,11.91,0.983,0.000
257.34,757.58,36.15,0.65,495.17,88.40,-56.74,11.82,0.981,0.000
257.36,757.34,36.39,0.65,495.34,88.38,-56.91,11.85,0.979,0.000
257.38,757.11,36.63,0.65,495.50,88.36,-57.08,11.88,0.977,0.000
257.40,756.87,36.87,0.65,495.67,88.34,-57.25,11.90,0.975,0.000
257.42,756.63,37.11,0.65,495.84,88.31,-57.42,11.82,0.972,0.000
257.44,756.41,37.32,0.65,496.01,88.28,-57.59,11.85,0.970,0.000
257.46,756.18,37.56,0.66,496.18,88.26,-57.75,11.88,0.967,0.000
257.48,755.94,37.80,0.66,496.35,88.23,-57.92,11.91,0.964,0.000
257.50,755.70,38.04,0.67,496.52,88.20,-58.08,11.83,0.961,0.000
257.52,755.46,38.28,0.67,496.69,88.16,-58.24,11.86,0.957,0.000
257.54,755.22,38.52,0.68,496.86,88.13,-58.41,11.90,0.954,0.000
257.56,754.98,38.76,0.68,497.04,88.09,-58.57,11.93,0.951,0.000
257.58,754.74,39.00,0.68,497.21,88.05,-58.73,11.85,0.947,0.000
257.60,754.52,39.22,0.68,497.39,88.01,-58.89,11.89,0.944,0.000
257.62,754.28,39.46,0.69,497.56,87.97,-59.05,11.93,0.940,0.000
257.64,754.04,39.70,0.70,497.74,87.93,-59.21,11.85,0.936,0.000
257.66,753.80,39.94,0.70,497.91,87.89,-59.36,11.90,0.932,0.000
257.68,753.56,40.18,0.71,498.09,87.84,-59.52,11.94,0.928,0.000
257.70,753.32,40.42,0.71,498.27,87.79,-59.67,11.87,0.923,0.000
257.72,753.08,40.66,0.71,498.44,87.74,-59.83,11.91,0.918,0.000
257.74,752.84,40.89,0.71,498.62,87.69,-59.98,11.85,0.914,0.000
257.76,752.60,41.13,0.71,498.80,87.63,-60.13,11.90,0.909,0.000
257.78,752.39,41.35,0.71,498.97,87.58,-60.28,11.84,0.905,0.000
257.80,752.15,41.59,0.72,499.15,87.52,-60.43,11.90,0.900,0.000
257.82,751.91,41.83,0.72,499.33,87.46,-60.58,11.95,0.896,0.000
257.84,751.67,42.07,0.72,499.51,87.40,-60.73,11.89,0.891,0.000
257.86,751.43,42.31,0.73,499.69,87.33,-60.88,11.94,0.886,0.000
257.88,751.19,42.55,0.73,499.87,87.26,-61.02,11.89,0.881,0.000
257.90,750.95,42.79,0.73,500.05,87.20,-61.17,11.94,0.876,0.000
257.92,750.71,43.03,0.72,500.22,87.13,-61.31,11.89,0.871,0.000
257.94,750.47,43.27,0.72,500.40,87.05,-61.46,11.95,0.866,0.000
257.96,750.23,43.51,0.72,500.58,86.98,-61.60,11.90,0.861,0.000
257.98,750.00,43.73,0.72,500.76,86.91,-61.74,11.96,0.856,0.000
258.00,749.76,43.97,0.72,500.94,86.83,-61.88,11.91,0.851,0.000
258.02,749.53,44.21,0.71,501.12,86.75,-62.02,11.87,0.847,0.000
258.04,749.29,44.45,0.71,501.30,86.67,-62.16,11.94,0.843,0.000
258.06,749.05,44.69,0.71,501.47,86.59,-62.30,11.89,0.840,0.000
258.08,748.81,44.93,0.71,501.65,86.51,-62.44,11.96,0.837,0.000
258.10,748.57,45.17,0.71,501.83,86.43,-62.58,11.91,0.834,0.000
258.12,748.33,45.41,0.71,502.01,86.35,-62.71,11.87,0.832,0.000
258.14,748.09,45.65,0.71,502.19,86.27,-62.85,11.94,0.829,0.000
258.16,747.85,45.89,0.71,502.37,86.19,-62.98,11.90,0.827,0.000
258.18,747.62,46.12,0.71,502.55,86.11,-63.12,11.86,0.825,0.000
258.20,747.38,46.36,0.71,502.73,86.02,-63.25,11.94,0.823,0.000
258.22,747.14,46.59,0.71,502.91,85.94,-63.39,11.90,0.822,0.000
258.24,746.90,46.83,0.71,503.09,85.86,-63.52,11.97,0.821,0.000
258.26,746.66,47.07,0.71,503.27,85.77,-63.65,11.92,0.819,0.000
258.28,746.43,47.31,0.71,503.45,85.68,-63.78,11.89,0.819,0.000
258.30,746.19,47.55,0.71,503.63,85.60,-63.91,11.96,0.818,0.000
258.32,745.95,47.79,0.71,503.81,85.51,-64.04,11.92,0.818,0.000
258.34,745.71,48.03,0.72,503.99,85.43,-64.17,11.88,0.818,0.000
258.36,745.47,48.27,0.72,504.17,85.34,-64.30,11.95,0.818,0.000
258.38,745.21,48.53,0.72,504.35,85.26,-64.43,11.91,0.819,0.000
258.40,744.97,48.77,0.71,504.53,85.17,-64.56,11.88,0.820,0.000
258.42,744.73,49.01,0.71,504.72,85.09,-64.69,11.95,0.821,0.000
258.44,744.49,49.24,0.70,504.90,85.00,-64.82,11.91,0.822,0.000
258.46,744.26,49.48,0.70,505.08,84.92,-64.95,11.87,0.823,0.000
258.48,744.02,49.72,0.69,505.26,84.84,-65.08,11.94,0.825,0.000
258.50,743.78,49.96,0.69,505.44,84.76,-65.20,11.90,0.827,0.000
258.52,743.54,50.19,0.69,505.62,84.67,-65.33,11.86,0.830,0.000
258.54,743.31,50.43,0.69,505.81,84.59,-65.46,11.94,0.832,0.000
258.56,743.07,50.67,0.69,505.99,84.51,-65.59,11.89,0.835,0.000
258.58,742.80,50.93,0.69,506.18,84.44,-65.72,11.96,0.839,0.000
258.60,742.57,51.17,0.68,506.36,84.36,-65.85,11.91,0.842,0.000
258.62,742.33,51.41,0.68,506.55,84.29,-65.97,11.87,0.846,0.000
258.64,742.09,51.65,0.67,506.73,84.21,-66.10,11.94,0.849,0.000
258.66,741.86,51.88,0.67,506.92,84.14,-66.23,11.89,0.853,0.000
258.68,741.62,52.12,0.67,507.10,84.07,-66.36,11.96,0.857,0.000
258.70,741.38,52.36,0.67,507.29,84.00,-66.49,11.91,0.861,0.000
258.72,741.14,52.59,0.67,507.48,83.93,-66.61,11.86,0.865,0.000
258.74,740.91,52.83,0.67,507.66,83.87,-66.74,11.86,0.876,0.000
258.76,740.68,53.06,0.68,507.85,83.82,-66.88,11.91,0.886,0.000
258.78,740.44,53.29,0.69,508.03,83.76,-67.01,11.85,0.895,0.000
258.80,740.15,53.59,0.68,508.22,83.71,-67.14,11.91,0.903,0.000
258.82,739.91,53.82,0.67,508.41,83.66,-67.27,11.85,0.911,0.000
258.84,739.68,54.06,0.66,508.60,83.61,-67.40,11.90,0.918,0.000
258.86,739.44,54.29,0.65,508.78,83.56,-67.53,11.84,0.925,0.000
258.88,739.21,54.53,0.65,508.97,83.51,-67.67,11.90,0.931,0.000
258.90,738.97,54.76,0.65,509.16,83.47,-67.80,11.90,0.938,0.000
258.92,738.74,55.00,0.65,509.35,83.43,-67.93,11.84,0.945,0.000
258.94,738.51,55.23,0.65,509.54,83.39,-68.06,11.88,0.951,0.000
258.96,738.27,55.47,0.65,509.73,83.36,-68.20,11.93,0.956,0.000
258.98,737.96,55.78,0.65,509.92,83.32,-68.33,11.86,0.960,0.000
259.00,737.72,56.01,0.63,510.11,83.29,-68.46,11.91,0.964,0.000
259.02,737.49,56.25,0.61,510.30,83.26,-68.60,11.84,0.968,0.000
259.04,737.26,56.48,0.60,510.50,83.23,-68.73,11.89,0.971,0.000
259.06,737.02,56.72,0.58,510.69,83.20,-68.86,11.93,0.974,0.000
259.08,736.79,56.95,0.57,510.88,83.18,-68.99,11.86,0.977,0.000
259.10,736.55,57.19,0.56,511.08,83.16,-69.12,11.90,0.979,0.000
259.12,736.32,57.42,0.55,511.27,83.14,-69.25,11.83,0.981,0.000
259.14,736.08,57.66,0.55,511.47,83.12,-69.38,11.87,0.983,0.000
259.16,735.85,57.89,0.54,511.66,83.10,-69.51,11.91,0.985,0.000
259.18,735.62,58.11,0.54,511.86,83.08,-69.64,11.83,0.986,0.000
259.20,735.39,58.35,0.54,512.06,83.07,-69.77,11.87,0.987,0.000
259.22,735.15,58.59,0.55,512.26,83.05,-69.89,11.90,0.988,0.000
259.24,734.92,58.82,0.55,512.46,83.04,-70.02,11.82,0.989,0.000
259.26,734.68,59.06,0.56,512.66,83.03,-70.14,11.86,0.989,0.000
259.28,734.44,59.29,0.57,512.86,83.01,-70.27,11.89,0.990,0.000
259.30,734.21,59.53,0.58,513.06,83.00,-70.39,11.91,0.990,0.000
259.32,733.97,59.77,0.60,513.26,82.99,-70.52,11.83,0.991,0.000
259.34,733.73,60.00,0.61,513.47,82.98,-70.64,11.86,0.991,0.000
259.36,733.50,60.24,0.62,513.67,82.96,-70.76,11.89,0.991,0.000
259.38,733.22,60.52,0.62,513.87,82.95,-70.88,11.92,0.991,0.000
259.40,732.98,60.76,0.62,514.08,82.94,-71.00,11.83,0.992,0.000
259.42,732.75,60.99,0.62,514.28,82.93,-71.12,11.87,0.992,0.000
259.44,732.51,61.23,0.62,514.49,82.91,-71.24,11.90,0.992,0.000
259.46,732.27,61.47,0.61,514.69,82.90,-71.36,11.92,0.992,0.000
259.48,732.04,61.70,0.61,514.90,82.88,-71.48,11.83,0.993,0.000
259.50,731.80,61.94,0.61,515.10,82.87,-71.59,11.86,0.993,0.000
259.52,731.56,62.18,0.60,515.31,82.85,-71.71,11.89,0.993,0.000
259.54,731.32,62.41,0.60,515.52,82.83,-71.82,11.91,0.993,0.000
259.56,731.12,62.62,0.60,515.72,82.81,-71.93,11.83,0.993,0.000
259.58,730.88,62.86,0.60,515.93,82.80,-72.04,11.86,0.993,0.000
259.60,730.64,63.10,0.61,516.14,82.78,-72.16,11.88,0.993,0.000
259.62,730.40,63.33,0.62,516.35,82.76,-72.27,11.91,0.993,0.000
259.64,730.17,63.57,0.62,516.56,82.74,-72.38,11.82,0.993,0.000
259.66,729.93,63.81,0.63,516.77,82.72,-72.49,11.85,0.993,0.000
259.68,729.69,64.05,0.64,516.98,82.70,-72.59,11.88,0.993,0.000
259.70,729.45,64.29,0.64,517.19,82.68,-72.70,11.90,0.993,0.000
259.72,729.22,64.52,0.65,517.40,82.66,-72.81,11.82,0.993,0.000
259.74,728.98,64.76,0.66,517.62,82.64,-72.91,11.85,0.992,0.000
259.76,728.71,65.03,0.65,517.83,82.62,-73.02,11.88,0.992,0.000
259.78,728.47,65.27,0.64,518.04,82.60,-73.12,11.91,0.992,0.000
259.80,728.23,65.50,0.64,518.25,82.58,-73.23,11.82,0.993,0.000
259.82,728.00,65.74,0.63,518.47,82.56,-73.33,11.85,0.993,0.000
259.84,727.76,65.98,0.63,518.68,82.53,-73.43,11.88,0.993,0.000
259.86,727.52,66.22,0.62,518.89,82.51,-73.53,11.91,0.993,0.000
259.88,727.29,66.45,0.62,519.11,82.49,-73.63,11.82,0.993,0.000
259.90,727.05,66.69,0.61,519.32,82.47,-73.73,11.85,0.994,0.000
259.92,726.83,66.91,0.61,519.54,82.45,-73.82,11.88,0.994,0.000
259.94,726.59,67.15,0.61,519.75,82.43,-73.92,11.90,0.994,0.000
259.96,726.36,67.38,0.61,519.97,82.41,-74.01,11.82,0.994,0.000
259.98,726.12,67.62,0.62,520.18,82.39,-74.11,11.85,0.994,0.000
260.00,725.88,67.86,0.62,520.40,82.36,-74.20,11.88,0.994,0.000
260.02,725.64,68.09,0.63,520.62,82.34,-74.30,11.90,0.994,0.000
260.04,725.41,68.33,0.63,520.84,82.32,-74.39,11.81,0.994,0.000
260.06,725.17,68.57,0.64,521.06,82.30,-74.48,11.85,0.994,0.000
260.08,724.93,68.81,0.64,521.28,82.28,-74.57,11.87,0.994,0.000
260.10,724.68,69.06,0.65,521.50,82.26,-74.65,11.90,0.993,0.000
260.12,724.44,69.30,0.65,521.72,82.24,-74.74,11.92,0.993,0.000
260.14,724.20,69.54,0.65,521.94,82.22,-74.83,11.83,0.993,0.000
260.16,723.97,69.77,0.65,522.16,82.21,-74.91,11.86,0.994,0.000
260.18,723.73,70.01,0.65,522.38,82.19,-75.00,11.89,0.994,0.000
260.20,723.49,70.25,0.66,522.60,82.17,-75.08,11.91,0.994,0.000
260.22,723.25,70.48,0.66,522.82,82.15,-75.16,11.82,0.994,0.000
260.24,723.02,70.72,0.67,523.05,82.13,-75.24,11.85,0.994,0.000
260.26,722.75,70.99,0.66,523.27,82.11,-75.31,11.88,0.994,0.000
260.28,722.51,71.22,0.66,523.49,82.09,-75.39,11.90,0.995,0.000
260.30,722.28,71.46,0.65,523.72,82.07,-75.46,11.81,0.995,0.000
260.32,722.04,71.70,0.65,523.94,82.05,-75.53,11.84,0.995,0.000
260.34,721.81,71.93,0.65,524.17,82.03,-75.60,11.86,0.995,0.000
260.36,721.57,72.17,0.65,524.39,82.01,-75.67,11.88,0.996,0.000
260.38,721.33,72.41,0.65,524.62,82.00,-75.73,11.90,0.996,0.000
260.40,721.09,72.65,0.66,524.85,81.98,-75.80,11.91,0.996,0.000
260.42,720.86,72.88,0.66,525.08,81.96,-75.86,11.81,0.996,0.000
260.44,720.62,73.12,0.67,525.31,81.95,-75.92,11.84,0.996,0.000
260.46,720.38,73.36,0.68,525.54,81.93,-75.97,11.85,0.997,0.000
260.48,720.14,73.59,0.69,525.77,81.92,-76.03,11.87,0.997,0.000
260.50,719.91,73.83,0.70,526.00,81.90,-76.08,11.88,0.997,0.000
260.52,719.67,74.07,0.71,526.23,81.89,-76.12,11.88,0.997,0.000
260.54,719.41,74.33,0.72,526.47,81.87,-76.17,11.89,0.997,0.000
260.56,719.17,74.57,0.73,526.70,81.86,-76.20,11.89,0.997,0.000
260.58,718.93,74.80,0.75,526.94,81.84,-76.24,11.89,0.997,0.000
