time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,42.596,0.852,-630.218,8.192,-149.208,4,7.788,0.078,"Ground_80_400:(0.02, 1.00, 0.00)"
0.040,42.595,1.704,-630.232,8.191,-148.357,4,8.399,0.047,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,42.595,2.556,-630.246,8.189,-147.505,4,8.964,0.024,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,42.594,3.407,-630.260,8.187,-146.653,4,9.474,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,42.593,4.259,-630.274,8.185,-145.802,4,9.923,0.010,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,42.593,5.111,-630.288,8.184,-144.950,4,10.304,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,42.592,5.963,-630.302,8.182,-144.098,4,10.611,0.030,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,42.591,6.815,-630.316,8.181,-143.247,4,10.850,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,42.590,7.666,-630.330,8.181,-142.395,4,11.019,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,42.590,8.518,-630.344,8.181,-141.543,4,11.127,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,42.589,9.370,-630.358,8.182,-140.692,4,11.177,0.041,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,42.588,10.221,-630.372,8.183,-139.840,4,11.176,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,42.587,11.073,-630.386,8.185,-138.989,4,11.135,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,42.586,11.925,-630.401,8.187,-138.137,4,11.058,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,42.586,12.776,-630.415,8.190,-137.285,4,10.955,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,42.585,13.628,-630.429,8.193,-136.434,4,10.832,0.030,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,42.584,14.480,-630.443,8.196,-135.582,4,10.696,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,42.583,15.331,-630.457,8.200,-134.731,4,10.553,0.024,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,42.583,16.183,-630.471,8.204,-133.879,4,10.408,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,42.582,17.035,-630.485,8.208,-133.028,4,10.267,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,42.581,17.886,-630.499,8.213,-132.176,4,10.132,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,42.581,18.738,-630.513,8.217,-131.325,4,10.007,0.012,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,42.580,19.589,-630.527,8.221,-130.473,4,9.893,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,42.579,20.441,-630.541,8.226,-129.622,4,9.793,0.008,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,42.579,21.293,-630.555,8.230,-128.770,4,9.707,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.520,42.578,22.144,-630.569,8.235,-127.919,4,9.636,0.005,"Ground_80_240:(0.00, 1.00, 0.00)"
0.540,42.578,22.996,-630.583,8.239,-127.068,4,9.579,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.560,42.577,23.847,-630.597,8.243,-126.216,4,9.535,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.580,42.577,24.699,-630.611,8.247,-125.365,4,9.505,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.600,42.576,25.550,-630.625,8.251,-124.513,4,9.487,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.620,42.576,26.402,-630.639,8.255,-123.662,4,9.480,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.640,42.575,27.253,-630.653,8.258,-122.811,4,9.482,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.660,42.575,28.105,-630.667,8.262,-121.959,4,9.492,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.680,42.574,28.956,-630.681,8.265,-121.108,4,9.508,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.700,42.574,29.808,-630.696,8.268,-120.257,4,9.530,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.720,42.574,30.659,-630.710,8.272,-119.405,4,10.140,0.003,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.740,42.573,31.510,-630.724,8.275,-118.554,4,10.125,0.061,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.760,42.573,32.362,-630.738,8.279,-117.703,4,10.738,0.111,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.780,42.572,33.213,-630.752,8.283,-116.851,4,10.613,0.089,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.800,42.572,34.065,-630.766,8.288,-116.000,4,10.461,0.070,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.820,42.571,34.916,-630.780,8.292,-115.149,4,10.296,0.053,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.840,42.571,35.767,-630.794,8.297,-114.298,4,10.127,0.039,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.860,42.571,36.619,-630.808,8.302,-113.446,4,9.963,0.027,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.880,42.570,37.470,-630.822,8.307,-112.595,4,9.811,0.017,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
