time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.367,145.989,190.000,31.701,-31.701,-0.063,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.037, 0.999, -0.002) separation=0.6399932;Ground_Mountain_2_4:(0.037, 0.999, -0.002) separation=0.6325837;Ground_Mountain_2_4:(0.037, 0.999, -0.002) separation=0.6399932;Ground_Mountain_2_4:(0.037, 0.999, -0.002) separation=0.6309318;Ground_Mountain_2_4:(0.037, 0.999, -0.002) separation=0.631119;Ground_Mountain_2_4:(0.037, 0.999, -0.002) separation=0.6312015;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0897106;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971059;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003168;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003168;"
0.040,1063.736,145.993,190.000,31.695,-31.695,0.223,0.000,0.150,0.000,0.005,4,12.198,0.873,1.000,"Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.636098;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.6019195;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.6364728;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.598518;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.6022943;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.620466;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012921;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2150368;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0401292;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2150368;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05959803;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06171662;"
0.060,1063.112,146.008,190.000,31.597,-31.593,0.741,0.011,0.153,0.000,-0.038,4,16.114,2.531,0.999,"Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.6263678;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.5888711;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.6268504;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.5853639;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.5891945;Ground_Mountain_2_4:(0.033, 0.999, -0.004) separation=0.6240101;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008138534;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.154725;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008039583;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1548239;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0338954;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03400049;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05792886;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05792886;"
0.080,1062.487,146.029,190.000,31.572,-31.570,1.062,-0.012,0.202,0.000,0.105,4,20.894,7.090,0.998,"Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.5985284;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.5933035;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.5915824;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.5890072;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.5915309;Ground_Mountain_2_4:(0.150, 0.989, -0.012) separation=0.6021478;Ground_Mountain_2_4:(0.068, 0.998, 0.004) separation=0.6117982;Ground_Mountain_2_4:(0.068, 0.998, 0.004) separation=0.5896096;Ground_Mountain_2_4:(0.068, 0.998, 0.004) separation=0.6122654;Ground_Mountain_2_4:(0.068, 0.998, 0.004) separation=0.5984403;Ground_Mountain_2_4:(0.068, 0.998, 0.004) separation=0.5932729;Ground_Mountain_2_4:(0.068, 0.998, 0.004) separation=0.5987477;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00164362;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0898197;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08960105;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001862271;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002698541;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002914488;"
0.100,1061.862,146.066,190.000,31.480,-31.431,1.853,0.004,0.214,0.000,-0.169,4,26.481,7.159,0.997,"Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.6070105;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5444192;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.6069154;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5433036;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5481846;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5482078;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5805927;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.6048165;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5840466;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.604806;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5844253;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.6030793;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004090937;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03260678;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000363661;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03265221;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002500623;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00282982;"
0.120,1061.235,146.113,190.000,31.447,-31.357,2.378,0.014,0.260,0.000,-0.199,4,23.846,3.386,0.997,"Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5998825;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5006241;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.599784;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.4995042;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5043818;Ground_Mountain_2_4:(0.149, 0.989, -0.001) separation=0.5044029;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5733082;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5983181;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5767708;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5984056;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5771457;Ground_Mountain_2_4:(0.053, 0.999, -0.002) separation=0.5927551;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001018777;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006484487;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=5.189097E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006534474;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008733273;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009263456;"
0.140,1060.608,146.165,190.000,31.467,-31.361,2.590,0.002,0.276,0.000,0.204,4,20.359,0.676,0.997,"Ground_Mountain_2_4:(0.183, 0.983, 0.001) separation=0.597065;Ground_Mountain_2_4:(0.183, 0.983, 0.001) separation=0.4564146;Ground_Mountain_2_4:(0.183, 0.983, 0.001) separation=0.5969032;Ground_Mountain_2_4:(0.183, 0.983, 0.001) separation=0.4564195;Ground_Mountain_2_4:(0.183, 0.983, 0.001) separation=0.4550406;Ground_Mountain_2_4:(0.183, 0.983, 0.001) separation=0.4550642;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.5869567;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.5955637;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.5899864;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.5957366;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.5903286;Ground_Mountain_2_4:(0.055, 0.998, 0.002) separation=0.5904073;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.767921E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001296311;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001354498;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=9.492855E-06;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002390444;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003132522;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05001509;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05001509;"
0.160,1059.981,146.220,190.000,31.485,-31.364,2.775,-0.016,0.266,0.000,0.209,4,19.006,0.555,0.997,"Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.5687471;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3831482;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.5699109;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3844302;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3879377;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.4202675;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003721505;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008923296;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001025258;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003588577;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001151413;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00124982;"
0.180,1059.354,146.279,190.000,31.501,-31.367,2.931,0.003,0.257,0.000,-0.212,4,17.520,0.448,0.997,"Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.52934;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3129003;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.5300764;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3144951;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.3178228;Ground_Mountain_2_4:(0.183, 0.983, -0.004) separation=0.4248683;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01036017;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004868614;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01055572;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004673066;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004857242;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00505656;"
0.200,1058.727,146.340,190.001,31.516,-31.371,3.055,0.038,0.249,0.000,-0.215,4,15.979,0.355,0.996,"Ground_Mountain_2_4:(0.182, 0.983, -0.001) separation=0.4933072;Ground_Mountain_2_4:(0.182, 0.983, -0.001) separation=0.2459598;Ground_Mountain_2_4:(0.182, 0.983, -0.001) separation=0.4937795;Ground_Mountain_2_4:(0.182, 0.983, -0.001) separation=0.2470878;Ground_Mountain_2_4:(0.182, 0.983, -0.001) separation=0.247902;Ground_Mountain_2_4:(0.182, 0.983, -0.001) separation=0.2502965;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01980735;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01221217;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02005316;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01196636;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0135175;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01377502;"
