time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.375,5.126,135.921,37.750,-295.605,4,,3000.177,63.236,0.000,0.008
0.795,10.024,139.037,37.915,-296.508,4,,3003.447,60.002,0.000,0.011
1.234,14.383,144.221,38.390,-298.046,4,,3008.900,54.612,0.000,0.014
1.679,18.020,151.018,39.315,-300.153,4,,3016.094,47.517,0.000,0.017
2.117,21.041,159.108,40.712,-302.826,4,,3024.745,39.018,0.000,0.020
2.603,23.790,169.109,42.636,-306.428,4,,3035.547,28.407,0.000,0.023
3.003,25.781,178.220,44.330,-310.038,4,,3045.475,18.619,0.000,0.026
3.404,27.627,187.945,45.815,-314.284,4,,3056.155,8.015,0.000,0.029
3.805,29.397,198.220,46.690,-319.272,2,,3067.543,0.925,0.000,0.038
4.205,30.680,208.749,46.561,-325.044,4,,3079.474,3.387,0.000,0.039
4.608,32.861,220.047,45.351,-332.124,4,,3092.806,4.802,0.000,0.030
5.008,31.895,230.526,43.561,-339.466,4,,3105.689,16.992,0.000,0.015
5.487,31.733,242.069,41.194,-348.170,4,,3120.321,31.213,0.000,0.000
5.888,31.850,252.513,38.989,-356.222,4,,3133.695,44.296,0.000,-0.014
6.288,32.233,262.586,37.067,-363.792,4,,3146.458,56.802,0.000,-0.031
6.711,34.404,274.022,35.553,-371.743,4,,3160.511,70.605,0.000,-0.038
7.205,30.893,287.224,36.005,-379.914,4,,3176.125,85.906,0.000,-0.051
7.694,24.664,299.519,38.784,-386.359,4,,3190.312,99.456,0.307,-0.055
8.096,19.441,307.261,41.034,-389.585,4,,3198.950,107.498,0.536,-0.052
8.508,18.583,314.616,42.455,-392.015,3,,3206.743,114.778,0.000,-0.072
8.918,18.834,321.836,42.758,-393.791,2,,3214.069,121.592,0.000,-0.097
9.327,22.020,329.877,41.776,-394.907,2,,3222.121,127.953,0.000,-0.096
9.732,25.865,339.670,39.179,-395.023,4,,3232.110,131.572,0.000,-0.046
10.133,27.154,350.001,35.768,-394.173,4,,3242.994,134.728,0.000,0.061
10.537,24.157,359.580,32.556,-393.561,4,,3253.270,138.101,0.352,0.161
10.938,23.778,368.748,30.554,-394.495,4,,3262.981,142.969,0.000,0.202
11.339,25.928,378.078,30.775,-397.737,4,,3272.829,150.179,0.000,0.202
11.739,27.448,386.753,32.837,-403.589,4,,3283.217,159.513,0.000,0.130
12.139,26.406,393.938,35.603,-411.367,4,,3293.975,169.836,0.000,0.052
12.616,24.863,400.850,37.946,-421.236,4,,3306.087,181.844,0.155,-0.009
13.477,28.735,413.580,38.373,-440.064,4,,3328.667,204.532,0.000,-0.003
13.878,31.041,420.489,37.368,-449.822,4,,3340.645,216.452,0.000,0.008
14.284,33.186,427.842,35.931,-460.302,4,,3353.514,229.220,0.000,0.010
14.687,35.141,435.497,34.208,-471.528,4,,3367.204,242.786,0.000,0.005
15.115,37.057,444.231,32.129,-484.666,4,,3383.119,258.549,0.000,0.011
15.558,38.696,453.226,30.130,-498.580,4,,3399.817,275.111,0.000,0.030
16.049,35.724,462.931,28.012,-514.974,4,,3418.979,294.160,0.822,0.000
16.482,26.922,469.284,26.435,-526.377,4,,3432.133,307.205,1.000,-0.052
16.911,18.593,474.367,25.253,-534.647,4,,3441.963,316.912,0.625,-0.137
17.351,14.995,478.786,24.404,-540.021,4,,3449.081,323.800,0.000,-0.272
17.776,14.858,483.844,23.674,-543.727,4,,3455.752,329.609,0.000,-0.401
18.192,17.042,490.210,23.176,-545.319,4,,3462.416,334.338,0.000,-0.397
18.602,19.782,497.450,23.033,-543.886,4,,3469.209,337.070,0.000,-0.300
19.002,22.287,504.427,23.141,-539.165,4,,3477.054,337.057,0.000,-0.178
19.402,24.737,510.364,23.488,-531.859,4,,3486.098,333.968,0.000,-0.080
19.802,27.003,515.465,24.117,-522.852,4,,3496.233,326.849,0.000,-0.034
20.202,28.952,520.194,25.130,-512.741,4,,3507.313,318.723,0.000,-0.024
20.602,30.493,524.709,27.004,-501.893,4,,3519.186,310.010,0.000,-0.028
21.002,31.279,528.950,29.260,-490.460,4,,3531.571,300.831,0.000,-0.031
21.403,31.423,532.730,31.313,-478.667,4,,3544.095,291.345,0.000,-0.032
21.803,32.481,536.014,32.921,-466.425,3,,3556.832,281.445,0.000,-0.033
22.208,32.872,538.910,33.745,-452.967,4,,3570.546,270.479,0.390,-0.040
22.628,34.099,540.964,33.450,-439.760,3,,3583.842,259.583,0.000,-0.037
23.035,35.824,542.348,32.224,-425.159,4,,3598.512,247.346,0.000,-0.023
23.435,37.411,543.053,30.500,-410.601,4,,3613.163,235.035,0.000,-0.005
23.848,38.936,543.503,28.481,-394.678,4,,3629.220,221.652,0.000,0.016
24.249,40.186,544.113,26.679,-378.954,4,,3645.077,208.804,0.000,0.041
24.699,41.243,545.652,25.384,-361.149,4,,3663.025,195.134,0.000,0.058
25.133,41.933,548.732,25.165,-343.109,4,,3681.310,182.757,0.000,0.038
25.565,42.418,552.984,25.301,-325.914,4,,3699.024,172.452,0.000,-0.010
27.023,36.430,561.625,28.881,-271.266,4,,3754.716,140.342,0.000,-0.075
27.425,33.731,560.168,30.000,-257.126,4,,3768.916,129.948,0.501,-0.055
27.825,31.634,557.621,31.740,-244.644,4,,3781.752,119.883,0.000,-0.032
28.225,31.456,554.358,34.414,-232.784,4,,3794.348,109.663,0.000,-0.015
28.625,31.290,550.758,38.011,-221.340,4,,3806.896,99.354,0.000,-0.011
29.025,31.133,547.029,42.481,-210.333,4,,3819.385,89.287,0.000,-0.012
29.433,30.949,543.064,48.249,-199.360,4,,3832.427,79.155,0.000,-0.011
29.833,30.835,539.157,54.047,-189.187,4,,3844.780,69.675,0.000,-0.009
30.236,30.789,535.099,59.929,-179.151,4,,3857.099,60.256,0.000,-0.006
30.636,30.786,530.896,65.736,-169.136,4,,3869.405,50.846,0.000,-0.004
31.054,30.820,526.335,71.576,-158.521,4,,3882.330,40.925,0.000,-0.001
