time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.359,5.820,-12.472,8.382,528.850,4,,340.186,63.934,0.000,0.003
0.768,12.199,-16.349,8.374,528.829,4,,344.063,60.057,0.000,0.003
1.173,17.535,-22.371,8.374,528.813,4,,350.086,54.035,0.000,0.002
1.581,22.455,-30.841,8.376,528.821,4,,358.556,45.565,0.000,0.002
1.997,26.568,-40.704,8.385,528.865,4,,368.419,35.702,0.000,0.001
2.467,30.863,-54.556,8.408,528.954,4,,382.272,21.850,0.000,0.000
2.870,21.568,-64.918,8.431,529.188,4,,392.636,11.488,0.455,0.038
3.270,19.945,-73.003,8.453,529.963,4,,400.723,3.515,0.000,0.022
3.883,16.127,-84.617,8.488,531.729,4,,412.337,0.013,0.202,-0.069
4.288,14.426,-90.341,8.507,532.248,4,,418.058,0.994,0.000,-0.207
4.689,11.812,-95.807,8.528,531.543,4,,423.524,1.531,0.528,-0.332
5.093,10.872,-99.500,8.546,529.433,4,,427.217,0.638,0.000,-0.342
5.493,15.960,-102.675,8.562,525.033,4,,430.394,1.238,0.000,-0.256
5.901,20.645,-104.382,8.526,517.502,4,,432.104,2.930,0.000,-0.128
6.326,25.163,-103.605,8.010,507.881,4,Granite Creek Cut,431.328,3.006,0.000,-0.013
6.736,29.003,-101.636,8.014,497.173,4,Granite Creek Cut,429.363,1.834,0.000,0.059
7.144,32.248,-100.413,7.930,484.309,4,Granite Creek Cut,428.142,0.333,0.000,0.088
7.554,2.368,-100.909,8.489,478.317,4,Granite Creek Cut,428.643,0.006,0.000,0.041
8.006,9.459,-101.537,8.640,475.562,4,Granite Creek Cut,429.274,0.076,0.000,0.043
8.416,14.783,-102.773,9.152,470.828,4,Granite Creek Cut,430.514,0.029,0.000,0.030
8.826,19.682,-104.864,9.829,463.855,3,Granite Creek Cut,432.614,0.133,0.000,0.015
9.227,23.972,-107.589,10.053,455.492,4,Granite Creek Cut,435.340,0.141,0.000,0.010
9.628,27.758,-111.036,10.496,445.691,4,Granite Creek Cut,438.791,0.080,0.000,0.015
10.028,31.075,-115.283,11.030,434.680,4,Granite Creek Cut,443.045,0.068,0.000,0.022
10.429,33.981,-120.544,11.617,422.750,4,Granite Creek Cut,448.296,0.136,0.000,0.030
10.829,36.523,-127.115,12.231,410.249,4,Granite Creek Cut,454.846,0.263,0.000,0.037
11.264,38.957,-136.192,12.889,396.320,4,Granite Creek Cut,463.878,0.427,0.000,0.042
11.828,41.598,-150.925,13.618,379.215,4,Granite Creek Cut,478.468,0.611,0.000,0.040
12.547,44.461,-174.796,14.528,359.441,4,Granite Creek Cut,501.993,0.663,0.000,0.019
13.052,46.162,-193.650,15.179,346.851,4,Granite Creek Cut,520.467,0.391,0.000,0.006
13.825,48.389,-225.008,16.028,327.363,4,Granite Creek Cut,550.843,0.051,0.000,-0.004
14.227,49.359,-241.574,16.331,316.959,4,Granite Creek Cut,566.767,0.023,0.000,-0.008
14.627,50.233,-258.264,16.510,306.065,4,Granite Creek Cut,582.574,0.078,0.000,-0.012
15.027,50.989,-274.921,16.535,294.528,4,Granite Creek Cut,598.241,0.158,0.000,-0.010
15.442,51.357,-292.250,16.363,281.786,4,Granite Creek Cut,614.119,0.177,0.000,-0.004
15.975,46.498,-312.921,17.083,266.053,4,Granite Creek Cut,633.028,0.082,0.000,-0.002
16.400,46.658,-329.103,19.882,253.663,0,Granite Creek Cut,648.060,0.067,0.000,-0.006
16.805,45.887,-343.772,21.378,242.427,0,Granite Creek Cut,1231.539,0.073,0.000,-0.007
17.222,45.529,-359.043,21.250,230.736,0,Granite Creek Cut,1242.456,0.059,0.000,-0.001
17.697,45.629,-375.610,19.136,218.059,0,Granite Creek Cut,1254.257,0.041,0.000,0.010
18.103,45.728,-390.595,15.420,206.596,0,Granite Creek Cut,1265.352,0.269,0.000,0.025
18.507,45.275,-404.773,13.038,195.671,4,Granite Creek Cut,1276.491,0.735,0.000,0.032
18.907,46.730,-419.774,12.687,184.989,4,Granite Creek Cut,1287.233,0.795,0.000,0.012
19.307,48.039,-435.739,12.265,174.750,4,Granite Creek Cut,1297.436,0.359,0.000,0.003
19.711,49.194,-452.298,11.872,164.530,4,Granite Creek Cut,1307.586,0.080,0.000,0.004
20.116,50.213,-469.326,11.446,154.248,4,Granite Creek Cut,1317.735,0.037,0.000,0.005
20.535,51.082,-487.694,10.994,143.483,4,Granite Creek Cut,1328.298,0.077,0.000,0.004
20.955,51.432,-506.412,10.546,132.826,4,Granite Creek Cut,1338.734,0.080,0.000,0.000
21.432,51.562,-527.940,10.055,120.674,4,Granite Creek Cut,1350.588,0.027,0.000,-0.006
21.897,51.594,-548.442,9.628,108.737,4,Granite Creek Cut,1362.208,0.052,0.000,-0.010
22.304,51.598,-566.881,9.308,97.359,4,Granite Creek Cut,1373.278,0.177,0.000,-0.003
22.736,50.965,-585.138,9.109,85.719,4,Granite Creek Cut,1384.604,0.059,0.000,-0.005
23.154,43.869,-601.937,9.018,74.720,4,Granite Creek Cut,1395.302,0.004,0.709,-0.017
23.754,28.455,-619.375,8.980,62.036,4,Granite Creek Cut,1407.665,0.069,1.000,-0.053
24.205,20.617,-627.351,8.944,54.454,4,Granite Creek Cut,1415.098,0.433,0.305,-0.117
24.606,19.224,-631.756,8.920,48.022,4,Granite Creek Cut,1421.447,0.814,0.000,-0.197
25.006,20.133,-633.964,8.888,40.640,4,Granite Creek Cut,1428.787,0.180,0.000,-0.192
25.435,23.804,-633.141,8.849,31.338,4,Granite Creek Cut,1438.102,1.884,0.000,-0.162
25.838,25.895,-629.534,8.810,22.332,4,,1447.174,3.275,0.000,0.131
26.243,29.475,-626.503,8.762,11.075,4,,1458.485,14.467,0.000,0.074
27.028,35.421,-626.449,8.658,-14.324,4,,1483.880,39.787,0.000,-0.008
27.429,38.001,-627.124,8.660,-29.027,4,,1498.569,54.457,0.000,-0.014
27.830,13.340,-626.510,8.885,-34.123,4,,1503.674,59.568,0.000,0.155
28.230,6.391,-625.905,9.112,-38.290,2,,1507.850,63.754,0.000,-0.266
