time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.558,135.763,37.748,-295.559,4,,3000.011,63.400,0.000,0.010
0.762,9.237,138.601,37.889,-296.380,4,,3002.991,60.455,0.000,0.013
1.177,13.113,142.919,38.254,-297.653,4,,3007.525,55.968,0.000,0.016
1.577,16.452,148.571,38.954,-299.378,4,,3013.497,50.077,0.000,0.019
1.979,19.314,155.335,40.034,-301.550,4,,3020.700,42.992,0.000,0.022
2.379,21.776,163.020,41.455,-304.186,4,,3028.955,34.885,0.000,0.025
2.780,23.932,171.480,43.091,-307.326,4,,3038.122,25.876,0.000,0.028
3.180,22.181,180.379,44.691,-310.935,4,,3047.835,16.283,1.000,0.122
3.581,18.269,187.324,45.701,-314.295,4,,3055.586,8.568,0.000,0.073
3.983,18.287,193.861,46.400,-318.277,4,,3063.216,1.285,0.000,0.038
4.390,16.506,199.750,46.701,-322.304,4,,3070.302,0.146,0.702,-0.078
4.820,13.056,204.810,46.617,-325.658,4,,3076.385,0.711,0.000,-0.251
5.221,13.586,209.739,46.316,-328.023,4,,3081.884,1.053,0.173,-0.479
5.623,14.765,215.418,45.860,-328.850,4,,3087.135,0.172,0.000,-0.525
6.037,17.698,221.700,45.411,-327.081,4,,3091.349,1.894,0.000,-0.402
6.443,19.523,227.815,45.805,-322.115,4,,3093.473,3.368,0.000,-0.203
6.843,19.763,232.211,46.495,-315.631,4,Laurel Switchbacks,3093.342,3.202,0.000,-0.027
7.247,19.787,235.809,47.358,-308.641,4,Laurel Switchbacks,3092.455,2.081,0.000,0.093
7.647,19.767,239.620,48.180,-301.754,4,Laurel Switchbacks,3091.657,0.810,0.000,0.156
8.047,19.775,244.279,48.748,-295.380,4,Laurel Switchbacks,3091.872,0.150,0.000,0.180
8.448,1.188,246.130,49.025,-293.879,4,Laurel Switchbacks,3092.526,0.000,0.000,0.102
8.853,5.822,247.228,49.085,-292.910,4,Laurel Switchbacks,3092.882,0.013,0.000,0.124
9.255,9.925,249.673,49.453,-290.873,4,Laurel Switchbacks,3093.353,0.078,0.000,0.137
9.655,13.508,253.460,50.073,-288.106,4,Laurel Switchbacks,3094.820,0.243,0.000,0.128
10.068,16.751,258.878,51.087,-284.864,4,Laurel Switchbacks,3096.899,0.510,0.000,0.097
10.468,19.427,265.337,52.384,-281.795,4,Laurel Switchbacks,3099.456,0.676,0.000,0.057
10.872,21.779,272.902,53.970,-278.855,4,Laurel Switchbacks,3103.269,0.652,0.000,0.016
11.272,23.856,281.377,55.805,-275.925,4,Laurel Switchbacks,3107.397,0.467,0.000,-0.019
11.674,25.686,290.559,57.840,-272.729,4,Laurel Switchbacks,3111.925,0.214,0.000,-0.052
12.079,27.146,300.214,60.011,-268.899,4,Laurel Switchbacks,3116.492,0.031,0.000,-0.092
12.479,27.356,309.794,62.173,-264.089,4,Laurel Switchbacks,3120.522,0.233,0.000,-0.148
12.883,25.206,318.572,64.125,-257.901,4,Laurel Switchbacks,3123.289,0.398,0.000,-0.186
13.283,25.303,325.246,65.538,-250.717,4,Laurel Switchbacks,3124.054,0.723,0.000,-0.174
13.683,27.021,330.574,66.600,-241.736,4,Laurel Switchbacks,3122.815,1.328,0.000,-0.124
14.088,27.596,334.408,67.467,-231.496,4,Laurel Switchbacks,3119.771,1.493,0.000,-0.059
14.488,27.726,337.103,68.208,-220.781,4,Laurel Switchbacks,3115.947,1.163,0.000,0.001
15.088,25.572,340.604,69.224,-204.759,4,Laurel Switchbacks,3110.041,0.408,0.477,0.091
15.638,17.706,344.017,70.011,-193.864,4,Laurel Switchbacks,3933.032,0.136,0.603,0.195
16.085,13.807,347.263,70.618,-187.786,4,Laurel Switchbacks,3939.260,0.256,0.000,0.333
16.487,13.253,350.952,71.249,-183.744,4,Laurel Switchbacks,3942.237,0.386,0.000,0.473
16.887,14.521,355.671,72.078,-181.169,4,Laurel Switchbacks,3942.408,0.084,0.000,0.498
17.287,16.909,361.890,72.990,-180.532,4,Laurel Switchbacks,3939.243,1.551,0.000,0.402
17.687,19.189,368.777,73.838,-182.599,4,Laurel Switchbacks,3932.476,2.740,0.000,0.245
18.088,21.581,375.483,74.721,-187.189,4,Laurel Switchbacks,3919.960,2.844,0.000,0.087
18.488,23.980,382.011,75.658,-193.520,4,Laurel Switchbacks,3907.537,2.021,0.000,-0.035
18.893,25.503,388.980,76.653,-200.662,4,Laurel Switchbacks,3899.025,0.879,0.377,-0.131
19.293,21.258,395.963,77.577,-206.645,4,Laurel Switchbacks,3891.699,0.108,0.536,-0.204
19.699,17.699,402.453,78.361,-210.441,4,Laurel Switchbacks,3886.447,0.140,0.000,-0.278
20.099,17.289,409.198,79.127,-212.408,4,Laurel Switchbacks,3882.698,0.227,0.000,-0.318
20.499,19.456,416.492,79.904,-212.329,4,Laurel Switchbacks,3880.489,0.936,0.000,-0.286
20.904,21.890,424.748,80.640,-209.648,4,Laurel Switchbacks,3880.082,1.851,0.000,-0.199
21.304,24.160,432.491,81.267,-204.657,4,Laurel Switchbacks,3881.743,2.039,0.000,-0.110
21.704,26.389,439.934,81.867,-197.800,4,Laurel Switchbacks,3884.983,1.605,0.000,-0.045
22.114,27.613,447.227,82.442,-189.738,4,Laurel Switchbacks,3889.278,0.937,0.000,-0.011
22.518,27.770,454.369,82.989,-181.272,4,Laurel Switchbacks,3893.826,0.394,0.000,0.002
22.919,27.791,461.474,83.527,-172.743,4,Laurel Switchbacks,3898.493,0.099,0.000,0.009
23.322,27.791,468.994,84.114,-163.837,4,Laurel Switchbacks,3903.368,0.000,0.000,0.007
23.723,27.780,476.243,84.753,-155.439,4,Laurel Switchbacks,3907.952,0.121,0.000,-0.013
24.131,27.782,483.464,85.417,-147.011,2,Laurel Switchbacks,3912.618,0.140,0.000,-0.037
