run,name,lap,toward_gate,observed_seconds,arrival_time,misses,recoveries
standalone-race-0-mistake-traffic,GOLD,1,14,4.500,255.340,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,10,9.000,256.340,0,0
standalone-race-0-mistake-traffic,EMBER,1,11,6.500,258.580,0,0
standalone-race-0-mistake-traffic,GOLD,1,15,4.500,259.840,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,11,6.520,262.860,0,0
standalone-race-0-mistake-traffic,BLUE,1,12,8.780,263.120,0,0
standalone-race-0-mistake-traffic,GOLD,1,16,6.040,265.880,0,0
standalone-race-0-mistake-traffic,BLUE,1,13,4.760,267.880,0,0
standalone-race-0-mistake-traffic,EMBER,1,12,9.540,268.120,0,0
standalone-race-0-mistake-traffic,GOLD,1,17,6.260,272.140,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,12,9.520,272.380,0,0
standalone-race-0-mistake-traffic,BLUE,1,14,5.000,272.880,0,0
standalone-race-0-mistake-traffic,EMBER,1,13,5.520,273.640,0,0
standalone-race-0-mistake-traffic,GOLD,1,18,4.540,276.680,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,13,5.540,277.920,0,0
standalone-race-0-mistake-traffic,BLUE,1,15,5.040,277.920,0,0
standalone-race-0-mistake-traffic,GOLD,1,19,5.260,281.940,0,0
standalone-race-0-mistake-traffic,EMBER,1,14,9.040,282.680,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,14,5.760,283.680,0,0
standalone-race-0-mistake-traffic,BLUE,1,16,6.260,284.180,0,0
standalone-race-0-mistake-traffic,EMBER,1,15,5.500,288.180,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,15,5.500,289.180,0,0
standalone-race-0-mistake-traffic,BLUE,1,17,6.500,290.680,0,0
standalone-race-0-mistake-traffic,GOLD,1,0,9.260,291.200,0,0
standalone-race-0-mistake-traffic,EMBER,1,16,7.280,295.460,0,0
standalone-race-0-mistake-traffic,BLUE,1,18,4.780,295.460,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,16,6.780,295.960,0,0
standalone-race-0-mistake-traffic,GOLD,2,1,9.020,300.220,0,0
standalone-race-0-mistake-traffic,BLUE,1,19,5.260,300.720,0,0
standalone-race-0-mistake-traffic,EMBER,1,17,7.260,302.720,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,17,7.500,303.460,0,0
standalone-race-0-mistake-traffic,EMBER,1,18,5.260,307.980,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,18,5.520,308.980,0,0
standalone-race-0-mistake-traffic,GOLD,2,2,8.760,308.980,0,0
standalone-race-0-mistake-traffic,BLUE,1,0,9.760,310.480,0,0
standalone-race-0-mistake-traffic,EMBER,1,19,6.260,314.240,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,19,6.260,315.240,0,0
standalone-race-0-mistake-traffic,GOLD,2,3,8.000,316.980,0,0
standalone-race-0-mistake-traffic,BLUE,2,1,9.260,319.740,0,0
standalone-race-0-mistake-traffic,EMBER,1,0,10.500,324.740,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,1,0,10.740,325.980,0,0
standalone-race-0-mistake-traffic,GOLD,2,4,9.520,326.500,0,0
standalone-race-0-mistake-traffic,BLUE,2,2,9.000,328.740,0,0
standalone-race-0-mistake-traffic,GOLD,2,5,7.020,333.520,0,0
standalone-race-0-mistake-traffic,EMBER,2,1,9.280,334.020,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,1,9.280,335.260,0,0
standalone-race-0-mistake-traffic,BLUE,2,3,8.520,337.260,0,0
standalone-race-0-mistake-traffic,GOLD,2,6,9.500,343.020,0,0
standalone-race-0-mistake-traffic,EMBER,2,2,9.240,343.260,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,2,9.260,344.520,0,0
standalone-race-0-mistake-traffic,BLUE,2,4,9.020,346.280,0,0
standalone-race-0-mistake-traffic,EMBER,2,3,8.320,351.580,0,0
standalone-race-0-mistake-traffic,GOLD,2,7,9.060,352.080,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,3,8.300,352.820,0,0
standalone-race-0-mistake-traffic,BLUE,2,5,7.540,353.820,0,0
standalone-race-0-mistake-traffic,EMBER,2,4,8.980,360.560,0,0
standalone-race-0-mistake-traffic,GOLD,2,8,8.720,360.800,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,4,8.800,361.620,0,0
standalone-race-0-mistake-traffic,BLUE,2,6,10.080,363.900,0,0
standalone-race-0-mistake-traffic,EMBER,2,5,7.420,367.980,0,0
standalone-race-0-mistake-traffic,GOLD,2,9,7.700,368.500,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,5,7.620,369.240,0,0
standalone-race-0-mistake-traffic,BLUE,2,7,11.160,375.060,0,0
standalone-race-0-mistake-traffic,GOLD,2,10,6.820,375.320,0,0
standalone-race-0-mistake-traffic,EMBER,2,6,10.620,378.600,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,6,10.360,379.600,0,0
standalone-race-0-mistake-traffic,GOLD,2,11,6.300,381.620,0,0
standalone-race-0-mistake-traffic,BLUE,2,8,9.840,384.900,0,0
standalone-race-0-mistake-traffic,EMBER,2,7,9.340,387.940,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,7,9.600,389.200,0,0
standalone-race-0-mistake-traffic,GOLD,2,12,8.340,389.960,0,0
standalone-race-0-mistake-traffic,BLUE,2,9,8.580,393.480,0,0
standalone-race-0-mistake-traffic,GOLD,2,13,4.540,394.500,0,0
standalone-race-0-mistake-traffic,EMBER,2,8,8.840,396.780,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,8,8.840,398.040,0,0
standalone-race-0-mistake-traffic,GOLD,2,14,4.300,398.800,0,0
standalone-race-0-mistake-traffic,BLUE,2,10,7.320,400.800,0,0
standalone-race-0-mistake-traffic,GOLD,2,15,4.520,403.320,0,0
standalone-race-0-mistake-traffic,EMBER,2,9,8.400,405.180,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,9,8.400,406.440,0,0
standalone-race-0-mistake-traffic,BLUE,2,11,6.160,406.960,0,0
standalone-race-0-mistake-traffic,GOLD,2,16,5.960,409.280,0,0
standalone-race-0-mistake-traffic,EMBER,2,10,7.420,412.600,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,10,7.420,413.860,0,0
standalone-race-0-mistake-traffic,GOLD,2,17,6.380,415.660,0,0
standalone-race-0-mistake-traffic,BLUE,2,12,8.700,415.660,0,0
standalone-race-0-mistake-traffic,EMBER,2,11,6.660,419.260,0,0
standalone-race-0-mistake-traffic,GOLD,2,18,4.600,420.260,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,11,6.660,420.520,0,0
standalone-race-0-mistake-traffic,BLUE,2,13,4.860,420.520,0,0
standalone-race-0-mistake-traffic,GOLD,2,19,5.060,425.320,0,0
standalone-race-0-mistake-traffic,BLUE,2,14,4.800,425.320,0,0
standalone-race-0-mistake-traffic,EMBER,2,12,9.640,428.900,0,0
standalone-race-0-mistake-traffic,BLUE,2,15,4.600,429.920,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,12,9.680,430.200,0,0
standalone-race-0-mistake-traffic,EMBER,2,13,5.380,434.280,0,0
standalone-race-0-mistake-traffic,GOLD,2,0,9.200,434.520,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,13,5.600,435.800,0,0
standalone-race-0-mistake-traffic,BLUE,2,16,6.380,436.300,0,0
standalone-race-0-mistake-traffic,EMBER,2,14,5.560,439.840,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,14,5.540,441.340,0,0
standalone-race-0-mistake-traffic,BLUE,2,17,6.560,442.860,0,0
standalone-race-0-mistake-traffic,EMBER,2,15,5.520,445.360,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,15,5.520,446.860,0,0
standalone-race-0-mistake-traffic,BLUE,2,18,5.000,447.860,0,0
standalone-race-0-mistake-traffic,EMBER,2,16,7.260,452.620,0,0
standalone-race-0-mistake-traffic,BLUE,2,19,5.260,453.120,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,16,7.000,453.860,0,0
standalone-race-0-mistake-traffic,EMBER,2,17,7.280,459.900,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,17,7.280,461.140,0,0
standalone-race-0-mistake-traffic,BLUE,2,0,9.780,462.900,0,0
standalone-race-0-mistake-traffic,EMBER,2,18,5.260,465.160,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,18,5.520,466.660,0,0
standalone-race-0-mistake-traffic,EMBER,2,19,6.060,471.220,0,0
standalone-race-0-mistake-traffic,YOU reference pilot,2,19,6.080,472.740,0,0
standalone-race-0-mistake-traffic,EMBER,2,0,10.660,481.880,0,0
standalone-race-1-clean-traffic,BLUE,0,0,1.259,4.260,0,0
standalone-race-1-clean-traffic,GOLD,0,0,1.759,4.760,0,0
standalone-race-1-clean-traffic,EMBER,0,0,2.259,5.260,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,0,2.759,5.760,0,0
standalone-race-1-clean-traffic,BLUE,0,1,8.740,13.000,0,0
standalone-race-1-clean-traffic,GOLD,0,1,8.500,13.260,0,0
standalone-race-1-clean-traffic,EMBER,0,1,8.740,14.000,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,1,8.500,14.260,0,0
standalone-race-1-clean-traffic,BLUE,0,2,8.280,21.280,0,0
standalone-race-1-clean-traffic,GOLD,0,2,8.260,21.520,0,0
standalone-race-1-clean-traffic,EMBER,0,2,8.280,22.280,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,2,8.260,22.520,0,0
standalone-race-1-clean-traffic,GOLD,0,3,7.500,29.020,0,0
standalone-race-1-clean-traffic,BLUE,0,3,8.240,29.520,0,0
standalone-race-1-clean-traffic,EMBER,0,3,7.740,30.020,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,3,7.760,30.280,0,0
standalone-race-1-clean-traffic,GOLD,0,4,8.020,37.040,0,0
standalone-race-1-clean-traffic,BLUE,0,4,8.520,38.040,0,0
standalone-race-1-clean-traffic,EMBER,0,4,8.260,38.280,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,4,8.260,38.540,0,0
standalone-race-1-clean-traffic,GOLD,0,5,6.520,43.560,0,0
standalone-race-1-clean-traffic,BLUE,0,5,7.020,45.060,0,0
standalone-race-1-clean-traffic,EMBER,0,5,7.020,45.300,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,5,7.260,45.800,0,0
standalone-race-1-clean-traffic,GOLD,0,6,8.520,52.080,0,0
standalone-race-1-clean-traffic,BLUE,0,6,9.520,54.580,0,0
standalone-race-1-clean-traffic,EMBER,0,6,9.780,55.080,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,6,9.780,55.580,0,0
standalone-race-1-clean-traffic,GOLD,0,7,8.740,60.820,0,0
standalone-race-1-clean-traffic,BLUE,0,7,9.500,64.080,0,0
standalone-race-1-clean-traffic,EMBER,0,7,9.240,64.320,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,7,9.240,64.820,0,0
standalone-race-1-clean-traffic,GOLD,0,8,8.000,68.820,0,0
standalone-race-1-clean-traffic,EMBER,0,8,8.500,72.820,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,8,8.260,73.080,0,0
standalone-race-1-clean-traffic,BLUE,0,8,9.500,73.580,0,0
standalone-race-1-clean-traffic,GOLD,0,9,7.000,75.820,0,0
standalone-race-1-clean-traffic,EMBER,0,9,7.520,80.340,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,9,7.500,80.580,0,0
standalone-race-1-clean-traffic,BLUE,0,9,8.000,81.580,0,0
standalone-race-1-clean-traffic,GOLD,0,10,6.520,82.340,0,0
standalone-race-1-clean-traffic,EMBER,0,10,6.500,86.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,10,6.760,87.340,0,0
standalone-race-1-clean-traffic,GOLD,0,11,5.500,87.840,0,0
standalone-race-1-clean-traffic,BLUE,0,10,6.760,88.340,0,0
standalone-race-1-clean-traffic,EMBER,0,11,6.240,93.080,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,11,6.500,93.840,0,0
standalone-race-1-clean-traffic,BLUE,0,11,5.740,94.080,0,0
standalone-race-1-clean-traffic,GOLD,0,12,7.740,95.580,0,0
standalone-race-1-clean-traffic,GOLD,0,13,4.500,100.080,0,0
standalone-race-1-clean-traffic,EMBER,0,12,9.000,102.080,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,12,8.740,102.580,0,0
standalone-race-1-clean-traffic,BLUE,0,12,8.760,102.840,0,0
standalone-race-1-clean-traffic,GOLD,0,14,4.260,104.340,0,0
standalone-race-1-clean-traffic,EMBER,0,13,5.260,107.340,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,13,5.500,108.080,0,0
standalone-race-1-clean-traffic,BLUE,0,13,5.240,108.080,0,0
standalone-race-1-clean-traffic,GOLD,0,15,4.240,108.580,0,0
standalone-race-1-clean-traffic,EMBER,0,14,5.000,112.340,0,0
standalone-race-1-clean-traffic,GOLD,0,16,5.260,113.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,14,9.020,117.100,0,0
standalone-race-1-clean-traffic,BLUE,0,14,9.020,117.100,0,0
standalone-race-1-clean-traffic,EMBER,0,15,5.000,117.340,0,0
standalone-race-1-clean-traffic,GOLD,0,17,6.000,119.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,15,5.240,122.340,0,0
standalone-race-1-clean-traffic,BLUE,0,15,5.240,122.340,0,0
standalone-race-1-clean-traffic,EMBER,0,16,6.260,123.600,0,0
standalone-race-1-clean-traffic,GOLD,0,18,4.260,124.100,0,0
standalone-race-1-clean-traffic,GOLD,0,19,4.740,128.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,16,6.760,129.100,0,0
standalone-race-1-clean-traffic,BLUE,0,16,7.260,129.600,0,0
standalone-race-1-clean-traffic,EMBER,0,17,7.240,130.840,0,0
standalone-race-1-clean-traffic,EMBER,0,18,5.000,135.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,17,7.240,136.340,0,0
standalone-race-1-clean-traffic,BLUE,0,17,6.740,136.340,0,0
standalone-race-1-clean-traffic,GOLD,0,0,8.260,137.100,0,0
standalone-race-1-clean-traffic,EMBER,0,19,5.260,141.100,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,18,5.760,142.100,0,0
standalone-race-1-clean-traffic,BLUE,0,18,6.000,142.340,0,0
standalone-race-1-clean-traffic,GOLD,1,1,8.000,145.100,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,19,5.740,147.840,0,0
standalone-race-1-clean-traffic,BLUE,0,19,6.000,148.340,1,0
standalone-race-1-clean-traffic,EMBER,0,0,9.800,150.900,0,0
standalone-race-1-clean-traffic,GOLD,1,2,7.800,152.900,0,0
standalone-race-1-clean-traffic,YOU reference pilot,0,0,10.080,157.920,0,0
standalone-race-1-clean-traffic,EMBER,1,1,8.280,159.180,0,0
standalone-race-1-clean-traffic,BLUE,0,0,10.840,159.180,1,0
standalone-race-1-clean-traffic,GOLD,1,3,7.520,160.420,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,1,8.260,166.180,0,0
standalone-race-1-clean-traffic,EMBER,1,2,8.240,167.420,0,0
standalone-race-1-clean-traffic,BLUE,1,1,8.240,167.420,1,0
standalone-race-1-clean-traffic,GOLD,1,4,7.760,168.180,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,2,8.240,174.420,0,0
standalone-race-1-clean-traffic,EMBER,1,3,7.500,174.920,0,0
standalone-race-1-clean-traffic,GOLD,1,5,6.740,174.920,0,0
standalone-race-1-clean-traffic,BLUE,1,2,8.260,175.680,1,0
standalone-race-1-clean-traffic,YOU reference pilot,1,3,7.760,182.180,0,0
standalone-race-1-clean-traffic,EMBER,1,4,8.020,182.940,0,0
standalone-race-1-clean-traffic,GOLD,1,6,8.520,183.440,0,0
standalone-race-1-clean-traffic,BLUE,1,3,8.020,183.700,1,0
standalone-race-1-clean-traffic,EMBER,1,5,7.000,189.940,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,4,8.020,190.200,0,0
standalone-race-1-clean-traffic,GOLD,1,7,8.760,192.200,0,0
standalone-race-1-clean-traffic,BLUE,1,4,8.500,192.200,1,0
standalone-race-1-clean-traffic,YOU reference pilot,1,5,7.000,197.200,0,0
standalone-race-1-clean-traffic,BLUE,1,5,7.000,199.200,1,0
standalone-race-1-clean-traffic,EMBER,1,6,9.780,199.720,0,0
standalone-race-1-clean-traffic,GOLD,1,8,8.020,200.220,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,6,9.520,206.720,0,0
standalone-race-1-clean-traffic,GOLD,1,9,7.000,207.220,0,0
standalone-race-1-clean-traffic,EMBER,1,7,9.000,208.720,0,0
standalone-race-1-clean-traffic,BLUE,1,6,9.780,208.980,1,0
standalone-race-1-clean-traffic,GOLD,1,10,6.300,213.520,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,7,8.800,215.520,0,0
standalone-race-1-clean-traffic,EMBER,1,8,8.300,217.020,0,0
standalone-race-1-clean-traffic,BLUE,1,7,9.300,218.280,1,0
standalone-race-1-clean-traffic,GOLD,1,11,5.760,219.280,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,8,8.500,224.020,0,0
standalone-race-1-clean-traffic,EMBER,1,9,7.500,224.520,0,0
standalone-race-1-clean-traffic,GOLD,1,12,7.740,227.020,0,0
standalone-race-1-clean-traffic,BLUE,1,8,9.500,227.780,1,0
standalone-race-1-clean-traffic,EMBER,1,10,6.760,231.280,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,9,7.500,231.520,0,0
standalone-race-1-clean-traffic,GOLD,1,13,4.500,231.520,0,0
standalone-race-1-clean-traffic,GOLD,1,14,4.020,235.540,0,0
standalone-race-1-clean-traffic,BLUE,1,9,8.000,235.780,1,0
standalone-race-1-clean-traffic,EMBER,1,11,6.260,237.540,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,10,6.760,238.280,0,0
standalone-race-1-clean-traffic,GOLD,1,15,4.240,239.780,0,0
standalone-race-1-clean-traffic,BLUE,1,10,6.780,242.560,1,0
standalone-race-1-clean-traffic,YOU reference pilot,1,11,6.300,244.580,0,0
standalone-race-1-clean-traffic,GOLD,1,16,5.300,245.080,0,0
standalone-race-1-clean-traffic,EMBER,1,12,8.800,246.340,0,0
standalone-race-1-clean-traffic,BLUE,1,11,5.780,248.340,1,0
standalone-race-1-clean-traffic,GOLD,1,17,6.000,251.080,0,0
standalone-race-1-clean-traffic,EMBER,1,13,5.260,251.600,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,12,8.760,253.340,0,0
standalone-race-1-clean-traffic,GOLD,1,18,4.280,255.360,0,0
standalone-race-1-clean-traffic,BLUE,1,12,8.020,256.360,1,0
standalone-race-1-clean-traffic,EMBER,1,14,5.000,256.600,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,13,5.520,258.860,0,0
standalone-race-1-clean-traffic,GOLD,1,19,4.760,260.120,0,0
standalone-race-1-clean-traffic,BLUE,1,13,4.760,261.120,1,0
standalone-race-1-clean-traffic,EMBER,1,15,5.280,261.880,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,14,5.020,263.880,0,0
standalone-race-1-clean-traffic,BLUE,1,14,6.580,267.700,1,0
standalone-race-1-clean-traffic,EMBER,1,16,6.060,267.940,0,0
standalone-race-1-clean-traffic,GOLD,1,0,8.580,268.700,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,15,5.080,268.960,0,0
standalone-race-1-clean-traffic,BLUE,1,15,4.780,272.480,1,0
standalone-race-1-clean-traffic,EMBER,1,17,7.060,275.000,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,16,6.280,275.240,0,0
standalone-race-1-clean-traffic,GOLD,2,1,8.300,277.000,0,0
standalone-race-1-clean-traffic,BLUE,1,16,5.520,278.000,1,0
standalone-race-1-clean-traffic,EMBER,1,18,5.260,280.260,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,17,7.020,282.260,0,0
standalone-race-1-clean-traffic,GOLD,2,2,7.520,284.520,0,0
standalone-race-1-clean-traffic,BLUE,1,17,6.520,284.520,1,0
standalone-race-1-clean-traffic,EMBER,1,19,5.260,285.520,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,18,5.260,287.520,0,0
standalone-race-1-clean-traffic,BLUE,1,18,4.740,289.260,1,0
standalone-race-1-clean-traffic,GOLD,2,3,7.500,292.020,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,19,5.520,293.040,0,0
standalone-race-1-clean-traffic,BLUE,1,19,4.780,294.040,1,0
standalone-race-1-clean-traffic,EMBER,1,0,9.760,295.280,0,0
standalone-race-1-clean-traffic,GOLD,2,4,8.020,300.040,0,0
standalone-race-1-clean-traffic,YOU reference pilot,1,0,9.500,302.540,0,0
standalone-race-1-clean-traffic,BLUE,1,0,9.240,303.280,1,0
standalone-race-1-clean-traffic,EMBER,2,1,8.260,303.540,0,0
standalone-race-1-clean-traffic,GOLD,2,5,6.520,306.560,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,1,8.260,310.800,0,0
standalone-race-1-clean-traffic,BLUE,2,1,8.020,311.300,1,0
standalone-race-1-clean-traffic,EMBER,2,2,8.260,311.800,0,0
standalone-race-1-clean-traffic,GOLD,2,6,8.500,315.060,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,2,8.260,319.060,0,0
standalone-race-1-clean-traffic,EMBER,2,3,7.760,319.560,0,0
standalone-race-1-clean-traffic,BLUE,2,2,8.520,319.820,1,0
standalone-race-1-clean-traffic,GOLD,2,7,8.780,323.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,3,7.800,326.860,0,0
standalone-race-1-clean-traffic,EMBER,2,4,8.060,327.620,0,0
standalone-race-1-clean-traffic,BLUE,2,3,8.040,327.860,1,0
standalone-race-1-clean-traffic,GOLD,2,8,8.040,331.880,0,0
standalone-race-1-clean-traffic,EMBER,2,5,6.800,334.420,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,4,7.820,334.680,0,0
standalone-race-1-clean-traffic,BLUE,2,4,8.580,336.440,1,0
standalone-race-1-clean-traffic,GOLD,2,9,7.080,338.960,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,5,7.080,341.760,0,0
standalone-race-1-clean-traffic,BLUE,2,5,7.100,343.540,1,0
standalone-race-1-clean-traffic,EMBER,2,6,9.880,344.300,0,0
standalone-race-1-clean-traffic,GOLD,2,10,6.340,345.300,0,0
standalone-race-1-clean-traffic,GOLD,2,11,5.540,350.840,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,6,9.580,351.340,0,0
standalone-race-1-clean-traffic,BLUE,2,6,9.300,352.840,1,0
standalone-race-1-clean-traffic,EMBER,2,7,8.800,353.100,0,0
standalone-race-1-clean-traffic,GOLD,2,12,7.760,358.600,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,7,8.800,360.140,0,0
standalone-race-1-clean-traffic,EMBER,2,8,8.300,361.400,0,0
standalone-race-1-clean-traffic,BLUE,2,7,9.580,362.420,1,0
standalone-race-1-clean-traffic,GOLD,2,13,4.600,363.200,0,0
standalone-race-1-clean-traffic,GOLD,2,14,4.060,367.260,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,8,8.400,368.540,0,0
standalone-race-1-clean-traffic,EMBER,2,9,7.680,369.080,0,0
standalone-race-1-clean-traffic,GOLD,2,15,4.100,371.360,0,0
standalone-race-1-clean-traffic,BLUE,2,8,9.200,371.620,1,0
standalone-race-1-clean-traffic,EMBER,2,10,6.560,375.640,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,9,7.600,376.140,0,0
standalone-race-1-clean-traffic,GOLD,2,16,5.280,376.640,0,0
standalone-race-1-clean-traffic,BLUE,2,9,8.060,379.680,1,0
standalone-race-1-clean-traffic,EMBER,2,11,6.280,381.920,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,10,6.780,382.920,0,0
standalone-race-1-clean-traffic,GOLD,2,17,6.280,382.920,0,0
standalone-race-1-clean-traffic,BLUE,2,10,6.520,386.200,1,0
standalone-race-1-clean-traffic,GOLD,2,18,4.300,387.220,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,11,6.300,389.220,0,0
standalone-race-1-clean-traffic,EMBER,2,12,8.800,390.720,0,0
standalone-race-1-clean-traffic,GOLD,2,19,4.500,391.720,0,0
standalone-race-1-clean-traffic,BLUE,2,11,6.020,392.220,1,0
standalone-race-1-clean-traffic,EMBER,2,13,5.260,395.980,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,12,8.760,397.980,0,0
standalone-race-1-clean-traffic,GOLD,2,0,8.260,399.980,0,0
standalone-race-1-clean-traffic,BLUE,2,12,8.020,400.240,1,0
standalone-race-1-clean-traffic,EMBER,2,14,5.000,400.980,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,13,5.280,403.260,0,0
standalone-race-1-clean-traffic,BLUE,2,13,4.780,405.020,1,0
standalone-race-1-clean-traffic,EMBER,2,15,5.060,406.040,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,14,5.280,408.540,0,0
standalone-race-1-clean-traffic,BLUE,2,14,4.520,409.540,1,0
standalone-race-1-clean-traffic,EMBER,2,16,6.280,412.320,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,15,5.020,413.560,0,0
standalone-race-1-clean-traffic,BLUE,2,15,4.520,414.060,1,0
standalone-race-1-clean-traffic,EMBER,2,17,7.020,419.340,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,16,6.280,419.840,0,0
standalone-race-1-clean-traffic,BLUE,2,16,5.780,419.840,1,0
standalone-race-1-clean-traffic,EMBER,2,18,5.260,424.600,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,17,7.020,426.860,0,0
standalone-race-1-clean-traffic,BLUE,2,17,7.020,426.860,1,0
standalone-race-1-clean-traffic,EMBER,2,19,5.280,429.880,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,18,5.760,432.620,0,0
standalone-race-1-clean-traffic,BLUE,2,18,6.020,432.880,1,0
standalone-race-1-clean-traffic,YOU reference pilot,2,19,5.820,438.440,0,0
standalone-race-1-clean-traffic,BLUE,2,19,5.560,438.440,1,0
standalone-race-1-clean-traffic,EMBER,2,0,9.560,439.440,0,0
standalone-race-1-clean-traffic,YOU reference pilot,2,0,10.540,448.980,0,0
standalone-race-1-mistake-traffic,BLUE,0,0,1.246,4.260,0,0
standalone-race-1-mistake-traffic,GOLD,0,0,1.746,4.760,0,0
standalone-race-1-mistake-traffic,EMBER,0,0,2.246,5.260,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,0,2.746,5.760,0,0
standalone-race-1-mistake-traffic,BLUE,0,1,8.760,13.020,0,0
standalone-race-1-mistake-traffic,GOLD,0,1,8.520,13.280,0,0
standalone-race-1-mistake-traffic,EMBER,0,1,8.780,14.040,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,1,8.520,14.280,0,0
standalone-race-1-mistake-traffic,BLUE,0,2,8.260,21.280,0,0
standalone-race-1-mistake-traffic,GOLD,0,2,8.260,21.540,0,0
standalone-race-1-mistake-traffic,EMBER,0,2,8.260,22.300,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,2,8.260,22.540,0,0
standalone-race-1-mistake-traffic,GOLD,0,3,7.560,29.100,0,0
standalone-race-1-mistake-traffic,BLUE,0,3,8.320,29.600,0,0
