time,speed,travel,x,y,z,grounded,lift,torque,contact
0.016,23.774,0.476,-632.918,8.809,14.442,4,7.800,0.092,"Ground_80_240:(0.00, 1.00, 0.00)"
0.036,23.787,0.951,-632.910,8.808,13.966,4,8.015,0.057,"Ground_80_320:(0.00, 1.00, 0.00)"
0.056,23.798,1.427,-632.902,8.806,13.490,4,8.234,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.076,23.809,1.904,-632.895,8.803,13.014,4,8.448,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.096,23.818,2.380,-632.887,8.800,12.538,4,8.656,0.013,"Ground_80_320:(0.00, 1.00, 0.00)"
0.116,23.827,2.857,-632.879,8.796,12.061,4,8.856,0.026,"Ground_80_320:(0.00, 1.00, 0.00)"
0.136,23.834,3.333,-632.871,8.792,11.584,4,9.048,0.036,"Ground_80_320:(0.00, 1.00, 0.00)"
0.156,23.841,3.810,-632.863,8.788,11.108,4,9.229,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.176,23.848,4.287,-632.855,8.784,10.631,4,9.397,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.196,23.854,4.765,-632.847,8.780,10.154,4,9.553,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.216,23.859,5.242,-632.839,8.775,9.676,4,9.694,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.236,23.864,5.719,-632.832,8.771,9.199,4,9.820,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.256,23.868,6.196,-632.824,8.767,8.722,4,9.930,0.044,"Ground_80_320:(0.00, 1.00, 0.00)"
0.276,23.872,6.674,-632.816,8.763,8.244,4,10.023,0.041,"Ground_80_320:(0.00, 1.00, 0.00)"
0.296,23.876,7.152,-632.808,8.758,7.767,4,10.101,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.316,23.879,7.629,-632.800,8.754,7.289,4,10.163,0.034,"Ground_80_320:(0.00, 1.00, 0.00)"
0.336,23.882,8.107,-632.792,8.751,6.812,4,10.211,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.356,23.885,8.584,-632.784,8.747,6.334,4,10.244,0.027,"Ground_80_320:(0.00, 1.00, 0.00)"
0.376,23.887,9.062,-632.776,8.744,5.856,4,10.264,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
0.396,23.889,9.540,-632.769,8.740,5.379,4,10.272,0.020,"Ground_80_320:(0.00, 1.00, 0.00)"
0.416,23.891,10.018,-632.761,8.737,4.901,4,10.270,0.017,"Ground_80_320:(0.00, 1.00, 0.00)"
0.436,23.893,10.496,-632.753,8.734,4.423,4,10.259,0.015,"Ground_80_320:(0.00, 1.00, 0.00)"
0.456,23.895,10.974,-632.745,8.732,3.945,4,10.240,0.012,"Ground_80_320:(0.00, 1.00, 0.00)"
0.476,23.896,11.452,-632.737,8.729,3.467,4,10.215,0.010,"Ground_80_320:(0.00, 1.00, 0.00)"
0.496,23.898,11.930,-632.729,8.727,2.990,4,10.185,0.008,"Ground_80_320:(0.00, 1.00, 0.00)"
0.516,23.899,12.407,-632.721,8.724,2.512,4,10.151,0.006,"Ground_80_320:(0.00, 1.00, 0.00)"
0.536,23.900,12.885,-632.713,8.722,2.034,4,10.115,0.004,"Ground_80_320:(0.00, 1.00, 0.00)"
0.556,23.686,13.359,-632.706,8.720,1.560,4,10.078,0.003,"Ground_80_320:(0.00, 1.00, 0.00)"
0.576,23.708,13.833,-632.698,8.718,1.086,4,10.041,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.596,23.728,14.308,-632.690,8.716,0.611,4,10.004,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.616,23.746,14.783,-632.682,8.714,0.137,4,9.968,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.636,23.762,15.258,-632.674,8.713,-0.339,4,9.935,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
