time,speed,travel,x,y,z,grounded,lift,torque,contact
0.002,35.662,0.713,-632.914,8.809,14.204,4,7.800,0.080,"Ground_80_240:(0.00, 1.00, 0.00)"
0.022,35.673,1.427,-632.903,8.808,13.491,4,7.937,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.042,35.683,2.140,-632.891,8.806,12.777,4,8.089,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.062,35.693,2.854,-632.879,8.803,12.063,4,8.247,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.082,35.701,3.569,-632.867,8.799,11.349,4,8.409,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.102,35.710,4.283,-632.855,8.795,10.635,4,8.575,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.122,35.717,4.997,-632.844,8.791,9.921,4,8.745,0.039,"Ground_80_320:(0.00, 1.00, 0.00)"
0.142,35.725,5.712,-632.832,8.786,9.206,4,8.915,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.162,35.731,6.426,-632.820,8.781,8.492,4,9.084,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.182,35.738,7.141,-632.808,8.776,7.777,4,9.249,0.049,"Ground_80_320:(0.00, 1.00, 0.00)"
0.202,35.743,7.856,-632.796,8.771,7.062,4,9.407,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.222,35.749,8.571,-632.785,8.765,6.347,4,9.556,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.242,35.754,9.286,-632.773,8.760,5.632,4,9.694,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.262,35.758,10.002,-632.761,8.754,4.917,4,9.820,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.282,35.763,10.717,-632.749,8.749,4.202,4,9.931,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.302,35.767,11.432,-632.738,8.744,3.487,4,10.028,0.035,"Ground_80_320:(0.00, 1.00, 0.00)"
0.322,35.771,12.148,-632.726,8.738,2.771,4,10.110,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.342,35.774,12.863,-632.714,8.733,2.056,4,10.176,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.362,35.777,13.579,-632.702,8.728,1.341,4,10.228,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
