time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.00,Traffic 1,2.681,True,0,536.30,54.59,-189.34
4.00,Traffic 2,2.702,True,0,-1.09,33.92,-491.11
4.00,Traffic 3,2.797,True,0,-624.52,8.70,-40.63
4.00,Traffic 4,2.147,True,0,-26.85,8.52,530.88
5.00,Traffic 1,2.648,True,0,541.26,47.33,-202.18
5.00,Traffic 2,2.739,True,0,-1.23,32.50,-475.70
5.00,Traffic 3,3.247,True,0,-624.32,8.76,-25.20
5.00,Traffic 4,2.136,True,0,-44.01,8.54,530.94
6.00,Traffic 1,2.628,True,0,545.94,40.73,-215.56
6.00,Traffic 2,2.679,True,0,-1.16,31.62,-459.74
6.00,Traffic 3,3.338,True,0,-624.52,8.83,-8.75
6.00,Traffic 4,2.146,True,0,-69.13,8.59,531.10
7.00,Traffic 1,2.597,True,0,550.20,35.73,-229.60
7.00,Traffic 2,2.543,True,0,-0.40,31.87,-445.48
7.00,Traffic 3,3.279,True,0,-624.88,8.90,7.59
7.00,Traffic 4,2.168,True,0,-97.53,8.68,531.17
8.00,Traffic 1,2.632,True,0,554.03,32.11,-244.19
8.00,Traffic 2,2.626,True,0,0.77,33.31,-431.03
8.00,Traffic 3,3.257,True,0,-625.21,8.97,23.96
8.00,Traffic 4,2.153,True,0,-126.22,8.85,531.14
9.00,Traffic 1,2.595,True,0,556.98,29.93,-258.92
9.00,Traffic 2,2.687,True,0,2.14,35.61,-415.52
9.00,Traffic 3,3.262,True,0,-625.50,9.04,40.32
9.00,Traffic 4,2.145,True,0,-154.90,9.06,531.16
10.00,Traffic 1,2.500,True,0,558.54,28.61,-274.27
10.00,Traffic 2,2.667,True,0,3.77,38.06,-400.09
10.00,Traffic 3,3.266,True,0,-625.81,9.10,56.68
10.00,Traffic 4,2.145,True,0,-183.58,9.26,531.24
11.00,Traffic 1,2.511,True,0,558.37,27.31,-289.71
11.00,Traffic 2,2.637,True,0,6.01,40.04,-384.63
11.00,Traffic 3,3.263,True,0,-626.11,9.17,73.02
11.00,Traffic 4,2.144,True,0,-212.22,9.45,531.41
12.00,Traffic 1,2.412,True,0,556.27,26.20,-305.01
12.00,Traffic 2,2.573,True,0,9.15,40.73,-369.07
12.00,Traffic 3,2.896,True,0,-626.78,9.24,89.35
12.00,Traffic 4,2.141,True,0,-240.89,9.58,531.69
13.00,Traffic 1,2.471,True,0,552.72,25.53,-320.07
13.00,Traffic 2,2.615,True,0,13.01,39.87,-353.62
13.00,Traffic 3,2.631,True,0,-627.35,9.31,105.69
13.00,Traffic 4,2.139,True,0,-269.55,9.65,532.13
14.00,Traffic 1,2.607,True,0,548.73,25.24,-335.03
14.00,Traffic 2,2.632,True,0,17.45,38.23,-338.40
14.00,Traffic 3,2.641,True,0,-627.62,9.37,122.04
14.00,Traffic 4,2.131,True,0,-298.22,9.62,532.78
15.00,Traffic 1,2.701,True,0,545.14,25.31,-350.10
15.00,Traffic 2,2.597,True,0,22.81,36.45,-323.50
15.00,Traffic 3,2.680,True,0,-627.85,9.43,138.40
15.00,Traffic 4,2.134,True,0,-326.91,9.51,533.64
16.00,Traffic 1,2.785,True,0,542.56,25.75,-365.41
16.00,Traffic 2,2.506,True,0,29.91,35.54,-309.34
16.00,Traffic 3,2.684,True,0,-628.11,9.49,154.74
16.00,Traffic 4,2.142,True,0,-355.59,9.36,534.64
17.00,Traffic 1,2.831,True,0,541.17,26.94,-380.75
17.00,Traffic 2,2.305,True,0,39.70,37.78,-297.28
17.00,Traffic 3,2.679,True,0,-628.35,9.55,171.09
17.00,Traffic 4,2.146,True,0,-384.28,9.17,535.70
18.00,Traffic 1,2.768,True,0,540.47,28.66,-396.02
18.00,Traffic 2,2.134,True,0,52.10,42.30,-289.35
18.00,Traffic 3,2.677,True,0,-628.57,9.60,187.45
18.00,Traffic 4,2.149,True,0,-412.97,8.98,536.79
19.00,Traffic 1,2.707,True,0,539.94,30.55,-411.26
19.00,Traffic 2,2.144,True,0,67.08,44.73,-285.83
19.00,Traffic 3,2.677,True,0,-628.75,9.64,203.81
19.00,Traffic 4,2.153,True,0,-441.67,8.80,537.85
20.00,Traffic 1,2.676,True,0,539.20,32.28,-426.49
20.00,Traffic 2,2.221,True,0,82.96,43.49,-286.01
20.00,Traffic 3,2.676,True,0,-628.93,9.67,220.15
20.00,Traffic 4,2.168,True,0,-470.35,8.66,538.80
21.00,Traffic 1,2.649,True,0,537.82,33.48,-441.80
21.00,Traffic 2,2.385,True,0,98.50,41.02,-288.55
21.00,Traffic 3,2.686,True,0,-629.14,9.70,236.49
21.00,Traffic 4,2.109,True,0,-499.00,8.59,539.94
22.00,Traffic 1,2.537,True,0,535.31,33.50,-457.10
22.00,Traffic 2,2.551,True,0,113.84,38.77,-292.19
22.00,Traffic 3,2.686,True,0,-629.41,9.73,252.83
22.00,Traffic 4,2.136,True,0,-527.60,8.73,541.73
23.02,Traffic 1,2.560,True,0,531.72,32.09,-472.15
23.02,Traffic 2,2.614,True,0,129.14,37.61,-296.33
23.02,Traffic 3,2.683,True,0,-629.70,9.75,269.18
23.02,Traffic 4,2.201,True,0,-555.50,8.74,543.35
24.02,Traffic 1,2.594,True,0,527.28,29.74,-486.97
24.02,Traffic 2,2.648,True,0,144.20,38.47,-300.75
24.02,Traffic 3,2.681,True,0,-630.00,9.76,285.66
24.02,Traffic 4,2.229,True,0,-577.30,8.74,543.18
25.02,Traffic 1,2.582,True,0,521.95,27.02,-501.29
25.02,Traffic 2,2.643,True,0,157.67,40.62,-305.12
25.02,Traffic 3,2.678,True,0,-630.27,9.77,302.00
25.02,Traffic 4,2.250,True,0,-590.89,8.74,541.14
26.02,Traffic 1,2.540,True,0,515.63,24.78,-514.45
26.02,Traffic 2,2.620,True,0,172.13,43.39,-310.44
26.02,Traffic 3,2.675,True,0,-630.48,9.77,318.35
26.02,Traffic 4,2.112,True,0,-600.09,8.74,537.53
27.02,Traffic 1,2.493,True,0,507.82,23.69,-526.64
27.02,Traffic 2,2.611,True,0,186.42,45.70,-316.54
27.02,Traffic 3,2.672,True,0,-630.60,9.77,334.71
27.02,Traffic 4,2.250,True,0,-606.92,8.73,530.57
28.02,Traffic 1,2.597,True,0,499.00,23.39,-536.66
28.02,Traffic 2,2.613,True,0,200.65,46.71,-323.62
28.02,Traffic 3,2.667,True,0,-630.59,9.76,351.13
28.02,Traffic 4,4.213,True,0,-610.96,8.58,515.75
29.02,Traffic 1,2.624,True,0,490.96,23.15,-541.80
29.02,Traffic 2,2.544,True,0,214.35,45.81,-331.74
29.02,Traffic 3,2.662,True,0,-630.38,9.74,367.47
29.02,Traffic 4,2.855,True,0,-612.74,8.67,499.08
30.02,Traffic 1,1.427,True,0,481.66,24.00,-541.82
30.02,Traffic 2,2.534,True,0,227.35,43.77,-340.73
30.02,Traffic 3,2.655,True,0,-629.89,9.70,383.80
30.02,Traffic 4,2.175,True,0,-617.22,8.85,482.91
31.02,Traffic 1,0.648,True,0,471.85,25.71,-531.78
31.02,Traffic 2,2.608,True,0,239.98,41.25,-350.17
31.02,Traffic 3,2.645,True,0,-629.01,9.66,400.14
31.02,Traffic 4,2.586,True,0,-622.57,9.08,466.97
32.02,Traffic 1,1.917,True,0,466.07,27.53,-517.70
32.02,Traffic 2,2.659,True,0,252.53,38.67,-359.66
32.02,Traffic 3,2.622,True,0,-627.53,9.59,416.43
32.02,Traffic 4,2.809,True,0,-627.00,9.29,450.77
33.04,Traffic 1,2.834,True,0,459.68,29.31,-503.86
33.04,Traffic 2,2.679,True,0,265.29,36.48,-368.94
33.04,Traffic 3,2.596,True,0,-625.26,9.47,432.63
33.04,Traffic 4,2.804,True,0,-630.29,9.46,434.30
34.04,Traffic 1,2.964,True,0,451.69,30.99,-490.85
34.04,Traffic 2,2.782,True,0,278.59,35.57,-377.56
34.04,Traffic 3,2.584,True,0,-622.11,9.30,448.66
34.04,Traffic 4,2.774,True,0,-632.65,9.58,417.69
35.04,Traffic 1,2.769,True,0,443.02,32.92,-478.19
35.04,Traffic 2,2.741,True,0,292.38,37.36,-385.30
35.04,Traffic 3,2.578,True,0,-618.05,9.09,464.62
35.04,Traffic 4,2.767,True,0,-634.22,9.66,400.86
36.04,Traffic 1,2.643,True,0,434.48,34.89,-465.55
36.04,Traffic 2,2.741,True,0,306.20,40.96,-391.66
36.04,Traffic 3,2.580,True,0,-613.26,8.87,480.29
36.04,Traffic 4,2.752,True,0,-635.13,9.70,384.07
37.04,Traffic 1,2.665,True,0,425.98,36.71,-452.90
37.04,Traffic 2,2.757,True,0,321.10,42.76,-396.25
37.04,Traffic 3,2.589,True,0,-608.21,8.68,495.83
37.04,Traffic 4,2.725,True,0,-635.61,9.74,367.30
38.06,Traffic 1,2.700,True,0,417.12,38.14,-440.23
38.06,Traffic 2,3.113,True,0,336.91,40.01,-397.52
