time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,37.643,0.753,-627.017,8.342,-149.255,4,7.800,0.076,""
0.040,37.641,1.505,-627.029,8.341,-148.502,4,8.424,0.013,""
0.060,37.639,2.258,-627.042,8.339,-147.750,4,9.007,0.022,""
0.080,37.637,3.011,-627.054,8.337,-146.997,4,9.528,0.039,""
0.100,37.636,3.763,-627.066,8.336,-146.245,4,9.971,0.046,""
0.120,37.634,4.516,-627.079,8.334,-145.492,4,10.331,0.046,""
0.140,37.632,5.268,-627.091,8.333,-144.740,4,10.608,0.043,""
0.160,37.630,6.021,-627.104,8.332,-143.987,4,10.808,0.039,""
0.180,37.628,6.774,-627.116,8.332,-143.235,4,10.937,0.034,""
0.200,37.627,7.526,-627.128,8.332,-142.482,4,11.006,0.029,""
0.220,37.625,8.278,-627.141,8.332,-141.730,4,11.023,0.024,""
0.240,37.623,9.031,-627.153,8.333,-140.978,4,10.998,0.020,""
0.260,37.622,9.783,-627.165,8.335,-140.225,4,10.938,0.017,""
0.280,37.620,10.536,-627.178,8.337,-139.473,4,10.853,0.014,""
0.300,37.619,11.288,-627.190,8.339,-138.721,4,10.750,0.011,""
0.320,37.617,12.040,-627.203,8.342,-137.969,4,10.635,0.009,""
0.340,37.616,12.793,-627.215,8.345,-137.216,4,10.513,0.007,""
0.360,37.614,13.545,-627.227,8.348,-136.464,4,10.391,0.006,""
0.380,37.613,14.297,-627.240,8.351,-135.712,4,10.270,0.005,""
0.400,37.612,15.049,-627.252,8.355,-134.960,4,10.156,0.004,""
0.420,37.611,15.802,-627.265,8.358,-134.208,4,10.049,0.003,""
0.440,37.609,16.554,-627.277,8.362,-133.456,4,9.952,0.002,""
0.460,37.608,17.306,-627.289,8.366,-132.704,4,9.866,0.002,""
0.480,37.607,18.058,-627.302,8.369,-131.952,4,9.792,0.002,""
0.500,37.606,18.810,-627.314,8.373,-131.200,4,9.730,0.001,""
0.520,37.605,19.562,-627.327,8.377,-130.448,4,9.679,0.001,""
0.540,37.604,20.314,-627.339,8.380,-129.696,4,9.640,0.001,""
0.560,37.603,21.066,-627.351,8.384,-128.944,4,9.611,0.001,""
0.580,37.602,21.818,-627.364,8.387,-128.192,4,9.592,0.001,""
0.600,37.602,22.570,-627.376,8.390,-127.440,4,9.581,0.000,""
0.620,37.601,23.322,-627.388,8.393,-126.688,4,9.578,0.000,""
0.640,37.600,24.074,-627.401,8.396,-125.936,4,9.581,0.000,""
0.660,37.599,24.826,-627.413,8.399,-125.184,4,9.590,0.000,""
0.680,37.598,25.578,-627.426,8.402,-124.432,4,9.603,0.000,""
0.700,37.598,26.330,-627.438,8.405,-123.681,4,9.619,0.000,""
0.720,37.597,27.082,-627.450,8.408,-122.929,4,9.638,0.000,""
0.740,37.596,27.834,-627.463,8.410,-122.177,4,9.659,0.000,""
0.760,37.596,28.586,-627.475,8.413,-121.425,4,9.680,0.000,""
0.780,37.595,29.338,-627.488,8.416,-120.673,4,9.701,0.000,""
0.800,37.595,30.090,-627.500,8.418,-119.922,4,9.721,0.000,""
0.820,37.594,30.842,-627.512,8.421,-119.170,4,9.741,0.000,""
0.840,37.593,31.594,-627.525,8.423,-118.418,4,9.759,0.000,""
0.860,37.593,32.345,-627.537,8.426,-117.666,4,9.776,0.000,""
0.880,37.592,33.097,-627.550,8.428,-116.915,4,9.791,0.000,""
0.900,37.592,33.849,-627.562,8.431,-116.163,4,9.804,0.000,""
0.920,37.591,34.601,-627.575,8.433,-115.411,4,9.815,0.000,""
0.940,37.591,35.353,-627.587,8.436,-114.659,4,9.825,0.000,""
0.960,37.591,36.105,-627.600,8.438,-113.908,4,9.832,0.000,""
0.980,37.590,36.856,-627.612,8.441,-113.156,4,9.838,0.000,""
1.000,37.590,37.608,-627.624,8.443,-112.404,4,9.842,0.000,""
1.020,37.589,38.360,-627.637,8.446,-111.653,4,9.845,0.000,""
1.040,37.589,39.112,-627.649,8.448,-110.901,4,9.847,0.000,""
1.060,37.589,39.863,-627.662,8.451,-110.149,4,10.290,0.064,""
1.080,37.588,40.615,-627.674,8.454,-109.398,4,10.482,0.028,""
1.100,37.588,41.366,-627.686,8.457,-108.647,4,10.847,0.034,""
1.120,37.587,42.118,-627.699,8.461,-107.895,4,11.371,0.027,""
1.140,37.586,42.869,-627.711,8.467,-107.144,4,12.482,0.012,""
1.160,37.585,43.620,-627.724,8.473,-106.394,4,13.323,0.037,""
1.180,37.583,44.370,-627.736,8.481,-105.643,4,14.350,0.018,""
1.200,37.582,45.121,-627.748,8.492,-104.893,4,15.529,0.114,""
1.220,37.579,45.871,-627.761,8.505,-104.142,4,16.796,0.128,""
1.240,37.576,46.621,-627.773,8.522,-103.392,4,18.099,0.234,""
1.260,37.573,47.371,-627.785,8.543,-102.643,4,19.380,0.246,""
1.280,37.569,48.120,-627.798,8.568,-101.894,4,20.594,0.342,""
1.300,37.565,48.869,-627.810,8.597,-101.145,4,21.702,0.342,""
1.320,37.496,49.614,-627.821,8.638,-100.401,4,22.680,0.425,""
1.340,37.474,50.357,-627.833,8.686,-99.657,4,23.215,2.177,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.09)"
1.360,37.451,51.101,-627.844,8.741,-98.913,4,24.549,1.975,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.10)"
1.380,37.432,51.844,-627.855,8.804,-98.171,4,25.077,1.737,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.10)"
1.400,37.412,52.586,-627.868,8.873,-97.429,4,25.160,1.513,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.11)"
1.420,37.399,53.328,-627.880,8.950,-96.687,4,24.689,1.273,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.440,37.384,54.069,-627.892,9.032,-95.946,4,24.014,0.967,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.460,37.375,54.809,-627.903,9.120,-95.205,4,23.033,0.782,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.13)"
1.480,37.362,55.549,-627.913,9.213,-94.466,4,22.103,0.559,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.13)"
1.500,37.353,56.288,-627.923,9.311,-93.727,4,21.080,0.460,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.520,37.340,57.027,-627.935,9.413,-92.988,4,20.234,0.354,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.540,37.329,57.764,-627.947,9.518,-92.251,4,19.456,0.312,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.15)"
1.560,37.316,58.501,-627.962,9.628,-91.514,4,18.890,0.295,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.580,37.306,59.237,-627.978,9.741,-90.778,4,18.422,0.313,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.600,37.296,59.972,-627.996,9.858,-90.043,4,18.177,0.339,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.17)"
1.620,37.285,60.707,-628.015,9.978,-89.309,4,17.994,0.374,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.17)"
1.640,37.273,61.440,-628.034,10.101,-88.576,4,17.999,0.446,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.18)"
1.660,37.252,62.172,-628.052,10.228,-87.844,4,18.043,0.393,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.18)"
1.680,37.231,62.904,-628.067,10.359,-87.113,4,18.233,0.544,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.700,37.205,63.634,-628.080,10.493,-86.382,4,18.416,0.486,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.720,37.181,64.363,-628.088,10.631,-85.653,4,18.656,0.527,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.20)"
