time,station,active,visible,sightings,calls
3.14,6.4,0,0,0,0
4.14,12.2,0,0,0,0
5.14,27.4,0,0,0,0
6.14,49.4,0,0,0,0
7.14,76.3,0,0,0,0
8.16,106.2,0,0,0,0
9.16,137.6,0,0,0,0
10.16,169.0,0,0,0,0
11.16,200.3,0,0,0,0
12.18,231.7,0,0,0,0
13.18,263.2,0,0,0,0
14.18,294.8,0,0,0,0
15.18,328.0,0,0,0,0
16.18,359.7,0,0,0,0
17.18,386.3,0,0,0,0
18.18,416.1,0,0,0,0
19.18,447.1,0,0,0,0
20.18,478.4,0,0,0,0
21.20,509.0,1,0,0,1
22.20,538.9,1,0,0,1
23.20,570.3,1,0,0,1
24.20,602.3,1,0,0,1
25.20,633.7,0,0,0,1
26.20,666.5,0,0,0,1
27.20,701.5,0,0,0,1
28.20,738.0,0,0,0,1
29.20,768.9,0,0,0,1
30.20,800.7,0,0,0,1
31.20,832.6,0,0,0,1
32.20,864.6,0,0,0,1
33.20,896.4,0,0,0,1
34.20,925.0,0,0,0,1
35.20,958.4,0,0,0,1
36.22,995.6,1,0,0,2
37.22,1034.9,1,0,0,2
38.22,1075.2,1,0,0,2
39.22,1110.5,1,0,0,2
40.22,1143.6,0,0,0,2
41.22,1172.3,0,0,0,2
42.22,1195.1,0,0,0,2
43.22,1212.5,1,0,0,2
44.24,1229.7,1,0,0,2
45.24,1252.1,1,0,0,2
46.24,1279.8,1,0,0,2
47.26,1311.7,0,0,0,2
48.26,1344.6,0,0,0,2
49.26,1370.7,0,0,0,2
50.26,1398.8,0,0,0,2
51.26,1421.8,0,0,0,2
52.26,1445.9,0,0,0,2
53.28,1465.1,0,0,0,2
54.28,1489.4,0,0,0,2
55.28,1520.0,0,0,0,2
56.30,1551.8,0,0,0,2
57.30,1583.4,0,0,0,2
58.30,1614.0,0,0,0,2
59.30,1645.7,0,0,0,2
60.30,1678.5,0,0,0,2
61.30,1710.5,1,0,0,3
62.30,1737.3,1,0,0,3
63.30,1758.7,1,0,0,3
64.32,1785.5,1,0,0,3
65.32,1814.3,0,0,0,3
66.32,1847.1,0,0,0,3
67.32,1880.0,0,0,0,3
68.32,1912.1,0,0,0,3
69.32,1945.9,1,0,0,3
70.32,1983.3,1,0,0,3
71.32,2018.6,2,0,0,3
72.32,2049.8,2,0,0,3
73.32,2079.2,2,0,0,3
74.32,2111.2,1,0,1,3
75.32,2146.9,1,2,1,4
76.32,2185.2,1,0,1,4
77.32,2225.2,1,0,1,4
78.34,2266.7,1,0,1,4
79.34,2300.5,1,0,1,4
80.34,2332.4,0,0,1,4
81.34,2364.3,0,0,1,4
82.34,2397.4,0,0,1,4
83.34,2434.4,0,0,1,4
84.34,2474.2,0,0,1,4
85.34,2515.5,0,0,1,4
86.36,2558.0,0,0,1,4
87.36,2601.4,0,0,1,4
88.36,2635.5,0,0,1,4
89.36,2650.2,0,0,1,4
90.36,2663.9,0,0,1,4
91.36,2682.0,1,0,1,5
92.36,2707.8,1,0,1,5
93.38,2739.0,1,0,1,5
94.38,2774.2,1,0,1,5
95.38,2812.5,0,0,1,5
96.38,2852.8,0,0,1,5
97.38,2894.5,1,0,1,5
98.40,2937.3,1,0,1,5
99.40,2981.0,1,0,1,5
100.40,3025.3,1,0,1,5
101.40,3070.2,0,0,1,5
102.40,3115.3,0,0,1,5
103.40,3160.5,0,0,1,5
104.42,3206.1,0,0,1,5
105.42,3251.8,0,0,1,5
106.42,3297.7,0,0,1,5
107.44,3343.4,0,0,1,5
108.44,3389.1,0,0,1,5
109.44,3434.8,0,0,1,5
110.44,3480.6,0,0,1,5
111.44,3526.6,0,0,1,5
112.44,3572.4,0,0,1,5
113.44,3618.6,0,0,1,5
114.46,3658.7,0,0,1,5
115.46,3697.0,0,0,1,5
116.46,3724.9,0,0,1,5
117.46,3743.0,0,0,1,5
118.46,3763.2,0,0,1,5
119.48,3789.7,0,0,1,5
120.48,3821.5,0,0,1,5
121.48,3857.2,0,0,1,5
122.48,3895.7,0,0,1,5
123.48,3936.3,0,0,1,5
124.50,3978.5,0,0,1,5
125.50,4021.7,0,0,1,5
126.50,4065.5,0,0,1,5
127.50,4109.8,0,0,1,5
128.52,4154.8,0,0,1,5
129.52,4200.0,0,0,1,5
130.52,4245.5,0,0,1,5
131.52,4291.1,0,0,1,5
132.52,4336.9,0,0,1,5
133.52,4381.7,0,0,1,5
134.54,4421.2,0,0,1,5
135.54,4461.8,0,0,1,5
136.54,4503.7,0,0,1,5
137.54,4546.5,0,0,1,5
138.54,4590.3,0,0,1,5
139.54,4631.0,0,0,1,5
140.54,4653.6,0,0,1,5
141.56,4665.1,0,0,1,5
142.56,4.6,0,0,1,5
143.56,25.4,0,0,1,5
144.56,47.4,0,0,1,5
145.56,67.4,0,0,1,5
146.58,81.8,0,0,1,5
147.58,96.1,0,0,1,5
148.58,111.1,0,0,1,5
149.58,126.2,0,0,1,5
150.58,141.3,0,0,1,5
151.60,156.4,0,0,1,5
152.60,171.6,0,0,1,5
