time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.005,moto,0,0,0.00,0,0,566.16,82.75,-10.01
4.040,moto,0,0,14.67,0,0,566.56,82.56,-2.64
5.140,moto,0,0,27.12,0,0,567.51,82.55,20.84
6.200,moto,0,1,35.67,0,0,566.10,82.41,54.41
7.280,moto,0,1,38.35,0,0,562.21,82.08,95.42
8.360,moto,0,1,39.02,0,0,542.25,81.07,130.63
9.400,moto,0,1,39.29,0,0,509.22,79.92,154.36
10.480,moto,0,1,39.36,0,0,472.62,78.35,175.86
11.500,moto,0,2,31.94,0,0,440.95,76.41,194.61
12.580,moto,0,2,31.85,0,0,410.84,74.82,211.11
13.640,moto,0,2,31.60,0,0,380.99,74.99,226.71
14.700,moto,0,2,28.98,0,0,354.02,84.64,240.88
16.140,moto,0,2,28.71,0,0,317.88,81.10,259.61
17.220,moto,0,2,29.89,0,0,288.79,73.85,272.52
18.280,moto,0,2,22.55,0,0,259.69,59.13,284.80
19.320,moto,0,2,28.58,0,0,234.80,54.99,297.99
20.320,moto,0,2,31.83,0,0,203.94,51.65,295.88
21.340,moto,0,2,31.93,0,0,172.08,48.73,290.09
22.800,moto,0,2,31.79,0,0,127.12,47.12,279.49
23.840,moto,0,2,30.57,0,0,96.26,50.47,269.80
24.840,moto,0,2,30.87,0,0,67.28,44.47,260.53
25.900,moto,0,2,14.12,0,0,39.24,34.55,250.27
26.980,moto,0,2,0.02,0,0,39.21,34.54,250.28
28.000,moto,0,2,0.02,0,0,39.15,34.53,250.35
29.160,moto,0,2,0.05,0,0,39.08,34.51,250.44
30.220,moto,0,2,0.05,0,0,38.99,34.49,250.51
31.260,moto,0,2,-0.33,0,0,38.97,34.47,250.63
32.500,moto,0,2,-0.37,0,0,39.31,34.45,250.96
33.820,moto,0,2,4.44,0,0,39.00,34.41,251.00
34.880,moto,0,2,9.75,0,0,35.18,34.45,247.73
36.120,moto,0,2,25.34,0,0,20.21,33.16,231.21
37.500,moto,0,2,37.39,0,0,-16.88,29.73,207.84
38.600,moto,0,3,31.91,0,0,-48.68,26.81,183.61
39.660,moto,0,3,31.92,0,0,-72.65,24.60,159.98
40.720,moto,0,3,31.78,0,0,-93.29,23.25,133.44
41.780,moto,0,3,30.29,0,0,-110.20,26.12,104.96
42.780,moto,0,3,27.07,0,0,-125.10,20.42,78.50
43.840,moto,0,3,31.64,0,0,-124.03,20.72,47.41
44.860,moto,0,3,31.78,0,0,-125.18,21.32,15.03
45.920,moto,0,3,30.22,0,0,-124.82,25.39,-17.91
46.980,moto,0,3,8.29,0,0,-123.41,20.06,-44.31
48.060,moto,0,3,21.48,0,0,-110.74,19.50,-54.64
49.140,moto,0,3,30.90,0,0,-95.42,21.83,-78.63
50.360,moto,0,3,38.55,0,0,-66.99,23.38,-110.21
51.440,moto,0,3,39.35,0,0,-28.58,25.84,-127.26
52.440,moto,0,3,31.81,0,0,5.21,28.09,-133.34
53.440,moto,0,3,31.81,0,0,36.69,30.27,-137.38
54.440,moto,0,3,31.60,0,0,67.96,32.73,-142.35
55.460,moto,0,3,31.14,0,0,98.05,41.76,-148.42
56.580,moto,0,3,28.37,0,0,129.69,47.74,-155.26
57.920,moto,0,3,24.08,0,0,166.12,40.05,-163.19
58.980,moto,0,3,32.18,0,0,194.27,44.17,-172.66
60.060,moto,0,4,31.82,0,0,225.03,46.19,-188.03
61.100,moto,0,4,31.84,0,0,252.66,47.69,-206.19
62.100,moto,0,4,31.80,0,0,278.47,49.02,-224.79
63.180,moto,0,4,31.33,0,0,306.34,55.44,-243.37
64.620,moto,0,4,30.14,0,0,343.49,55.38,-265.82
65.660,moto,0,4,29.90,0,0,369.68,52.68,-279.53
66.660,moto,0,4,36.35,0,0,400.92,54.88,-290.68
67.740,moto,0,4,22.97,0,0,434.60,57.03,-288.76
68.740,moto,0,4,22.92,0,0,456.29,57.14,-282.77
69.760,moto,0,4,31.88,0,0,481.70,50.11,-274.22
70.800,moto,0,4,31.91,0,0,510.26,38.73,-261.86
71.920,moto,0,4,34.43,0,0,541.07,32.70,-244.46
72.920,moto,0,0,31.34,0,0,566.23,36.55,-223.20
73.940,moto,0,0,31.35,0,0,583.48,46.26,-198.55
74.980,moto,0,0,30.52,0,0,596.62,60.41,-172.39
76.080,moto,0,0,13.91,0,0,604.07,72.14,-154.34
77.140,moto,0,0,15.70,0,0,608.04,77.78,-140.26
78.140,moto,0,0,22.45,0,0,608.40,79.16,-122.47
79.140,moto,0,0,30.20,0,0,592.27,81.21,-101.69
80.180,moto,0,0,29.66,0,0,572.22,82.75,-80.01
81.220,moto,0,0,36.88,0,0,565.34,82.47,-46.29
82.280,moto,0,0,39.46,0,0,566.67,82.55,-5.09
