time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.026,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.026,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.026,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.026,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.280,YOU reference pilot,original,0,0,3.405,27.000,1.000,0.000,4,0,0,322.099,9.847,543.636,2.294
3.280,EMBER,tourer,0,0,3.095,27.000,1.000,0.000,4,0,0,318.014,11.352,535.502,2.289
3.280,GOLD,moto,0,0,4.270,27.000,1.000,0.000,4,0,0,322.362,12.568,528.433,2.251
3.280,BLUE,atv,0,0,4.045,27.000,1.000,0.000,4,0,0,317.781,13.944,521.704,2.250
3.540,YOU reference pilot,original,0,0,6.338,19.111,1.000,0.000,4,0,0,322.212,10.095,542.368,2.320
3.540,EMBER,tourer,0,0,5.810,17.403,1.000,0.000,4,0,0,318.027,11.588,534.340,2.287
3.540,GOLD,moto,0,0,7.980,27.000,1.000,0.000,4,0,0,322.239,12.890,526.843,2.165
3.540,BLUE,atv,0,0,7.501,27.000,1.000,0.000,4,0,0,317.745,14.269,520.208,2.240
3.820,YOU reference pilot,original,0,0,9.219,21.017,1.000,0.000,4,0,0,322.377,10.498,540.198,2.370
3.820,EMBER,tourer,0,0,8.509,19.497,1.000,0.000,4,0,0,318.063,11.986,532.343,2.251
3.820,GOLD,moto,0,0,11.613,27.000,1.000,0.000,4,0,0,321.789,13.450,524.151,1.803
3.820,BLUE,atv,0,0,10.869,27.000,1.000,0.000,4,0,0,317.710,14.819,517.654,2.191
4.080,YOU reference pilot,original,0,0,11.626,23.080,1.000,0.000,4,0,0,322.389,10.995,537.505,2.299
4.080,EMBER,tourer,0,0,10.829,21.681,1.000,0.000,4,0,0,318.117,12.475,529.851,2.171
4.080,GOLD,moto,0,0,14.722,27.000,1.000,0.000,4,0,0,321.010,14.120,520.848,1.167
4.080,BLUE,atv,0,0,13.737,27.000,1.000,0.000,4,0,0,317.689,15.479,514.489,2.097
4.340,YOU reference pilot,original,0,0,13.848,27.000,1.000,0.000,4,0,0,322.030,11.606,534.244,1.920
4.340,EMBER,tourer,0,0,12.982,23.934,1.000,0.000,4,0,0,318.176,13.083,526.792,2.056
4.340,GOLD,moto,0,0,16.660,17.097,0.225,0.000,4,0,0,319.997,14.946,516.885,0.525
