time,speed,travel,x,y,z,grounded,lift,torque,contact
0.012,42.596,0.852,-630.218,8.342,-149.208,4,7.777,0.078,"Ground_80_320:(0.00, 1.00, 0.00)"
0.032,42.589,1.703,-630.232,8.341,-148.357,4,8.441,0.014,""
0.052,42.582,2.555,-630.246,8.339,-147.506,4,9.060,0.021,""
0.072,42.575,3.406,-630.260,8.337,-146.654,4,9.612,0.040,""
0.092,42.568,4.258,-630.274,8.336,-145.803,4,10.078,0.046,""
0.112,42.561,5.109,-630.288,8.334,-144.952,4,10.453,0.047,""
0.132,42.554,5.960,-630.302,8.333,-144.101,4,10.738,0.045,""
0.152,42.548,6.811,-630.316,8.333,-143.251,4,10.940,0.040,""
0.172,42.541,7.661,-630.330,8.332,-142.400,4,11.066,0.035,""
0.192,42.535,8.512,-630.344,8.333,-141.549,4,11.126,0.030,""
0.212,42.529,9.363,-630.358,8.334,-140.699,4,11.132,0.026,""
0.232,42.523,10.213,-630.372,8.335,-139.849,4,11.093,0.022,""
0.252,42.517,11.063,-630.387,8.337,-138.998,4,11.019,0.018,""
0.272,42.511,11.913,-630.401,8.340,-138.148,4,10.918,0.015,""
0.292,42.505,12.764,-630.415,8.343,-137.298,4,10.800,0.012,""
0.312,42.500,13.614,-630.429,8.346,-136.449,4,10.670,0.009,""
0.332,42.495,14.463,-630.443,8.349,-135.599,4,10.534,0.008,""
0.352,42.489,15.313,-630.457,8.353,-134.749,4,10.399,0.006,""
0.372,42.484,16.163,-630.471,8.357,-133.900,4,10.267,0.005,""
0.392,42.479,17.012,-630.485,8.361,-133.050,4,10.143,0.004,""
0.412,42.475,17.862,-630.499,8.365,-132.201,4,10.029,0.003,""
0.432,42.470,18.711,-630.513,8.369,-131.351,4,9.925,0.002,""
0.452,42.465,19.561,-630.527,8.373,-130.502,4,9.835,0.002,""
0.472,42.461,20.410,-630.541,8.377,-129.653,4,9.757,0.002,""
0.492,42.457,21.259,-630.555,8.381,-128.804,4,9.693,0.002,""
0.512,42.452,22.108,-630.569,8.385,-127.955,4,9.641,0.002,""
0.532,42.448,22.957,-630.583,8.389,-127.106,4,9.602,0.002,""
0.552,42.444,23.806,-630.597,8.393,-126.258,4,9.574,0.002,""
0.572,42.440,24.655,-630.611,8.397,-125.409,4,9.556,0.002,""
0.592,42.437,25.503,-630.625,8.401,-124.560,4,9.548,0.002,""
0.612,42.433,26.352,-630.639,8.404,-123.712,4,9.547,0.002,""
0.632,42.429,27.201,-630.653,8.407,-122.863,4,9.554,0.002,""
0.652,42.426,28.049,-630.667,8.411,-122.015,4,9.566,0.002,""
0.672,42.423,28.897,-630.681,8.414,-121.167,4,9.582,0.002,""
0.692,42.419,29.746,-630.695,8.417,-120.318,4,10.186,0.002,""
0.712,42.416,30.594,-630.709,8.421,-119.470,4,10.218,0.095,""
0.732,42.413,31.442,-630.723,8.425,-118.623,4,10.290,0.148,""
0.752,42.409,32.290,-630.737,8.429,-117.775,4,10.356,0.174,""
0.772,42.406,33.138,-630.751,8.433,-116.927,4,10.980,0.184,""
0.792,42.403,33.986,-630.765,8.438,-116.079,4,10.756,0.089,""
0.812,42.400,34.834,-630.779,8.443,-115.231,4,10.468,0.033,""
