time,speed,travel,x,y,z,grounded,lift,torque,contact
0.001,42.596,0.852,-625.519,8.342,-149.131,4,7.800,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.021,42.587,1.703,-625.533,8.341,-148.279,4,8.435,0.006,""
0.041,42.577,2.555,-625.547,8.339,-147.428,4,9.027,0.017,""
0.061,42.568,3.406,-625.561,8.337,-146.577,4,9.563,0.032,""
0.081,42.559,4.257,-625.575,8.336,-145.726,4,10.025,0.039,""
0.101,42.550,5.108,-625.589,8.334,-144.875,4,10.406,0.042,""
0.121,42.541,5.959,-625.603,8.333,-144.025,4,10.704,0.042,""
0.141,42.532,6.809,-625.617,8.332,-143.174,4,10.921,0.040,""
0.161,42.524,7.660,-625.631,8.332,-142.324,4,11.064,0.037,""
0.181,42.516,8.510,-625.645,8.333,-141.474,4,11.140,0.033,""
0.201,42.507,9.360,-625.659,8.334,-140.624,4,11.159,0.029,""
0.221,42.499,10.210,-625.673,8.335,-139.774,4,11.129,0.025,""
0.241,42.491,11.060,-625.687,8.337,-138.924,4,11.061,0.021,""
0.261,42.483,11.910,-625.701,8.339,-138.075,4,10.963,0.017,""
0.281,42.476,12.759,-625.715,8.342,-137.225,4,10.843,0.014,""
0.301,42.468,13.608,-625.729,8.345,-136.376,4,10.710,0.012,""
0.321,42.461,14.458,-625.743,8.349,-135.527,4,10.570,0.009,""
0.341,42.454,15.307,-625.757,8.353,-134.678,4,10.429,0.007,""
0.361,42.447,16.156,-625.771,8.357,-133.829,4,10.291,0.006,""
0.381,42.440,17.004,-625.785,8.361,-132.981,4,10.159,0.004,""
0.401,42.433,17.853,-625.799,8.365,-132.132,4,10.038,0.003,""
0.421,42.426,18.701,-625.813,8.369,-131.284,4,9.928,0.003,""
0.441,42.420,19.550,-625.827,8.373,-130.435,4,9.832,0.002,""
0.461,42.413,20.398,-625.841,8.377,-129.587,4,9.750,0.001,""
0.481,42.407,21.246,-625.855,8.381,-128.739,4,9.681,0.001,""
0.501,42.401,22.094,-625.869,8.385,-127.891,4,9.627,0.001,""
0.521,42.395,22.942,-625.883,8.389,-127.044,4,9.585,0.000,""
0.541,42.389,23.790,-625.897,8.393,-126.196,4,9.556,0.000,""
0.561,42.384,24.638,-625.911,8.397,-125.348,4,9.538,0.000,""
0.581,42.378,25.485,-625.925,8.401,-124.501,4,9.530,0.000,""
0.601,42.373,26.333,-625.939,8.404,-123.654,4,9.531,0.000,""
0.621,42.367,27.180,-625.953,8.408,-122.806,4,9.539,0.000,""
0.641,42.362,28.027,-625.967,8.411,-121.959,4,9.552,0.000,""
0.661,42.357,28.874,-625.981,8.414,-121.112,4,9.571,0.000,""
0.681,42.352,29.721,-625.995,8.418,-120.265,4,10.177,0.000,""
0.701,42.347,30.568,-626.009,8.421,-119.419,4,10.195,0.064,""
0.721,42.342,31.415,-626.023,8.425,-118.572,4,10.261,0.106,""
0.741,42.337,32.261,-626.037,8.429,-117.726,4,10.922,0.132,""
0.761,42.332,33.108,-626.051,8.433,-116.879,4,10.772,0.082,""
0.781,42.327,33.954,-626.065,8.438,-116.033,4,10.557,0.045,""
0.801,42.323,34.801,-626.079,8.443,-115.187,4,10.314,0.019,""
0.821,42.318,35.647,-626.093,8.448,-114.340,4,10.068,0.002,""
0.841,42.314,36.494,-626.106,8.453,-113.494,4,9.839,0.010,""
0.861,42.309,37.340,-626.120,8.459,-112.648,4,9.638,0.017,""
0.881,42.305,38.186,-626.134,8.463,-111.802,4,9.470,0.020,""
0.901,42.301,39.032,-626.148,8.468,-110.956,4,9.340,0.022,""
0.921,42.297,39.878,-626.162,8.473,-110.110,4,9.267,0.033,""
0.941,42.293,40.724,-626.176,8.477,-109.264,4,9.371,0.075,""
0.961,42.290,41.569,-626.190,8.481,-108.419,4,9.687,0.096,""
0.981,42.286,42.415,-626.204,8.486,-107.573,4,10.256,0.073,""
1.001,42.282,43.260,-626.218,8.491,-106.728,4,11.178,0.068,""
1.021,42.278,44.105,-626.232,8.497,-105.884,4,12.464,0.007,""
1.041,42.274,44.950,-626.246,8.505,-105.039,4,14.061,0.071,""
1.061,42.269,45.794,-626.260,8.515,-104.195,4,15.858,0.134,""
1.081,42.264,46.638,-626.274,8.528,-103.351,4,17.761,0.200,""
1.101,42.259,47.481,-626.288,8.546,-102.508,4,19.716,0.311,""
1.121,42.253,48.324,-626.302,8.568,-101.665,4,21.624,0.366,""
1.141,42.246,49.167,-626.316,8.595,-100.822,4,23.410,0.416,""
1.161,42.240,50.009,-626.330,8.629,-99.980,4,25.047,0.506,""
1.181,42.173,50.847,-626.343,8.674,-99.142,4,26.493,0.537,""
1.201,42.119,51.682,-626.356,8.730,-98.307,4,27.728,1.998,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.10)"
1.221,42.092,52.516,-626.369,8.796,-97.473,4,29.811,2.764,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.11)"
1.241,42.075,53.350,-626.382,8.871,-96.640,4,31.825,2.465,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.11)"
1.261,42.053,54.183,-626.396,8.957,-95.807,4,32.810,1.882,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.281,42.038,55.016,-626.408,9.052,-94.974,4,32.560,1.551,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.301,42.022,55.848,-626.421,9.155,-94.143,4,31.685,1.094,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.13)"
1.321,42.005,56.679,-626.433,9.266,-93.312,4,30.019,0.744,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.341,41.985,57.509,-626.447,9.384,-92.482,4,28.090,0.540,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.361,41.965,58.338,-626.463,9.509,-91.653,4,26.173,0.393,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.15)"
1.381,41.948,59.166,-626.481,9.639,-90.825,4,24.095,0.284,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.401,41.933,59.993,-626.501,9.774,-89.998,4,22.458,0.269,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.421,41.919,60.819,-626.524,9.913,-89.172,4,21.162,0.260,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.17)"
1.441,41.903,61.643,-626.546,10.057,-88.348,4,20.000,0.253,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.18)"
1.461,41.881,62.467,-626.567,10.204,-87.525,4,19.438,0.322,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.18)"
1.481,41.853,63.289,-626.585,10.356,-86.703,4,19.146,0.344,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.501,41.823,64.109,-626.600,10.511,-85.882,4,19.063,0.368,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.521,41.796,64.929,-626.609,10.670,-85.063,4,19.400,0.498,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.20)"
1.541,41.778,65.747,-626.612,10.833,-84.245,4,19.764,0.546,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.561,41.758,66.562,-626.611,11.001,-83.429,4,20.277,0.559,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.581,41.747,67.377,-626.605,11.173,-82.614,4,20.786,0.795,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.22)"
1.601,41.727,68.190,-626.598,11.350,-81.801,4,21.133,0.679,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.22)"
1.621,41.697,69.001,-626.592,11.531,-80.990,4,21.594,0.749,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
1.641,41.659,69.812,-626.588,11.718,-80.179,4,21.945,0.821,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
1.661,41.607,70.620,-626.588,11.910,-79.371,4,22.139,0.685,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.24)"
1.681,41.548,71.426,-626.595,12.106,-78.564,4,22.368,0.716,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.25)"
1.701,41.493,72.231,-626.610,12.307,-77.760,4,22.375,0.661,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.25)"
1.721,41.447,73.033,-626.634,12.514,-76.958,4,22.279,0.582,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.26)"
1.741,41.418,73.834,-626.667,12.725,-76.158,4,22.245,0.612,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.26)"
1.761,41.402,74.632,-626.709,12.940,-75.361,4,21.963,0.534,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.27)"
1.781,41.392,75.428,-626.756,13.160,-74.565,4,21.840,0.509,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.27)"
1.801,41.380,76.222,-626.808,13.385,-73.772,4,21.657,0.494,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.28)"
1.821,41.361,77.013,-626.861,13.614,-72.981,4,21.354,0.457,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.29)"
1.841,41.329,77.804,-626.914,13.847,-72.191,4,21.255,0.499,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.29)"
1.861,41.284,78.593,-626.964,14.085,-71.403,4,20.948,0.463,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.30)"
1.881,41.221,79.380,-627.009,14.326,-70.616,4,20.910,0.497,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.26)"
1.901,41.141,80.169,-627.046,14.569,-69.828,4,12.298,2.679,""
1.921,41.051,80.958,-627.073,14.811,-69.039,2,8.207,0.521,""
1.941,40.963,81.748,-627.091,15.052,-68.250,2,6.318,1.441,""
1.961,40.902,82.537,-627.097,15.290,-67.460,2,0.000,2.340,""
1.981,40.776,83.327,-627.104,15.523,-66.671,0,0.000,0.291,""
2.001,40.644,84.116,-627.111,15.752,-65.882,0,0.000,0.276,""
2.021,40.506,84.905,-627.118,15.977,-65.093,0,0.000,0.262,""
2.041,40.363,85.694,-627.124,16.197,-64.304,0,0.000,0.248,""
2.061,40.215,86.482,-627.131,16.414,-63.516,0,0.000,0.236,""
2.081,40.061,87.270,-627.138,16.627,-62.728,0,0.000,0.225,""
