time,speed,travel,x,y,z,grounded,lift,torque,contact
0.016,42.596,0.852,-625.519,8.192,-149.131,4,7.800,0.066,"Ground_80_400:(-0.02, 1.00, 0.00)"
0.036,42.601,1.704,-625.533,8.191,-148.279,4,8.408,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.056,42.605,2.556,-625.547,8.189,-147.427,4,8.965,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.076,42.610,3.408,-625.561,8.187,-146.575,4,9.471,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.096,42.614,4.260,-625.575,8.185,-145.723,4,9.914,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.116,42.617,5.113,-625.589,8.184,-144.871,4,10.290,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.136,42.621,5.965,-625.603,8.183,-144.019,4,10.596,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.156,42.624,6.817,-625.617,8.182,-143.166,4,10.832,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.176,42.627,7.670,-625.631,8.181,-142.314,4,11.002,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.196,42.630,8.522,-625.645,8.181,-141.461,4,11.109,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.216,42.632,9.375,-625.659,8.182,-140.609,4,11.161,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.236,42.635,10.228,-625.673,8.183,-139.756,4,11.163,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.256,42.637,11.080,-625.687,8.185,-138.904,4,11.124,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.276,42.639,11.933,-625.701,8.187,-138.051,4,11.051,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.296,42.641,12.786,-625.715,8.190,-137.199,4,10.951,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.316,42.643,13.639,-625.729,8.193,-136.346,4,10.831,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.336,42.644,14.491,-625.744,8.196,-135.493,4,10.699,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.356,42.646,15.344,-625.758,8.200,-134.640,4,10.559,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.376,42.648,16.197,-625.772,8.204,-133.788,4,10.417,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.396,42.649,17.050,-625.786,8.208,-132.935,4,10.278,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.416,42.650,17.903,-625.800,8.212,-132.082,4,10.145,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.436,42.651,18.756,-625.814,8.217,-131.229,4,10.021,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.456,42.653,19.609,-625.828,8.221,-130.376,4,9.908,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.476,42.654,20.462,-625.842,8.226,-129.523,4,9.808,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.496,42.655,21.315,-625.856,8.230,-128.670,4,9.722,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.516,42.656,22.168,-625.870,8.234,-127.817,4,9.650,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.536,42.656,23.022,-625.885,8.239,-126.964,4,9.592,0.005,"Ground_80_240:(0.00, 1.00, 0.00)"
0.556,42.657,23.875,-625.899,8.243,-126.111,4,9.548,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.576,42.658,24.728,-625.913,8.247,-125.258,4,9.517,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.596,42.659,25.581,-625.927,8.251,-124.405,4,9.497,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.616,42.659,26.434,-625.941,8.254,-123.552,4,9.488,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.636,42.660,27.287,-625.955,8.258,-122.699,4,9.489,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.656,42.661,28.141,-625.969,8.261,-121.846,4,9.497,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.676,42.661,28.994,-625.983,8.265,-120.993,4,9.512,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.696,42.662,29.847,-625.997,8.268,-120.140,4,9.532,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.716,42.662,30.700,-626.011,8.272,-119.287,4,10.142,0.001,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.736,42.663,31.553,-626.026,8.275,-118.434,4,10.126,0.061,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.756,42.663,32.407,-626.040,8.279,-117.580,4,10.738,0.110,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.776,42.664,33.260,-626.054,8.283,-116.727,4,10.612,0.087,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.796,42.664,34.113,-626.068,8.288,-115.874,4,10.460,0.068,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.816,42.664,34.966,-626.082,8.292,-115.021,4,10.294,0.051,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.836,42.664,35.820,-626.096,8.297,-114.168,4,10.125,0.037,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.856,42.664,36.673,-626.110,8.302,-113.315,4,9.961,0.025,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
