time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.005,moto,0,0,0.00,0,0,590.67,81.29,-100.58
3.005,moto,0,0,0.00,0,0,593.56,80.78,-109.18
3.005,moto,0,0,0.00,0,0,601.58,80.27,-111.20
3.005,atv,0,0,0.00,0,0,602.23,79.68,-119.39
4.420,moto,0,0,21.24,0,0,602.28,80.20,-112.07
4.420,moto,0,0,21.36,0,0,604.23,79.41,-121.60
4.420,moto,0,0,19.51,0,0,608.63,78.82,-125.69
4.420,atv,0,1,15.99,0,0,608.66,78.03,-133.02
7.220,moto,0,1,17.31,0,0,603.48,71.94,-156.34
7.220,moto,0,1,18.99,0,0,602.38,67.64,-161.86
7.220,moto,0,1,23.31,0,0,599.01,63.15,-168.16
7.220,atv,0,1,22.38,0,0,595.42,59.06,-174.90
9.220,moto,0,1,23.81,0,0,584.17,49.94,-189.92
9.220,moto,0,1,23.94,0,0,578.05,46.32,-195.13
9.220,moto,0,1,23.06,0,0,571.22,43.06,-199.83
9.220,atv,0,2,20.20,0,0,564.80,42.47,-203.77
11.220,moto,0,2,23.59,0,0,543.98,42.80,-210.94
11.220,moto,0,2,21.49,0,0,535.91,44.02,-210.72
11.220,moto,0,2,19.95,0,0,528.95,45.83,-210.26
11.220,atv,0,2,19.94,0,0,523.33,47.29,-210.45
13.220,moto,0,2,21.35,0,0,500.78,45.17,-208.32
13.220,moto,0,2,21.62,0,0,496.60,43.01,-206.17
13.220,moto,0,2,25.16,0,0,489.71,43.63,-203.13
13.220,atv,0,2,20.23,0,0,486.64,43.75,-203.56
15.220,moto,0,2,33.46,0,0,449.37,42.91,-198.61
15.220,moto,0,2,32.98,0,0,443.10,42.70,-198.65
15.220,moto,0,2,31.74,0,0,436.21,42.60,-198.38
15.220,atv,0,2,28.45,0,0,430.26,42.79,-197.85
17.220,moto,0,2,0.72,1,0,396.02,38.31,-195.66
17.220,moto,0,2,26.76,0,0,387.22,43.39,-194.35
17.220,moto,0,2,7.35,0,0,381.13,41.68,-193.66
17.220,atv,0,2,6.26,0,0,374.71,39.60,-193.07
19.220,moto,0,2,10.63,1,0,369.69,39.00,-194.97
19.220,moto,0,2,-0.06,0,0,365.70,39.19,-194.12
19.220,moto,0,2,-0.02,0,0,364.38,39.25,-193.22
19.220,atv,0,2,17.76,0,0,351.07,39.85,-199.98
21.220,moto,0,2,30.42,1,0,328.72,40.78,-197.41
21.220,moto,0,2,-0.06,0,0,365.82,39.18,-194.11
21.220,moto,0,2,-0.02,0,0,364.43,39.25,-193.20
21.220,atv,0,2,33.33,0,0,298.23,43.86,-198.72
23.220,moto,0,2,41.59,1,0,256.14,47.32,-194.76
23.220,moto,0,2,-0.10,0,0,365.94,39.18,-194.11
23.220,moto,0,2,8.76,0,0,363.65,39.29,-195.58
23.220,atv,0,2,41.07,0,0,224.33,46.09,-186.28
25.220,moto,0,2,25.09,1,0,183.73,43.07,-166.46
25.220,moto,0,2,24.72,1,0,342.59,40.18,-196.27
25.220,moto,0,2,26.07,0,0,333.72,40.56,-198.04
25.220,atv,0,4,27.48,0,0,171.08,41.06,-153.16
27.220,moto,0,4,0.00,1,0,160.00,40.07,-124.20
27.220,moto,0,2,38.57,1,0,277.80,46.18,-198.25
27.220,moto,0,2,39.15,0,0,267.26,46.99,-196.86
27.220,atv,0,4,31.92,0,0,145.85,38.73,-98.13
29.220,moto,0,4,27.35,1,0,145.15,38.68,-97.69
29.220,moto,0,2,36.27,1,0,199.06,44.47,-175.29
29.220,moto,0,2,31.51,0,0,190.68,43.79,-170.71
29.220,atv,0,4,31.92,0,0,111.54,35.81,-44.55
31.220,moto,0,4,31.86,1,0,111.74,35.82,-44.80
31.220,moto,0,4,31.79,1,0,162.09,40.28,-133.00
31.220,moto,0,4,31.93,0,0,158.19,39.94,-122.71
31.220,atv,0,4,31.94,0,0,75.69,33.67,8.10
33.220,moto,0,4,31.84,1,0,75.90,33.68,7.81
33.220,moto,0,4,31.88,1,0,132.45,37.49,-76.89
33.220,moto,0,4,31.89,0,0,126.48,36.99,-67.67
33.220,atv,0,4,31.93,0,0,37.44,32.22,59.21
35.220,moto,0,4,31.94,1,0,37.69,32.23,58.86
35.220,moto,0,4,31.82,1,0,97.75,34.84,-23.55
35.220,moto,0,4,31.73,0,0,91.61,34.47,-14.42
35.220,atv,0,4,31.92,0,0,3.91,30.99,113.44
37.220,moto,0,4,31.93,1,0,4.09,31.00,113.07
37.220,moto,0,4,31.88,1,0,60.63,33.05,28.20
