time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow,targetSpeed,obstacle
20.29279,937.6294,110.5391,-276.6883,40.22454,4,1,1,0,3,0,0,110.04,55.33134,
20.41278,942.4895,110.5391,-276.6933,40.69478,4,1,1,0,3,0,0,110.04,55.33035,
20.53278,947.4047,110.5391,-276.6974,41.14706,4,1,1,0,3,0,0,110.04,55.32953,
20.65279,952.373,110.5391,-276.7007,41.58207,4,1,1,0,3,0,0,110.04,55.32888,
20.77278,957.3923,110.5391,-276.7029,42.00047,4,1,1,0,3,0,0,110.04,55.32842,
20.89278,962.4607,110.5391,-276.7043,42.4029,4,1,1,0,3,0,0,110.04,55.32812,
21.01279,967.5763,110.5391,-276.7049,42.78995,4,1,1,0,3,0,0,110.04,55.328,
21.13278,972.7372,110.5391,-276.705,43.16222,4,1,1,0,3,0,0,110.04,55.32806,
21.25278,977.9419,110.5391,-276.7046,43.52026,4,1,1,0,3,0,0,110.04,55.32829,
21.37277,983.1886,110.5391,-276.7039,43.86464,4,1,1,0,3,0,0,110.04,55.32869,
21.49278,988.4756,110.5391,-276.7031,44.19587,4,1,1,0,3,0,0,110.04,55.32927,
21.61278,993.8015,110.5391,-276.7021,44.51442,4,1,1,0,3,0,0,110.04,55.33002,
21.73277,999.1647,110.5391,-276.7009,44.8199,4,1,1,0,3,0,0,110.04,55.33095,
21.85278,1004.563,110.5391,-276.6414,45.08107,4,1,1,0,3,0,0,110.04,55.33205,
21.97278,1009.985,110.5391,-276.3921,45.31451,4,1,1,0,3,0,0,110.04,55.33332,
22.09277,1015.418,110.5568,-275.9295,45.54538,4,0.9999025,1,0,3,0,0,110.2163,55.33476,
22.21278,1020.504,110.9872,-275.3723,41.49488,4,0.9936339,0,1,3,0,0,110.702,0,Ground_CR117 gully takeoff@0.0
22.33278,1025.121,111.7002,-274.8245,37.89008,4,0.9858625,0,1,3,0,0,111.4121,0,Ground_CR117 gully takeoff@0.0
22.45277,1029.28,112.5618,-274.316,34.3198,4,0.976371,0,1,3,0,0,112.2707,0,Ground_CR117 gully takeoff@0.0
22.57278,1032.988,113.5136,-273.8609,30.73924,4,0.9676971,0,1,3,0,0,113.2107,0,Ground_CR117 gully takeoff@0.0
22.69278,1036.252,114.4965,-273.4826,27.13652,4,0.9612662,0,1,3,0,0,114.1753,0,Ground_CR117 gully takeoff@0.0
22.81277,1039.079,115.4501,-273.1929,23.518,4,0.9549195,0,1,3,0,0,115.1139,0,Ground_CR117 gully takeoff@0.0
22.93279,1041.476,116.3384,-272.9866,19.8865,4,0.9478267,0,1,3,0,0,115.9844,0,Ground_CR117 gully takeoff@0.0
23.05278,1043.442,117.1373,-272.8503,16.23111,4,0.9396238,0,1,3,0,0,116.7502,0,Ground_CR117 gully takeoff@0.0
23.17278,1045.071,117.8549,-272.7957,14.90388,4,0.9315395,1,0,3,0,0,117.42,55.35534,
23.29279,1046.76,118.6222,-272.8464,15.89241,4,0.9242341,1,0,3,0,0,118.1482,55.35844,
23.41278,1048.543,119.4431,-273.0104,16.83145,4,0.9172865,1,0,3,0,0,118.9537,55.36171,
23.53278,1050.409,120.3244,-273.2654,17.73587,4,0.9102042,1,0,3,0,0,119.8377,55.36513,
23.65277,1052.354,121.2813,-273.5318,18.57614,4,0.9026712,1,0,3,0,0,120.8034,55.36871,
23.77278,1054.371,122.3239,-273.7427,19.35691,4,0.8945994,1,0,3,0,0,121.8529,55.37244,
23.89278,1056.451,123.454,-273.8743,20.09122,4,0.8860321,1,0,3,0,0,122.9862,55.37632,
24.01277,1058.583,124.6702,-273.9269,20.78419,4,0.8770089,1,0,3,0,0,124.2023,55.38036,
24.13278,1060.761,125.9701,-273.9117,21.43688,4,0.8675827,1,0,3,0,0,125.5002,55.38454,
24.25278,1062.708,127.188,-273.8545,17.56691,4,0.8579022,0,1,3,0,0,126.7089,0,Ground_CR117 gully takeoff@0.0
24.37277,1064.508,128.3722,-273.7696,18.3094,4,0.8485775,1,0,3,0,0,127.8667,55.39333,
24.49278,1066.362,129.6299,-273.661,19.00625,4,0.8397692,1,0,3,0,0,129.1002,55.39794,
24.61278,1068.267,130.9533,-273.5384,19.65962,4,0.8311585,1,0,3,0,0,130.4107,55.40268,
24.73277,1070.227,132.3345,-273.4104,20.26951,2,0.8280085,1,0,3,0,0,128.4277,55.40757,
24.85278,1072.239,133.6693,-273.2824,19.78733,0,0.8448985,1,0,3,0,0,101.6997,55.41259,
24.97278,1074.251,134.8631,-273.1547,19.13569,0,0.8729267,1,0,3,0,0,82.35257,55.41773,
25.09277,1076.264,135.9143,-273.0274,18.53612,0,0.9061029,1,0,3,0,0,78.31455,55.42301,
25.21278,1078.276,136.8218,-272.9005,17.98567,0,0.9386763,1,0,3,0,0,79.02864,55.42841,
25.33278,1080.286,137.5847,-272.7741,17.48648,0,0.9660988,1,0,3,0,0,79.18185,55.43393,
25.45277,1082.291,138.2025,-272.6481,17.04952,0,0.9856511,1,0,3,0,0,79.98448,55.43957,
25.57278,1084.291,138.6753,-272.5226,16.69201,0,0.9966154,1,0,3,0,0,80.14374,55.44533,
25.69278,1086.284,139.0038,-272.3974,16.43153,0,0.9999919,1,0,3,0,0,80.63925,55.45121,
25.81277,1088.27,139.1889,-272.2726,16.27995,0,0.9978966,1,0,3,0,0,78.02503,55.45719,
25.93279,1090.246,139.2317,-272.1481,16.23883,0,0.9928572,1,0,3,0,0,72.51353,55.46328,
26.05278,1092.214,139.1331,-272.0239,16.29744,0,0.987205,1,0,3,0,0,72.84027,55.46947,
26.17278,1094.174,138.8941,-271.9,16.43331,0,0.9826763,1,0,3,0,0,73.1613,55.47577,
26.29277,1096.125,138.5151,-271.7763,16.61475,0,0.9802505,1,0,3,0,0,73.48467,55.48216,
26.41278,1098.068,137.9966,-271.6528,16.80484,0,0.9801803,1,0,3,0,0,73.80595,55.48866,
26.53278,1100.003,137.3389,-271.5296,16.96624,0,0.982151,1,0,3,0,0,74.12492,55.49523,
26.65277,1101.931,136.5421,-271.4065,17.06591,0,0.9854993,1,0,3,0,0,74.44709,55.5019,
26.77278,1103.853,135.6063,-271.2837,17.07936,0,0.989437,1,0,3,0,0,74.76478,55.50865,
26.89278,1105.769,134.5316,-271.1611,16.99351,0,0.9932385,1,0,3,0,0,75.08389,55.51549,
27.01277,1107.68,133.3182,-271.0387,16.80782,0,0.9963676,1,0,3,0,0,75.40124,55.5224,
27.13278,1109.586,131.9665,-270.9165,16.53365,0,0.9985358,1,0,3,0,0,75.71695,55.52938,
27.25278,1111.489,130.4766,-270.7946,16.19192,0,0.9996973,1,0,3,0,0,76.03409,55.53643,
27.37277,1113.387,128.849,-270.673,15.80982,0,0.9999968,1,0,3,0,0,76.34816,55.54355,
27.49278,1115.282,127.084,-270.5517,15.41713,0,0.9996936,1,0,3,0,0,76.66216,55.55074,
27.61278,1117.173,125.1822,-270.4307,15.04278,0,0.9990825,1,0,3,0,0,76.97511,55.55798,
27.73277,1119.062,123.1438,-270.3099,14.712,0,0.9984288,1,0,3,0,0,77.28667,55.56527,
27.85278,1120.947,120.9692,-270.1896,14.44446,0,0.9979256,1,0,3,0,0,77.59782,55.57262,
27.97278,1122.83,118.6589,-270.0695,14.25322,0,0.9976777,1,0,3,0,0,77.90739,55.58002,
28.09277,1124.708,116.2132,-269.9499,14.14451,0,0.9977054,1,0,3,0,0,78.18517,55.58746,
28.21278,1126.583,113.6323,-269.8305,14.11807,0,0.9979644,1,0,3,0,0,78.18138,55.59493,
28.33278,1128.454,110.9166,-269.7115,14.16802,0,0.9983724,1,0,3,0,0,78.17762,55.60245,
28.45277,1130.322,108.0663,-269.5928,14.28396,0,0.9988361,1,0,3,0,0,78.17389,55.60999,
28.57277,1132.186,105.0818,-269.4744,14.4522,0,0.9992724,1,0,3,0,0,78.17018,55.61757,
28.69278,1134.045,101.9634,-269.3564,14.65704,0,0.9996225,1,0,3,0,0,78.1665,55.62517,
28.81277,1135.9,98.7113,-269.2386,14.88202,0,0.9998574,1,0,3,0,0,78.16287,55.63279,
28.93277,1137.75,95.32594,-269.1211,15.11097,0,0.999976,1,0,3,0,0,78.15929,29.2589,Ground_CR117 outer ravine@22.0
29.05278,1139.596,91.8076,-269.004,15.32895,0,0.9999977,1,0,3,0,0,78.15573,17.06111,Ground_CR117 outer ravine@10.1
29.17278,1141.437,88.15662,-268.887,15.52295,0,0.9999545,0,1,3,0,0,78.15221,6.397723,Ground_Mountain_3_0@4.9
