time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.674,True,0,316.87,59.02,349.99
3.00,Traffic 2,2.676,True,0,393.61,36.70,-418.44
3.00,Traffic 3,2.680,True,0,-499.63,7.61,-547.20
3.00,Traffic 4,2.680,True,0,-610.92,8.62,504.98
3.00,Traffic 5,6.184,True,0,-546.47,8.59,534.74
3.00,Traffic 6,6.184,True,0,-523.79,8.58,545.66
3.00,Traffic 7,2.150,True,0,-502.37,8.59,536.07
3.00,Traffic 8,2.150,True,0,-480.20,8.63,539.09
3.00,Traffic 9,6.184,True,0,-371.57,9.26,527.03
3.00,Traffic 10,6.184,True,0,-349.14,9.39,538.52
3.00,Traffic 11,2.150,True,0,-327.44,9.51,529.57
3.00,Traffic 12,2.150,True,0,-305.32,9.60,533.00
3.00,Traffic 13,6.184,True,0,-196.44,9.35,523.11
3.00,Traffic 14,6.184,True,0,-174.38,9.20,535.31
3.00,Traffic 15,2.150,True,0,-152.41,9.04,527.06
3.00,Traffic 16,2.150,True,0,-130.40,8.88,531.14
3.00,Traffic 17,6.184,True,0,-21.40,8.52,522.68
3.00,Traffic 18,6.184,True,0,0.47,8.55,535.16
3.00,Traffic 19,2.150,True,0,22.70,8.62,527.81
3.00,Traffic 20,2.150,True,0,43.93,8.86,534.64
4.88,Traffic 1,2.682,True,0,317.18,63.52,333.33
4.88,Traffic 2,2.674,True,0,404.90,38.72,-432.70
4.88,Traffic 3,2.761,True,0,-519.61,7.43,-547.02
4.88,Traffic 4,2.384,True,0,-616.52,8.82,485.75
4.88,Traffic 5,6.161,True,0,-525.43,8.74,533.49
4.88,Traffic 6,6.228,True,0,-544.83,8.70,547.01
4.88,Traffic 7,2.176,True,0,-481.07,8.62,534.99
4.88,Traffic 8,2.116,True,0,-501.27,8.60,540.07
4.88,Traffic 9,6.188,True,0,-350.59,9.39,526.26
4.88,Traffic 10,6.181,True,0,-370.28,9.26,539.28
4.88,Traffic 11,2.155,True,0,-306.43,9.59,528.92
4.88,Traffic 12,2.144,True,0,-326.43,9.51,533.64
4.88,Traffic 13,6.188,True,0,-175.28,9.20,523.01
4.88,Traffic 14,6.184,True,0,-195.37,9.34,535.40
4.88,Traffic 15,2.153,True,0,-131.24,8.89,527.04
4.88,Traffic 16,2.149,True,0,-151.39,9.03,531.16
4.88,Traffic 17,6.205,True,0,-0.33,8.54,522.82
4.88,Traffic 18,6.143,True,0,-20.63,8.52,534.93
4.88,Traffic 19,2.278,True,0,43.53,8.82,530.22
4.88,Traffic 20,1.824,True,0,22.90,8.62,531.58
6.88,Traffic 1,2.697,True,0,318.21,71.07,304.15
6.88,Traffic 2,2.604,True,0,423.56,36.36,-458.41
6.88,Traffic 3,2.720,True,0,-552.25,7.09,-548.36
6.88,Traffic 4,2.777,True,0,-626.29,9.26,453.65
6.88,Traffic 5,6.249,True,0,-475.15,8.65,530.65
6.88,Traffic 6,6.019,True,0,-584.88,8.73,546.25
6.88,Traffic 7,2.130,True,0,-429.18,8.87,533.31
6.88,Traffic 8,2.200,True,0,-552.91,8.74,543.25
6.88,Traffic 9,6.195,True,0,-300.35,9.61,524.65
6.88,Traffic 10,6.184,True,0,-421.48,8.92,541.21
6.88,Traffic 11,2.172,True,0,-254.69,9.63,527.77
6.88,Traffic 12,2.144,True,0,-378.92,9.21,535.50
6.88,Traffic 13,6.188,True,0,-124.81,8.84,522.94
6.88,Traffic 14,6.175,True,0,-246.38,9.60,535.87
6.88,Traffic 15,2.151,True,0,-79.29,8.62,527.04
6.88,Traffic 16,2.144,True,0,-203.66,9.39,531.35
6.88,Traffic 17,6.324,True,0,48.48,8.90,527.18
6.88,Traffic 18,6.185,True,0,-71.76,8.60,535.22
6.88,Traffic 19,1.556,True,0,91.58,9.72,542.24
6.88,Traffic 20,2.113,True,0,-29.69,8.52,530.85
8.88,Traffic 1,2.726,True,0,320.97,77.65,274.72
8.88,Traffic 2,2.667,True,0,441.02,32.35,-484.74
8.88,Traffic 3,2.658,True,0,-584.68,6.75,-548.92
8.88,Traffic 4,2.778,True,0,-632.29,9.56,420.66
8.88,Traffic 5,6.160,True,0,-422.17,8.92,528.95
8.88,Traffic 6,3.930,True,0,-603.66,8.74,537.47
8.88,Traffic 7,2.153,True,0,-373.37,9.24,531.19
8.88,Traffic 8,2.195,True,0,-583.03,8.74,542.57
8.88,Traffic 9,6.202,True,0,-247.33,9.61,523.57
8.88,Traffic 10,6.219,True,0,-475.95,8.64,543.08
8.88,Traffic 11,2.160,True,0,-198.78,9.36,527.22
8.88,Traffic 12,2.152,True,0,-436.23,8.83,537.65
8.88,Traffic 13,6.179,True,0,-71.75,8.60,522.92
8.88,Traffic 14,6.164,True,0,-300.83,9.61,536.95
8.88,Traffic 15,2.147,True,0,-23.38,8.52,526.78
8.88,Traffic 16,2.140,True,0,-260.93,9.64,531.98
8.88,Traffic 17,5.496,True,0,98.23,9.75,538.74
8.88,Traffic 18,6.189,True,0,-126.21,8.85,535.25
8.88,Traffic 19,2.223,True,0,147.29,9.73,545.21
8.88,Traffic 20,2.161,True,0,-86.99,8.64,531.16
10.88,Traffic 1,2.758,True,0,327.13,81.77,245.06
10.88,Traffic 2,2.570,True,0,457.90,28.63,-511.48
10.88,Traffic 3,2.373,True,0,-603.86,6.74,-546.58
10.88,Traffic 4,2.757,True,0,-635.00,9.70,387.24
10.88,Traffic 5,6.188,True,0,-369.20,9.27,526.93
10.88,Traffic 6,4.373,True,0,-611.35,8.59,513.02
10.88,Traffic 7,2.158,True,0,-317.54,9.55,529.25
10.88,Traffic 8,2.253,True,0,-598.97,8.74,538.31
10.88,Traffic 9,6.193,True,0,-194.27,9.33,523.09
10.88,Traffic 10,6.145,True,0,-530.33,8.74,546.04
10.88,Traffic 11,2.156,True,0,-142.83,8.97,527.04
10.88,Traffic 12,2.134,True,0,-493.55,8.60,539.67
10.88,Traffic 13,6.189,True,0,-18.70,8.52,522.67
10.88,Traffic 14,6.176,True,0,-355.29,9.36,538.73
10.88,Traffic 15,2.183,True,0,31.45,8.67,528.47
10.88,Traffic 16,2.132,True,0,-318.25,9.55,533.36
10.88,Traffic 17,6.267,True,0,151.17,9.72,541.38
10.88,Traffic 18,6.182,True,0,-180.63,9.24,535.33
10.88,Traffic 19,2.250,True,0,202.82,9.28,551.80
10.88,Traffic 20,2.146,True,0,-144.28,8.98,531.15
12.88,Traffic 1,2.802,True,0,337.82,82.89,216.09
12.88,Traffic 2,2.539,True,0,472.03,25.22,-536.57
12.88,Traffic 3,1.289,True,0,-615.71,6.58,-534.24
12.88,Traffic 4,2.711,True,0,-635.79,9.75,353.73
12.88,Traffic 5,6.191,True,0,-316.23,9.56,525.11
12.88,Traffic 6,2.182,True,0,-617.54,8.87,481.95
12.88,Traffic 7,2.171,True,0,-261.68,9.64,527.88
12.88,Traffic 8,4.071,True,0,-610.66,8.57,518.27
12.88,Traffic 9,6.189,True,0,-141.19,8.96,522.94
12.88,Traffic 10,6.227,True,0,-578.04,8.70,547.22
12.88,Traffic 11,2.153,True,0,-86.90,8.64,527.05
12.88,Traffic 12,2.190,True,0,-550.38,8.74,543.13
12.88,Traffic 13,6.203,True,0,33.88,8.69,524.62
12.88,Traffic 14,6.183,True,0,-409.77,9.00,540.77
12.88,Traffic 15,2.094,True,0,80.41,9.68,540.46
12.88,Traffic 16,2.145,True,0,-375.57,9.23,535.37
12.88,Traffic 17,6.276,True,0,203.84,9.27,547.82
12.88,Traffic 18,6.177,True,0,-235.07,9.56,535.73
12.88,Traffic 19,2.265,True,0,252.97,8.75,558.66
12.88,Traffic 20,2.144,True,0,-201.57,9.38,531.34
14.88,Traffic 1,2.945,True,0,357.03,81.87,192.37
14.88,Traffic 2,2.170,True,0,486.84,23.42,-547.10
14.88,Traffic 3,2.963,True,0,-614.87,6.75,-501.71
14.88,Traffic 4,2.696,True,0,-635.71,9.77,320.20
14.88,Traffic 5,6.204,True,0,-263.22,9.64,523.81
14.88,Traffic 6,2.804,True,0,-626.83,9.28,451.50
14.88,Traffic 7,2.160,True,0,-205.76,9.41,527.26
14.88,Traffic 8,2.156,True,0,-616.41,8.82,485.31
14.88,Traffic 9,6.187,True,0,-88.11,8.65,522.95
14.88,Traffic 10,4.533,True,0,-600.32,8.74,540.27
14.88,Traffic 11,2.142,True,0,-30.98,8.53,526.80
14.88,Traffic 12,2.194,True,0,-583.33,8.74,542.53
14.88,Traffic 13,5.956,True,0,82.70,9.69,536.78
14.88,Traffic 14,6.193,True,0,-464.24,8.68,542.70
14.88,Traffic 15,2.137,True,0,135.78,9.76,544.52
14.88,Traffic 16,2.152,True,0,-432.90,8.85,537.53
14.88,Traffic 17,5.495,True,0,251.64,8.78,555.21
14.88,Traffic 18,6.168,True,0,-289.51,9.64,536.66
14.88,Traffic 19,2.582,True,0,287.73,8.70,559.14
14.88,Traffic 20,2.140,True,0,-258.86,9.64,531.95
16.88,Traffic 1,3.034,True,0,385.35,77.38,180.80
16.88,Traffic 2,3.993,True,0,510.19,23.43,-533.97
16.88,Traffic 3,2.633,True,0,-616.85,6.93,-469.09
16.88,Traffic 4,2.687,True,0,-635.22,9.76,286.69
16.88,Traffic 5,6.194,True,0,-210.16,9.43,523.19
16.88,Traffic 6,5.364,True,0,212.58,9.24,560.81
16.88,Traffic 7,2.156,True,0,-149.82,9.02,527.05
16.88,Traffic 8,2.795,True,0,-626.40,9.26,453.28
16.88,Traffic 9,6.175,True,0,-35.05,8.53,522.72
16.88,Traffic 10,4.333,True,0,-610.83,8.55,520.29
16.88,Traffic 11,2.203,True,0,24.72,8.63,527.88
16.88,Traffic 12,2.296,True,0,-597.84,8.74,538.86
16.88,Traffic 13,6.184,True,0,135.44,9.76,540.37
16.88,Traffic 14,6.130,True,0,-518.65,8.74,545.24
16.88,Traffic 15,2.285,True,0,191.40,9.42,550.09
16.88,Traffic 16,2.148,True,0,-490.23,8.60,539.52
16.88,Traffic 17,2.830,True,0,284.93,8.70,559.04
16.88,Traffic 18,6.174,True,0,-343.98,9.42,538.33
16.88,Traffic 19,2.637,True,0,308.24,8.70,556.91
16.88,Traffic 20,2.131,True,0,-316.17,9.56,533.30
18.88,Traffic 1,2.065,True,0,409.80,77.69,162.63
18.88,Traffic 2,2.776,True,0,525.39,26.42,-506.46
18.88,Traffic 3,2.668,True,0,-617.79,7.11,-436.42
18.88,Traffic 4,2.681,True,0,-634.62,9.73,253.17
18.88,Traffic 5,6.190,True,0,-157.08,9.07,522.96
18.88,Traffic 6,6.182,True,0,158.75,9.68,554.46
18.88,Traffic 7,2.152,True,0,-93.88,8.67,527.05
18.88,Traffic 8,2.515,True,0,217.59,9.18,558.62
18.88,Traffic 9,6.234,True,0,17.97,8.60,523.38
18.88,Traffic 10,2.138,True,0,-615.25,8.77,488.81
18.88,Traffic 11,2.566,True,0,73.70,9.62,538.88
18.88,Traffic 12,3.876,True,0,-610.36,8.55,520.42
18.88,Traffic 13,6.313,True,0,188.24,9.46,545.51
18.88,Traffic 14,6.296,True,0,-569.93,8.68,547.68
18.88,Traffic 15,2.215,True,0,244.14,8.84,557.76
18.88,Traffic 16,2.183,True,0,-547.29,8.74,542.98
18.88,Traffic 17,2.396,True,0,306.79,8.70,557.21
18.88,Traffic 18,6.182,True,0,-398.45,9.08,540.34
18.88,Traffic 19,1.865,True,0,-573.68,8.75,539.59
18.88,Traffic 20,2.145,True,0,-373.50,9.24,535.30
20.88,Traffic 1,2.672,True,0,428.83,82.08,139.05
20.88,Traffic 2,2.803,True,0,535.69,31.56,-477.32
20.88,Traffic 3,2.676,True,0,-618.50,7.29,-403.74
20.88,Traffic 4,2.676,True,0,-634.11,9.67,219.64
20.88,Traffic 5,6.186,True,0,-104.00,8.72,522.94
20.88,Traffic 6,6.151,True,0,104.43,9.76,550.79
20.88,Traffic 7,2.137,True,0,-37.96,8.53,526.84
20.88,Traffic 8,2.060,True,0,161.37,9.67,550.49
20.88,Traffic 9,6.896,True,0,67.46,9.45,532.86
20.88,Traffic 10,2.759,True,0,-625.06,9.19,458.52
20.88,Traffic 11,2.034,True,0,128.49,9.77,544.18
20.88,Traffic 12,2.161,True,0,-615.76,8.79,487.33
20.88,Traffic 13,6.048,True,0,239.17,8.86,553.19
20.88,Traffic 14,5.089,True,0,-596.73,8.74,542.38
20.88,Traffic 15,2.542,True,0,281.11,8.70,559.47
20.88,Traffic 16,2.201,True,0,-582.89,8.74,542.59
20.88,Traffic 17,4.468,True,0,-577.29,8.75,536.66
20.88,Traffic 18,6.189,True,0,-452.92,8.73,542.34
20.88,Traffic 19,2.145,True,0,-522.48,8.74,537.42
20.88,Traffic 20,2.151,True,0,-430.83,8.86,537.45
22.88,Traffic 1,2.611,True,0,446.07,86.05,114.07
22.88,Traffic 2,2.744,True,0,542.44,33.64,-446.48
22.88,Traffic 3,2.679,True,0,-619.13,7.46,-371.06
22.88,Traffic 4,2.680,True,0,-633.75,9.59,186.13
22.88,Traffic 5,6.169,True,0,-50.94,8.55,522.82
22.88,Traffic 6,6.765,True,0,53.73,9.19,542.53
22.88,Traffic 7,2.202,True,0,17.88,8.60,527.48
22.88,Traffic 8,2.121,True,0,104.20,9.76,546.66
22.88,Traffic 9,5.899,True,0,119.17,9.78,539.70
22.88,Traffic 10,4.729,True,0,224.39,9.09,561.91
22.88,Traffic 11,2.293,True,0,184.17,9.50,549.06
22.88,Traffic 12,2.780,True,0,-625.88,9.24,455.34
22.88,Traffic 13,3.437,True,0,275.71,8.70,558.59
22.88,Traffic 14,3.671,True,0,-609.52,8.63,526.97
22.88,Traffic 15,2.388,True,0,305.04,8.71,557.29
22.88,Traffic 16,2.288,True,0,-596.26,8.74,539.49
22.88,Traffic 17,6.253,True,0,-526.09,8.74,533.44
22.88,Traffic 18,6.138,True,0,-507.36,8.76,544.52
22.88,Traffic 19,2.238,True,0,-466.67,8.67,534.47
22.88,Traffic 20,2.158,True,0,-488.15,8.61,539.43
24.88,Traffic 1,2.496,True,0,459.46,85.32,86.25
24.88,Traffic 2,2.805,True,0,545.15,30.96,-414.87
24.88,Traffic 3,2.682,True,0,-619.80,7.61,-338.39
24.88,Traffic 4,2.683,True,0,-633.28,9.49,152.60
24.88,Traffic 5,6.212,True,0,2.10,8.55,522.86
24.88,Traffic 6,5.607,True,0,4.05,8.55,534.65
24.88,Traffic 7,2.873,True,0,67.43,9.49,537.09
24.88,Traffic 8,2.820,True,0,53.07,9.12,538.06
24.88,Traffic 9,6.294,True,0,172.07,9.61,543.40
24.88,Traffic 10,6.317,True,0,171.18,9.61,555.93
24.88,Traffic 11,2.199,True,0,238.07,8.92,557.02
