time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.004,moto,0,0,0.00,0,0,322.06,9.63,544.06,0.000,False,0.000
3.004,original,0,0,0.00,0,0,318.01,11.28,535.90,0.000,False,0.000
3.004,tourer,0,0,0.00,0,0,322.38,12.61,529.01,0.000,False,0.000
3.004,atv,0,0,0.00,0,0,317.80,13.84,522.26,0.000,False,0.000
4.880,moto,0,0,19.97,0,0,322.61,14.10,520.83,0.000,False,4665.207
4.880,original,0,0,18.02,0,0,318.18,15.02,517.32,0.000,False,4669.018
4.880,tourer,0,1,17.04,0,0,321.91,16.20,511.68,0.547,False,0.547
4.880,atv,0,1,21.30,0,0,317.56,18.61,500.28,12.258,False,12.258
6.880,moto,0,1,27.02,0,0,321.65,24.71,475.32,37.793,False,37.793
6.880,original,0,1,27.79,0,0,317.15,25.88,471.53,41.769,False,41.769
6.880,tourer,0,1,26.93,0,0,321.13,26.86,467.84,45.576,False,45.576
6.880,atv,0,1,31.42,0,0,317.06,32.45,446.87,67.229,False,67.229
8.880,moto,0,1,31.41,0,0,321.28,40.51,418.03,97.156,False,97.156
8.880,original,0,1,31.22,0,0,316.90,41.96,413.40,102.011,False,102.011
8.880,tourer,0,1,31.22,0,0,320.79,42.73,410.66,104.857,False,104.857
8.880,atv,0,1,31.46,0,0,317.04,49.28,386.26,130.092,False,130.092
10.880,moto,0,1,31.33,0,0,321.56,56.90,357.46,159.950,False,159.950
10.880,original,0,1,31.25,0,0,317.63,58.22,353.08,164.456,False,164.456
10.880,tourer,0,1,31.27,0,0,321.58,58.98,350.30,167.400,False,167.400
10.880,atv,0,1,31.47,0,0,318.29,65.47,325.45,193.005,False,193.005
12.880,moto,0,1,31.33,0,0,323.58,72.78,296.93,222.667,False,222.667
12.880,original,0,1,31.29,0,0,319.76,73.88,292.60,226.845,False,226.845
12.880,tourer,0,1,31.31,0,0,324.10,74.61,289.79,230.094,False,230.094
12.880,atv,0,2,31.59,0,0,323.57,79.43,264.29,255.716,False,255.716
14.880,moto,0,2,34.81,0,0,335.34,82.52,234.45,287.645,False,287.645
14.880,original,0,2,34.47,0,0,332.39,82.76,230.40,290.510,False,290.510
14.880,tourer,0,2,34.99,0,0,337.55,82.90,227.17,295.335,False,295.335
14.880,atv,0,2,26.26,0,0,346.97,82.55,203.06,321.157,False,321.157
16.880,moto,0,2,27.97,0,0,367.30,80.30,190.71,344.745,False,344.745
16.880,original,0,2,27.64,0,0,367.66,80.23,187.11,346.365,False,346.365
