time,speed,grounded,timer,visible
2.505,30.547,4,2.220,False
2.513,30.707,4,2.240,False
2.522,30.707,4,2.240,False
2.530,30.707,4,2.240,False
2.538,30.867,4,2.260,False
2.547,30.867,4,2.260,False
2.555,31.026,4,2.280,False
2.563,31.026,4,2.280,False
2.572,31.184,4,2.300,False
2.580,31.184,4,2.300,False
2.588,31.184,4,2.300,False
2.597,31.341,4,2.320,False
2.605,31.341,4,2.320,False
2.614,31.497,4,2.340,False
2.622,31.497,4,2.340,False
2.630,31.496,4,2.340,False
2.639,31.651,4,2.360,False
2.647,31.651,4,2.360,False
2.655,31.805,4,2.380,False
2.664,31.805,4,2.380,False
2.672,31.958,4,2.400,False
2.680,31.958,4,2.400,False
2.689,31.958,4,2.400,False
2.697,32.110,4,2.420,False
2.705,32.110,4,2.420,False
2.714,32.261,4,2.440,False
2.722,32.261,4,2.440,False
2.731,32.411,4,2.460,False
2.739,32.411,4,2.460,False
2.748,32.411,4,2.460,False
2.756,32.560,4,2.480,False
2.764,32.560,4,2.480,False
2.773,32.708,4,2.500,False
2.781,32.708,4,2.500,False
2.789,32.708,4,2.500,False
2.798,32.855,4,2.520,False
2.806,32.855,4,2.520,False
2.814,33.002,4,2.540,False
2.823,33.001,4,2.540,False
2.834,33.147,4,2.560,False
2.842,33.147,4,2.560,False
2.850,33.146,4,2.560,False
2.859,33.291,4,2.580,False
2.867,33.291,4,2.580,False
2.875,33.435,4,2.600,False
2.884,33.434,4,2.600,False
2.892,33.577,4,2.620,False
2.900,33.577,4,2.620,False
2.909,33.577,4,2.620,False
2.917,33.719,4,2.640,False
2.925,33.718,4,2.640,False
2.934,33.859,4,2.660,False
2.942,33.859,4,2.660,False
2.950,33.859,4,2.660,False
2.959,33.999,4,2.680,False
2.967,33.998,4,2.680,False
2.975,34.138,4,2.700,False
2.984,34.137,4,2.700,False
2.992,34.276,4,2.720,False
3.000,34.275,4,2.720,False
3.009,34.275,4,2.720,False
3.017,34.413,4,2.740,False
3.026,34.412,4,2.740,False
3.035,34.549,4,2.760,False
3.043,34.548,4,2.760,False
3.052,34.684,4,2.780,False
3.060,34.684,4,2.780,False
3.068,34.683,4,2.780,False
3.077,34.818,4,2.800,False
3.085,34.817,4,2.800,False
3.093,34.952,4,2.820,False
3.102,34.951,4,2.820,False
3.110,34.950,4,2.820,False
3.118,35.084,4,2.840,False
3.127,35.083,4,2.840,False
3.135,35.215,4,2.860,False
3.143,35.215,4,2.860,False
3.152,35.346,4,2.880,False
3.160,35.346,4,2.880,False
3.168,35.345,4,2.880,False
3.177,35.476,4,2.900,False
3.185,35.475,4,2.900,False
3.193,35.605,4,2.920,False
3.202,35.604,4,2.920,False
3.210,35.603,4,2.920,False
3.218,35.732,4,2.940,False
3.227,35.731,4,2.940,False
3.235,35.860,4,2.960,False
3.243,35.859,4,2.960,False
3.252,35.986,4,2.980,False
3.260,35.985,4,2.980,False
3.268,35.984,4,2.980,False
3.277,36.111,4,3.000,False
3.285,36.110,4,3.000,False
3.294,36.236,4,3.020,True
