time,x,y,z,speed,wheels,up,station,clearance,throttle,brake,steer
1.639999,990,152.5391,259.1974,23.10157,4,1,25.80264,0.1490784,1,0,0
1.659999,990,152.5391,258.731,23.3159,4,1,26.26895,0.1490784,1,0,0
1.679999,990,152.5391,258.2605,23.52889,4,1,26.73953,0.1490631,1,0,0
1.699999,990,152.5391,257.7856,23.74053,4,1,27.21436,0.1490631,1,0,0
1.719999,990,152.5391,257.3066,23.95084,4,1,27.69336,0.1490631,1,0,0
1.739999,990,152.5391,256.8235,24.15982,4,1,28.17654,0.1490784,1,0,0
1.759999,990,152.5391,256.3361,24.36749,4,1,28.66388,0.1490784,1,0,0
1.779999,990,152.5391,255.8447,24.57384,4,1,29.15535,0.1490784,1,0,0
1.799999,990,152.5391,255.3491,24.7789,4,1,29.65092,0.1490784,1,0,0
1.819999,990,152.5391,254.8494,24.98267,4,1,30.15057,0.1490784,1,0,0
1.839999,990,152.5391,254.3457,25.18515,4,1,30.65428,0.1490784,1,0,0
1.859999,990,152.5391,253.838,25.38636,4,1,31.162,0.1490784,1,0,0
1.879999,990,152.5391,253.3263,25.5863,4,1,31.67372,0.1490631,1,0,0
1.899999,990,152.5391,252.8106,25.78498,4,1,32.18942,0.1490631,1,0,0
1.919999,990,152.5391,252.2909,25.98241,4,1,32.70908,0.1490631,1,0,0
1.939999,990,152.5391,251.7673,26.1786,4,1,33.23265,0.1490631,1,0,0
1.959999,990,152.5391,251.2399,26.37355,4,1,33.76012,0.1490784,1,0,0
1.979999,990,152.5391,250.7085,26.56727,4,1,34.29146,0.1490784,1,0,0
1.999999,990,152.5391,250.1733,26.75977,4,1,34.82666,0.1490784,1,0,0
2.019999,990,152.5391,249.6343,26.95106,4,1,35.36568,0.1490631,1,0,0
2.039999,990,152.5391,249.0915,27.14114,4,1,35.90849,0.1490784,1,0,0
2.059999,990,152.5391,248.5449,27.33003,4,1,36.45509,0.1490784,1,0,0
2.079999,990,152.5391,247.9946,27.51773,4,1,37.00545,0.1490784,1,0,0
2.099999,990,152.5391,247.4405,27.70424,4,1,37.55952,0.1490784,1,0,0
2.119999,990,152.5391,246.8827,27.88958,4,1,38.11731,0.1490784,1,0,0
2.139999,990,152.5391,246.3212,28.07375,4,1,38.67879,0.1490784,1,0,0
2.159999,990,152.5391,245.7561,28.25676,4,1,39.24393,0.1490631,1,0,0
2.179999,990,152.5391,245.1873,28.43862,4,1,39.8127,0.1490631,1,0,0
2.199999,990,152.5391,244.6149,28.61934,4,1,40.38509,0.1490784,1,0,0
2.219999,990,152.5391,244.0389,28.79891,4,1,40.96106,0.1490631,1,0,0
2.239999,990,152.5391,243.4594,28.97735,4,1,41.5406,0.1490784,1,0,0
2.259999,990,152.5391,242.8763,29.15467,4,1,42.1237,0.1490631,1,0,0
2.279999,990,152.5391,242.2897,29.33087,4,1,42.71033,0.1490784,1,0,0
2.299999,990,152.5391,241.6996,29.50597,4,1,43.30045,0.1490631,1,0,0
2.319999,990,152.5391,241.106,29.67996,4,1,43.89404,0.1490784,1,0,0
2.339999,990,152.5391,240.5089,29.85285,4,1,44.4911,0.1490784,1,0,0
2.359999,990,152.5391,239.9084,30.02465,4,1,45.0916,0.1490784,1,0,0
2.379999,990,152.5391,239.3045,30.19538,4,1,45.69551,0.1490631,1,0,0
2.399999,990,152.5391,238.6972,30.36502,4,1,46.30281,0.1490784,1,0,0
2.419999,990,152.5391,238.0865,30.5336,4,1,46.91348,0.1490631,1,0,0
2.439999,990,152.5391,237.4725,30.70112,4,1,47.52751,0.1490631,1,0,0
2.459999,990,152.5391,236.8551,30.86758,4,1,48.14487,0.1490784,1,0,0
2.479999,990,152.5391,236.2345,31.03299,4,1,48.76553,0.1490784,1,0,0
2.499999,990,152.5391,235.6105,31.19736,4,1,49.38948,0.1490784,1,0,0
2.519999,990,152.5391,234.9833,31.36069,4,1,50.01669,0.1490784,1,0,0
2.539999,990,152.5391,234.3528,31.523,4,1,50.64716,0.1490784,1,0,0
2.559999,990,152.5391,233.7192,31.68428,4,1,51.28084,0.1490784,1,0,0
2.579999,990,152.5391,233.0823,31.84455,4,1,51.91772,0.1490784,1,0,0
2.599999,990,152.5391,232.4422,32.00381,4,1,52.5578,0.1490784,1,0,0
2.619999,990,152.5391,231.799,32.16206,4,1,53.20103,0.1490631,1,0,0
2.639999,990,152.5391,231.1526,32.31932,4,1,53.84743,0.1490631,1,0,0
2.659999,990,152.5391,230.5031,32.47559,4,1,54.49693,0.1490784,1,0,0
2.679999,990,152.5391,229.8504,32.63087,4,1,55.14955,0.1490784,1,0,0
2.699999,990,152.5391,229.1947,32.78518,4,1,55.80525,0.1490631,1,0,0
2.719999,990,152.5391,228.536,32.93851,4,1,56.46402,0.1490784,1,0,0
2.739999,990,152.5391,227.8742,33.09088,4,1,57.12584,0.1490784,1,0,0
2.759999,990,152.5391,227.2093,33.24229,4,1,57.79068,0.1490784,1,0,0
2.779999,990,152.5391,226.5415,33.39274,4,1,58.45854,0.1490784,1,0,0
2.799999,990,152.5391,225.8706,33.54225,4,1,59.12938,0.1490784,1,0,0
2.819999,990,152.5391,225.1968,33.69081,4,1,59.80319,0.1490784,1,0,0
2.839999,990,152.5391,224.52,33.83844,4,1,60.47997,0.1490784,1,0,0
2.859999,990,152.5391,223.8403,33.98513,4,1,61.15967,0.1490784,1,0,0
2.879999,990,152.5391,223.1577,34.13091,4,1,61.84229,0.1490631,1,0,0
2.899999,990,152.5391,222.4722,34.27576,4,1,62.5278,0.1490784,1,0,0
2.919999,990,152.5391,221.7838,34.4197,4,1,63.2162,0.1490631,1,0,0
2.939999,990,152.5391,221.0925,34.56274,4,1,63.90746,0.1490784,1,0,0
2.959999,990,152.5391,220.3985,34.70488,4,1,64.60155,0.1490631,1,0,0
2.979999,990,152.5391,219.7015,34.84612,4,1,65.29846,0.1490784,1,0,0
2.999999,990,152.5391,219.0018,34.98647,4,1,65.99818,0.1490784,1,0,0
3.019999,990,152.5391,218.2993,35.12593,4,1,66.7007,0.1490784,1,0,0
3.039999,990,152.5391,217.594,35.26452,4,1,67.40599,0.1490784,1,0,0
3.059999,990,152.5391,216.886,35.40224,4,1,68.11403,0.1490631,1,0,0
3.079999,990,152.5391,216.1752,35.53909,4,1,68.82481,0.1490784,1,0,0
3.099999,990,152.5391,215.4617,35.67507,4,1,69.53831,0.1490784,1,0,0
3.119999,990,152.5391,214.7455,35.8102,4,1,70.25452,0.1490784,1,0,0
3.139999,990,152.5391,214.0266,35.94448,4,1,70.9734,0.1490784,1,0,0
3.159999,990,152.5391,213.305,36.07791,4,1,71.69496,0.1490631,1,0,0
3.179999,990,152.5391,212.5808,36.21049,4,1,72.41917,0.1490784,1,0,0
3.199999,990,152.5391,211.854,36.34225,4,1,73.14601,0.1490784,1,0,0
3.219999,990,152.5391,211.1245,36.47318,4,1,73.87547,0.1490784,1,0,0
3.239999,990,152.5391,210.3925,36.60328,4,1,74.60754,0.1490631,1,0,0
3.259999,990,152.5391,209.6578,36.73256,4,1,75.34219,0.1490631,1,0,0
3.279999,990,152.5391,208.9206,36.86103,4,1,76.07941,0.1490784,1,0,0
3.299999,990,152.5391,208.1808,36.98869,4,1,76.81918,0.1490631,1,0,0
3.319999,990,152.5391,207.4385,37.11554,4,1,77.56149,0.1490631,1,0,0
3.339999,990,152.5391,206.6937,37.24159,4,1,78.30632,0.1490784,1,0,0
3.359999,990,152.5391,205.9464,37.36685,4,1,79.05365,0.1490784,1,0,0
3.379999,990,152.5391,205.1965,37.49132,4,1,79.80348,0.1490631,1,0,0
3.399999,990,152.5391,204.4442,37.61501,4,1,80.55579,0.1490631,1,0,0
3.419999,990,152.5391,203.6895,37.73792,4,1,81.31055,0.1490631,1,0,0
3.439999,990,152.5391,202.9323,37.86005,4,1,82.06775,0.1490784,1,0,0
3.459999,990,152.5391,202.1726,37.98141,4,1,82.82738,0.1490631,1,0,0
3.479999,990,152.5391,201.4106,38.10201,4,1,83.58942,0.1490631,1,0,0
3.499999,990,152.5391,200.6461,38.22185,4,1,84.35385,0.1490631,1,0,0
3.519999,990,152.5391,199.8793,38.34094,4,1,85.12067,0.1490631,1,0,0
3.539999,990,152.5391,199.1102,38.45927,4,1,85.88985,0.1490784,1,0,0
3.559999,990,152.5391,198.3386,38.57686,4,1,86.66138,0.1490784,1,0,0
3.579999,990,152.5391,197.5647,38.69371,4,1,87.43526,0.1490784,1,0,0
3.599999,990,152.5391,196.7885,38.80983,4,1,88.21146,0.1490631,1,0,0
3.619999,990,152.5391,196.01,38.92521,4,1,88.98996,0.1490784,1,0,0
3.639999,990,152.5391,195.2292,39.03986,4,1,89.77075,0.1490784,1,0,0
3.659999,990,152.5391,194.4462,39.1538,4,1,90.55383,0.1490784,1,0,0
3.679999,990,152.5391,193.6608,39.26701,4,1,91.33917,0.1490631,1,0,0
3.699999,990,152.5391,192.8732,39.37952,4,1,92.12677,0.1490631,1,0,0
3.719999,990,152.5391,192.0834,39.49131,4,1,92.9166,0.1490784,1,0,0
3.739999,990,152.5391,191.2914,39.6024,4,1,93.70865,0.1490631,1,0,0
3.759999,990,152.5391,190.4971,39.71279,4,1,94.5029,0.1490784,1,0,0
3.779999,990,152.5391,189.7007,39.82249,4,1,95.29935,0.1490631,1,0,0
3.799999,990,152.5391,188.902,39.93149,4,1,96.09798,0.1490631,1,0,0
3.819999,990,152.5391,188.1012,40.03981,4,1,96.89877,0.1490784,1,0,0
3.839999,990,152.5391,187.2983,40.14744,4,1,97.70172,0.1490784,1,0,0
3.859999,990,152.5391,186.4932,40.25439,4,1,98.50681,0.1490784,1,0,0
3.879999,990,152.5391,185.686,40.36068,4,1,99.31403,0.1490631,1,0,0
3.899999,990,152.5391,184.8766,40.46629,4,1,100.1234,0.1490784,1,0,0
3.919999,990,152.5391,184.0652,40.57124,4,1,100.9348,0.1490631,1,0,0
3.939999,990,152.5391,183.2517,40.67552,4,1,101.7483,0.1490631,1,0,0
3.959999,990,152.5391,182.4361,40.77915,4,1,102.5639,0.1490784,1,0,0
3.979999,990,152.5391,181.6185,40.88213,4,1,103.3815,0.1490784,1,0,0
3.999999,990,152.5391,180.7988,40.98446,4,1,104.2012,0.1490631,1,0,0
4.019999,990,152.5391,179.9771,41.08614,4,1,105.0229,0.1490784,1,0,0
4.039999,990,152.5391,179.1533,41.18718,4,1,105.8467,0.1490631,1,0,0
4.059999,990,152.5391,178.3276,41.28759,4,1,106.6724,0.1490631,1,0,0
4.079998,990,152.5391,177.4998,41.38736,4,1,107.5002,0.1490784,1,0,0
4.099998,990,152.5391,176.6701,41.4865,4,1,108.3299,0.1490631,1,0,0
4.119998,990,152.5391,175.8384,41.58503,4,1,109.1616,0.1490784,1,0,0
4.139998,990,152.5391,175.0048,41.68292,4,1,109.9952,0.1490784,1,0,0
4.159998,990,152.5391,174.1692,41.7802,4,1,110.8308,0.1490631,1,0,0
4.179998,990,152.5391,173.3316,41.87688,4,1,111.6684,0.1490784,1,0,0
4.199998,990,152.5391,172.4922,41.97294,4,1,112.5078,0.1490784,1,0,0
4.219998,990,152.5391,171.6508,42.06839,4,1,113.3492,0.1490631,1,0,0
4.239998,990,152.5391,170.8075,42.16325,4,1,114.1925,0.1490631,1,0,0
4.259998,990,152.5391,169.9624,42.25751,4,1,115.0376,0.1490631,1,0,0
4.279998,990,152.5391,169.1153,42.35117,4,1,115.8847,0.1490784,1,0,0
4.299998,990,152.5391,168.2665,42.44424,4,1,116.7335,0.1490784,1,0,0
4.319998,990,152.5391,167.4157,42.53673,4,1,117.5843,0.1490631,1,0,0
4.339998,990,152.5391,166.5632,42.62864,4,1,118.4368,0.1490784,1,0,0
4.359998,990,152.5391,165.7088,42.71996,4,1,119.2912,-14.85162,1,0,0
4.379999,990,152.5391,164.8525,42.81071,4,1,120.1475,-15.42212,1,0,0
4.399999,990,152.5391,163.9945,42.90089,4,1,121.0055,-15.5799,1,0,0
4.419999,990,152.5391,163.1347,42.99051,4,1,121.8653,-15.73816,1,0,0
4.439999,990,152.5391,162.2731,43.07955,4,1,122.7269,-15.89828,1,0,0
4.459999,990,152.5391,161.4098,43.16804,4,1,123.5902,-16.0587,1,0,0
4.479999,990,152.5391,160.5447,43.25596,4,1,124.4553,-16.22112,1,0,0
4.499999,990,152.5391,159.6778,43.34333,4,1,125.3222,-16.38396,1,0,0
4.519999,990,152.5391,158.8092,43.43016,4,1,126.1908,-16.54858,1,0,0
4.539999,990,152.5391,157.9389,43.51643,4,1,127.0611,-16.71371,1,0,0
4.559999,990,152.5391,157.0668,43.60217,4,1,127.9332,-16.88055,1,0,0
4.579998,990,152.5391,156.1931,43.68736,4,1,128.8069,-17.048,1,0,0
4.599998,990,152.5391,155.3176,43.77201,4,1,129.6824,-17.21709,1,0,0
4.619998,990,152.5391,154.4405,43.85614,4,1,130.5595,-17.38693,1,0,0
4.639998,990,152.5391,153.5617,43.93973,4,1,131.4383,-17.5582,1,0,0
4.659998,990,152.5391,152.6812,44.0228,4,1,132.3188,-17.73047,1,0,0
4.679998,990,152.5391,151.7991,44.10534,4,1,133.2009,-17.90395,1,0,0
4.699998,990,152.5391,150.9154,44.18737,4,1,134.0846,-18.07857,1,0,0
4.719998,990,152.5391,150.03,44.26887,4,1,134.97,-18.25436,1,0,0
4.739998,990,152.5391,149.143,44.34986,4,1,135.857,-18.43135,1,0,0
4.759998,990,152.5391,148.2544,44.43035,4,1,136.7456,-18.60939,1,0,0
4.779998,990,152.5391,147.3642,44.51033,4,1,137.6358,-18.78876,1,0,0
4.799998,990,152.5391,146.4724,44.5898,4,1,138.5276,-18.96909,1,0,0
4.819998,990,152.5391,145.579,44.66877,4,1,139.421,-19.15092,1,0,0
4.839998,990,152.5391,144.6841,44.74725,4,1,140.3159,-19.33354,1,0,0
4.859998,990,152.5391,143.7876,44.82523,4,1,141.2124,-19.51779,1,0,0
4.879998,990,152.5391,142.8895,44.90272,4,1,142.1105,-19.70276,1,0,0
4.899998,990,152.5391,141.9899,44.97972,4,1,143.0101,-19.88931,1,0,0
4.919998,990,152.5391,141.0888,45.05624,4,1,143.9112,-20.07663,1,0,0
4.939998,990,152.5391,140.1862,45.13227,4,1,144.8138,-20.26561,1,0,0
4.959998,990,152.5391,139.282,45.20783,4,1,145.718,-20.45532,1,0,0
4.979998,990,152.5391,138.3763,45.28291,4,1,146.6237,-20.64673,1,0,0
4.999998,990,152.5391,137.4692,45.35752,4,1,147.5308,-20.83884,1,0,0
5.019998,990,152.5391,136.5606,45.43166,4,1,148.4394,-21.03261,1,0,0
5.039998,990,152.5391,135.6505,45.50532,4,1,149.3495,-20.98674,1,0,0
5.059998,990,152.5391,134.7389,45.57853,4,1,150.2611,-20.94125,1,0,0
5.079998,990,152.5391,133.8259,45.65127,4,1,151.1741,0.1490631,1,0,0
5.099998,990,152.5391,132.9114,45.72356,4,1,152.0886,0.1490631,1,0,0
5.119998,990,152.5391,131.9955,45.79539,4,1,153.0045,0.1490784,1,0,0
5.139998,990,152.5391,131.0781,45.86677,4,1,153.9219,0.1490784,1,0,0
5.159998,990,152.5391,130.1594,45.93769,4,1,154.8406,0.1490784,1,0,0
5.179998,990,152.5391,129.2392,46.00818,4,1,155.7608,0.1490784,1,0,0
5.199998,990,152.5391,128.3177,46.07822,4,1,156.6823,0.1490631,1,0,0
5.219998,990,152.5391,127.3947,46.14781,4,1,157.6053,-11.16821,1,0,0
5.239998,990,152.5391,126.4704,46.21697,4,1,158.5296,-11.22517,1,0,0
5.259998,990,152.5391,125.5446,46.2857,4,1,159.4554,-11.2823,1,0,0
5.279998,990,152.5391,124.6176,46.35398,4,1,160.3824,-11.33937,1,0,0
5.299998,990,152.5393,123.6892,46.42185,4,1,161.3108,-11.95685,1,0,0
5.319998,990,152.5399,122.7596,46.48926,4,0.9999996,162.2404,-11.95825,1,0,0
5.339998,990,152.5417,121.8288,46.55624,4,0.9999977,163.1712,-11.95927,1,0,0
5.359998,990.0001,152.5536,120.9033,46.5217,4,0.9998084,164.0967,-11.96051,1,0,0
5.379998,990,152.5848,119.9848,46.40799,4,0.9986851,165.0152,-11.95523,1,0,1.220703E-05
5.399998,990.0002,152.6537,119.0701,46.16396,4,0.9976566,165.9299,-11.89621,1,0,0
5.419998,990.0001,152.7383,118.1573,46.0895,4,0.9966211,166.8427,-11.81625,1,0,1.831055E-05
5.439998,989.9998,152.8312,117.245,46.0802,4,0.9954709,167.755,-11.72511,1,0,1.220703E-05
5.459998,989.9995,152.9397,116.3361,46.03053,4,0.9941325,168.6639,-11.61826,1,0,-2.441406E-05
5.479998,989.9995,153.0604,115.4295,45.97365,4,0.9926468,169.5705,-11.49756,1,0,-4.882813E-05
5.499998,989.9987,153.1908,114.5248,45.94393,4,0.9909724,170.4752,-11.36565,1,0,-5.493164E-05
5.519998,989.998,153.3335,113.6228,45.90874,4,0.9891809,171.3772,-11.22046,1,0,-0.0001342773
5.539998,989.9977,153.4894,112.7242,45.83461,4,0.9872792,172.2758,-11.05971,1,0,-0.0001953125
5.559998,989.9968,153.6521,111.827,45.82396,4,0.9851693,173.173,-10.89072,1,0,-0.001122139
5.579998,989.9962,153.829,110.9341,45.75757,4,0.9828821,174.0659,-10.70554,1,0,-0.0003234863
5.599998,989.9953,154.0162,110.0439,45.72178,4,0.9805065,174.9561,-10.50824,1,0,-0.0003845215
5.619998,989.9945,154.2142,109.157,45.66307,4,0.9780156,175.843,-10.29811,1,0,-0.001360176
5.639998,989.9937,154.4198,108.2721,45.64162,4,0.9754495,176.7279,-10.07828,1,0,-0.001439522
5.659998,989.9929,154.6394,107.3924,45.57099,4,0.9726732,177.6076,-9.843536,1,0,-0.001524971
5.679998,989.9921,154.8697,106.5164,45.51593,4,0.9698024,178.4836,-9.595856,1,0,-0.001604317
5.699998,989.9911,155.1084,105.6434,45.47472,4,0.9667978,179.3566,-9.326233,1,0,-0.001677559
5.719998,989.9905,155.3585,104.7748,45.40988,4,0.9637972,180.2252,-0.6175079,1,0,-0.00214395
5.739998,989.9894,155.6153,103.9086,45.38537,4,0.9606,181.0914,-0.6447449,1,0,-0.002211089
5.759998,989.9886,155.8845,103.0479,45.31506,4,0.9573032,181.9521,-0.6682739,1,0,-0.002314849
5.779998,989.9876,156.1619,102.1904,45.26958,4,0.9539235,182.8096,-0.6926422,1,0,-0.002400298
5.799998,989.9867,156.4467,101.336,45.23632,4,0.9505442,183.664,-0.7191925,1,0,-0.002497954
5.819998,989.9858,156.7439,100.4876,45.16248,4,0.9469741,184.5124,-0.7414398,1,0,-0.002589507
5.839998,989.9848,157.0495,99.64309,45.1179,4,0.9433843,185.3569,-0.7633972,1,0,-0.002957897
5.859998,989.9839,157.3636,98.8027,45.05716,4,0.9398122,186.1973,-0.785553,1,0,-0.003061656
5.879998,989.9827,157.6843,97.96545,45.02462,4,0.936069,187.0345,-0.8097534,1,0,-0.003147106
5.899998,989.9816,158.016,97.1342,44.94618,4,0.9322639,187.8658,-0.8299866,1,0,-0.003507706
5.919998,989.9807,158.3539,96.30604,44.92027,4,0.9284183,188.694,-0.8527679,1,0,-0.003617569
5.939998,989.9795,158.6999,95.48218,44.8742,4,0.9245809,189.5178,-0.8750305,1,0,-0.003715225
5.959998,989.9783,159.0551,94.6637,44.81067,4,0.9206549,190.3363,-0.8946381,1,0,-0.003831192
5.979998,989.9771,159.4151,93.84754,44.77903,4,0.916742,191.1525,-0.9184418,1,0,-0.003947159
5.999998,989.9761,159.7863,93.03851,44.70233,4,0.9126695,191.9615,-0.9367065,1,0,-0.004279378
6.019998,989.9749,160.1646,92.23362,44.65501,4,0.9086877,192.7664,-0.9547882,1,0,-0.004377034
6.039998,989.9736,160.5472,91.43111,44.63235,4,0.9046786,193.5689,-0.9767456,1,0,-0.004695198
6.059998,989.9724,160.9401,90.63548,44.54523,4,0.9006014,194.3645,-0.993454,1,0,-0.004998084
6.079998,989.9713,161.3394,89.844,44.50099,4,0.8965492,195.156,-1.010925,1,0,-0.005120154
6.099998,989.9699,161.7431,89.05527,44.47371,4,0.8924215,195.9447,-1.031036,1,0,-0.005392637
6.119998,989.9686,162.1555,88.27258,44.40765,4,0.8882976,196.7274,-1.048019,1,0,-0.005526914
6.139998,989.9672,162.5721,87.4926,44.37352,4,0.8841734,197.5074,-1.06781,1,0,-0.005661192
6.159998,989.9659,162.9979,86.71949,44.29609,4,0.8800492,198.2805,-1.082672,1,0,-0.005795469
6.179998,989.9645,163.4265,85.94803,44.27902,4,0.8758944,199.052,-1.102737,1,0,-0.006076378
6.199998,989.9633,163.8639,85.1833,44.22356,4,0.8717673,199.8167,-1.117676,1,0,-0.006222862
6.219998,989.9622,164.3061,84.4221,44.1815,4,0.8676236,200.5779,-1.134537,1,0,-0.006489393
6.239998,989.9611,164.755,83.66605,44.12468,4,0.8635022,201.334,-1.148987,1,0,-0.006599256
