time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,436.472,33.284,-152.341,0.360,4,1.000,5,0.529,1.000,0.000,-0.163
0.040,436.471,33.283,-152.355,0.717,4,1.000,5,0.528,1.000,0.000,-0.163
0.060,436.469,33.281,-152.376,1.073,4,1.000,5,0.526,1.000,0.000,-0.163
0.080,436.467,33.278,-152.405,1.426,4,1.000,5,0.523,1.000,0.000,-0.163
0.100,436.465,33.276,-152.440,1.777,4,1.000,5,0.521,1.000,0.000,-0.163
0.120,436.462,33.273,-152.483,2.125,4,1.000,5,0.518,1.000,0.000,-0.163
0.140,436.459,33.270,-152.532,2.472,4,1.000,5,0.515,1.000,0.000,-0.163
0.160,436.455,33.267,-152.588,2.816,4,1.000,5,0.512,1.000,0.000,-0.162
0.180,436.451,33.265,-152.651,3.158,4,1.000,5,0.510,1.000,0.000,-0.161
0.200,436.446,33.262,-152.721,3.498,4,1.000,5,0.507,1.000,0.000,-0.159
0.220,436.441,33.260,-152.798,3.836,4,1.000,5,0.505,1.000,0.000,-0.157
0.240,436.436,33.258,-152.881,4.172,4,1.000,5,0.503,1.000,0.000,-0.155
0.260,436.431,33.256,-152.971,4.505,4,1.000,5,0.501,1.000,0.000,-0.153
0.280,436.425,33.254,-153.067,4.836,4,1.000,5,0.499,1.000,0.000,-0.150
0.300,436.419,33.253,-153.170,5.166,4,1.000,5,0.498,1.000,0.000,-0.147
0.320,436.413,33.252,-153.280,5.493,4,1.000,5,0.497,1.000,0.000,-0.144
0.340,436.407,33.251,-153.396,5.818,4,1.000,6,0.496,1.000,0.000,-0.152
0.360,436.402,33.250,-153.518,6.085,4,1.000,6,0.495,0.827,0.000,-0.147
0.380,436.396,33.250,-153.644,6.290,4,1.000,6,0.495,0.641,0.000,-0.142
0.400,436.390,33.249,-153.772,6.447,4,1.000,6,0.495,0.497,0.000,-0.137
0.420,436.385,33.249,-153.904,6.569,4,1.000,6,0.494,0.387,0.000,-0.132
0.440,436.381,33.249,-154.037,6.663,4,1.000,6,0.494,0.302,0.000,-0.127
0.460,436.377,33.249,-154.172,6.735,4,1.000,6,0.495,0.236,0.000,-0.121
0.480,436.373,33.250,-154.307,6.791,4,1.000,6,0.495,0.185,0.000,-0.116
0.500,436.370,33.250,-154.444,6.835,4,1.000,6,0.495,0.146,0.000,-0.111
0.520,436.367,33.250,-154.582,6.869,4,1.000,6,0.496,0.116,0.000,-0.105
0.540,436.365,33.251,-154.719,6.895,4,1.000,6,0.496,0.092,0.000,-0.100
0.560,436.364,33.251,-154.858,6.915,4,1.000,6,0.496,0.074,0.000,-0.095
0.580,436.363,33.252,-154.996,6.931,4,1.000,7,0.497,0.059,0.000,-0.088
0.600,436.362,33.252,-155.134,6.881,4,1.000,7,0.497,0.048,0.000,-0.083
0.620,436.362,33.252,-155.272,6.904,4,1.000,7,0.498,0.083,0.000,-0.078
0.640,436.363,33.253,-155.411,6.923,4,1.000,7,0.498,0.067,0.000,-0.073
0.660,436.364,33.253,-155.549,6.937,4,1.000,7,0.498,0.054,0.000,-0.068
0.680,436.366,33.253,-155.687,6.885,4,1.000,7,0.499,0.044,0.000,-0.064
0.700,436.368,33.254,-155.825,6.908,4,1.000,7,0.499,0.080,0.000,-0.060
