time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.569,82.261,-129.832,0.340,3,1.000,1,0.530,1.000,0.000,0.000
0.040,522.556,82.260,-129.838,0.678,3,1.000,1,0.529,1.000,0.000,0.000
0.060,522.538,82.258,-129.847,1.013,3,1.000,1,0.528,1.000,0.000,0.000
0.080,522.514,82.255,-129.859,1.346,3,1.000,1,0.526,1.000,0.000,-0.001
0.100,522.483,82.251,-129.873,1.678,3,1.000,1,0.524,1.000,0.000,-0.001
0.120,522.446,82.248,-129.890,2.007,3,1.000,1,0.523,1.000,0.000,-0.001
0.140,522.404,82.244,-129.910,2.334,3,0.999,1,0.521,1.000,0.000,-0.002
0.160,522.355,82.239,-129.932,2.660,3,0.999,1,0.519,1.000,0.000,-0.002
0.180,522.301,82.235,-129.957,2.983,3,0.999,1,0.518,1.000,0.000,-0.002
0.200,522.240,82.231,-129.984,3.305,3,0.998,1,0.517,1.000,0.000,-0.003
0.220,522.174,82.226,-130.014,3.624,3,0.998,1,0.516,1.000,0.000,-0.003
0.240,522.101,82.222,-130.047,3.942,3,0.998,1,0.515,1.000,0.000,-0.003
0.260,522.023,82.217,-130.081,4.259,4,0.997,1,0.526,1.000,0.000,-0.004
0.280,521.939,82.213,-130.119,4.573,4,0.996,1,0.530,1.000,0.000,-0.004
0.300,521.866,82.231,-130.175,4.765,4,0.990,1,0.554,1.000,0.000,-0.004
0.320,521.775,82.233,-130.221,5.075,4,0.987,1,0.558,1.000,0.000,-0.020
0.340,521.678,82.234,-130.268,5.383,4,0.984,1,0.561,1.000,0.000,-0.024
0.360,521.575,82.234,-130.316,5.689,4,0.982,1,0.563,1.000,0.000,-0.027
0.380,521.466,82.234,-130.366,5.967,4,0.979,1,0.563,0.918,0.000,-0.028
0.400,521.354,82.232,-130.417,6.185,4,0.978,1,0.562,0.723,0.000,-0.029
0.420,521.237,82.230,-130.469,6.356,4,0.976,1,0.558,0.570,0.000,-0.029
0.440,521.119,82.226,-130.521,6.490,4,0.975,1,0.554,0.451,0.000,-0.029
0.460,520.998,82.223,-130.574,6.596,4,0.974,1,0.549,0.357,0.000,-0.028
0.480,520.876,82.219,-130.627,6.679,4,0.973,1,0.544,0.283,0.000,-0.027
0.500,520.752,82.215,-130.681,6.744,4,0.972,1,0.539,0.225,0.000,-0.025
0.520,520.628,82.211,-130.735,6.795,4,0.971,1,0.534,0.179,0.000,-0.024
0.540,520.503,82.207,-130.790,6.836,4,0.970,1,0.529,0.143,0.000,-0.022
0.560,520.377,82.203,-130.845,6.867,4,0.969,1,0.524,0.115,0.000,-0.020
0.580,520.252,82.200,-130.900,6.892,4,0.968,1,0.519,0.093,0.000,-0.018
0.600,520.125,82.197,-130.956,6.911,4,0.967,1,0.515,0.076,0.000,-0.015
0.620,519.999,82.194,-131.012,6.926,4,0.967,1,0.512,0.062,0.000,-0.013
0.640,519.872,82.192,-131.068,6.938,4,0.966,1,0.511,0.052,0.000,-0.011
0.660,519.747,82.190,-131.124,6.885,4,0.965,1,0.510,0.043,0.000,-0.009
0.680,519.621,82.189,-131.180,6.905,4,0.965,2,0.510,0.081,0.000,-0.005
0.700,519.494,82.188,-131.237,6.921,4,0.965,2,0.511,0.066,0.000,-0.003
0.720,519.368,82.187,-131.294,6.934,4,0.964,2,0.512,0.055,0.000,-0.001
0.740,519.242,82.187,-131.350,6.881,4,0.964,2,0.513,0.046,0.000,0.001
0.760,519.116,82.187,-131.407,6.902,4,0.964,2,0.513,0.083,0.000,0.003
0.780,518.990,82.187,-131.464,6.918,4,0.964,2,0.513,0.069,0.000,0.005
0.800,518.864,82.188,-131.521,6.931,4,0.963,3,0.514,0.057,0.000,0.012
