time,x,y,z,speed,wheels,up,target
3.960,791.513,152.022,212.185,7.891,4,0.999,1
3.980,791.412,152.016,212.306,7.910,4,0.999,1
4.000,791.311,152.011,212.428,7.927,4,0.999,1
4.020,791.210,152.005,212.549,7.869,4,0.999,1
4.040,791.109,151.999,212.670,7.891,4,0.999,1
4.060,791.008,151.993,212.791,7.910,4,0.999,1
4.080,790.906,151.987,212.913,7.927,4,0.999,1
4.100,790.806,151.982,213.034,7.869,4,0.999,1
4.120,790.705,151.976,213.155,7.891,4,0.999,1
4.140,790.604,151.970,213.276,7.910,4,0.999,1
4.160,790.502,151.964,213.398,7.927,4,0.999,1
4.180,790.401,151.959,213.519,7.869,4,0.999,1
4.200,790.300,151.953,213.640,7.891,4,0.999,1
4.220,790.199,151.947,213.761,7.910,4,0.999,1
4.240,790.098,151.941,213.883,7.927,4,0.999,1
4.260,789.997,151.935,214.004,7.869,4,0.999,1
4.280,789.896,151.930,214.125,7.891,4,0.999,1
4.300,789.795,151.924,214.247,7.910,4,0.999,1
4.320,789.693,151.918,214.368,7.927,4,0.999,1
4.340,789.593,151.912,214.489,7.869,4,0.999,1
4.360,789.492,151.907,214.610,7.891,4,0.999,1
4.380,789.391,151.901,214.732,7.910,4,0.999,1
4.400,789.289,151.895,214.854,7.927,4,0.999,1
4.420,789.188,151.889,214.974,7.869,4,0.999,1
4.440,789.088,151.883,215.095,7.891,4,0.999,1
4.460,788.986,151.878,215.217,7.910,4,0.999,1
4.480,788.885,151.872,215.339,7.927,4,0.999,1
4.500,788.784,151.866,215.459,7.869,4,0.999,1
4.520,788.683,151.860,215.581,7.891,4,0.999,1
4.540,788.582,151.855,215.702,7.910,4,0.999,1
4.560,788.481,151.849,215.824,7.927,4,0.999,1
4.580,788.380,151.843,215.945,7.869,4,0.999,1
4.600,788.279,151.837,216.066,7.891,4,0.999,1
4.620,788.178,151.831,216.187,7.910,4,0.999,1
4.640,788.076,151.826,216.309,7.927,4,0.999,2
4.660,787.976,151.820,216.430,7.869,4,0.999,2
4.680,787.875,151.814,216.551,7.891,4,0.999,2
4.700,787.774,151.808,216.673,7.910,4,0.999,2
4.720,787.672,151.802,216.795,7.926,4,0.999,2
4.740,787.572,151.797,216.916,7.868,4,0.999,2
4.760,787.472,151.791,217.038,7.888,4,0.999,2
4.780,787.373,151.785,217.160,7.904,4,0.999,2
4.800,787.273,151.779,217.284,7.916,4,0.999,2
4.820,787.175,151.774,217.408,7.925,4,0.999,2
4.840,787.079,151.768,217.533,7.859,4,0.999,2
4.860,786.983,151.762,217.659,7.871,4,0.999,2
4.880,786.889,151.756,217.786,7.880,4,0.999,2
4.900,786.797,151.751,217.914,7.885,4,0.999,2
4.920,786.707,151.745,218.044,7.888,4,0.999,2
4.940,786.618,151.739,218.176,7.889,4,0.999,2
4.960,786.532,151.734,218.310,7.887,4,0.999,2
4.980,786.449,151.728,218.445,7.885,4,0.999,2
5.000,786.368,151.723,218.581,7.881,4,0.999,2
5.020,786.290,151.718,218.719,7.876,4,0.999,2
5.040,786.215,151.712,218.859,7.871,4,0.999,2
5.060,786.143,151.707,219.001,7.866,4,0.999,2
5.080,786.074,151.702,219.144,7.860,4,0.999,2
5.100,786.009,151.697,219.288,7.854,4,0.999,2
5.120,785.947,151.692,219.434,7.848,4,0.999,2
5.140,785.889,151.688,219.582,7.843,4,0.999,2
5.160,785.834,151.684,219.730,7.837,4,1.000,2
5.180,785.783,151.680,219.880,7.831,4,1.000,2
5.200,785.736,151.676,220.031,7.826,4,1.000,2
5.220,785.693,151.672,220.183,7.821,4,1.000,2
5.240,785.653,151.669,220.336,7.816,4,1.000,2
5.260,785.618,151.666,220.490,7.811,4,1.000,2
5.280,785.587,151.663,220.645,7.807,4,1.000,2
5.300,785.559,151.660,220.800,7.802,4,1.000,2
5.320,785.536,151.658,220.956,7.798,4,1.000,2
5.340,785.517,151.655,221.113,7.795,4,1.000,2
5.360,785.502,151.653,221.270,7.791,4,1.000,2
5.380,785.491,151.651,221.427,7.788,4,1.000,2
5.400,785.485,151.649,221.584,7.784,4,1.000,2
5.420,785.482,151.647,221.742,7.782,4,1.000,2
5.440,785.484,151.646,221.899,7.780,4,1.000,2
5.460,785.490,151.644,222.056,7.778,4,1.000,2
5.480,785.500,151.643,222.213,7.778,4,1.000,2
5.500,785.514,151.643,222.370,7.779,4,1.000,2
5.520,785.532,151.642,222.526,7.781,4,1.000,2
5.540,785.554,151.642,222.682,7.784,4,1.000,2
5.560,785.580,151.642,222.837,7.788,4,1.000,2
5.580,785.610,151.642,222.992,7.793,4,1.000,2
5.600,785.643,151.642,223.146,7.799,4,1.000,2
5.620,785.680,151.642,223.299,7.805,4,1.000,2
5.640,785.720,151.642,223.451,7.812,4,1.000,2
5.660,785.764,151.643,223.603,7.820,4,1.000,2
5.680,785.810,151.643,223.753,7.828,4,1.000,2
5.700,785.860,151.644,223.903,7.836,4,1.000,2
5.720,785.913,151.644,224.052,7.844,4,1.000,2
5.740,785.968,151.645,224.200,7.852,4,1.000,2
5.760,786.026,151.645,224.347,7.860,4,1.000,2
5.780,786.086,151.646,224.493,7.867,4,1.000,2
5.800,786.149,151.646,224.638,7.875,4,1.000,2
5.820,786.214,151.647,224.782,7.882,4,1.000,2
5.840,786.281,151.647,224.926,7.889,4,1.000,2
5.860,786.350,151.647,225.068,7.896,4,1.000,2
5.880,786.420,151.648,225.210,7.902,4,1.000,2
5.900,786.493,151.648,225.351,7.908,4,1.000,2
5.920,786.567,151.649,225.491,7.914,4,1.000,2
5.940,786.643,151.649,225.631,7.919,4,1.000,2
5.960,786.719,151.649,225.768,7.853,4,1.000,2
5.980,786.797,151.649,225.905,7.868,4,1.000,2
6.000,786.876,151.649,226.042,7.880,4,1.000,2
6.020,786.957,151.650,226.178,7.892,4,1.000,2
6.040,787.039,151.650,226.313,7.902,4,1.000,2
6.060,787.121,151.650,226.448,7.910,4,1.000,2
6.080,787.205,151.650,226.583,7.918,4,1.000,2
6.100,787.289,151.650,226.716,7.854,4,1.000,2
6.120,787.374,151.650,226.848,7.870,4,1.000,2
6.140,787.460,151.650,226.981,7.884,4,1.000,2
6.160,787.547,151.650,227.113,7.896,4,1.000,2
6.180,787.634,151.650,227.244,7.906,4,1.000,2
6.200,787.722,151.650,227.376,7.915,4,1.000,2
6.220,787.811,151.650,227.507,7.923,4,1.000,2
6.240,787.900,151.650,227.637,7.859,4,1.000,2
6.260,787.989,151.649,227.767,7.875,4,1.000,2
6.280,788.079,151.649,227.896,7.888,4,1.000,2
6.300,788.170,151.649,228.026,7.900,4,1.000,2
6.320,788.261,151.649,228.155,7.911,4,1.000,2
6.340,788.353,151.649,228.284,7.919,4,1.000,2
6.360,788.444,151.649,228.412,7.856,4,1.000,2
6.380,788.536,151.649,228.540,7.872,4,1.000,2
6.400,788.628,151.649,228.668,7.887,4,1.000,2
6.420,788.721,151.649,228.796,7.899,4,1.000,2
6.440,788.814,151.649,228.924,7.910,4,1.000,2
6.460,788.907,151.649,229.052,7.919,4,1.000,2
6.480,789.000,151.649,229.179,7.855,4,1.000,2
6.500,789.093,151.649,229.306,7.872,4,1.000,2
6.520,789.187,151.649,229.432,7.886,4,1.000,2
6.540,789.281,151.649,229.559,7.899,4,1.000,2
6.560,789.375,151.649,229.686,7.910,4,1.000,2
6.580,789.470,151.649,229.813,7.919,4,1.000,2
6.600,789.564,151.649,229.939,7.855,4,1.000,2
6.620,789.658,151.649,230.065,7.872,4,1.000,2
6.640,789.753,151.649,230.192,7.887,4,1.000,2
6.660,789.848,151.649,230.318,7.899,4,1.000,2
6.680,789.943,151.649,230.444,7.910,4,1.000,2
6.700,790.038,151.649,230.571,7.919,4,1.000,2
6.720,790.133,151.649,230.696,7.856,4,1.000,2
6.740,790.228,151.649,230.822,7.872,4,1.000,2
6.760,790.323,151.649,230.947,7.887,4,1.000,2
6.780,790.419,151.649,231.073,7.899,4,1.000,2
6.800,790.514,151.649,231.199,7.910,4,1.000,2
6.820,790.610,151.649,231.325,7.919,4,1.000,2
6.840,790.705,151.649,231.450,7.856,4,1.000,2
6.860,790.801,151.649,231.576,7.872,4,1.000,2
6.880,790.896,151.649,231.701,7.887,4,1.000,2
6.900,790.992,151.649,231.827,7.899,4,1.000,2
6.920,791.088,151.649,231.953,7.910,4,1.000,2
6.940,791.184,151.649,232.078,7.919,4,1.000,2
6.960,791.280,151.649,232.203,7.856,4,1.000,2
6.980,791.375,151.649,232.328,7.872,4,1.000,2
7.000,791.471,151.649,232.454,7.887,4,1.000,2
7.020,791.567,151.649,232.579,7.899,4,1.000,2
7.040,791.663,151.649,232.705,7.910,4,1.000,2
7.060,791.760,151.649,232.830,7.919,4,1.000,2
7.080,791.855,151.649,232.955,7.856,4,1.000,2
7.100,791.951,151.649,233.080,7.872,4,1.000,2
7.120,792.047,151.649,233.205,7.887,4,1.000,2
7.140,792.144,151.649,233.330,7.899,4,1.000,2
7.160,792.240,151.649,233.456,7.910,4,1.000,2
7.180,792.336,151.649,233.581,7.919,4,1.000,2
7.200,792.432,151.649,233.706,7.856,4,1.000,2
7.220,792.528,151.649,233.831,7.872,4,1.000,2
7.240,792.624,151.649,233.956,7.887,4,1.000,2
7.260,792.721,151.649,234.081,7.899,4,1.000,2
7.280,792.817,151.649,234.206,7.910,4,1.000,2
7.300,792.914,151.649,234.332,7.919,4,1.000,2
7.320,793.009,151.649,234.456,7.856,4,1.000,2
7.340,793.105,151.649,234.581,7.872,4,1.000,2
7.360,793.202,151.649,234.706,7.887,4,1.000,2
7.380,793.298,151.649,234.831,7.899,4,1.000,2
7.400,793.395,151.649,234.957,7.910,4,1.000,2
7.420,793.491,151.649,235.082,7.919,4,1.000,2
7.440,793.587,151.649,235.207,7.856,4,1.000,2
7.460,793.683,151.649,235.331,7.873,4,1.000,2
7.480,793.779,151.649,235.456,7.887,4,1.000,2
7.500,793.876,151.649,235.581,7.899,4,1.000,2
7.520,793.972,151.649,235.707,7.910,4,1.000,2
7.540,794.069,151.649,235.832,7.919,4,1.000,2
7.560,794.165,151.649,235.957,7.856,4,1.000,2
7.580,794.261,151.649,236.081,7.873,4,1.000,2
7.600,794.357,151.649,236.206,7.887,4,1.000,2
7.620,794.454,151.649,236.331,7.899,4,1.000,2
7.640,794.550,151.649,236.457,7.910,4,1.000,2
7.660,794.647,151.649,236.582,7.919,4,1.000,2
7.680,794.743,151.649,236.707,7.856,4,1.000,2
7.700,794.839,151.649,236.831,7.873,4,1.000,2
7.720,794.935,151.649,236.956,7.887,4,1.000,2
7.740,795.032,151.649,237.081,7.899,4,1.000,2
7.760,795.129,151.649,237.206,7.910,4,1.000,2
7.780,795.225,151.649,237.332,7.919,4,1.000,2
7.800,795.321,151.649,237.456,7.856,4,1.000,2
7.820,795.417,151.649,237.581,7.873,4,1.000,2
7.840,795.514,151.649,237.706,7.887,4,1.000,2
7.860,795.610,151.649,237.831,7.899,4,1.000,2
7.880,795.707,151.649,237.956,7.910,4,1.000,2
7.900,795.804,151.649,238.082,7.919,4,1.000,2
7.920,795.900,151.649,238.206,7.856,4,1.000,2
7.940,795.996,151.649,238.331,7.873,4,1.000,2
7.960,796.092,151.649,238.456,7.887,4,1.000,2
7.980,796.189,151.649,238.581,7.899,4,1.000,2
8.000,796.285,151.649,238.706,7.910,4,1.000,2
8.020,796.382,151.649,238.831,7.919,4,1.000,2
8.040,796.478,151.649,238.956,7.856,4,1.000,2
8.060,796.574,151.649,239.080,7.873,4,1.000,2
8.080,796.670,151.649,239.205,7.887,4,1.000,2
8.100,796.767,151.649,239.330,7.899,4,1.000,2
8.120,796.864,151.649,239.456,7.910,4,1.000,2
8.140,796.960,151.649,239.581,7.919,4,1.000,2
8.160,797.056,151.649,239.705,7.856,4,1.000,2
8.180,797.152,151.649,239.830,7.873,4,1.000,2
8.200,797.249,151.649,239.955,7.887,4,1.000,2
8.220,797.345,151.649,240.080,7.899,4,1.000,2
8.240,797.442,151.649,240.205,7.910,4,1.000,2
8.260,797.539,151.649,240.331,7.919,4,1.000,2
8.280,797.635,151.649,240.455,7.856,4,1.000,2
8.300,797.731,151.649,240.580,7.873,4,1.000,2
8.320,797.827,151.649,240.705,7.887,4,1.000,2
8.340,797.924,151.649,240.830,7.899,4,1.000,2
8.360,798.020,151.649,240.955,7.910,4,1.000,2
8.380,798.117,151.649,241.080,7.919,4,1.000,2
8.400,798.213,151.649,241.205,7.856,4,1.000,2
8.420,798.309,151.649,241.329,7.873,4,1.000,2
8.440,798.406,151.649,241.454,7.887,4,1.000,2
8.460,798.502,151.649,241.579,7.899,4,1.000,2
8.480,798.599,151.649,241.705,7.910,4,1.000,2
8.500,798.695,151.649,241.830,7.919,4,1.000,2
8.520,798.791,151.649,241.954,7.856,4,1.000,2
8.540,798.888,151.649,242.079,7.873,4,1.000,2
8.560,798.984,151.649,242.204,7.887,4,1.000,2
8.580,799.080,151.649,242.329,7.899,4,1.000,2
8.600,799.177,151.649,242.454,7.910,4,1.000,2
8.620,799.274,151.649,242.580,7.919,4,1.000,2
8.640,799.370,151.649,242.704,7.856,4,1.000,2
8.660,799.466,151.649,242.829,7.873,4,1.000,2
8.680,799.562,151.649,242.954,7.887,4,1.000,2
8.700,799.659,151.649,243.079,7.899,4,1.000,2
8.720,799.756,151.649,243.204,7.910,4,1.000,2
8.740,799.852,151.649,243.329,7.919,4,1.000,2
8.760,799.948,151.649,243.454,7.856,4,1.000,2
8.780,800.044,151.649,243.578,7.873,4,1.000,2
8.800,800.141,151.649,243.703,7.887,4,1.000,2
8.820,800.237,151.649,243.828,7.899,4,1.000,2
8.840,800.334,151.649,243.954,7.910,4,1.000,2
8.860,800.431,151.649,244.079,7.919,4,1.000,2
8.880,800.527,151.649,244.203,7.856,4,1.000,2
8.900,800.623,151.649,244.328,7.873,4,1.000,2
8.920,800.719,151.649,244.453,7.887,4,1.000,2
8.940,800.816,151.649,244.578,7.899,4,1.000,2
8.960,800.912,151.649,244.703,7.910,4,1.000,2
8.980,801.009,151.649,244.829,7.919,4,1.000,2
9.000,801.105,151.649,244.953,7.856,4,1.000,2
9.020,801.201,151.649,245.078,7.873,4,1.000,2
9.040,801.298,151.649,245.203,7.887,4,1.000,2
9.060,801.394,151.649,245.328,7.899,4,1.000,2
9.080,801.491,151.649,245.453,7.910,4,1.000,2
9.100,801.588,151.649,245.578,7.919,4,1.000,2
9.120,801.684,151.649,245.703,7.856,4,1.000,2
9.140,801.780,151.649,245.827,7.873,4,1.000,2
9.160,801.876,151.649,245.952,7.887,4,1.000,2
9.180,801.973,151.649,246.077,7.899,4,1.000,2
9.200,802.069,151.649,246.202,7.910,4,1.000,3
9.220,802.166,151.649,246.328,7.919,4,1.000,3
9.240,802.262,151.649,246.452,7.856,4,1.000,3
9.260,802.358,151.649,246.577,7.872,4,1.000,3
9.280,802.455,151.649,246.701,7.886,4,1.000,3
9.300,802.552,151.649,246.826,7.898,4,1.000,3
9.320,802.650,151.649,246.950,7.906,4,1.000,3
9.340,802.748,151.649,247.075,7.913,4,1.000,3
9.360,802.847,151.649,247.198,7.917,4,1.000,3
9.380,802.947,151.649,247.321,7.918,4,1.000,3
9.400,803.048,151.649,247.442,7.846,4,1.000,3
9.420,803.150,151.649,247.562,7.853,4,1.000,3
9.440,803.253,151.649,247.681,7.857,4,1.000,3
9.460,803.358,151.650,247.799,7.859,4,1.000,3
9.480,803.465,151.650,247.915,7.858,4,1.000,3
9.500,803.574,151.650,248.030,7.856,4,1.000,3
9.520,803.685,151.650,248.142,7.852,4,1.000,3
9.540,803.799,151.651,248.253,7.848,4,1.000,3
9.560,803.914,151.651,248.361,7.842,4,1.000,3
9.580,804.032,151.651,248.466,7.837,4,1.000,3
9.600,804.151,151.652,248.570,7.831,4,1.000,3
9.620,804.273,151.652,248.670,7.824,4,1.000,3
9.640,804.397,151.653,248.768,7.818,4,1.000,3
9.660,804.524,151.653,248.862,7.812,4,1.000,3
9.680,804.652,151.654,248.954,7.806,4,1.000,3
9.700,804.783,151.654,249.043,7.801,4,1.000,3
9.720,804.915,151.655,249.128,7.795,4,1.000,3
9.740,805.050,151.656,249.210,7.790,4,1.000,3
9.760,805.187,151.656,249.288,7.785,4,1.000,3
9.780,805.325,151.657,249.363,7.781,4,1.000,3
9.800,805.465,151.658,249.435,7.777,4,1.000,3
9.820,805.607,151.658,249.503,7.773,4,1.000,3
9.840,805.751,151.659,249.567,7.769,4,1.000,3
9.860,805.896,151.660,249.627,7.766,4,1.000,3
9.880,806.043,151.661,249.684,7.763,4,1.000,3
9.900,806.191,151.662,249.736,7.761,4,1.000,3
9.920,806.341,151.663,249.785,7.758,4,1.000,3
9.940,806.491,151.664,249.830,7.756,4,1.000,3
9.960,806.643,151.665,249.871,7.755,4,1.000,3
