time,speed,travel,x,y,z,grounded,lift,torque,contact
0.018,23.774,0.475,-625.512,8.192,-149.507,4,7.800,0.066,""
0.038,23.790,0.951,-625.520,8.191,-149.032,4,8.304,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.058,23.803,1.427,-625.528,8.189,-148.556,4,8.772,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.078,23.815,1.903,-625.536,8.187,-148.079,4,9.201,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.098,23.826,2.380,-625.544,8.185,-147.603,4,9.583,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.118,23.835,2.857,-625.552,8.183,-147.126,4,9.913,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.138,23.843,3.333,-625.560,8.181,-146.650,4,10.189,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.158,23.851,3.810,-625.568,8.179,-146.173,4,10.411,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.178,23.857,4.287,-625.575,8.178,-145.696,4,10.580,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.198,23.863,4.765,-625.583,8.177,-145.219,4,10.700,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.218,23.868,5.242,-625.591,8.176,-144.741,4,10.775,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.238,23.872,5.719,-625.599,8.176,-144.264,4,10.809,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.258,23.876,6.197,-625.607,8.176,-143.787,4,10.809,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.278,23.880,6.674,-625.615,8.176,-143.309,4,10.779,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.298,23.883,7.152,-625.623,8.177,-142.832,4,10.726,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.318,23.886,7.630,-625.631,8.178,-142.354,4,10.654,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.338,23.888,8.107,-625.638,8.180,-141.876,4,10.568,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.358,23.890,8.585,-625.646,8.182,-141.399,4,10.473,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.378,23.892,9.063,-625.654,8.184,-140.921,4,10.374,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.398,23.893,9.541,-625.662,8.186,-140.443,4,10.273,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.418,23.895,10.019,-625.670,8.188,-139.965,4,10.174,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.438,23.896,10.497,-625.678,8.191,-139.487,4,10.080,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.458,23.897,10.975,-625.686,8.193,-139.010,4,9.991,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.478,23.898,11.452,-625.694,8.196,-138.532,4,9.911,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.498,23.899,11.930,-625.701,8.198,-138.054,4,9.840,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.518,23.900,12.408,-625.709,8.201,-137.576,4,9.778,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.538,23.901,12.886,-625.717,8.204,-137.098,4,9.726,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
