time,speed,travel,x,y,z,grounded,lift,torque,contact
0.004,11.887,0.238,-625.508,8.342,-149.745,4,7.800,0.042,""
0.024,11.895,0.475,-625.512,8.341,-149.507,4,8.247,0.006,""
0.044,11.901,0.713,-625.516,8.339,-149.269,4,8.669,0.017,""
0.064,11.800,0.949,-625.520,8.337,-149.033,4,9.058,0.032,""
0.084,11.817,1.186,-625.524,8.334,-148.797,4,9.408,0.039,""
0.104,11.832,1.422,-625.528,8.332,-148.561,4,9.709,0.042,""
0.124,11.846,1.659,-625.532,8.330,-148.324,4,9.963,0.042,""
0.144,11.857,1.896,-625.536,8.327,-148.087,4,10.170,0.040,""
0.164,11.868,2.133,-625.540,8.326,-147.850,4,10.331,0.037,""
0.184,11.877,2.371,-625.544,8.324,-147.612,4,10.450,0.033,""
0.204,11.885,2.608,-625.548,8.322,-147.375,4,10.530,0.029,""
0.224,11.893,2.846,-625.551,8.321,-147.137,4,10.576,0.025,""
0.244,11.899,3.084,-625.555,8.320,-146.899,4,10.592,0.021,""
0.264,11.905,3.322,-625.559,8.320,-146.661,4,10.583,0.017,""
0.284,11.803,3.558,-625.563,8.320,-146.425,4,10.553,0.014,""
0.304,11.819,3.795,-625.567,8.320,-146.189,4,10.507,0.012,""
0.324,11.834,4.031,-625.571,8.320,-145.952,4,10.449,0.009,""
0.344,11.846,4.268,-625.575,8.321,-145.715,4,10.382,0.007,""
0.364,11.858,4.505,-625.579,8.321,-145.478,4,10.311,0.006,""
0.384,11.868,4.743,-625.583,8.322,-145.241,4,10.237,0.004,""
0.404,11.877,4.980,-625.587,8.323,-145.003,4,10.163,0.003,""
0.424,11.885,5.218,-625.591,8.325,-144.765,4,10.091,0.002,""
0.444,11.892,5.456,-625.594,8.326,-144.528,4,10.023,0.002,""
0.464,11.899,5.694,-625.598,8.327,-144.290,4,9.961,0.001,""
0.484,11.904,5.932,-625.602,8.329,-144.052,4,9.904,0.001,""
0.504,11.802,6.168,-625.606,8.330,-143.816,4,9.853,0.001,""
0.524,11.819,6.404,-625.610,8.331,-143.579,4,9.810,0.000,""
0.544,11.833,6.641,-625.614,8.333,-143.343,4,9.773,0.000,""
0.564,11.846,6.878,-625.618,8.334,-143.106,4,9.743,0.000,""
0.584,11.858,7.115,-625.622,8.335,-142.869,4,9.720,0.000,""
0.604,11.868,7.352,-625.626,8.337,-142.631,4,9.703,0.000,""
0.624,11.877,7.590,-625.630,8.338,-142.394,4,9.691,0.000,""
0.644,11.885,7.828,-625.633,8.339,-142.156,4,9.684,0.000,""
0.664,11.892,8.065,-625.637,8.340,-141.918,4,9.682,0.000,""
0.684,11.899,8.303,-625.641,8.341,-141.680,4,9.683,0.000,""
0.704,11.904,8.541,-625.645,8.342,-141.442,4,9.688,0.000,""
0.724,11.802,8.777,-625.649,8.343,-141.206,4,9.694,0.000,""
0.744,11.819,9.014,-625.653,8.344,-140.970,4,9.703,0.000,""
0.764,11.833,9.251,-625.657,8.345,-140.733,4,9.713,0.000,""
0.784,11.846,9.487,-625.661,8.346,-140.496,4,9.725,0.000,""
0.804,11.858,9.725,-625.665,8.347,-140.259,4,9.736,0.000,""
0.824,11.868,9.962,-625.669,8.348,-140.022,4,9.748,0.000,""
0.844,11.877,10.199,-625.673,8.348,-139.785,4,9.759,0.000,""
0.864,11.885,10.437,-625.676,8.349,-139.547,4,9.770,0.000,""
0.884,11.892,10.675,-625.680,8.350,-139.309,4,9.780,0.000,""
0.904,11.899,10.913,-625.684,8.351,-139.071,4,9.789,0.000,""
0.924,11.904,11.151,-625.688,8.351,-138.833,4,9.798,0.000,""
0.944,11.802,11.387,-625.692,8.352,-138.597,4,9.805,0.000,""
0.964,11.819,11.623,-625.696,8.353,-138.361,4,9.811,0.000,""
0.984,11.833,11.860,-625.700,8.354,-138.124,4,9.817,0.000,""
1.004,11.846,12.097,-625.704,8.354,-137.887,4,9.821,0.000,""
1.024,11.858,12.334,-625.708,8.355,-137.650,4,9.824,0.000,""
1.044,11.868,12.572,-625.712,8.356,-137.413,4,9.827,0.000,""
1.064,11.877,12.809,-625.716,8.357,-137.175,4,9.828,0.000,""
1.084,11.885,13.047,-625.719,8.357,-136.938,4,9.829,0.000,""
1.104,11.892,13.285,-625.723,8.358,-136.700,4,9.829,0.000,""
1.124,11.899,13.523,-625.727,8.359,-136.462,4,9.829,0.000,""
1.144,11.904,13.761,-625.731,8.360,-136.224,4,9.828,0.000,""
1.164,11.802,13.997,-625.735,8.361,-135.988,4,9.827,0.000,""
1.184,11.819,14.233,-625.739,8.361,-135.751,4,9.826,0.000,""
1.204,11.833,14.470,-625.743,8.362,-135.515,4,9.824,0.000,""
1.224,11.846,14.707,-625.747,8.363,-135.278,4,9.822,0.000,""
1.244,11.858,14.944,-625.751,8.364,-135.041,4,9.821,0.000,""
1.264,11.868,15.181,-625.755,8.365,-134.803,4,9.819,0.000,""
1.284,11.877,15.419,-625.758,8.365,-134.566,4,9.817,0.000,""
1.304,11.885,15.656,-625.762,8.366,-134.328,4,9.816,0.000,""
1.324,11.892,15.894,-625.766,8.367,-134.090,4,9.814,0.000,""
1.344,11.899,16.132,-625.770,8.368,-133.853,4,9.813,0.000,""
1.364,11.904,16.370,-625.774,8.369,-133.614,4,9.812,0.000,""
1.384,11.802,16.606,-625.778,8.370,-133.378,4,9.811,0.000,""
1.404,11.819,16.843,-625.782,8.370,-133.142,4,9.810,0.000,""
1.424,11.833,17.079,-625.786,8.371,-132.906,4,9.809,0.000,""
1.444,11.846,17.316,-625.790,8.372,-132.669,4,9.808,0.000,""
1.464,11.858,17.554,-625.794,8.373,-132.431,4,9.808,0.000,""
1.484,11.868,17.791,-625.798,8.374,-132.194,4,9.808,0.000,""
1.504,11.877,18.028,-625.801,8.375,-131.957,4,9.807,0.000,""
1.524,11.885,18.266,-625.805,8.375,-131.719,4,9.807,0.000,""
1.544,11.892,18.504,-625.809,8.376,-131.481,4,9.807,0.000,""
1.564,11.899,18.742,-625.813,8.377,-131.243,4,9.807,0.000,""
