time,speed,travel,x,y,z,grounded,lift,torque,contact
0.014,11.887,0.238,-630.208,8.342,-149.823,4,7.777,0.078,""
0.034,11.894,0.475,-630.212,8.341,-149.585,4,8.235,0.015,""
0.054,11.900,0.713,-630.216,8.339,-149.347,4,8.667,0.022,""
0.074,11.799,0.949,-630.220,8.336,-149.111,4,9.064,0.039,""
0.094,11.815,1.185,-630.223,8.334,-148.875,4,9.417,0.046,""
0.114,11.829,1.422,-630.227,8.332,-148.639,4,9.719,0.047,""
0.134,11.842,1.659,-630.231,8.329,-148.402,4,9.971,0.044,""
0.154,11.853,1.896,-630.235,8.327,-148.165,4,10.175,0.039,""
0.174,11.863,2.133,-630.239,8.325,-147.928,4,10.334,0.035,""
0.194,11.872,2.370,-630.243,8.323,-147.690,4,10.449,0.031,""
0.214,11.880,2.608,-630.247,8.322,-147.453,4,10.527,0.026,""
0.234,11.887,2.845,-630.251,8.321,-147.215,4,10.571,0.021,""
0.254,11.893,3.083,-630.255,8.320,-146.977,4,10.585,0.018,""
0.274,11.899,3.321,-630.259,8.320,-146.739,4,10.576,0.015,""
0.294,11.904,3.559,-630.263,8.319,-146.501,4,10.546,0.013,""
0.314,11.802,3.795,-630.267,8.319,-146.265,4,10.501,0.011,""
0.334,11.817,4.032,-630.270,8.320,-146.029,4,10.444,0.009,""
0.354,11.831,4.268,-630.274,8.320,-145.793,4,10.379,0.008,""
0.374,11.843,4.505,-630.278,8.321,-145.556,4,10.309,0.006,""
0.394,11.854,4.742,-630.282,8.322,-145.319,4,10.236,0.005,""
0.414,11.864,4.979,-630.286,8.323,-145.081,4,10.164,0.004,""
0.434,11.873,5.217,-630.290,8.324,-144.844,4,10.094,0.003,""
0.454,11.880,5.454,-630.294,8.326,-144.606,4,10.027,0.003,""
0.474,11.887,5.692,-630.298,8.327,-144.369,4,9.965,0.002,""
0.494,11.894,5.930,-630.302,8.328,-144.131,4,9.909,0.001,""
0.514,11.899,6.168,-630.306,8.330,-143.893,4,9.859,0.002,""
0.534,11.904,6.406,-630.310,8.331,-143.655,4,9.816,0.001,""
0.554,11.802,6.642,-630.313,8.332,-143.419,4,9.779,0.001,""
0.574,11.817,6.878,-630.317,8.334,-143.183,4,9.749,0.000,""
0.594,11.831,7.115,-630.321,8.335,-142.946,4,9.726,0.001,""
0.614,11.843,7.352,-630.325,8.336,-142.709,4,9.708,0.001,""
0.634,11.854,7.589,-630.329,8.337,-142.472,4,9.695,0.001,""
0.654,11.864,7.826,-630.333,8.339,-142.235,4,9.688,0.000,""
0.674,11.872,8.064,-630.337,8.340,-141.998,4,9.685,0.000,""
0.694,11.880,8.301,-630.341,8.341,-141.760,4,9.686,0.001,""
0.714,11.887,8.539,-630.345,8.342,-141.522,4,9.690,0.001,""
0.734,11.894,8.777,-630.349,8.343,-141.284,4,9.696,0.000,""
0.754,11.899,9.015,-630.353,8.344,-141.046,4,9.705,0.000,""
0.774,11.904,9.253,-630.356,8.345,-140.808,4,9.714,0.001,""
0.794,11.802,9.489,-630.360,8.346,-140.572,4,9.724,0.000,""
0.814,11.817,9.725,-630.364,8.346,-140.336,4,9.735,0.000,""
0.834,11.831,9.962,-630.368,8.347,-140.100,4,9.747,0.000,""
0.854,11.843,10.199,-630.372,8.348,-139.863,4,9.758,0.001,""
0.874,11.854,10.436,-630.376,8.349,-139.626,4,9.769,0.001,""
0.894,11.864,10.673,-630.380,8.350,-139.388,4,9.779,0.000,""
0.914,11.872,10.911,-630.384,8.350,-139.151,4,9.788,0.000,""
0.934,11.880,11.148,-630.388,8.351,-138.913,4,9.796,0.001,""
0.954,11.887,11.386,-630.392,8.352,-138.676,4,9.804,0.001,""
0.974,11.894,11.624,-630.395,8.353,-138.438,4,9.810,0.000,""
0.994,11.899,11.862,-630.399,8.353,-138.200,4,9.815,0.000,""
1.014,11.904,12.100,-630.403,8.354,-137.962,4,9.820,0.000,""
1.034,11.802,12.336,-630.407,8.355,-137.726,4,9.823,0.001,""
1.054,11.817,12.572,-630.411,8.356,-137.490,4,9.826,0.001,""
1.074,11.831,12.809,-630.415,8.356,-137.253,4,9.827,0.000,""
1.094,11.843,13.046,-630.419,8.357,-137.016,4,9.828,0.000,""
1.114,11.854,13.283,-630.423,8.358,-136.779,4,9.829,0.001,""
1.134,11.864,13.520,-630.427,8.359,-136.542,4,9.828,0.000,""
1.154,11.872,13.758,-630.431,8.360,-136.304,4,9.827,0.000,""
1.174,11.880,13.995,-630.434,8.360,-136.067,4,9.827,0.000,""
1.194,11.887,14.233,-630.438,8.361,-135.829,4,9.825,0.001,""
1.214,11.894,14.471,-630.442,8.362,-135.591,4,9.824,0.000,""
1.234,11.899,14.709,-630.446,8.363,-135.353,4,9.822,0.000,""
1.254,11.904,14.947,-630.450,8.364,-135.115,4,9.821,0.000,""
1.274,11.802,15.183,-630.454,8.364,-134.879,4,9.819,0.000,""
1.294,11.817,15.419,-630.458,8.365,-134.643,4,9.817,0.000,""
1.314,11.831,15.656,-630.462,8.366,-134.406,4,9.816,0.000,""
1.334,11.843,15.893,-630.466,8.367,-134.170,4,9.814,0.000,""
1.354,11.854,16.130,-630.470,8.368,-133.933,4,9.813,0.000,""
1.374,11.864,16.367,-630.474,8.369,-133.695,4,9.812,0.000,""
1.394,11.872,16.604,-630.477,8.369,-133.458,4,9.811,0.000,""
1.414,11.880,16.842,-630.481,8.370,-133.220,4,9.810,0.000,""
1.434,11.887,17.080,-630.485,8.371,-132.983,4,9.809,0.000,""
1.454,11.894,17.318,-630.489,8.372,-132.745,4,9.808,0.000,""
1.474,11.899,17.556,-630.493,8.373,-132.507,4,9.808,0.000,""
1.494,11.904,17.794,-630.497,8.374,-132.269,4,9.807,0.000,""
1.514,11.802,18.030,-630.501,8.375,-132.033,4,9.807,0.000,""
1.534,11.817,18.266,-630.505,8.375,-131.797,4,9.807,0.000,""
1.554,11.831,18.503,-630.509,8.376,-131.560,4,9.807,0.000,""
1.574,11.843,18.740,-630.513,8.377,-131.323,4,9.807,0.000,""
1.594,11.854,18.977,-630.516,8.378,-131.086,4,9.807,0.000,""
1.614,11.864,19.214,-630.520,8.379,-130.849,4,9.808,0.000,""
1.634,11.872,19.451,-630.524,8.380,-130.611,4,9.808,0.000,""
1.654,11.880,19.689,-630.528,8.380,-130.374,4,9.808,0.000,""
1.674,11.887,19.927,-630.532,8.381,-130.136,4,9.808,0.000,""
1.694,11.894,20.165,-630.536,8.382,-129.898,4,9.808,0.000,""
1.714,11.899,20.403,-630.540,8.383,-129.660,4,9.809,0.000,""
1.734,11.904,20.641,-630.544,8.384,-129.422,4,9.809,0.000,""
1.754,11.802,20.877,-630.548,8.384,-129.186,4,9.809,0.000,""
1.774,11.817,21.113,-630.552,8.385,-128.950,4,9.809,0.000,""
1.794,11.831,21.350,-630.556,8.386,-128.713,4,9.809,0.000,""
1.814,11.843,21.586,-630.559,8.387,-128.477,4,9.810,0.000,""
1.834,11.854,21.824,-630.563,8.388,-128.240,4,9.810,0.000,""
1.854,11.864,22.061,-630.567,8.389,-128.002,4,9.810,0.000,""
1.874,11.872,22.298,-630.571,8.389,-127.765,4,9.810,0.000,""
1.894,11.880,22.536,-630.575,8.390,-127.527,4,9.810,0.000,""
1.914,11.887,22.774,-630.579,8.391,-127.290,4,9.810,0.000,""
1.934,11.894,23.011,-630.583,8.392,-127.052,4,9.810,0.000,""
1.954,11.899,23.249,-630.587,8.393,-126.814,4,9.810,0.000,""
1.974,11.904,23.488,-630.591,8.394,-126.576,4,9.810,0.000,""
1.994,11.802,23.724,-630.595,8.394,-126.340,4,9.810,0.000,""
2.014,11.817,23.960,-630.598,8.395,-126.103,4,9.810,0.000,""
2.034,11.831,24.197,-630.602,8.396,-125.867,4,9.810,0.000,""
2.054,11.843,24.433,-630.606,8.397,-125.630,4,9.810,0.000,""
2.074,11.854,24.670,-630.610,8.398,-125.393,4,9.810,0.000,""
2.094,11.864,24.908,-630.614,8.399,-125.156,4,9.810,0.000,""
2.114,11.872,25.145,-630.618,8.399,-124.918,4,9.810,0.000,""
2.134,11.880,25.383,-630.622,8.400,-124.681,4,9.810,0.000,""
2.154,11.887,25.621,-630.626,8.401,-124.443,4,9.810,0.000,""
2.174,11.894,25.858,-630.630,8.402,-124.205,4,9.810,0.000,""
2.194,11.899,26.096,-630.634,8.403,-123.967,4,9.810,0.000,""
2.214,11.904,26.334,-630.638,8.404,-123.729,4,9.810,0.000,""
2.234,11.802,26.571,-630.641,8.404,-123.493,4,9.810,0.000,""
2.254,11.817,26.807,-630.645,8.405,-123.257,4,9.810,0.000,""
2.274,11.831,27.043,-630.649,8.406,-123.020,4,9.810,0.000,""
2.294,11.843,27.280,-630.653,8.407,-122.784,4,9.810,0.000,""
2.314,11.854,27.517,-630.657,8.408,-122.547,4,9.810,0.000,""
2.334,11.864,27.755,-630.661,8.408,-122.309,4,9.810,0.000,""
2.354,11.872,27.992,-630.665,8.409,-122.072,4,9.810,0.000,""
2.374,11.880,28.230,-630.669,8.410,-121.834,4,9.810,0.000,""
2.394,11.887,28.467,-630.673,8.411,-121.597,4,9.810,0.000,""
2.414,11.894,28.705,-630.677,8.412,-121.359,4,9.810,0.000,""
2.434,11.899,28.943,-630.681,8.413,-121.121,4,9.810,0.000,""
2.454,11.904,29.181,-630.684,8.413,-120.883,4,9.810,0.000,""
2.474,11.802,29.417,-630.688,8.414,-120.647,4,9.810,0.000,""
2.494,11.817,29.654,-630.692,8.415,-120.410,4,9.810,0.000,""
2.514,11.831,29.890,-630.696,8.416,-120.174,4,9.810,0.000,""
2.534,11.843,30.127,-630.700,8.417,-119.937,4,9.810,0.000,""
2.554,11.854,30.364,-630.704,8.418,-119.700,4,9.810,0.000,""
2.574,11.864,30.602,-630.708,8.418,-119.463,4,9.810,0.000,""
2.594,11.872,30.839,-630.712,8.419,-119.225,4,9.810,0.000,""
2.614,11.880,31.077,-630.716,8.420,-118.988,4,9.810,0.000,""
2.634,11.887,31.314,-630.720,8.421,-118.750,4,9.810,0.000,""
2.654,11.894,31.552,-630.723,8.422,-118.512,4,9.810,0.000,""
2.674,11.899,31.790,-630.727,8.423,-118.274,4,9.810,0.000,""
2.694,11.904,32.028,-630.731,8.423,-118.036,4,9.810,0.000,""
2.714,11.802,32.264,-630.735,8.424,-117.800,4,9.810,0.000,""
2.734,11.817,32.501,-630.739,8.425,-117.564,4,9.810,0.000,""
2.754,11.831,32.737,-630.743,8.426,-117.327,4,9.810,0.000,""
2.774,11.843,32.974,-630.747,8.427,-117.091,4,9.810,0.000,""
2.794,11.854,33.211,-630.751,8.428,-116.853,4,9.810,0.000,""
2.814,11.864,33.448,-630.755,8.428,-116.616,4,9.810,0.000,""
2.834,11.872,33.686,-630.759,8.429,-116.379,4,9.810,0.000,""
2.854,11.880,33.924,-630.763,8.430,-116.141,4,9.810,0.000,""
2.874,11.887,34.161,-630.766,8.431,-115.904,4,9.810,0.000,""
2.894,11.894,34.399,-630.770,8.432,-115.666,4,9.810,0.000,""
