time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.010,moto,0,0,0.00,0,0,316.80,23.25,481.02,0.000,False,0.000
3.010,original,0,0,0.00,0,0,321.22,21.50,488.65,0.000,False,0.000
3.010,tourer,0,0,0.00,0,0,316.93,19.87,495.52,0.000,False,0.000
3.010,atv,0,0,0.00,0,0,321.50,18.14,502.22,0.000,False,0.000
4.420,moto,0,0,22.84,0,0,316.97,19.06,498.32,0.000,False,4659.294
4.420,original,0,0,19.06,0,0,321.16,18.14,502.92,0.000,False,4664.168
4.420,tourer,0,0,18.29,0,0,317.29,16.78,509.18,0.000,False,4670.464
4.420,atv,0,1,21.60,0,0,321.69,14.61,518.44,5.947,False,5.947
6.420,moto,0,1,11.87,0,0,317.32,9.64,543.69,32.021,False,32.021
6.420,original,0,1,13.81,0,0,320.94,9.18,547.34,35.302,False,35.302
6.420,tourer,0,1,11.97,0,0,316.67,8.78,549.47,38.210,False,38.210
6.420,atv,0,1,12.95,0,0,317.63,8.44,555.72,44.152,False,44.152
8.420,moto,0,1,17.00,0,0,305.98,8.55,560.82,57.275,False,57.275
8.420,original,0,1,20.67,0,0,299.80,8.73,564.31,63.892,False,63.892
8.420,tourer,0,1,21.15,0,0,294.10,8.73,562.99,69.270,False,69.270
8.420,atv,0,1,30.31,0,0,276.73,8.55,565.24,86.277,False,86.277
10.420,moto,0,1,35.08,0,0,252.82,8.58,558.77,110.316,False,110.316
10.420,original,0,1,31.31,0,0,248.50,8.78,560.52,114.541,False,114.541
10.420,tourer,0,1,32.68,0,0,239.25,8.89,561.35,123.572,False,123.572
10.420,atv,0,1,40.80,0,0,204.90,9.13,556.36,158.082,False,158.082
12.420,moto,0,1,-8.61,0,0,223.70,8.96,555.91,147.069,False,140.534
12.420,original,0,1,37.81,0,0,178.89,9.55,556.08,184.007,False,184.007
12.420,tourer,0,1,39.21,0,0,167.42,9.64,551.17,196.029,False,196.029
12.420,atv,0,1,46.30,0,0,117.70,9.63,547.36,245.861,False,245.861
14.420,moto,0,1,9.59,0,0,229.80,8.87,561.26,147.069,False,133.577
14.420,original,0,1,41.54,0,0,99.35,9.75,550.99,263.971,False,263.971
14.420,tourer,0,1,41.24,0,0,85.32,9.70,545.18,278.318,False,278.318
14.420,atv,0,2,39.79,0,0,30.43,8.44,532.63,334.854,False,334.854
16.420,moto,0,1,22.96,0,0,207.66,9.11,554.03,156.067,False,156.067
16.420,original,0,2,38.04,0,0,22.03,8.59,536.16,343.121,False,343.121
16.420,tourer,0,2,34.94,0,0,11.32,8.57,530.30,354.297,False,354.297
