time,x,y,z,vx,vy,vz,speed,wheels,up,s,clearance,throttle,brake,steer
0.02000046,1186.383,152.6792,208.8665,-0.2788655,-0.04015462,-0.07916248,0.2898839,4,1,5.005786,0.4041901,1,0,1.430511E-06
0.04000092,1186.372,152.6777,208.8633,-0.5559697,-0.0728201,-0.157825,0.5779369,4,1,5.017335,0.4027405,1,0,7.629395E-07
0.06000137,1186.355,152.6758,208.8586,-0.8313236,-0.09836443,-0.2359906,0.8641705,4,1,5.034593,0.4007721,1,0,1.239777E-06
0.07999992,1186.333,152.6734,208.8523,-1.104939,-0.1172552,-0.3136626,1.148596,4,1,5.05756,0.3984222,1,0,1.430511E-06
0.1000004,1186.306,152.6708,208.8445,-1.376825,-0.1300635,-0.390844,1.431226,4,1,5.086233,0.3958282,1,0,1.382828E-06
0.1200008,1186.273,152.6681,208.8351,-1.646995,-0.1374474,-0.4675379,1.71207,4,1,5.120493,0.3930817,1,0,-4.529953E-07
0.1400013,1186.234,152.6653,208.8243,-1.915458,-0.1400782,-0.5437474,1.99114,4,1,5.160338,0.390274,1,0,-6.67572E-07
0.1599998,1186.191,152.6625,208.8119,-2.182225,-0.1386387,-0.6194755,2.268448,4,1,5.205761,0.3874969,1,0,-8.34465E-07
0.1800003,1186.142,152.6598,208.798,-2.447307,-0.1338212,-0.6947255,2.544004,4,1,5.256647,0.3848267,1,0,-2.288818E-06
0.2000008,1186.088,152.6573,208.7826,-2.710716,-0.1263061,-0.7695,2.81782,4,1,5.312991,0.3822937,1,0,-1.811981E-06
0.2200012,1186.028,152.655,208.7657,-2.97246,-0.1167045,-0.8438023,3.089906,4,1,5.374788,0.3799591,1,0,-8.106232E-07
0.2399998,1185.964,152.6528,208.7473,-3.232551,-0.1056086,-0.9176353,3.360274,4,1,5.442039,0.3778534,1,0,-7.867813E-07
0.2600002,1185.894,152.651,208.7275,-3.491,-0.09355537,-0.991002,3.628935,4,1,5.514622,0.3759766,1,0,-1.716614E-06
0.2800007,1185.819,152.6494,208.7063,-3.747817,-0.08099585,-1.063905,3.895899,4,1,5.592533,0.3743591,1,0,-1.716614E-06
0.3000011,1185.739,152.648,208.6835,-4.003011,-0.06834827,-1.136348,4.161176,4,1,5.675772,0.3729858,1,0,-2.241135E-06
0.3199997,1185.654,152.6469,208.6594,-4.256594,-0.05594396,-1.208333,4.424778,4,1,5.764221,0.3718719,1,0,-3.409386E-06
0.3400002,1185.563,152.646,208.6338,-4.508574,-0.04408104,-1.279864,4.686715,4,1,5.857995,0.3709869,1,0,-1.716614E-06
0.3600006,1185.468,152.6453,208.6067,-4.758964,-0.03297012,-1.350943,4.946998,4,1,5.95697,0.3703308,1,0,-2.145767E-06
0.3800011,1185.368,152.6449,208.5783,-5.007771,-0.02278805,-1.421573,5.205636,4,1,6.061026,0.369873,1,0,-2.622604E-06
0.3999996,1185.263,152.6446,208.5485,-5.255007,-0.01364368,-1.491757,5.462641,4,1,6.17028,0.3695984,1,0,-1.478195E-06
0.4200001,1185.153,152.6445,208.5172,-5.500682,-0.005608579,-1.561497,5.718023,4,1,6.284615,0.3694916,1,0,-1.955032E-06
0.4400005,1185.038,152.6445,208.4846,-5.744805,0.001277025,-1.630797,5.971791,4,1,6.404025,0.3695221,1,0,-7.152557E-07
0.460001,1184.918,152.6447,208.4506,-5.987386,0.007018946,-1.69966,6.223957,4,1,6.528509,0.3696594,1,0,7.152557E-07
0.4799995,1184.794,152.6449,208.4153,-6.228436,0.01166178,-1.768087,6.474531,4,1,6.657942,0.3698883,1,0,1.001358E-06
0.5,1184.664,152.6452,208.3785,-6.467962,0.01526278,-1.836082,6.723521,4,1,6.792448,0.3701935,1,0,1.859665E-06
0.5200005,1184.53,152.6455,208.3405,-6.705976,0.01788984,-1.903648,6.97094,4,1,6.931901,0.3705444,1,0,1.478195E-06
0.5400009,1184.391,152.6459,208.3011,-6.942487,0.01963964,-1.970787,7.216795,4,1,7.076182,0.3709412,1,0,3.099442E-07
0.5599995,1184.248,152.6463,208.2603,-7.177504,0.02059335,-2.037502,7.461098,4,1,7.22541,0.3713531,1,0,1.549721E-06
0.5799999,1184.1,152.6468,208.2182,-7.411036,0.02085875,-2.103796,7.703857,4,1,7.379459,0.3717651,1,0,2.098084E-06
0.6000004,1183.947,152.6472,208.1748,-7.643094,0.02054623,-2.169671,7.945084,4,1,7.538333,0.3721771,1,0,2.121925E-06
0.6200008,1183.789,152.6476,208.1301,-7.873685,0.01974846,-2.23513,8.184786,4,1,7.702028,0.3725739,1,0,3.123283E-06
0.6399994,1183.627,152.6479,208.0841,-8.10282,0.01856307,-2.300175,8.422976,4,1,7.870539,0.3729401,1,0,3.790856E-06
0.6599998,1183.461,152.6483,208.0368,-8.330508,0.01709186,-2.36481,8.659659,4,1,8.043749,0.3732758,1,0,2.503395E-06
0.6800003,1183.29,152.6486,207.9882,-8.556759,0.01542029,-2.429036,8.89485,4,1,8.221654,0.3735809,1,0,2.670288E-06
0.7000008,1183.114,152.6488,207.9384,-8.78158,0.01362016,-2.492857,9.128553,4,1,8.404249,0.3738556,1,0,2.717972E-06
0.7199993,1182.934,152.6491,207.8873,-9.00498,0.01175175,-2.556274,9.360781,4,1,8.591422,0.3740845,1,0,1.40667E-06
0.7399998,1182.749,152.6493,207.8349,-9.22697,0.009885482,-2.619291,9.591541,4,1,8.783282,0.3742828,1,0,3.218651E-06
0.7600002,1182.56,152.6494,207.7812,-9.447557,0.008060657,-2.68191,9.820847,4,1,8.979712,0.3744507,1,0,2.193451E-06
0.7800007,1182.367,152.6496,207.7263,-9.666753,0.006310322,-2.744134,10.0487,4,1,9.18071,0.3745728,1,0,1.478195E-06
0.8000011,1182.169,152.6497,207.6702,-9.884562,0.004682009,-2.805964,10.27512,4,1,9.386156,0.3746643,1,0,1.120567E-06
0.8199997,1181.967,152.6497,207.6129,-10.101,0.00319578,-2.867404,10.5001,4,1,9.596163,0.3747253,1,0,2.956391E-06
0.8400002,1181.761,152.6497,207.5543,-10.31606,0.001868558,-2.928456,10.72367,4,1,9.810613,0.3747559,1,0,2.241135E-06
0.8600006,1181.55,152.6498,207.4945,-10.52977,0.0007144632,-2.989122,10.94582,4,1,10.02951,0.3747711,1,0,2.336502E-06
