time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
1.479,35.560,52.703,-629.375,8.847,-97.336,4,24.350,0.577,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.994, -0.109) separation=0.0059 impulse=111.824;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.994, -0.109) separation=0.0059 impulse=111.824;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.994, -0.109) separation=0.0093 impulse=111.824;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.994, -0.109) separation=0.0059 impulse=111.824;",0.207,0.000,0.147,35.565,0.000,0.998,12.703,-0.614,2.930,35.439,3.261,0.398
1.499,35.542,53.408,-629.388,8.913,-96.632,4,24.283,1.131,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.115) separation=0.0046 impulse=71.968;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.115) separation=0.0122 impulse=71.968;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.115) separation=0.0023 impulse=71.968;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.115) separation=0.0023 impulse=71.968;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.115) separation=-0.0012 impulse=71.968;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.115) separation=-0.0013 impulse=71.968;",0.220,0.000,0.167,35.549,0.000,0.997,13.408,-0.620,3.277,35.392,3.712,0.452
1.519,35.538,54.112,-629.400,8.985,-95.927,4,24.596,1.304,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.118) separation=0.0121 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.118) separation=0.0187 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.118) separation=0.0100 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.118) separation=0.0098 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.118) separation=-0.0031 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.993, -0.118) separation=-0.0031 impulse=0.000;",0.229,0.000,-0.190,35.545,0.000,0.997,14.112,-0.597,3.572,35.360,-4.230,0.379
1.539,35.532,54.816,-629.411,9.063,-95.223,4,24.867,1.075,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.123) separation=-0.0043 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.123) separation=0.0164 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.123) separation=-0.0043 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.123) separation=0.0187 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.123) separation=-0.0029 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.123) separation=0.0034 impulse=0.000;",0.231,0.000,-0.211,35.540,0.000,0.996,14.816,-0.563,3.872,35.324,-4.690,0.307
1.559,35.525,55.519,-629.421,9.147,-94.520,4,24.698,0.861,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.130) separation=0.0051 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.130) separation=0.0110 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.130) separation=0.0032 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.130) separation=0.0028 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.130) separation=-0.0051 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.992, -0.130) separation=-0.0050 impulse=0.000;",0.234,0.000,-0.229,35.534,0.000,0.995,15.519,-0.535,4.168,35.285,-5.094,0.316
1.579,35.516,56.222,-629.432,9.236,-93.817,4,24.264,0.747,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.991, -0.135) separation=-0.0043 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.991, -0.135) separation=0.0193 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.991, -0.135) separation=-0.0043 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.991, -0.135) separation=0.0136 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.991, -0.135) separation=-0.0043 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.991, -0.135) separation=-0.0007 impulse=0.000;",0.237,0.000,-0.246,35.528,0.000,0.995,16.222,-0.530,4.456,35.243,-5.461,0.390
1.599,35.505,56.925,-629.443,9.330,-93.115,4,23.432,0.633,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.990, -0.141) separation=-0.0044 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.990, -0.141) separation=0.0197 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.990, -0.141) separation=-0.0044 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.990, -0.141) separation=0.0194 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.990, -0.141) separation=-0.0006 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.990, -0.141) separation=-0.0003 impulse=0.000;",0.242,0.000,0.260,35.521,0.000,0.994,16.925,-0.563,4.727,35.201,5.768,0.383
1.619,35.493,57.626,-629.456,9.430,-92.414,4,22.522,0.554,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.146) separation=-0.0038 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.146) separation=0.0169 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.146) separation=-0.0038 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.146) separation=0.0102 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.146) separation=-0.0038 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.146) separation=-0.0037 impulse=0.000;",0.248,0.000,0.273,35.513,0.000,0.994,17.626,-0.627,4.979,35.157,6.068,0.295
1.639,35.483,58.327,-629.470,9.534,-91.713,4,21.522,0.521,"Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.988, -0.152) separation=-0.0026 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.988, -0.152) separation=0.0186 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.988, -0.152) separation=-0.0029 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.988, -0.152) separation=0.0196 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.988, -0.152) separation=-0.0028 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.988, -0.152) separation=-0.0026 impulse=0.000;",0.253,0.000,0.285,35.505,0.000,0.994,18.327,-0.704,5.211,35.113,6.340,0.212
1.659,35.474,59.027,-629.485,9.642,-91.013,4,20.606,0.464,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.156) separation=0.0092 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.156) separation=0.0163 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.156) separation=0.0073 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.156) separation=0.0079 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.156) separation=-0.0011 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.156) separation=-0.0017 impulse=0.000;",0.258,0.000,0.296,35.496,0.000,0.993,19.027,-0.769,5.425,35.071,6.580,0.297
1.679,35.464,59.727,-629.501,9.755,-90.314,4,19.802,0.472,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.987, -0.161) separation=0.0188 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.987, -0.161) separation=0.0190 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.987, -0.161) separation=0.0012 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.987, -0.161) separation=0.0054 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.987, -0.161) separation=0.0010 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.987, -0.161) separation=0.0006 impulse=0.000;",0.263,0.000,0.307,35.488,0.000,0.993,19.727,-0.797,5.623,35.030,6.798,0.440
1.699,35.450,60.425,-629.516,9.870,-89.615,4,19.111,0.465,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.986, -0.167) separation=0.0105 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.986, -0.167) separation=0.0171 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.986, -0.167) separation=0.0084 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.986, -0.167) separation=0.0081 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.986, -0.167) separation=0.0038 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.986, -0.167) separation=0.0033 impulse=0.000;",0.268,0.000,0.317,35.478,0.000,0.992,20.425,-0.773,5.807,34.991,7.021,0.578
1.719,35.433,61.123,-629.530,9.990,-88.918,4,18.575,0.467,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.985, -0.173) separation=0.0063 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.985, -0.173) separation=0.0062 impulse=0.000;",0.275,0.000,-0.326,35.467,0.000,0.991,21.123,-0.689,5.980,34.953,-7.286,0.591
1.739,35.415,61.820,-629.541,10.113,-88.221,4,18.148,0.496,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0094 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0119 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0180 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0092 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0096 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0090 impulse=0.000;",0.284,0.000,-0.341,35.454,0.000,0.991,21.820,-0.552,6.145,34.913,-7.607,0.500
1.759,35.400,62.515,-629.549,10.238,-87.525,4,17.847,0.481,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.983, -0.184) separation=0.0111 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.983, -0.184) separation=0.0122 impulse=0.000;",0.293,0.000,-0.356,35.439,0.000,0.990,22.515,-0.385,6.303,34.872,-7.953,0.342
1.779,35.389,63.210,-629.553,10.367,-86.830,4,17.653,0.514,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.982, -0.188) separation=0.0150 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.982, -0.188) separation=0.0138 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.982, -0.188) separation=0.0181 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.982, -0.188) separation=0.0132 impulse=0.000;",0.300,0.000,-0.371,35.424,0.000,0.989,23.210,-0.216,6.457,34.830,-8.277,0.240
1.799,35.381,63.904,-629.555,10.499,-86.136,4,17.533,0.510,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.981, -0.195) separation=0.0150 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.981, -0.195) separation=0.0175 impulse=0.000;",0.305,0.000,-0.384,35.409,0.000,0.989,23.904,-0.079,6.609,34.787,-8.538,0.376
1.819,35.372,64.597,-629.555,10.634,-85.443,4,17.514,0.529,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.980, -0.199) separation=0.0166 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.980, -0.199) separation=0.0192 impulse=0.000;",0.309,0.000,-0.394,35.396,0.000,0.988,24.597,0.000,6.760,34.744,-8.747,0.567
1.839,35.356,65.290,-629.555,10.772,-84.751,4,17.536,0.556,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.979, -0.203) separation=0.0181 impulse=0.000;",0.314,0.000,-0.404,35.383,0.000,0.987,25.290,0.004,6.913,34.701,-8.945,0.743
1.859,35.331,65.981,-629.557,10.913,-84.060,4,17.607,0.536,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.978, -0.210) separation=0.0191 impulse=0.000;",0.322,0.000,-0.416,35.369,0.000,0.986,25.981,-0.077,7.067,34.655,-9.181,0.895
1.879,35.299,66.671,-629.562,11.057,-83.369,4,17.717,0.563,"",0.334,0.000,0.424,35.351,0.000,0.986,26.671,-0.248,7.222,34.604,9.503,0.916
1.899,35.263,67.360,-629.572,11.205,-82.680,4,17.826,0.576,"",0.351,0.000,0.442,35.329,0.000,0.985,27.360,-0.496,7.378,34.546,9.926,0.826
1.919,35.232,68.048,-629.587,11.355,-81.992,4,17.963,0.566,"",0.368,0.000,0.464,35.303,0.000,0.984,28.048,-0.796,7.536,34.480,10.410,0.649
1.939,35.209,68.735,-629.610,11.509,-81.306,4,18.086,0.589,"",0.384,0.000,0.486,35.275,0.000,0.983,28.735,-1.116,7.695,34.408,10.885,0.418
1.959,35.198,69.420,-629.638,11.665,-80.621,4,18.196,0.576,"Takeoff - 40m x 6m, 6.2m rise:(0.004, 0.972, -0.235) separation=0.0191 impulse=0.000;",0.395,0.000,0.500,35.249,0.000,0.982,29.420,-1.421,7.856,34.333,11.285,0.257
