time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.569,82.261,-129.832,0.340,3,1.000,1,0.530,1.000,0.000,0.000
0.040,522.556,82.260,-129.838,0.678,3,1.000,1,0.529,1.000,0.000,0.000
0.060,522.538,82.258,-129.847,1.013,3,1.000,1,0.528,1.000,0.000,0.000
0.080,522.514,82.255,-129.859,1.346,3,1.000,1,0.526,1.000,0.000,-0.001
0.100,522.483,82.251,-129.873,1.678,3,1.000,1,0.524,1.000,0.000,-0.001
0.120,522.446,82.248,-129.890,2.007,3,1.000,1,0.523,1.000,0.000,-0.001
0.140,522.404,82.244,-129.910,2.334,3,0.999,1,0.521,1.000,0.000,-0.002
0.160,522.355,82.239,-129.932,2.660,3,0.999,1,0.519,1.000,0.000,-0.002
0.180,522.301,82.235,-129.957,2.983,3,0.999,1,0.518,1.000,0.000,-0.002
0.200,522.240,82.231,-129.984,3.305,3,0.998,1,0.517,1.000,0.000,-0.003
0.220,522.174,82.226,-130.014,3.624,3,0.998,1,0.516,1.000,0.000,-0.003
0.240,522.101,82.222,-130.047,3.942,3,0.998,1,0.515,1.000,0.000,-0.003
0.260,522.023,82.217,-130.081,4.259,4,0.997,1,0.526,1.000,0.000,-0.004
0.280,521.939,82.213,-130.119,4.573,4,0.996,1,0.530,1.000,0.000,-0.004
0.300,521.850,82.210,-130.159,4.886,4,0.996,1,0.527,1.000,0.000,-0.004
0.320,521.755,82.207,-130.201,5.196,4,0.995,1,0.525,1.000,0.000,-0.004
0.340,521.654,82.204,-130.246,5.505,4,0.994,1,0.523,1.000,0.000,-0.004
0.360,521.547,82.202,-130.293,5.812,4,0.993,1,0.521,1.000,0.000,-0.004
0.380,521.437,82.199,-130.342,6.066,4,0.993,1,0.519,0.832,0.000,-0.003
0.400,521.322,82.197,-130.393,6.264,4,0.992,1,0.517,0.654,0.000,-0.003
0.420,521.205,82.195,-130.446,6.420,4,0.991,1,0.514,0.515,0.000,-0.003
0.440,521.085,82.193,-130.499,6.542,4,0.990,1,0.512,0.406,0.000,-0.002
0.460,520.965,82.192,-130.553,6.638,4,0.989,1,0.509,0.320,0.000,-0.002
0.480,520.842,82.190,-130.609,6.714,4,0.987,1,0.506,0.253,0.000,-0.001
0.500,520.720,82.188,-130.665,6.773,4,0.986,1,0.504,0.200,0.000,-0.001
0.520,520.596,82.187,-130.721,6.820,4,0.984,1,0.502,0.159,0.000,0.000
0.540,520.472,82.186,-130.778,6.856,4,0.982,1,0.501,0.126,0.000,0.000
0.560,520.347,82.185,-130.835,6.885,4,0.981,1,0.499,0.101,0.000,0.001
0.580,520.222,82.184,-130.893,6.907,4,0.979,1,0.498,0.081,0.000,0.001
0.600,520.096,82.184,-130.951,6.924,4,0.977,1,0.498,0.065,0.000,0.002
0.620,519.971,82.184,-131.009,6.937,4,0.976,1,0.498,0.053,0.000,0.003
0.640,519.846,82.184,-131.067,6.885,4,0.974,1,0.500,0.044,0.000,0.003
0.660,519.721,82.185,-131.125,6.906,4,0.972,1,0.503,0.080,0.000,0.004
0.680,519.595,82.185,-131.183,6.922,4,0.971,2,0.505,0.066,0.000,0.005
0.700,519.469,82.186,-131.241,6.935,4,0.970,2,0.508,0.054,0.000,0.006
0.720,519.345,82.187,-131.299,6.882,4,0.969,2,0.511,0.046,0.000,0.007
0.740,519.219,82.188,-131.357,6.903,4,0.967,2,0.513,0.082,0.000,0.008
0.760,519.094,82.189,-131.415,6.919,4,0.966,2,0.515,0.068,0.000,0.009
0.780,518.968,82.191,-131.473,6.932,4,0.966,3,0.516,0.056,0.000,0.015
0.800,518.843,82.192,-131.531,6.880,4,0.965,3,0.518,0.047,0.000,0.016
0.820,518.717,82.193,-131.589,6.901,4,0.964,3,0.519,0.084,0.000,0.017
