time,x,y,z,vx,vy,vz,speed,wheels,up,s,clearance,throttle,brake,steer
0.01999999,1187.202,152.6792,205.9805,-0.2788655,-0.04015462,-0.07916248,0.2898839,4,1,5.005821,0.3691864,1,0,4.291535E-07
0.03999998,1187.191,152.6777,205.9773,-0.5559697,-0.0728201,-0.157825,0.5779369,4,1,5.01737,0.3677368,1,0,-2.145767E-07
0.05999998,1187.175,152.6758,205.9726,-0.8313236,-0.09836443,-0.2359906,0.8641705,4,1,5.034628,0.3657684,1,0,2.741814E-07
0.07999997,1187.153,152.6734,205.9663,-1.104939,-0.1172552,-0.3136626,1.148596,4,1,5.057595,0.3634186,1,0,4.768372E-07
0.09999996,1187.125,152.6708,205.9585,-1.376825,-0.1300635,-0.390844,1.431226,4,1,5.086268,0.3608246,1,0,4.291535E-07
0.12,1187.092,152.6681,205.9492,-1.646995,-0.1374474,-0.4675379,1.71207,4,1,5.120529,0.358078,1,0,-1.418591E-06
0.14,1187.054,152.6653,205.9383,-1.915458,-0.1400782,-0.5437474,1.99114,4,1,5.160373,0.3552704,1,0,-1.680851E-06
0.1599999,1187.01,152.6625,205.9259,-2.182225,-0.1386387,-0.6194755,2.268448,4,1,5.205796,0.3524933,1,0,-1.788139E-06
0.1799999,1186.961,152.6598,205.912,-2.447307,-0.1338212,-0.6947255,2.544004,4,1,5.256682,0.349823,1,0,-3.302097E-06
0.1999999,1186.907,152.6573,205.8966,-2.710716,-0.1263061,-0.7695,2.81782,4,1,5.313025,0.34729,1,0,-2.777577E-06
0.2199999,1186.847,152.655,205.8797,-2.97246,-0.1167045,-0.8438023,3.089906,4,1,5.374823,0.3449554,1,0,-1.788139E-06
0.2399999,1186.783,152.6528,205.8614,-3.232551,-0.1056086,-0.9176353,3.360274,4,1,5.442074,0.3428497,1,0,-1.752377E-06
0.2599999,1186.713,152.651,205.8416,-3.491,-0.09355537,-0.991002,3.628935,4,1,5.514657,0.3409729,1,0,-2.670288E-06
0.2799999,1186.638,152.6494,205.8203,-3.747817,-0.08099585,-1.063905,3.895899,4,1,5.592568,0.3393555,1,0,-2.670288E-06
0.2999999,1186.558,152.648,205.7976,-4.003011,-0.06834827,-1.136348,4.161176,4,1,5.675807,0.3379822,1,0,-3.218651E-06
0.3199999,1186.473,152.6469,205.7734,-4.256594,-0.05594396,-1.208333,4.424778,4,1,5.764256,0.3368683,1,0,-4.36306E-06
0.3399999,1186.383,152.646,205.7478,-4.508574,-0.04408104,-1.279864,4.686715,4,1,5.858029,0.3359833,1,0,-2.729893E-06
0.3599999,1186.287,152.6453,205.7208,-4.758964,-0.03297012,-1.350943,4.946998,4,1,5.957005,0.3353271,1,0,-3.111363E-06
0.3799999,1186.187,152.6449,205.6923,-5.007771,-0.02278805,-1.421573,5.205636,4,1,6.061061,0.3348694,1,0,-3.635883E-06
0.3999999,1186.082,152.6446,205.6625,-5.255007,-0.01364368,-1.491757,5.462641,4,1,6.170315,0.3345947,1,0,-2.491474E-06
